timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
306947285,306946723,41,0,10518,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
307445618,307445054,41,0,10554,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
307930653,307930091,41,0,10588,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
308435734,308435173,41,0,10624,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
308940769,308940208,41,0,10660,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
309445853,309445291,41,0,10696,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
309945822,309945263,41,0,10732,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
310440860,310440299,41,0,10768,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
310940898,310940338,41,0,10803,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
311435948,311435387,41,0,10839,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
311936027,311935450,41,0,10874,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
312441115,312440554,41,0,10910,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
312951068,312950508,41,0,10947,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
313446120,313445558,41,0,10982,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
313951149,313950589,41,0,11018,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
314446226,314445640,41,0,11054,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
314951229,314950669,41,0,11090,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
315446285,315445724,41,0,11125,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
315951311,315950751,41,0,11161,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
316456361,316455796,41,0,11197,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
316956388,316955828,41,0,11233,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
317446442,317445878,41,0,11268,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
317936485,317935924,41,0,11303,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
318431598,318431020,41,0,11338,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
318931668,318931107,41,0,11374,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
319451602,319451040,41,0,11411,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
319936769,319936208,41,0,11446,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
320456692,320456131,41,0,11483,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
320936896,320936319,41,0,11517,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
321436790,321436227,41,0,11553,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
321946992,321946394,41,0,11589,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
322451870,322451283,41,0,11626,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
322947019,322946458,41,0,11661,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
323441919,323441351,41,0,11696,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
323941949,323941388,41,0,11732,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
324447004,324446443,41,0,11768,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
324942107,324941547,41,0,11803,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
325447140,325446578,41,0,11840,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
325947110,325946549,41,0,11875,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
326437155,326436593,41,0,11910,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
326942236,326941676,41,0,11946,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
327442225,327441663,41,0,11982,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
327952329,327951768,41,0,12018,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
328447329,328446768,41,0,12054,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
328952345,328951785,41,0,12090,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
329442403,329441842,41,0,12125,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
329947421,329946860,41,0,12161,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
330452465,330451904,41,0,12197,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
330947527,330946967,41,0,12232,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
331452545,331451978,41,0,12268,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
331952594,331952034,41,0,12304,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
332437620,332437054,41,0,12339,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
332937661,332937100,41,0,12375,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
333444545,333443983,41,0,12411,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
333952742,333952174,41,0,12447,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
334442774,334442214,41,0,12482,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
334952807,334952247,41,0,12519,0,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
335452843,335452282,41,0,12554,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
335942954,335942364,41,0,12589,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
336437927,336437366,41,0,12625,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
336942959,336942399,41,0,12661,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
337453000,337452438,41,0,12697,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
337933064,337932494,41,0,12731,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
338453113,338452553,41,0,12769,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
338953145,338952583,41,0,12804,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
339443196,339442635,41,0,12839,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
339948290,339947728,41,0,12875,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
340448236,340447676,41,0,12911,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
340938277,340937717,41,0,12946,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
341438320,341437759,41,0,12982,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
341938346,341937785,41,0,13018,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
342438433,342437870,41,0,13053,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
342948417,342947856,41,0,13090,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
343433623,343433062,41,0,13124,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
343948497,343947933,41,0,13161,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
344448555,344447993,41,0,13197,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
344933651,344933090,41,0,13232,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
345438609,345438048,41,0,13268,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
345953678,345953115,41,0,13304,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
346448819,346448248,41,0,13340,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
346943738,346943159,41,0,13375,0,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
347453859,347453299,41,0,13411,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
347938825,347938263,41,0,13446,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
348438841,348438280,41,0,13482,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
348943869,348943307,41,0,13518,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
349448908,349448348,41,0,13554,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
349953952,349953391,41,0,13590,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
350448985,350448424,41,0,13625,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
350954057,350953473,41,0,13662,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
351444059,351443498,41,0,13697,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
351944094,351943530,41,0,13732,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
352444135,352443574,41,0,13768,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
352949192,352948631,41,0,13804,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
353454205,353453646,41,0,13840,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
353934309,353933749,41,0,13874,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
354434284,354433723,41,0,13910,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
354949311,354948751,41,0,13947,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
355444395,355443821,41,0,13982,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
355949403,355948839,41,0,14018,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
356454503,356453941,41,0,14054,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
356944557,356943997,41,0,14090,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
357434505,357433946,41,0,14125,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
357954534,357953974,41,0,14162,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
358439619,358439054,41,0,14196,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
358949631,358949071,41,0,14233,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
359444647,359444087,41,0,14268,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
359939693,359939132,41,0,14303,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
360454717,360454155,41,0,14340,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
360946535,360945973,41,0,14375,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
361439798,361439237,41,0,14411,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
361939855,361939281,41,0,14446,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
362444907,362444345,41,0,14482,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
362949903,362949343,41,0,14518,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
363449947,363449365,41,0,14554,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
363949965,363949405,41,0,14590,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
364440013,364439450,41,0,14625,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
364940048,364939487,41,0,14661,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
365445082,365444521,41,0,14697,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
365945113,365944554,41,0,14732,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
366435257,366434688,41,0,14767,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
366940218,366939658,41,0,14804,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
367440230,367439664,41,0,14839,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
367950249,367949689,41,0,14876,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
368445288,368444725,41,0,14911,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
368940535,368939965,41,0,14946,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
369440357,369439796,41,0,14982,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
369950445,369949884,41,0,15019,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
370455419,370454858,41,0,15055,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
370940483,370939920,41,0,15089,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
371445658,371445015,41,0,15125,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
371940536,371939976,41,0,15161,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
372440587,372440021,41,0,15196,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
372945599,372945040,41,0,15232,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
373435634,373435072,41,0,15268,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
373940671,373940111,41,0,15304,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
374440726,374440165,41,0,15339,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
374955754,374955193,41,0,15376,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
375435789,375435228,41,0,15410,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
375940867,375940272,41,0,15446,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
376440843,376440282,41,0,15482,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
376945875,376945313,41,0,15518,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
377455914,377455353,41,0,15555,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
377930973,377930412,41,0,15589,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
378455978,378455418,41,0,15626,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
378956049,378955487,41,0,15662,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
379456048,379455488,41,0,15698,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
379946088,379945528,41,0,15733,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
380446178,380445617,41,0,15768,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
380951183,380950619,41,0,15804,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
381451182,381450621,41,0,15840,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
381941222,381940662,41,0,15875,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
382456246,382455685,41,0,15912,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
382951307,382950721,41,0,15947,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
383453830,383453270,41,0,15983,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
383938860,383938300,41,0,16018,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
384446401,384445833,41,0,16054,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
384951429,384950868,41,0,16090,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
385438967,385438407,41,0,16125,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
385949005,385948442,41,0,16161,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
386441535,386440975,41,0,16197,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
386939069,386938507,41,0,16232,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
387444091,387443529,41,0,16268,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
387946626,387946065,41,0,16304,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
388449157,388448597,41,0,16340,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
388951688,388951126,41,0,16376,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
389456720,389456161,41,0,16412,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
389944259,389943697,41,0,16447,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
390453501,390452939,41,0,16483,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
390946843,390946282,41,0,16518,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
391446850,391446290,41,0,16554,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
391944386,391943824,41,0,16590,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
392444445,392443885,41,0,16625,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
392951966,392951390,41,0,16662,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
393456984,393456424,41,0,16698,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
393957030,393956470,41,0,16733,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
394437053,394436492,41,0,16768,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
394949660,394949067,41,0,16804,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
395454669,395454108,41,0,16840,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
395954653,395954091,41,0,16876,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
396439708,396439146,41,0,16911,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
396947223,396946662,41,0,16947,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
397452421,397451861,41,0,16983,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
397942281,397941720,41,0,17018,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
398454854,398454293,41,0,17055,0,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
