timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale_raw,tas_scale_raw_var,tas_scale_validated,beta_innov,beta_innov_var,source
483383851,0,-0.9804476,0.1377293,1.3255892,1.3286853,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
484383851,0,-0.9804476,0.1377293,1.3355892,1.3386853,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
485383851,0,-0.9804476,0.1377293,1.3455892,1.3486853,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
486383851,0,-0.9804476,0.1377293,1.3576894,1.3607855,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
487383868,0,-0.9804476,0.1377293,1.3697891,1.3728852,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
488383851,0,-0.9804476,0.1377293,1.3797891,1.3828852,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
489383851,0,-0.9804476,0.1377293,1.3897891,1.3928852,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
490383855,0,-0.9804476,0.1377293,1.3997908,1.4028869,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
491383850,0,-0.9804476,0.1377293,1.411889,1.4149851,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
492383851,0,-0.9804476,0.1377293,1.421889,1.424985,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
493383850,0,-0.9804476,0.1377293,1.421889,1.424985,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
494383855,0,-0.9804476,0.1377293,1.4339893,1.4370854,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
495383851,0,-0.9804476,0.1377293,1.4460889,1.449185,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
496383851,0,-0.9804476,0.1377293,1.4560889,1.459185,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
497383851,0,-0.9804476,0.1377293,1.4660889,1.469185,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
498383851,0,-0.9804476,0.1377293,1.4760889,1.479185,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
499383851,0,-0.9804476,0.1377293,1.4860889,1.489185,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
500383851,0,-0.9804476,0.1377293,1.496089,1.4991851,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
501383851,0,-0.9804476,0.1377293,1.5081888,1.511285,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
502383850,0,-0.9804476,0.1377293,1.5181888,1.5212849,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
503383851,0,-0.9804476,0.1377293,1.5302888,1.5333849,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
504383851,0,-0.9804476,0.1377293,1.5402888,1.5433849,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
505383850,0,-0.9804476,0.1377293,1.5502888,1.5533849,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
506383852,0,-0.9804476,0.1377293,1.5602888,1.5633849,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
507383852,0,-0.9804476,0.1377293,1.570289,1.5733851,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
508383880,0,-0.9804476,0.1377293,1.5823889,1.585485,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
509383852,0,-0.9804476,0.1377293,1.5923892,1.5954853,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
510383852,0,-0.9804476,0.1377293,1.6044888,1.607585,nan,nan,nan,nan,nan,0.004343153,0.09042795,0
