timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
254219360,254219188,2490378,-2.8336575,-0.60286,-10.462662,36.853867,0,0,0,0,20
255217045,255216866,2490378,-5.221754,30.785364,-14.852072,36.88406,0,0,0,0,20
256217191,256217017,2490378,2.6238058,-5.7087345,-5.865076,36.87802,0,0,0,0,20
257219811,257219637,2490378,1.7040731,-16.354792,-7.559572,36.929348,0,0,0,0,20
258219972,258219791,2490378,-2.794273,-21.829733,-3.0752325,36.84179,0,0,0,0,20
259217646,259217471,2490378,4.9671307,8.159439,-5.757337,36.920288,0,0,0,0,20
260220264,260220092,2490378,2.1857865,-11.5187435,-22.04569,36.914253,0,0,0,0,20
261220417,261220245,2490378,5.0435057,-19.624554,-11.564473,36.929348,0,0,0,0,20
262218103,262217928,2490378,2.9491777,-0.7666234,-7.7100477,36.941425,0,0,0,0,20
263218303,263218082,2490378,1.543901,6.060084,-8.828619,36.953503,0,0,0,0,20
264220882,264220704,2490378,5.156392,7.1857176,-7.691972,37.083336,0,0,0,0,20
265221034,265220857,2490378,0.29831752,33.75944,-7.778163,36.914253,0,0,0,0,20
266218717,266218542,2490378,-0.46830586,-5.224986,-10.090483,36.986717,0,0,0,0,20
267218869,267218696,2490378,3.7910988,-11.416751,-37.706284,37.010868,0,0,0,0,20
268219027,268218851,2490378,5.7960033,5.4349575,-9.23659,36.977657,0,0,0,0,20
269216744,269216536,2490378,-3.258748,-1.9516336,-12.985671,37.02295,0,0,0,0,20
270219334,270219161,2490378,-5.4627304,1.4756663,-19.57667,36.983696,0,0,0,0,20
271219490,271219317,2490378,-4.1876984,-10.939108,-7.205949,37.04106,0,0,0,0,20
272219654,272219472,2490378,4.799896,3.6281734,-10.382575,37.004833,0,0,0,0,20
273217387,273217159,2490378,0.41599256,3.9414546,-11.713034,36.947464,0,0,0,0,20
274219957,274219784,2490378,9.309854,10.25257,-2.3537397,36.911232,0,0,0,0,20
275220112,275219939,2490378,-2.1090524,3.0596702,-12.976693,36.938404,0,0,0,0,20
276217797,276217626,2490378,-0.61890113,-7.4088573,-19.571522,36.947464,0,0,0,0,20
277217954,277217781,2490378,7.483317,6.490202,-15.7029705,37.05012,0,0,0,0,20
278218106,278217936,2490378,3.3445802,-3.5215116,-29.555702,36.95048,0,0,0,0,20
279220734,279220561,2490378,-0.68318546,-9.967899,-16.199408,36.97162,0,0,0,0,20
280218422,280218246,2490378,3.6867115,5.5605335,-10.707948,37.032005,0,0,0,0,20
281218574,281218401,2490378,1.501763,-1.3069947,-16.631203,36.953503,0,0,0,0,20
282218754,282218555,2490378,1.3081918,1.192911,-2.9982588,36.995773,0,0,0,0,20
283216409,283216239,2490378,8.044039,9.335113,-5.2112193,37.001812,0,0,0,0,20
284219034,284218862,2490378,-5.0463786,-13.552978,-11.518146,36.968597,0,0,0,0,20
285219188,285219014,2490378,7.1191587,8.815092,-3.3382354,36.899155,0,0,0,0,20
286219338,286219166,2490378,1.642183,3.8013937,-6.6490574,36.97162,0,0,0,0,20
287217024,287216849,2490378,4.395036,2.944868,-11.747989,36.920288,0,0,0,0,20
288219641,288219469,2490378,-2.8657398,-3.0629022,-17.53226,36.947464,0,0,0,0,20
289219792,289219620,2490378,-0.96534216,2.8176162,-12.981242,36.811596,0,0,0,0,20
290217472,290217300,2490378,2.0760124,4.7508144,-8.349539,36.853867,0,0,0,0,20
291217625,291217449,2490378,-3.6015975,-11.478282,-9.965625,36.730072,0,0,0,0,20
292220242,292220067,2490378,0.8426393,-2.5556905,-4.794868,36.781403,0,0,0,0,20
293217917,293217746,2490378,-2.6945543,-7.3972454,-8.348941,36.78442,0,0,0,0,20
294218067,294217893,2490378,-3.0933087,-0.5676652,-17.089453,36.666668,0,0,0,0,20
295218320,295218040,2490378,-3.8568196,-7.726448,-9.103114,36.766304,0,0,0,0,20
296220886,296220655,2490378,4.880101,1.3819332,-12.823823,36.808575,0,0,0,0,20
297216037,297215862,2490378,2.1989546,-0.38726214,-4.5716085,36.624397,0,0,0,0,20
298218679,298218476,2490378,-2.1523874,-9.387067,-7.3802466,36.6878,0,0,0,0,20
299218792,299218620,2490378,-0.5986701,4.295916,-14.51401,36.666668,0,0,0,0,20
300218937,300218764,2490378,-2.5841815,-11.030806,-9.190981,36.59722,0,0,0,0,20
301219109,301218907,2490378,-1.4057555,1.4392743,-15.787605,36.551933,0,0,0,0,20
302219257,302219049,2490378,4.7909174,-0.75285673,-12.22252,36.6093,0,0,0,0,20
303219360,303219190,2490378,-1.051294,-6.5040884,-9.519346,36.576088,0,0,0,0,20
304217035,304216862,2490378,2.8737602,-0.6256049,-7.4050264,36.42814,0,0,0,0,20
305217177,305217002,2490378,0.4546589,-2.7547686,-5.399643,36.50664,0,0,0,0,20
306219784,306219611,2490378,3.5182796,0.6513426,-21.983799,36.467392,0,0,0,0,20
307219924,307219750,2490378,8.812338,9.153751,-9.682272,36.47041,0,0,0,0,20
308217590,308217419,2490378,3.338355,9.421184,-15.52137,36.4372,0,0,0,0,20
309217731,309217557,2490378,-2.4357412,-3.8759732,-1.8994399,36.38285,0,0,0,0,20
310220336,310220164,2490378,-0.85293436,-2.6160245,-7.9149914,36.391907,0,0,0,0,20
311218007,311217831,2490378,-2.0143616,3.2076318,-11.691606,36.488525,0,0,0,0,20
312218138,312217967,2490378,-1.049259,0.986052,-7.4999566,36.373795,0,0,0,0,20
313218275,313218102,2490378,-0.4878186,-1.3578715,-7.4288487,36.21679,0,0,0,0,20
314220879,314220706,2490378,1.4120104,-1.4984411,-2.1361966,36.289253,0,0,0,0,20
315218545,315218371,2490378,-0.22517467,-3.9943664,-8.226118,36.349636,0,0,0,0,20
316218718,316218505,2490378,-0.5390545,2.5610776,-9.416635,36.237923,0,0,0,0,20
317218815,317218638,2490378,-1.6324865,3.0467415,-14.780604,36.16244,0,0,0,0,20
318216476,318216302,2490378,-1.7636887,-3.2503684,-15.389211,36.21075,0,0,0,0,20
319219082,319218904,2490378,-1.0585963,3.1812956,-9.238506,36.228867,0,0,0,0,20
320219209,320219036,2490378,2.1358674,-4.5304284,-7.532877,36.092995,0,0,0,0,20
321219341,321219168,2490378,4.036983,6.405926,-9.321944,36.24396,0,0,0,0,20
322217003,322216830,2490378,-2.658402,-19.746538,-10.671436,36.03563,0,0,0,0,20
323219607,323219430,2490378,6.4259176,0.6353014,-8.523358,36.050724,0,0,0,0,20
324219735,324219561,2490378,-1.0450691,-13.7348175,-13.548787,36.065823,0,0,0,0,20
325217393,325217222,2490378,-2.0685904,-10.177033,-7.785226,36.023552,0,0,0,0,20
326217524,326217353,2490378,1.5271416,-5.2896295,-15.475042,36.086956,0,0,0,0,20
327220125,327219952,2490378,-1.3212402,-14.169604,-9.204269,36.141304,0,0,0,0,20
328220255,328220082,2490378,1.3828909,-6.032311,-6.3720484,36.11111,0,0,0,0,20
329217928,329217742,2490378,0.55198324,2.380435,-12.184931,36.135265,0,0,0,0,20
330218046,330217872,2490378,3.6557066,13.258969,-6.5098343,36.080917,0,0,0,0,20
331220645,331220470,2490378,1.142513,5.097016,-14.698603,36.053745,0,0,0,0,20
332218304,332218130,2490378,-0.86813754,4.6521735,-10.463499,35.9843,0,0,0,0,20
333218428,333218259,2490378,2.3773227,5.615959,-6.2376137,36.017513,0,0,0,0,20
334218561,334218387,2490378,2.0155587,3.387077,-6.996217,36.06884,0,0,0,0,20
335221158,335220985,2490378,-1.0432734,3.45196,-12.257115,36.005436,0,0,0,0,20
336218817,336218644,2490378,0.43766007,-7.379768,-7.6710224,35.98128,0,0,0,0,20
337218942,337218772,2490378,1.8796878,-3.5315673,-6.166865,36.02053,0,0,0,0,20
338219074,338218900,2490378,1.3776237,-2.405574,-20.189106,36.023552,0,0,0,0,20
339216733,339216558,2490378,-0.7060501,-11.939884,-16.020441,35.9843,0,0,0,0,20
340219329,340219155,2490378,-0.13156138,1.2896367,-15.8764305,35.996376,0,0,0,0,20
341219536,341219282,2490378,7.1650076,9.022669,-6.1989474,35.996376,0,0,0,0,20
342219620,342219411,2490378,9.127774,13.125254,-3.4852395,35.966183,0,0,0,0,20
343217239,343217066,2490378,0.38881835,3.89788,-8.512943,35.98732,0,0,0,0,20
344219838,344219662,2490378,-0.728795,1.3813347,-10.452247,36.011475,0,0,0,0,20
345219964,345219789,2490378,-3.5443761,-15.362395,-16.170439,35.975243,0,0,0,0,20
346217620,346217445,2490378,0.19620483,-11.101315,-15.563987,35.92995,0,0,0,0,20
347217759,347217571,2490378,1.0929531,-0.5001487,-17.446308,35.957127,0,0,0,0,20
348220346,348220167,2490378,5.3683987,4.9179296,-8.04799,35.990337,0,0,0,0,20
349220463,349220292,2490378,3.7426162,5.243661,-10.565253,35.94505,0,0,0,0,20
350218119,350217948,2490378,6.984246,11.256699,-7.4660788,35.954105,0,0,0,0,20
351218246,351218073,2490378,-2.1022289,-1.8902223,-17.118303,35.93599,0,0,0,0,20
352220845,352220667,2490378,-4.2334275,-8.091923,-7.810245,35.857487,0,0,0,0,20
353218499,353218322,2490378,-2.3442826,-1.8614918,-16.633837,35.932972,0,0,0,0,20
354218621,354218446,2490378,-0.7759608,-7.497682,-10.465774,35.908817,0,0,0,0,20
355218744,355218570,2490378,3.264494,4.367024,-8.442195,35.908817,0,0,0,0,20
356221337,356221163,2490378,3.857418,6.505525,-5.178539,35.830315,0,0,0,0,20
357216520,357216347,2490378,1.9394231,-1.965041,-5.0274644,35.830315,0,0,0,0,20
358219111,358218940,2490378,6.468415,1.4749479,-7.0118985,35.869564,0,0,0,0,20
359219246,359219063,2490378,-3.7507565,-10.978013,-12.719077,35.788044,0,0,0,0,20
360216890,360216715,2490378,-1.9231426,-3.8055837,-6.4572816,35.84843,0,0,0,0,20
361217015,361216838,2490378,0.9731233,-0.062249243,-10.646417,35.866547,0,0,0,0,20
362219609,362219429,2490378,6.977422,8.368932,-14.614925,35.842392,0,0,0,0,20
363219723,363219550,2490378,-4.834731,-3.897521,-8.2516165,35.845413,0,0,0,0,20
364217376,364217202,2490378,2.5677814,-1.6703148,-13.838007,35.76691,0,0,0,0,20
365217496,365217323,2490378,6.6770697,6.2753224,-6.772718,35.80314,0,0,0,0,20
366220084,366219913,2490378,2.442804,3.7748182,-16.070242,35.745773,0,0,0,0,20
367217738,367217564,2490378,9.054631,6.3136296,-5.452914,35.736717,0,0,0,0,20
368217921,368217684,2490378,8.41514,9.828318,-6.4680557,35.769928,0,0,0,0,20
369220449,369220274,2490378,-3.0222008,-11.283753,-10.848966,35.8122,0,0,0,0,20
370220578,370220393,2490378,-4.5969872,-1.6898276,-13.370659,35.691425,0,0,0,0,20
371218214,371218043,2490378,4.3250055,1.9846735,-12.644977,35.70954,0,0,0,0,20
372218334,372218162,2490378,-1.668998,-4.3189006,-13.307213,35.67331,0,0,0,0,20
373220926,373220752,2490378,-0.884059,-5.1542373,-7.502949,35.742752,0,0,0,0,20
374216130,374215930,2490378,2.5288756,4.8841715,-15.519934,35.688408,0,0,0,0,20
375218691,375218518,2490378,1.2227188,-1.1960235,-13.953288,35.62198,0,0,0,0,20
376218811,376218636,2490378,-4.231512,-3.6251805,-14.751395,35.818237,0,0,0,0,20
377221400,377221223,2490378,-0.80768394,0.23451206,-14.0040455,35.658215,0,0,0,0,20
378216573,378216401,2490378,4.8056417,5.0329714,-15.24484,35.57669,0,0,0,0,20
379219161,379218988,2490378,0.35589808,-0.42161894,-13.204262,35.739735,0,0,0,0,20
380219280,380219105,2490378,3.3734303,3.6920984,-16.134287,35.652172,0,0,0,0,20
381216989,381216753,2490378,-2.4120386,-8.689037,-9.774328,35.688408,0,0,0,0,20
382217040,382216869,2490378,-1.2285846,-6.5189323,-10.004172,35.609905,0,0,0,0,20
383219628,383219455,2490378,1.2138603,0.7410054,-13.131119,35.54046,0,0,0,0,20
384219744,384219571,2490378,-3.853348,-8.137174,-3.804267,35.694447,0,0,0,0,20
385217389,385217217,2490378,0.18100165,-14.803469,-35.04369,35.646137,0,0,0,0,20
386217504,386217333,2490378,-1.2984953,6.6363683,-6.118622,35.567635,0,0,0,0,20
387220088,387219918,2490378,-5.080975,18.818426,-6.7384806,35.58273,0,0,0,0,20
388217735,388217563,2490378,-1.578976,-3.7283707,-0.53091425,35.612923,0,0,0,0,20
389217996,389217682,2490378,-10.856748,19.448938,-16.627611,35.52838,0,0,0,0,20
390220563,390220262,2490378,3.5743039,-17.388248,-9.024225,35.57669,0,0,0,0,20
391220629,391220377,2490378,-0.5040992,-2.6453536,-12.390353,35.455917,0,0,0,0,20
392218194,392218022,2490378,-2.995266,5.0164514,-17.109922,35.561596,0,0,0,0,20
393218333,393218141,2490378,-7.3092585,26.725157,-10.362105,35.53442,0,0,0,0,20
394220895,394220721,2490378,0.43526587,-3.4190397,-11.709921,35.570652,0,0,0,0,20
395216067,395215897,2490378,-2.0107703,-3.6144066,-14.639466,35.612923,0,0,0,0,20
396218654,396218481,2490378,-2.3667881,5.2945375,-15.285662,35.594807,0,0,0,0,20
397218772,397218596,2490378,-1.706587,-29.1111,-17.418056,35.525364,0,0,0,0,20
398221358,398221183,2490378,0.7553706,21.27308,-9.134837,35.525364,0,0,0,0,20
399216527,399216356,2490378,4.1331105,11.961192,-11.404301,35.507248,0,0,0,0,20
400219113,400218941,2490378,6.6088347,-3.942053,-2.581189,35.625,0,0,0,0,20
401219232,401219056,2490378,5.2491674,-32.900043,-7.258621,35.555557,0,0,0,0,20
402216878,402216701,2490378,-2.2703018,10.293631,-5.431965,35.588768,0,0,0,0,20
403219469,403219286,2490378,3.152206,-32.679535,-16.732956,35.573673,0,0,0,0,20
404219575,404219402,2490378,-4.830302,-1.3605051,-6.528509,35.603867,0,0,0,0,20
405219693,405219518,2490378,3.916914,-27.716476,-24.820929,35.62198,0,0,0,0,20
406217337,406217165,2490378,-5.3209934,8.791987,-11.590211,35.57669,0,0,0,0,20
407219926,407219751,2490378,4.1074924,13.489411,-8.432379,35.643116,0,0,0,0,20
408220041,408219868,2490378,1.3210008,4.4502225,-16.9877,35.649155,0,0,0,0,20
409217686,409217515,2490378,-1.6551117,-11.9834585,-19.219814,35.62198,0,0,0,0,20
410217805,410217633,2490378,2.2294807,16.7308,-11.548911,35.606884,0,0,0,0,20
411220398,411220220,2490378,7.1865554,4.6370897,-7.63487,35.670288,0,0,0,0,20
412220512,412220338,2490378,-0.32082304,-3.5798104,-9.967421,35.733696,0,0,0,0,20
413218158,413217988,2490378,-3.1871614,-11.080126,-10.061633,35.754833,0,0,0,0,20
414218278,414218107,2490378,0.69623387,-5.2980094,-7.9434824,35.67331,0,0,0,0,20
415220871,415220696,2490378,-0.9065645,-11.171226,-20.61671,35.742752,0,0,0,0,20
416216049,416215877,2490378,1.7640479,31.054472,-7.49457,35.760868,0,0,0,0,20
417218639,417218466,2490378,-0.8078037,-5.1601033,-17.319296,35.869564,0,0,0,0,20
418218767,418218587,2490378,-1.7823635,-11.546995,-11.082161,35.727657,0,0,0,0,20
419221355,419221178,2490378,0.9258378,-0.2952051,5.9948416,35.775967,0,0,0,0,20
420216532,420216361,2490378,-1.552161,-9.371863,-10.526228,35.836353,0,0,0,0,20
421219125,421218953,2490378,1.7357962,13.725839,-4.925232,35.788044,0,0,0,0,20
422219248,422219076,2490378,1.9782091,-6.5148625,-16.13273,35.942028,0,0,0,0,20
423216902,423216730,2490378,-3.4112587,-7.089351,-22.794716,35.869564,0,0,0,0,20
424219498,424219323,2490378,4.9094305,-3.722026,-6.880816,35.845413,0,0,0,0,20
425219622,425219448,2490378,1.968752,-3.510259,-10.833284,35.90278,0,0,0,0,20
426219744,426219573,2490378,-1.9902999,8.411788,-9.165723,35.957127,0,0,0,0,20
427217403,427217229,2490378,-0.26060885,-3.6384683,-15.577155,35.94505,0,0,0,0,20
428217538,428217355,2490378,-1.0274717,-10.473914,-19.883965,35.975243,0,0,0,0,20
429220121,429219951,2490378,4.6089582,22.353823,-11.432552,36.044685,0,0,0,0,20
430217781,430217609,2490378,-1.9223045,-3.438792,-22.563555,36.080917,0,0,0,0,20
431217909,431217737,2490378,1.8358738,4.8585534,-9.081087,35.996376,0,0,0,0,20
432218037,432217865,2490378,1.5519216,-7.013335,-11.718181,36.089977,0,0,0,0,20
433220639,433220464,2490378,1.1277888,-19.162233,-11.460565,36.08394,0,0,0,0,20
434218296,434218124,2490378,-0.79966336,-15.934609,-21.448696,36.195652,0,0,0,0,20
435218429,435218255,2490378,-4.8411956,-2.9907172,-25.36154,36.07186,0,0,0,0,20
436218560,436218386,2490378,-3.290471,-2.8984206,-20.342215,36.138287,0,0,0,0,20
437216221,437216048,2490378,-5.0918684,4.9650955,-18.326897,36.132248,0,0,0,0,20
438218823,438218650,2490378,-1.4349648,10.709623,-8.26251,36.304348,0,0,0,0,20
439218961,439218783,2490378,0.5013458,3.4360385,-10.966402,36.21679,0,0,0,0,20
440219179,440218916,2490378,2.4120386,-3.383007,-2.4358609,36.219807,0,0,0,0,20
441216770,441216581,2490378,1.420001,3.9203856,-6.68509,36.271133,0,0,0,0,20
442219357,442219187,2490378,5.7901373,2.7716477,-1.2060791,36.192635,0,0,0,0,20
443219513,443219322,2490378,0.9405621,9.426571,-8.857948,36.283215,0,0,0,0,20
444217167,444216988,2490378,-0.31615433,7.8134775,-15.910548,36.352657,0,0,0,0,20
445217302,445217125,2490378,3.2060754,6.2200165,-3.4577062,36.43116,0,0,0,0,20
446219934,446219733,2490378,0.5916073,18.571344,0.7796718,36.464375,0,0,0,0,20
447220043,447219871,2490378,-3.6973658,-11.606252,-7.5496364,36.42512,0,0,0,0,20
448217715,448217541,2490378,-3.4002452,-12.114901,-15.87679,36.446255,0,0,0,0,20
449220323,449220150,2490378,-1.3219585,22.762993,-10.915046,36.403988,0,0,0,0,20
450220463,450220291,2490378,-0.7182605,7.385394,-13.787969,36.582127,0,0,0,0,20
451218136,451217963,2490378,4.553173,0.45166615,-7.088393,36.636475,0,0,0,0,20
452218301,452218105,2490378,1.5433024,11.007941,-8.843103,36.461353,0,0,0,0,20
453218418,453218247,2490378,-0.032441434,6.295194,-8.213189,36.536835,0,0,0,0,20
454221030,454220860,2490378,0.0073023154,2.5112782,-7.7738533,36.52778,0,0,0,0,20
455218707,455218535,2490378,-1.6291345,6.126882,-16.510654,36.769325,0,0,0,0,20
456218853,456218680,2490378,-0.49428296,-1.4229938,-14.548845,36.594204,0,0,0,0,20
457218998,457218825,2490378,-1.6098613,-0.31866825,-14.240233,36.681763,0,0,0,0,20
458216676,458216502,2490378,2.0797234,0.682946,-17.091248,36.672707,0,0,0,0,20
459219289,459219118,2490378,2.6185384,-9.928874,-6.0951586,36.74215,0,0,0,0,20
460219442,460219266,2490378,1.7155652,-8.896135,-15.132432,36.823673,0,0,0,0,20
461219586,461219414,2490378,3.1337707,2.702096,4.1007886,36.823673,0,0,0,0,20
462217264,462217094,2490378,2.920088,-8.694065,-6.5621476,36.853867,0,0,0,0,20
463219886,463219713,2490378,0.63913214,13.529155,-5.750394,36.829712,0,0,0,0,20
464220037,464219864,2490378,2.5837028,11.994232,-7.9152308,36.847828,0,0,0,0,20
465217719,465217545,2490378,2.1060596,-1.623149,-11.466071,36.86896,0,0,0,0,20
466217866,466217697,2490378,3.048896,8.678023,-6.4177775,36.920288,0,0,0,0,20
467218022,467217850,2490378,0.8425196,9.985258,-0.1827973,36.905193,0,0,0,0,20
468220662,468220473,2490378,0.8999804,-13.03583,-10.814849,36.986717,0,0,0,0,20
469218331,469218157,2490378,-0.3821146,3.591183,-7.4186735,36.911232,0,0,0,0,20
470218487,470218312,2490378,-2.9704862,-3.5249832,-15.724279,37.016907,0,0,0,0,20
471218642,471218468,2490378,1.5133749,4.098634,-6.1902084,36.962563,0,0,0,0,20
472216327,472216154,2490378,6.5556836,-15.996859,2.1851878,37.016907,0,0,0,0,20
473218954,473218781,2490378,3.539109,-0.8057686,-9.490496,37.04106,0,0,0,0,20
474219110,474218938,2490378,3.648883,-0.30418333,-9.731113,37.092392,0,0,0,0,20
475219270,475219097,2490378,3.7936425,-0.023074118,-8.972779,37.164856,0,0,0,0,20
476216958,476216786,2490378,3.70386,0.014873979,-8.800727,37.192028,0,0,0,0,20
477219587,477219416,2490378,3.6263177,-0.12728176,-9.191909,37.22222,0,0,0,0,20
478219748,478219576,2490378,3.705955,-0.15469536,-8.880992,37.128624,0,0,0,0,20
479217441,479217268,2490378,3.65843,-0.11100118,-9.214804,37.261475,0,0,0,0,20
480217602,480217430,2490378,3.7300465,-0.1071106,-8.855194,37.291668,0,0,0,0,20
481220236,481220063,2490378,3.743574,-0.10262147,-8.852711,37.207127,0,0,0,0,20
482220398,482220226,2490378,3.6215293,-0.09382278,-9.355642,37.349033,0,0,0,0,20
483218093,483217921,2490378,3.6626499,-0.06458359,-9.157642,37.388287,0,0,0,0,20
484218258,484218086,2490378,3.8577774,-0.18902223,-9.496482,37.41546,0,0,0,0,20
485221037,485220723,2490378,2.3293188,0.05315128,-9.722854,37.463768,0,0,0,0,20
486216147,486215948,2490378,0.14161703,3.0220811,-10.478224,37.41848,0,0,0,0,20
487218755,487218585,2490378,-0.9271247,7.360734,-3.7298071,37.454712,0,0,0,0,20
488218950,488218753,2490378,-1.447684,8.5797415,-2.3344665,37.469807,0,0,0,0,20
489219092,489218922,2490378,-1.2717102,9.484271,-2.086457,37.475845,0,0,0,0,20
490216821,490216621,2490378,-1.6733075,10.631692,-1.7445351,37.475845,0,0,0,0,20
491219459,491219261,2490378,-2.14305,11.507491,-0.43011835,37.653988,0,0,0,0,20
492219608,492219432,2490378,-2.6465507,10.950839,0.28694507,37.524155,0,0,0,0,20
493217310,493217134,2490378,-2.2784421,9.821494,0.179206,37.62983,0,0,0,0,20
494217480,494217306,2490378,-2.4987984,8.932736,0.877445,37.696255,0,0,0,0,20
495220119,495219948,2490378,-2.8069322,9.330713,0.1274314,37.60568,0,0,0,0,20
496217826,496217653,2490378,-2.495686,9.280166,1.0676345,37.660023,0,0,0,0,20
497218001,497217827,2490378,-2.273055,9.838134,0.21416135,37.750603,0,0,0,0,20
498218177,498218002,2490378,-4.5719976,8.192539,-1.8887259,37.71437,0,0,0,0,20
499220819,499220647,2490378,-4.758835,2.1341317,-8.205917,37.823067,0,0,0,0,20
500216058,500215885,2490378,0.43825862,-0.88346046,-11.606851,37.750603,0,0,0,0,20
501218704,501218531,2490378,0.20135237,1.0291476,-9.123824,37.80495,0,0,0,0,20
502218884,502218709,2490378,1.2425907,0.1637634,-12.355039,37.77778,0,0,0,0,20
503219063,503218888,2490378,0.59771246,-0.20231004,-9.827479,37.94384,0,0,0,0,20
504216772,504216597,2490378,0.5768829,-0.37780502,-10.045951,37.883453,0,0,0,0,20
505219421,505219247,2490378,0.18351556,0.07996634,-10.108918,37.931763,0,0,0,0,20
506219604,506219430,2490378,1.0486604,-0.42928037,-9.879075,37.955917,0,0,0,0,20
507217314,507217140,2490378,0.5009568,0.34204164,-8.13442,37.91063,0,0,0,0,20
508217500,508217322,2490378,0.04492121,1.4793773,-8.090307,38.058575,0,0,0,0,20
509220145,509219974,2490378,0.83150625,-0.22170308,-10.903673,37.980072,0,0,0,0,20
510220332,510220158,2490378,0.66858083,-0.3705027,-10.211151,38.149155,0,0,0,0,20
