timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
256898826,256898604,0.89615166,-0.05631348,0.06797802,0.43487924,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
257402610,257402382,0.9131432,-0.032640312,-0.020658225,0.40580449,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
257901551,257901222,0.9138657,0.035307366,-0.1355327,0.3810956,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
258400285,258400063,0.9102943,0.048879772,-0.14971635,0.38283163,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
258899237,258898904,0.9151609,0.0037155706,-0.087447114,0.39347154,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
259397970,259397745,0.9097911,0.0059409793,-0.00485058,0.41499552,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
259896946,259896586,0.90298355,-0.054637954,-0.06416196,0.42132962,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
260400740,260400367,0.9052656,-0.049333356,0.0061754626,0.42192686,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
260899432,260899208,0.8968774,0.006092213,0.10785304,0.42888415,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
261398383,261398050,0.8900256,-0.02202938,0.02651668,0.45460525,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
261902210,261901831,0.8788127,0.00090607436,-0.030319823,0.4762019,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
262396156,262395733,0.86939347,0.0028406968,-0.018919138,0.49374995,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
262899846,262899514,0.8625042,0.009089071,-0.0007481958,0.50596774,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
263398579,263398355,0.8579901,0.011831425,-0.004455362,0.51351076,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
263898055,263897197,0.8540719,-0.0019878894,0.015145952,0.5199306,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
264401361,264400978,0.84415627,-0.019111296,0.030400742,0.53489316,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
264900043,264899820,0.8352513,-0.066894665,0.023885516,0.5452614,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
265398996,265398663,0.84994584,-0.06885895,0.02922816,0.5215327,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
265898237,265897505,0.8650538,-0.061711866,0.023321498,0.49732253,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
266396685,266396347,0.86576366,-0.04831132,0.011287692,0.49798793,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
266900698,266900129,0.87312496,-0.023012992,0.010293288,0.48684415,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
267399196,267398971,0.87236464,-0.0018632126,0.019582102,0.4884598,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
267898782,267897814,0.86202675,0.0054275156,0.019545397,0.50645685,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
268401957,268401595,0.8661938,0.008556047,0.020799996,0.4992021,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
268900776,268900438,0.8624904,-0.002927746,0.025386732,0.50542784,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
269399622,269399281,0.82684803,0.22984459,0.10120145,0.5032416,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
269898788,269898124,0.7001212,0.31594825,0.25628436,0.58679247,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
270397307,270396967,0.6461194,0.1830845,0.16778758,0.72170436,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
270901251,270900749,0.7002548,-0.008384904,-0.04959329,0.71211904,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
271399827,271399592,0.69761616,-0.06719202,-0.11943115,0.70324475,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
271898975,271898435,0.73466676,-0.09425612,-0.13926627,0.65725607,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
272402576,272402217,0.76966083,-0.07950753,-0.1044492,0.624813,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
272896518,272896121,0.7845769,-0.04950877,-0.06206917,0.6149271,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
273400267,273399903,0.7930213,-0.025807003,-0.03786848,0.6074678,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
273899069,273898746,0.79967177,-0.013897567,-0.024883501,0.59976065,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
274397929,274397589,0.8032381,0.0033851808,-0.008837763,0.595583,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
274901716,274901371,0.79935485,0.012609119,0.0037078126,0.6007155,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
275400437,275400215,0.79238445,-0.117513366,-0.08515025,0.5925092,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
275899401,275899060,0.77266514,-0.35750416,-0.20464416,0.48301154,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
276398122,276397901,0.85612106,-0.41599014,-0.10912757,0.28653118,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
276897138,276896744,0.8903447,-0.4489348,-0.018824007,0.073413275,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
277400878,277400526,0.8906885,-0.43039668,0.07457925,-0.12597892,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
277899598,277899369,0.844101,-0.40275776,0.15301988,-0.3191622,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
278398554,278398211,0.7634556,-0.36900967,0.22870691,-0.47818473,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
278902404,278901993,0.67030436,-0.31111825,0.27681753,-0.6142228,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
279401057,279400836,0.53851813,-0.26971665,0.30444372,-0.7379467,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
279900021,279899678,0.56164724,-0.12781528,0.05773779,-0.8154029,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
280398742,280398521,0.5726408,0.06537632,-0.19039562,-0.7947062,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
280897710,280897363,0.62217957,0.2025152,-0.26638964,-0.70775473,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
281401482,281401145,0.72747946,0.18565091,-0.19331299,-0.631615,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
281900208,281899987,0.7533878,0.2148435,-0.16710673,-0.5986022,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
282399207,282398829,0.8035964,0.23176469,-0.15935595,-0.52452236,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
282902967,282902610,0.8496223,0.19865954,-0.10868883,-0.4763014,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
283396856,283396513,0.8730181,0.17004894,-0.08282132,-0.44951487,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
283900647,283900294,0.903082,0.12480004,-0.05716602,-0.40693977,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
284399357,284399136,0.91803217,0.07606969,-0.031374536,-0.3878738,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
284898350,284897978,0.9260061,0.040054824,-0.016242176,-0.37502605,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
285402095,285401758,0.9311945,0.008867739,-0.0008453349,-0.3644141,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
285900865,285900599,0.9328014,-0.004765238,0.003981012,-0.36033723,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
286400435,286399441,0.9265599,-0.0069114305,0.0011567775,-0.3760819,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
286898520,286898282,0.9224743,0.0018818338,0.0015543073,-0.38605082,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
287397591,287397123,0.9257823,0.0028791148,0.00021784243,-0.37804618,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
287901247,287900902,0.9213064,0.002403986,0.005550062,-0.38879046,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
288400407,288399743,0.9200402,0.0042753727,0.008185643,-0.39171535,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
288898968,288898584,0.9214361,0.012471476,0.011365267,-0.38816357,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
289402815,289402363,0.9205655,0.017708555,0.011478979,-0.39001766,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
289901426,289901203,0.9190878,0.024372552,0.013253693,-0.39307502,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
290400880,290400043,0.9248069,0.07690473,-0.009624079,-0.37245864,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
290899107,290898883,0.9336955,0.07301707,-0.011655471,-0.3503504,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
291398272,291397723,0.94191265,0.06227303,-0.007390305,-0.32995185,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
291901869,291901502,0.9522633,0.05492275,-0.0047720093,-0.30025908,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
292400820,292400341,0.954757,0.034515154,-0.000994939,-0.29537576,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
292899543,292899183,0.95216274,0.013883315,0.011318014,-0.3050663,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
293403355,293402959,0.9515559,0.009952816,0.01735896,-0.3068241,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
293897192,293896858,0.953087,0.00783971,0.021303283,-0.30184445,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
294401216,294400640,0.95068926,0.015372172,0.016491115,-0.3093244,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
294899710,294899475,0.9480351,0.007633637,0.013281188,-0.31779677,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
295398683,295398313,0.9529423,0.01716901,0.006943543,-0.30258566,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
295897397,295897152,0.95441514,0.01962249,0.0034243169,-0.29781705,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
296401226,296400929,0.95475733,0.017724948,0.0074929316,-0.29676288,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
296900100,296899767,0.9520781,0.0108782835,0.0186068,-0.3050948,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
297398826,297398604,0.9528762,0.020169493,0.015681092,-0.30228207,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
297897780,297897442,0.9541284,0.016929878,0.017505167,-0.29840577,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
298401579,298401219,0.9537871,0.0154808285,0.013565241,-0.2997775,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
298900296,298900056,0.95192885,0.017836755,0.008733089,-0.3056749,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
299399241,299398893,0.9505856,0.005775076,0.009335209,-0.3102685,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
299897955,299897730,0.95144016,0.02181758,0.007832957,-0.30695996,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
300401745,300401506,0.9569874,0.025567545,0.009264644,-0.2888523,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
300895658,300895404,0.9588984,0.028763296,0.011136277,-0.2820684,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
301399449,301399179,0.9252168,0.25753567,-0.049318507,-0.27425724,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
301898350,301898016,0.8920636,0.42886204,-0.028088719,-0.13968176,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
302397078,302396852,0.89183915,0.44300595,0.0720979,0.056307923,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
302900848,302900627,0.92341274,0.32857057,0.08741695,0.17806888,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
303399804,303399463,0.91172266,0.3039422,0.10025666,0.25754535,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
303898520,303898299,0.9272332,0.18957683,0.05343231,0.31850332,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
304397490,304397134,0.9157001,0.12918532,0.038568933,0.3785723,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
304896191,304895970,0.91872406,0.062986,0.023141189,0.38915756,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
305399996,305399744,0.9081117,0.1602276,0.051016748,0.38348112,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
305898985,305898579,0.8191905,0.3582465,0.15321144,0.42084762,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
306397638,306397414,0.7095065,0.33126214,0.27163786,0.55953443,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
306901432,306901188,0.580977,0.26518413,0.33933374,0.6906488,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
307400361,307400022,0.45566896,0.1990246,0.3795514,0.7801896,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
307899076,307898857,0.3201369,0.15605095,0.39695323,0.84592474,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
308398029,308397691,0.19592044,0.09420989,0.41504627,0.8834457,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
308896767,308896525,0.059430078,0.057709724,0.36364242,0.927848,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
309400522,309400298,-0.035510994,0.04688745,0.20290115,0.97743124,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
309899568,309899132,-0.043446776,0.056058656,0.014946906,0.9973698,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
310398194,310397969,-0.0005645887,0.058005407,-0.10780954,0.99247783,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
310902598,310901739,0.07374952,0.03799531,-0.15746336,0.98403394,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
311395855,311395633,0.11204763,0.031755652,-0.13653573,0.9837657,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
311899774,311899405,0.1403901,0.037947617,-0.1076713,0.9834925,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
312398573,312398238,0.1864837,0.035285115,-0.09109236,0.97758937,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
312897594,312897071,0.21674556,0.035406083,-0.062768005,0.97356457,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
313401063,313400843,0.2448294,0.041430503,-0.0440621,0.967678,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
313900135,313899676,0.2449637,0.04099771,-0.025808461,0.96832114,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
314398731,314398508,0.24652399,0.04674861,-0.00069436774,0.96800834,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
314897844,314897341,0.23173763,0.041301366,-0.0037683728,0.97189385,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
315396394,315396173,0.20759402,0.048624568,0.012919727,0.97692037,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
315900194,315899944,0.20312046,0.03818053,-0.007672615,0.978379,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
316399134,316398776,0.22009462,0.03925496,-0.012584451,0.9746072,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
316897832,316897608,0.19432831,0.036584154,0.006172817,0.98023474,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
317401597,317401379,0.17517443,0.0429258,0.008428576,0.9835651,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
317900543,317900211,0.19274527,0.062089343,0.1278226,0.9709046,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
318399280,318399042,0.1543792,0.0738183,0.30450395,0.9370141,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
318898257,318897874,-0.017303843,0.07489998,0.17092085,0.98228145,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
319396927,319396705,-0.13475388,0.05018157,-0.022454938,0.9893528,-0.99834216,-7.7630763e-10,2.3063396e-10,0.05755918,4
