timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
217783695,217683276,-0.02773751,-0.013509763,0.033042867,0.0050582886,-0.050453007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39601517,0.0,0.0,nan,0.0,0.0,-0.06013477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218283874,218183317,-0.028215466,-0.0041896505,-0.03327141,0.011889458,-0.05240667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31269932,0.0,0.0,nan,0.0,0.0,-0.053091407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218783749,218683358,-0.018377306,-0.01002218,-0.046461284,0.002196312,-0.0505085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21485138,0.0,0.0,nan,0.0,0.0,-0.03763485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219283939,219183400,-0.009095253,0.018080438,-0.02606403,-0.012582779,-0.04545009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28866386,0.0,0.0,nan,0.0,0.0,-0.056981444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219783871,219683441,-0.0066847485,0.0684513,-0.057278655,-0.023861885,-0.03809911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64503956,0.0,0.0,nan,0.0,0.0,-0.021653414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220284059,220183482,0.012391966,0.019538745,0.007891104,-0.033602715,-0.037863135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08685017,0.0,0.0,nan,0.0,0.0,-0.046175957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220783950,220683523,-0.012286613,-0.021845687,0.016862065,-0.039776802,-0.040225804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.018576264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221284051,221183565,-0.027417062,-0.027763247,0.04628842,-0.034700394,-0.046461344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40804863,0.0,0.0,nan,0.0,0.0,0.031170607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221784160,221683607,-0.020165484,-0.025073938,0.006617237,-0.040228844,-0.048306227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38270092,0.0,0.0,nan,0.0,0.0,0.04097998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222284109,222183649,0.036349066,-0.0038245092,-0.0017195866,-0.03442955,-0.038658857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29017544,0.0,0.0,nan,0.0,0.0,0.058460712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222784123,222683691,0.00347823,-0.047995016,-0.028825603,-0.051428795,-0.03902316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54489994,0.0,0.0,nan,0.0,0.0,0.08466017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223284259,223183733,0.048141472,-0.005137831,-0.02001366,-0.051486015,-0.033155918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73948574,0.0,0.0,nan,0.0,0.0,0.1251198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223784180,223683775,-0.09381929,-0.03511843,-0.11473663,-0.056319237,-0.045880795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49164486,0.0,0.0,nan,0.0,0.0,0.118190885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224284307,224183818,0.02728001,-0.058543727,-0.04159531,-0.0522871,-0.050791174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007849693,0.0,0.0,nan,0.0,0.0,0.1296345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224784256,224683860,0.10329659,0.0426639,0.082231194,-0.03460312,-0.0539366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29618263,0.0,0.0,nan,0.0,0.0,0.13307345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225284380,225183903,0.019113086,-0.02442583,-0.040483892,-0.048104286,-0.057726055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32735252,0.0,0.0,nan,0.0,0.0,0.12968957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225784342,225683945,-0.044752374,0.017027967,-0.016738534,-0.05372715,-0.05772078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2794943,0.0,0.0,nan,0.0,0.0,0.12362337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226284542,226183989,0.03668508,-0.10859041,-0.0047836304,-0.03976345,-0.06946772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.0030316114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226784430,226684031,0.051948987,-0.0745678,-0.017059386,-0.048680305,-0.05337596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.000718832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227284495,227184075,0.098277606,-0.0064300485,0.03227228,-0.036787033,-0.056867898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.0063785315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227784535,227684118,-0.024502318,-0.086503245,-0.034007847,-0.04947567,-0.051636398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.00080037117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228284657,228184161,-0.01243937,-0.21733211,-0.017494857,-0.06128788,-0.0919798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.009699464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228784700,228684204,0.04165172,0.056812234,0.044791162,-0.05819702,-0.06559837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965267,0.0,0.0,nan,0.0,0.0,-0.01367116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229284690,229184248,-0.024555549,-0.06084191,0.10723728,-0.07876587,-0.0767048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.004208684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
