timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
243330935,243230515,-0.9155583,-0.014441436,-0.003185311,-0.40191355,-0.08461963,-0.049616598,-2.9904034,13.474396,0.7868039,-28.44564,2.3255581e-05,2.6909496e-05,9.283436e-05,0.0011034294,2.7298533e-05,-1.39244985e-05,0.26281977,-0.03839576,0.40018925,0.0,0.0,0.0,0.0,0.0,2.5190926e-05,4.9141513e-06,4.9465325e-06,6.4351116e-05,0.009253359,0.009251786,0.011135345,0.05033871,0.050338745,0.15291996,1.9604424e-11,1.9616824e-11,4.324486e-11,5.0026728e-08,5.96998e-08,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
244330996,244230609,-0.92163026,-0.021744054,0.011330413,-0.38729373,-0.13972577,-0.062365416,-2.972816,13.356903,0.6300498,-31.378397,2.3811774e-05,2.6389424e-05,9.559709e-05,0.001104206,2.4014873e-05,-5.1643806e-06,0.26281977,-0.03839576,0.40018925,0.0,0.0,0.0,0.0,0.0,2.4141724e-05,4.943903e-06,4.9839273e-06,6.5736764e-05,0.009242367,0.00924377,0.011166699,0.050146528,0.0501465,0.15378599,1.9599622e-11,1.9606436e-11,4.3308992e-11,5.003229e-08,5.970299e-08,5.0000452e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
245331103,245230702,-0.9210173,-0.016865266,0.015099542,-0.38886335,-0.07299314,0.083394945,-2.992332,13.219455,0.5919401,-34.29524,2.3794151e-05,2.5810263e-05,9.557066e-05,0.0011040211,2.3385568e-05,9.608163e-06,0.26281977,-0.03839576,0.40018925,0.0,0.0,0.0,0.0,0.0,2.4692996e-05,4.973873e-06,4.977524e-06,6.824154e-05,0.009286497,0.009279967,0.011146455,0.05000459,0.05000469,0.15277714,1.9593388e-11,1.959972e-11,4.3943266e-11,5.0040423e-08,5.971063e-08,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
246331229,246230795,-0.9195992,-0.0049791164,0.01326953,-0.3926025,0.04281784,0.12624311,-2.9768105,13.110693,0.73229885,-37.126328,2.2994078e-05,2.5409745e-05,9.5491785e-05,0.0011036233,2.3004486e-05,7.921572e-06,0.26281977,-0.03839576,0.40018925,0.0,0.0,0.0,0.0,0.0,2.5409066e-05,4.981316e-06,4.9657037e-06,7.0576636e-05,0.009299186,0.009307156,0.011130489,0.049945634,0.049945246,0.15185773,1.9583193e-11,1.9594144e-11,4.4545242e-11,5.0049067e-08,5.971914e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
247331327,247230889,-0.92241675,-0.00080639723,0.003787708,-0.38617662,0.15092072,0.052741103,-2.7788997,13.191343,0.9400451,-40.000797,2.2148912e-05,2.6056081e-05,9.533003e-05,0.0011036209,2.2918359e-05,1.6528069e-05,0.26281977,-0.03839576,0.40018925,0.0,0.0,0.0,0.0,0.0,2.5143288e-05,4.9672885e-06,4.985672e-06,7.3719886e-05,0.009201633,0.009218485,0.011156351,0.049809944,0.04981028,0.15281412,1.9578348e-11,1.959525e-11,4.508046e-11,5.005784e-08,5.972752e-08,5.0000274e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
248331399,248230983,-0.9246125,-0.009971372,-0.008123644,-0.38069198,0.107204854,-0.13255295,-1.8578043,13.4522505,0.9907299,-42.349266,2.2256336e-05,2.7258164e-05,9.509437e-05,0.0011021609,2.3289798e-05,4.5845896e-05,0.26281977,-0.03839576,0.40018925,0.0,0.0,0.0,0.0,0.0,2.4959518e-05,5.034568e-06,5.0588583e-06,7.687214e-05,0.008922679,0.008901652,0.011130599,0.049717676,0.049719196,0.15186273,1.9619128e-11,1.9640517e-11,4.5611213e-11,5.0064777e-08,5.9730574e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
249331580,249231077,-0.9221223,-0.02326931,-0.005830845,-0.38615415,-0.093065135,-0.22616276,-1.0865394,13.6176405,0.76554495,-43.727787,2.339619e-05,2.7821754e-05,9.4801006e-05,0.0010995504,2.782875e-05,6.221853e-05,0.26281977,-0.03839576,0.40018925,0.0,0.0,0.0,0.0,0.0,2.5776462e-05,5.1351494e-06,5.208723e-06,7.8951445e-05,0.008852577,0.008858415,0.011150226,0.049542647,0.049541384,0.15272228,1.9687174e-11,1.9703367e-11,4.610666e-11,5.006635e-08,5.9721614e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
250331556,250231171,-0.915249,-0.025532544,0.012064633,-0.40189776,-0.23256847,-0.118069984,-0.6357867,13.462503,0.48617724,-44.572784,2.4302191e-05,2.7149763e-05,9.454454e-05,0.0011005935,3.0329733e-05,0.00011202923,0.26281977,-0.03839576,0.40018925,0.0,0.0,0.0,0.0,0.0,2.7631497e-05,5.2408145e-06,5.2946198e-06,7.996613e-05,0.008972096,0.008998013,0.011166747,0.04943614,0.04943522,0.15343201,1.9729666e-11,1.9729465e-11,4.6577e-11,5.0070447e-08,5.971767e-08,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
251331700,251231265,-0.90834045,-0.0059383838,-0.031763237,-0.4169815,-0.2181371,0.030291481,-0.46008077,13.20267,0.3289807,-44.98918,2.4724768e-05,2.5803072e-05,9.429411e-05,0.0011021572,2.9476807e-05,0.00011360438,0.26281977,-0.03839576,0.40018925,0.0,0.0,0.0,0.0,0.0,2.9443934e-05,5.315002e-06,5.2467226e-06,8.0909136e-05,0.009182002,0.009160694,0.011180684,0.049398787,0.04940062,0.15414998,1.9713071e-11,1.9706486e-11,4.6996542e-11,5.0076874e-08,5.972126e-08,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
252331809,252231360,-0.88817704,-0.042827353,0.036028687,-0.45608062,-1.0855963,-0.54456484,-0.31347913,12.519632,-0.27250692,-45.175503,2.7483808e-05,2.510381e-05,9.28406e-05,0.0011110723,2.5310077e-05,8.581514e-05,0.26281977,-0.03839576,0.40018925,0.0,0.0,0.0,0.0,0.0,3.3612832e-05,5.5035885e-06,5.3953045e-06,7.8254714e-05,0.009309742,0.009467082,0.011127119,0.049461782,0.049473286,0.15285532,1.9707421e-11,1.9666203e-11,4.7219024e-11,5.007338e-08,5.971882e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
