timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
219858934,219758447,0.0001516287,0.0037964834,0.008150925,1049239,0,0.36345562,0.395492,0.03105489,0.043718286,0.007015107,0.0134032415,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
220058872,219958464,0.00023132977,0.0028835852,0.009141417,1049239,0,0.362987,0.39460212,0.008215535,0.029143898,0.007334607,0.020586496,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
220259096,220158480,0.00014804082,0.004922599,0.009581652,1049239,0,0.34596553,0.3918478,0.020295002,0.013455615,0.0069495416,0.018771019,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
220458990,220358497,0.0007397199,0.002271639,0.0069998247,1049239,0,0.3621228,0.395354,0.1752619,0.013455615,0.0069495416,0.020747384,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
220659094,220558513,0.0014103692,0.0042177276,0.008701006,1049239,0,0.34505084,0.39013413,0.18987112,0.011915423,0.007855398,0.016192371,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
220859159,220758530,0.001829007,0.005199671,0.010719582,1049239,0,0.34462872,0.38928467,0.21354848,0.020295529,0.0074701095,0.0040643616,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
221059335,220958546,0.0021851142,0.0076545323,0.016170368,1049239,0,0.34419543,0.3884963,0.23861,0.024274107,0.008339584,0.03054915,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
221258969,221158563,0.0019358041,0.0032182124,0.0071130726,1049239,0,0.36041424,0.39448765,0.27036157,0.024274107,0.008339584,0.017423954,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
221459027,221358580,0.0025755642,0.0040411525,0.009774469,1049239,0,0.3599343,0.3936527,0.3238319,0.022023715,0.0086525595,0.0049350588,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
221659262,221558596,0.0034825604,0.0053207967,0.010622517,1049239,0,0.3428182,0.39092746,0.37589872,0.015448555,0.009048068,0.01578844,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
221859021,221758613,0.0029426275,0.0026880633,0.0065404605,1049239,0,0.35906148,0.3944912,0.40254548,0.015448555,0.009048068,0.031025372,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
222059077,221958630,0.003814771,0.0035767825,0.009719629,1114775,0,0.35859507,0.3936601,0.45929462,0.042655032,0.0071464074,0.02509816,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,1,0,0
222259237,222158647,0.0032956174,0.0043989555,0.005667331,1114775,0,0.34123394,0.39091974,0.5204278,0.023809323,0.007274977,0.018628703,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,1,0,0
222458997,222358664,0.004255476,0.003101904,0.006571702,1114775,0,0.35744473,0.3944889,0.5678296,0.023809323,0.007274977,0.014235105,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,1,0,0
222659106,222558681,0.005297768,0.0020909908,0.0068602557,1114775,0,0.35683802,0.39365003,0.6070396,0.032132465,0.01017313,0.0024124857,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,1,0,0
222859359,222758697,0.004291238,0.0035275675,0.005328912,1114775,0,0.33981168,0.39095345,0.63307804,0.009124501,0.009520591,0.030422185,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,1,0,0
223049142,222948713,0.00588249,0.0034545066,0.013501194,1114775,0,0.3551759,0.39384103,0.7176165,0.009124501,0.009520591,0.056248453,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,1,0,0
223259226,223158731,0.0066353674,0.0069843703,0.028120816,1114775,0,0.35568073,0.39370286,0.7489726,0.042497426,0.009381827,0.04192788,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,1,0,0
223459189,223358748,0.0056068134,0.006465112,0.030105684,1114775,0,0.35526046,0.39289817,0.74704045,0.021800337,0.0109413685,0.028871752,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,1,0,0
223659170,223558765,0.0058413367,0.0027047058,0.01164072,1114775,0,0.35483634,0.39458668,0.63652843,0.061140236,0.009371569,0.06776677,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,1,0,0
223859202,223758782,0.0038779508,0.0063875346,0.008983735,1114775,0,0.3543989,0.39377648,0.59928334,0.06959898,0.011670414,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,1,0,0
224059250,223958799,0.0047944225,0.005126646,0.0104005085,1114775,0,0.35396767,0.39297646,0.6472583,0.056020815,0.012291942,0.027683605,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,895,2,1,2,0,3,0,0,0,0,1,0,0
224259389,224158816,0.0057445825,0.0055735186,0.014475065,1114775,0,0.33678293,0.39030156,0.64885306,0.020616883,0.011065644,0.01944549,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
224459249,224358833,0.004230261,0.0027102826,0.014078097,1114775,0,0.35316157,0.39389768,0.6080065,0.020616883,0.011065644,0.007323336,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
224659331,224558850,0.0047800466,0.0052265287,0.00866466,1114775,0,0.35265675,0.39309075,0.6137938,0.069905125,0.012232045,0.011257915,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
224859295,224758866,0.0055087917,0.0054413867,0.010610941,1114775,0,0.3522592,0.39481437,0.6219353,0.07060406,0.0103112785,0.020106617,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
225059453,224958884,0.004381593,0.002602238,0.008869259,1114775,0,0.33504564,0.38965797,0.61661285,0.01643521,0.01150873,0.008194554,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
225259297,225158901,0.0050258674,0.0005662827,0.0050089927,1114775,0,0.35145918,0.39324367,0.6228273,0.01643521,0.01150873,0.018347176,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
225459565,225358918,0.0056658858,0.018522674,0.034513585,1114775,0,0.33428532,0.3881662,0.59882927,0.084342845,0.012911666,0.020459345,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
225659327,225558935,0.004358535,0.0075582084,0.015903812,1114775,0,0.35072327,0.39420307,0.59542435,0.084342845,0.012911666,0.010643193,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
225859359,225758952,0.005088059,0.0030154902,0.013732181,1114775,0,0.35031885,0.3934348,0.6095943,0.022600919,0.010545396,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
226059445,225958969,0.005597171,0.008727728,0.015520224,1114775,0,0.3499118,0.39267397,0.59728086,0.09421881,0.011772395,0.06397282,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
226259381,226158986,0.004408629,0.008496534,0.016331805,1114775,0,0.34953287,0.39440805,0.5942092,0.045088574,0.010953899,0.012821297,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
226459440,226359003,0.004995046,0.0076081725,0.01434854,1114775,0,0.34915498,0.39364347,0.57365215,0.060612302,0.012585633,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
226659453,226559021,0.0038505532,0.0046165334,0.011194386,1114775,0,0.3487746,0.3928848,0.5911141,0.023897879,0.010502877,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
226859570,226759038,0.0044399374,0.014594505,0.028366648,1114775,0,0.33161694,0.3902274,0.5772175,0.05487758,0.013833014,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
227059595,226959055,0.0049507827,0.025629666,0.04208667,1114775,0,0.33129042,0.3895054,0.56554323,0.116093315,0.014489929,0.009588296,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
227259462,227159072,0.0037108022,0.009622265,0.017462937,1114775,0,0.34776697,0.39312336,0.56145626,0.116093315,0.014489929,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
227459479,227359090,0.004396796,0.006890495,0.01291117,1114775,0,0.34736967,0.39485145,0.5510578,0.06252687,0.009101624,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
227659649,227559107,0.004841519,0.0052395156,0.009712066,1114775,0,0.33021122,0.38972425,0.54183525,0.05243796,0.0100718755,0.017132292,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
227859519,227759124,0.0036866942,0.0010167535,0.0045584133,1114775,0,0.34669334,0.39333767,0.5462786,0.05243796,0.0100718755,0.0017851634,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
228059781,227959141,0.0042865933,0.025588313,0.04877209,1114775,0,0.32953045,0.38823596,0.54094505,0.07123865,0.0132427905,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
228259741,228159159,0.0048593692,0.027404308,0.04884314,1114775,0,0.32922652,0.3899209,0.54970706,0.13205466,0.015493926,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
228459612,228359176,0.0037649926,0.009089187,0.018844813,1114775,0,0.3457284,0.39351156,0.5637369,0.13205466,0.015493926,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
228659787,228559193,0.00464302,0.0107249925,0.021666965,1114775,0,0.32842302,0.39078495,0.5759083,0.042132534,0.011280131,0.053079464,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
228859830,228759211,0.005303417,0.008829284,0.02340484,1114775,0,0.32810706,0.38996848,0.5723549,0.043473322,0.015172253,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
229059645,228959228,0.004359894,0.0059057022,0.018444696,1114775,0,0.3446001,0.39597663,0.5715454,0.043473322,0.015172253,0.011040551,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
229259785,229159246,0.003349502,0.011720386,0.023928862,1114775,0,0.3274057,0.39306962,0.56204826,0.04693541,0.015589912,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
229459662,229359263,0.0043187374,0.011222696,0.016688116,1114775,0,0.3271388,0.39210036,0.5767139,0.05802641,0.0138340015,0.011831626,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
229660046,229559281,0.0050946902,0.01855211,0.030979961,1114775,0,0.3268031,0.3911433,0.5726559,0.06695118,0.015786622,0.031849552,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
229859756,229759298,0.0042318013,0.011249118,0.021332925,1114775,0,0.3433362,0.39711764,0.5614269,0.06695118,0.015786622,0.0104819825,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
230059882,229959316,0.0047633946,0.017792134,0.03324837,1114775,0,0.32606128,0.3916695,0.55031705,0.0604641,0.020525863,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
230259781,230159333,0.0050331657,0.006636701,0.01766938,1114775,0,0.34259945,0.39763656,0.5349452,0.0604641,0.020525863,0.0045670886,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
230459752,230359351,0.003830176,0.0104279835,0.023058355,1114775,0,0.34218827,0.39663985,0.5044389,0.093410924,0.02002274,0.0015831866,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
230659945,230559368,0.004510033,0.0132041825,0.02756224,1114775,0,0.3248685,0.39127272,0.52556896,0.069315396,0.01981422,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
230859954,230759386,0.0034721235,0.016455386,0.028212668,1114775,0,0.32455873,0.3903565,0.5136457,0.06334067,0.020990157,0.0018434051,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
231059794,230959403,0.0037244067,0.0048334976,0.008439287,1114775,0,0.34110397,0.39629373,0.46498182,0.06334067,0.020990157,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
231259856,231159421,0.0043265754,0.004503463,0.008626744,1114775,0,0.3407478,0.39532313,0.50385576,0.038385194,0.018821625,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
231459860,231359439,0.0033890135,0.011893594,0.020929554,1114775,0,0.34040952,0.39686564,0.5223902,0.084601685,0.016586902,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
231660002,231559459,0.0037645488,0.011312523,0.019105636,1114775,0,0.3232199,0.39149505,0.47862744,0.06305529,0.01894621,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
231859870,231759474,0.004231855,0.005562074,0.014746149,1114775,0,0.33977306,0.3974707,0.4804697,0.06305529,0.01894621,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
232060053,231959491,0.0032586744,0.026290324,0.042234182,1114775,0,0.32264727,0.39203885,0.5002199,0.095384575,0.017725863,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
232259934,232159509,0.0039211297,0.012361792,0.02396635,1114775,0,0.3392114,0.39544708,0.49775195,0.095384575,0.017725863,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
232459926,232359527,0.0041347714,0.008565094,0.018316166,1114775,0,0.33887923,0.39701232,0.45988294,0.057219304,0.019480934,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
232659937,232559545,0.0031754987,0.0076481323,0.015151912,1114775,0,0.33847815,0.39600822,0.45171395,0.06636957,0.017829362,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
232859979,232759562,0.0037078976,0.008620374,0.017376468,1114775,0,0.33815327,0.395018,0.43626353,0.06326055,0.01715481,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
233060090,232959580,0.0039235894,0.008996531,0.018020386,1114775,0,0.3378226,0.39657888,0.4194639,0.06352008,0.014538996,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
233260140,233159598,0.0029705276,0.022146016,0.036248382,1114775,0,0.3207044,0.3912503,0.418079,0.078257665,0.014412843,1.1754944e-38,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
233460035,233359618,0.003480525,0.006550617,0.01861714,66199,0,0.33727974,0.3946835,0.4028406,0.078257665,0.014412843,0.030490456,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
233660077,233559633,0.0035682814,0.0066072377,0.028776744,66199,0,0.33700898,0.39628127,0.36377922,0.06208825,0.015132936,0.019320909,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
233860043,233759651,0.00271515,0.011796747,0.046520546,66199,0,0.33674505,0.39536348,0.37634027,0.09718848,0.013300216,0.039332524,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
234060076,233959669,0.0033735791,0.007431211,0.036982495,66199,0,0.33651143,0.39446285,0.39370477,0.06419203,0.012915505,0.022074275,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
234260274,234159688,0.0024131972,0.013867912,0.048800867,66199,0,0.31951976,0.39166814,0.35805336,0.045412906,0.011017664,0.028271656,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
234460116,234359705,0.002703751,0.009009329,0.03326236,66199,0,0.33614105,0.395133,0.3612118,0.045412906,0.011017664,0.02968772,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
234660295,234559723,0.0031622548,0.014273457,0.05260762,66199,0,0.31901646,0.38986534,0.37312907,0.03503003,0.012779871,0.034948457,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
234860319,234759741,0.0023356809,0.011145526,0.035573553,66199,0,0.318864,0.39142746,0.34886384,0.038903408,0.011652406,0.025423013,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
235060313,234959759,0.002678195,0.02158273,0.05081843,66199,0,0.31870896,0.3905655,0.34950158,0.07473504,0.014270436,0.074138045,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
235260338,235159777,0.0036561384,0.019416252,0.04516821,66199,0,0.31851804,0.38971028,0.44910252,0.08604354,0.0125861345,0.024947656,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
235460381,235359795,0.0030684036,0.016918931,0.036567613,66199,0,0.3183265,0.3913011,0.4548088,0.059299022,0.011741669,0.014950636,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
235660209,235559813,0.0037792677,0.008369569,0.021309558,66199,0,0.33523282,0.39481926,0.4661133,0.059299022,0.011741669,0.015248113,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
235860367,235759831,0.0042225136,0.023452438,0.05436344,66199,0,0.31793442,0.3920375,0.42923567,0.0740909,0.010436459,0.053149667,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
236060405,235959849,0.002827192,0.019216426,0.039624877,66199,0,0.31782758,0.39117715,0.3975037,0.03680898,0.010514961,0.005895921,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
236260472,236159867,0.0029750771,0.011847013,0.025543828,66199,0,0.31773016,0.390322,0.34471294,0.011162813,0.008295184,0.052876722,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
236460323,236359885,0.0028735031,0.007540841,0.02114278,66199,0,0.33482376,0.3963145,0.31248012,0.011162813,0.008295184,0.0073226537,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
236660511,236559903,0.002459317,0.023824567,0.041124906,66199,0,0.31744227,0.39104518,0.36060235,0.059871033,0.012331677,0.0058275005,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
236860472,236759921,0.0030498763,0.0132907275,0.030678093,66199,0,0.31729713,0.3902097,0.36241227,0.030641442,0.0106655685,0.0075473003,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
237060612,236959939,0.0034244666,0.015644457,0.040107086,66199,0,0.31714854,0.38938913,0.37987944,0.047509193,0.010923607,0.000992542,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
237260373,237159957,0.0028160086,0.017264696,0.050568998,66199,0,0.3170541,0.39100242,0.38770097,0.04316028,0.012267599,0.05735602,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,0,0,831,2,1,2,0,3,0,0,0,0,1,0,0
