timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
224556966,224556885,-0.54759794,-0.22287281,-9.93338
224610458,224610377,-0.24958186,-0.28804904,-9.799736
224659096,224659007,-0.19855109,-0.36088088,-10.156895
224707722,224707638,-0.106477894,-0.34465387,-9.852919
224761219,224761134,-0.5679812,-0.15198769,-10.247839
224809847,224809765,-0.53284395,-0.28379565,-10.488509
224858479,224858398,-0.41517177,0.026025238,-10.328282
224907111,224907029,-0.39439446,-0.37142214,-10.230291
224960609,224960525,-0.35976633,-0.34503174,-10.2644825
225009278,225009159,-0.34305727,-0.3493548,-9.884616
225057870,225057787,-0.36762604,-0.36295018,-9.913556
225106734,225106419,-0.33965415,-0.21710746,-10.214473
225159994,225159911,-0.32430056,-0.15320411,-9.736663
225208625,225208540,-0.37253407,-0.20708495,-9.884899
225257252,225257171,-0.38573843,-0.21506117,-9.790825
225305882,225305799,-0.25855762,-0.13179329,-9.644715
225360348,225360265,-0.77048856,-0.29834133,-10.359919
225408990,225408895,-0.55233747,-0.18719359,-10.441619
225457607,225457523,-0.44501585,-0.23120514,-10.51341
225506239,225506155,-0.5105012,-0.28980392,-10.384904
225559732,225559649,-0.43259904,-0.14754702,-10.099232
225608362,225608281,-0.41990057,-0.20310509,-9.963536
225656990,225656908,-0.41327587,-0.2760235,-10.081544
225705624,225705537,-0.36695024,-0.30351532,-10.008129
225759182,225759028,-0.32461095,-0.14180548,-9.801561
225807760,225807662,-0.38647228,-0.22106363,-9.825551
225856373,225856291,-0.41419306,-0.2777901,-9.842815
225909866,225909782,-0.38814196,-0.09305661,-9.827578
225958556,225958414,-0.40800512,-0.01220172,-9.853754
226007125,226007044,-0.44386676,0.0001802083,-9.938644
226060623,226060536,-0.46583068,-0.030654257,-10.301076
226109346,226109168,-0.4654452,-0.13940108,-10.292302
226157881,226157799,-0.3426914,-0.14698444,-10.157249
226206539,226206431,-0.3101047,-0.20438613,-10.149112
226260012,226259930,-0.43670937,-0.18711722,-10.036464
226308647,226308563,-0.40964288,-0.13817397,-9.93956
226357281,226357195,-0.42873338,-0.14277357,-9.903662
226410769,226410686,-0.34149027,-0.22869273,-10.050697
226459409,226459318,-0.33760163,-0.18176267,-10.051898
226508517,226508435,-0.4268283,-0.3279651,-10.026168
226557151,226557066,-0.4918533,-0.1652745,-9.9723835
226610639,226610557,-0.38968933,-0.08460109,-9.80613
226659261,226659181,-0.38209984,-0.19492412,-9.847758
226707887,226707804,-0.37942508,-0.15483156,-9.887818
226761371,226761290,-0.47803947,-0.16514573,-9.705416
226809998,226809915,-0.3609221,-0.17835405,-9.842133
226858624,226858538,-0.4020286,-0.20730539,-9.717642
226907240,226907158,-0.44010675,-0.15849712,-9.603221
226960721,226960638,-0.5981998,-0.07147007,-10.199257
227009349,227009258,-0.686543,-0.03172365,-10.10272
227057962,227057880,-0.70986706,0.0021604258,-10.118797
227111446,227111362,-0.30479324,-0.33022705,-9.737872
227160064,227159982,-0.29072458,-0.19643515,-9.833318
227208682,227208598,-0.34336004,-0.13552514,-9.920591
227257305,227257214,-0.31027257,-0.1402084,-9.948261
227305912,227305829,-0.39583573,-0.15547381,-9.951374
227359395,227359307,-0.39620316,-0.1320734,-9.7980585
227408142,227407920,-0.411847,-0.1502877,-9.8589325
227461480,227461398,-0.46286616,-0.16633889,-10.191704
227510096,227510012,-0.4528834,-0.14756534,-10.124812
227558778,227558627,-0.5424923,-0.03501494,-9.988415
227607324,227607242,-0.55104476,0.005636685,-10.131034
227661288,227661206,-0.283491,-0.06843006,-9.498218
