timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
242274933,242143674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
243272697,243138674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
244270364,244139674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
245267970,245134675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
246255831,246129675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
247263355,247132683,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
248270956,248138718,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
249268771,249138672,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
250257093,250122673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
251264041,251137674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
252262386,252130672,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
253269302,253143675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
254267555,254137100,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
255264587,255138674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
256262915,256137792,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
257270047,257140674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
258258268,258130674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
259255411,259127692,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
260263476,260129682,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
261270566,261138674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
262268636,262138059,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
263255920,263123148,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
264263787,264133469,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
265271040,265138697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
266259122,266133846,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
267256445,267128675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
268264124,268135674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
269261798,269133675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
270259427,270134674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
271267011,271133740,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
272264673,272138946,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
273262346,273132673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
274260079,274131673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
275257803,275131674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
276245723,276117697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
277253130,277123675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
278250876,278125710,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
279258419,279127675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
280256218,280128674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
281263653,281129730,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
282251430,282124898,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
283258968,283131675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
284266585,284136673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
285264291,285133673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
286261907,286132673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
287269625,287137674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
288257535,288129680,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
289254908,289121674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
290262591,290131673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
291260830,291128673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
292258039,292131680,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
293265932,293137679,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
294263316,294132675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
295261372,295132672,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
296268524,296135696,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
297266576,297136675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
298263869,298129676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
299261957,299133676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
300259238,300131674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
301257252,301128791,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
302254544,302121694,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
303272363,303138673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
304269750,304138674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
305277591,305147675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
306264915,306132675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
307262870,307131680,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
308260152,308134675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
309258162,309128675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
310255648,310130676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
311263167,311131674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
312260761,312131675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
313258373,313131674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
314266123,314131675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
315253725,315122693,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
316261274,316135690,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
317258884,317131673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
318256584,318128675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
319254370,319126675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
320261791,320131674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
321259457,321130684,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
322257218,322125675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
323254809,323125676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
324252432,324126675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
325260116,325129699,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
326257762,326130697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
327265443,327131675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
328243093,328116676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
329260491,329133833,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
330258160,330127675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
331265640,331131676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
332263436,332131675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
333260971,333133676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
334258697,334129698,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
335256502,335130680,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
336263929,336129675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
337251814,337126775,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
338259727,338131752,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
339256963,339125674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
340265157,340134675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
341252401,341125694,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
342260173,342125675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
343257554,343132681,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
344265425,344130675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
345262863,345135674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
346260690,346129693,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
347267889,347133674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
348256518,348126675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
349253333,349125682,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
350251227,350123674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
351258559,351129676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
352246415,352120682,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
353263587,353135724,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
354241407,354109675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
355249110,355119675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
356246903,356119674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
357244340,357119674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
358251903,358126045,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
359259410,359126688,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
360256982,360128675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
361254919,361125674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
362252277,362125675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
363259812,363134727,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
364257598,364129674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
365265105,365135673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
366253043,366123695,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
367240604,367113681,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
368258132,368130674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
369255591,369125674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
370253230,370120673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
371260891,371128674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
372248531,372120709,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
373246305,373119676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
374253762,374126674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
375261313,375134681,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
376249267,376121676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
377256638,377128717,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
378254235,378120676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
379252583,379118676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
380239797,380109676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
381257088,381128674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
382245106,382118676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
383272114,383144675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
384250087,384123682,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
385248405,385119675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
386245257,386118246,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
387253259,387123214,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
388250633,388124675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
389248592,389121674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
390255561,390124674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
391253644,391128675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
392251044,392125980,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
393249235,393124070,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
394256200,394127675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
395264249,395129674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
396251477,396123855,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
397249537,397122674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
398256684,398125675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
399254648,399119489,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
400251938,400124073,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
401259873,401124645,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
402247090,402115681,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
403254855,403121676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
404252306,404121674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
405250158,405117676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
406247588,406118676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
407255173,407121675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
408252800,408123674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
409250442,409122675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
410248117,410121690,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
411255614,411127733,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
412243363,412115675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
413260754,413132674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
414248561,414121674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
415256174,415123674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
416253683,416122674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
417251364,417121804,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
418239165,418112676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
419246668,419117691,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
420254173,420122676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
421251844,421122675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
422249477,422121674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
423257108,423123675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
424244842,424117679,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
425252400,425126675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
426250016,426119699,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
427247634,427122676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
428255227,428121676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
429252834,429121676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
430250482,430121675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
431248307,431120676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
432236737,432109675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
433253467,433126675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
434251714,434122676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
435248823,435120675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
436256770,436122675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
437263858,437129674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
438252089,438121830,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
439249291,439123675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
440247445,440117675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
441254555,441124674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
442252672,442120691,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
443249910,443121694,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
444257816,444127676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
445235267,445109674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
446253193,446121674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
447250451,447121673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
448248378,448120675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
449255685,449121674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
450253525,450119673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
451250927,451124676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
452258699,452129675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
453246308,453120679,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
454243931,454117696,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
455251419,455120675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
456249089,456115692,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
457246796,457115675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
458244551,458112675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
459252065,459121714,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
460239811,460114774,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
461247365,461121674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
462245100,462115681,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
463242818,463116674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
464250291,464120674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
465247949,465119674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
466255553,466121726,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
467253222,467123678,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
468250966,468119697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
469248610,469122673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
470246303,470114715,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
471234052,471108976,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
472251526,472120674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
473239321,473112674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
474237039,474108675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
475234702,475105674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
476242240,476110679,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
477240507,477105675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
478237869,478108673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
479245780,479112673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
480233155,480108237,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
481241206,481116225,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
482248317,482117675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
483246481,483121494,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
484233888,484104674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
485241910,485110675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
486249030,486120673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
487247266,487114673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
488244425,488111708,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
489252462,489120678,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
490249665,490116876,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
491247717,491118680,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
492244939,492119879,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
493243032,493111674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
494270099,494137678,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
495248243,495119674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
496245685,496118675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
497243285,497115674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
498251038,498119672,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
499248623,499115674,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
500246368,500113674,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
501234174,501107674,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
502251588,502119673,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
503249347,503124675,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
504247153,504119724,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
505244722,505110756,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
506232549,506105672,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
507240205,507110673,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
508247864,508119690,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
509255307,509127673,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
510233352,510102675,nan,nan,nan,0,0,0,0,0,0,1,0,0,0,0
