timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,custom_faults,average_power,available_energy,full_charge_capacity_wh,remaining_capacity_wh,design_capacity,nominal_voltage,capacity,cycle_count,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,faults,average_time_to_full,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning,mode
267652560,21.922995,21.840715,31.048843,32.30554,21.716412,446.3457,0.38960844,1.090385,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
267852561,22.329483,21.877098,29.752317,31.7568,21.752354,448.04898,0.36530262,1.0943235,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
268062561,22.336775,21.912033,29.752317,31.326902,21.789032,449.8285,0.3170076,1.1022345,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
268262562,21.703346,21.918362,29.543556,30.900557,21.822079,451.49847,0.34213167,1.0981048,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
268452560,21.694233,21.931107,29.199282,30.531685,21.85214,453.06766,0.31462485,1.1026279,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
268652562,21.986794,21.976444,29.096731,30.151108,21.882257,454.70062,0.29877764,1.1052505,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
268852560,23.79047,22.090343,2.0711439,27.118153,21.887844,455.91962,0.33040673,1.1000283,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
269052561,23.569908,22.35686,7.938469,19.617542,21.815271,456.14175,0.4111691,1.0869148,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
269252561,22.054237,22.374336,32.3472,21.045404,21.81435,457.40726,0.41646534,1.0860658,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
269462575,22.077934,22.347322,26.089817,23.571617,21.84426,459.07907,0.40827948,1.0873786,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
269662560,22.342241,22.335081,24.4362,24.356564,21.861458,460.52744,0.4045697,1.0879747,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
269852561,22.704985,22.363728,21.559305,23.752283,21.86467,461.71808,0.41325098,1.086581,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
270052561,22.413334,22.419847,16.821861,22.260927,21.85566,462.79456,0.43025643,1.0838611,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
270252575,22.78701,22.499609,15.166412,20.330908,21.834362,463.70792,0.45442683,1.0800188,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
270452560,23.644644,22.636723,11.377557,17.503855,21.795103,464.36404,0.4959765,1.073477,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
270652560,22.98114,22.745317,9.842969,15.189577,21.7502,464.94583,0.5288835,1.0683519,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
270862562,23.543478,22.852432,13.426725,13.916267,21.705952,465.60858,0.5613428,1.0633442,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
271062560,23.13608,22.878922,15.6755,13.9156475,21.674032,466.37653,0.56936985,1.062113,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
271252572,23.293753,22.896862,17.01048,14.707955,21.65378,467.24243,0.57480675,1.0612808,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
271452561,22.530903,22.898703,17.100212,15.495489,21.635546,468.19193,0.5753642,1.0611956,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
271652561,22.744173,22.897026,18.422375,16.383348,21.621502,469.2022,0.57485586,1.0612732,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
271852560,23.044939,22.86981,18.920473,17.222792,21.61068,470.25433,0.56660897,1.0625362,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
272052562,22.46893,22.856045,18.704388,17.806276,21.600399,471.3114,0.5624376,1.0631762,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
272262560,22.838049,22.841698,18.819756,18.419298,21.59181,472.45227,0.5580898,1.063844,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
272462561,22.624779,22.827475,20.577755,19.040764,21.586277,473.5796,0.55377966,1.0645068,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
272652561,22.069733,22.810873,19.134731,19.406076,21.581396,474.6471,0.548749,1.0652815,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
272852597,22.6585,22.803526,20.20052,19.521727,21.573887,475.74478,0.5465227,1.0656247,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
273052561,22.362293,22.778807,20.220661,19.807941,21.569124,476.87704,0.53903204,1.0667812,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
273252562,23.088686,22.765648,20.61072,20.077412,21.565187,478.0217,0.53504425,1.0673978,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
273452560,22.983873,22.740448,20.488024,20.196447,21.560732,479.15756,0.5274082,1.0685806,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
273662588,22.743261,22.733835,21.52085,20.454847,21.557943,480.3796,0.5254045,1.0688914,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
273862575,22.329483,22.709223,20.973305,20.712942,21.556648,481.55765,0.5179458,1.0700499,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
274062588,22.970203,22.717218,21.676506,20.96895,21.556242,482.7518,0.5203691,1.0696733,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
274252561,22.778807,22.700172,21.975,21.023735,21.554607,483.86746,0.51520354,1.0704765,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
274452573,22.231962,22.689707,21.55015,21.204672,21.554836,485.06717,0.5120321,1.0709703,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
274652561,22.516321,22.686516,21.760742,21.430346,21.55617,486.28384,0.51106507,1.0711209,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
274852562,22.508118,22.6766,20.385473,21.303907,21.5545,487.4546,0.50806004,1.0715894,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
275052560,22.600172,22.680172,19.779331,20.945894,21.549345,488.5787,0.50914246,1.0714206,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
275262608,22.972937,22.696468,20.284756,20.542782,21.541746,489.7317,0.51408106,1.0706512,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
275452574,22.737793,22.684889,23.108543,20.767958,21.539928,490.851,0.5105725,1.0711977,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
275652740,22.600172,22.651508,25.137568,21.56713,21.54565,492.13412,0.50045687,1.0727763,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
275852560,22.323103,22.58833,28.587645,23.096146,21.563179,493.58353,0.48131186,1.0757768,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
276052560,21.984058,22.505583,28.845848,25.057278,21.593176,495.19977,0.45623738,1.0797321,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
276252579,21.972212,22.444016,28.900787,26.352524,21.622784,496.81183,0.43758017,1.082694,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
276462738,21.953983,22.380148,28.902618,27.269777,21.653881,498.5074,0.4182263,1.0857838,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
276662561,22.106188,22.331352,29.06377,27.816486,21.68292,500.11362,0.40344006,1.0881562,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
276852610,22.390549,22.272175,29.442837,28.136398,21.709957,501.63583,0.38550764,1.0910475,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
277052563,22.432472,22.244598,29.08025,28.305387,21.73773,503.22714,0.3771506,1.0924001,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
277253226,22.426092,22.216614,28.214067,28.456211,21.765965,504.83047,0.368671,1.0937761,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
277452605,22.173632,22.229876,29.428188,28.749985,21.79593,506.45538,0.3726893,1.0931236,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
277652561,21.918438,22.240622,29.001505,28.744652,21.823696,508.05136,0.37594563,1.0925955,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
277862570,21.90568,22.219717,28.829369,28.860052,21.854197,509.7487,0.36961132,1.0936233,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
278062923,22.342241,22.195192,29.190125,28.860142,21.88211,511.35538,0.36217934,1.0948317,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
278252575,22.141733,22.17956,29.336626,28.909817,21.909084,512.8833,0.35744244,1.0956033,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
278452576,22.001377,22.158037,28.986856,28.995071,21.938124,514.5036,0.35092026,1.0966675,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
278652560,22.447966,22.15889,28.014462,28.7211,21.96339,516.0712,0.3511787,1.0966253,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
278852560,22.227406,22.169628,27.607925,28.278692,21.985075,517.5921,0.35443264,1.0960943,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
279052561,21.735245,22.177996,27.59877,28.106026,22.007896,519.13104,0.35696846,1.0956806,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
279262587,22.015959,22.180508,25.738218,27.71453,22.02944,520.70984,0.3577295,1.0955566,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
279462561,22.365026,22.208733,23.79343,26.839336,22.042091,522.1044,0.36628252,1.0941643,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
279652580,22.354092,22.270103,20.281094,25.122124,22.040579,523.2373,0.38487965,1.091149,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
279852575,22.915518,22.344524,20.676645,23.413933,22.031998,524.3435,0.40743166,1.0875148,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
280052576,22.332218,22.38692,18.817926,22.119331,22.022148,525.42535,0.4202791,1.0854553,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
280252561,22.72868,22.44364,19.793982,21.142042,22.010391,526.48785,0.4374662,1.0827122,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
280452561,22.571007,22.475397,19.887375,20.819027,22.002733,527.60443,0.44708973,1.0811824,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
280662561,22.448877,22.486946,22.692848,21.15461,22.00112,528.8735,0.45058972,1.080627,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
280862560,22.595615,22.484098,23.991207,22.014462,22.007732,530.1915,0.44972664,1.0807638,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
281052560,22.384169,22.473318,23.7623,22.581556,22.014652,531.4488,0.44645983,1.0812823,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
281252561,22.267508,22.467758,22.907106,22.674093,22.018415,532.72186,0.4447747,1.08155,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
281452561,22.532726,22.476929,22.187426,22.581303,22.020205,533.968,0.44755417,1.0811086,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
281652565,22.760578,22.48109,21.768068,22.333256,22.019539,535.181,0.44881493,1.0809085,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
281852560,22.666704,22.49156,22.028107,22.34381,22.020744,536.42194,0.4519878,1.0804054,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
282052572,22.420624,22.484686,24.088263,22.619524,22.024763,537.70703,0.44990498,1.0807356,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
282262561,22.384169,22.469893,24.286036,23.03543,22.0323,539.0972,0.44542176,1.0814471,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
282452564,22.803415,22.463697,22.736801,23.14642,22.037975,540.3349,0.44354445,1.0817454,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
282652561,22.32766,22.454174,21.617907,22.739029,22.037931,541.5556,0.44065863,1.0822042,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
