timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
298200885,298200784,4325386,0.12335762,-0.1591505,0.03174488,nan,0,5
299200977,299200873,4325386,-0.06966829,-0.114409395,-0.04154531,nan,0,5
300203604,300203462,4325386,-0.035153724,0.045806367,0.089269154,nan,0,5
301201155,301201049,4325386,0.91207933,0.15765913,0.010226538,nan,0,5
302201241,302201137,4325386,0.09693906,0.9269931,0.50791806,nan,0,5
303201343,303201224,4325386,0.25928536,0.19387811,0.3353452,nan,0,5
304198950,304198810,4325386,-0.6167881,0.15105449,0.18386462,nan,0,5
305201498,305201396,4325386,1.0328803,-0.0668986,-0.027270768,nan,0,5
306201583,306201482,4325386,-0.19238675,0.6885869,0.43846282,nan,0,5
307201668,307201566,4325386,-0.021305287,0.66259444,0.36176378,nan,0,5
308199288,308199151,4325386,-0.09970874,0.58206046,0.3327886,nan,0,5
309201839,309201735,4325386,-0.7471764,-0.08649947,0.32937974,nan,0,5
310201920,310201818,4325386,-0.34514564,0.16575514,-0.16468987,nan,0,5
311199537,311199401,4325386,0.030040456,-0.0668986,-0.11355718,nan,0,5
312199625,312199483,4325386,-0.06306365,-0.04218447,-0.21901836,nan,0,5
313202171,313202065,4325386,0.08479504,-0.108656965,-0.110787496,nan,0,5
314202250,314202147,4325386,0.0850081,0.011717908,-0.02151834,nan,0,5
315199863,315199728,4325386,0.08863,0.024288028,0.09779127,nan,0,5
316199947,316199809,4325386,-0.15382418,0.040480047,-0.079894826,nan,0,5
317202492,317202390,4325386,-0.022796657,-0.11249192,0.048363004,nan,0,5
318200110,318199970,4325386,0.6843258,0.21283983,0.12186624,nan,0,5
319200191,319200050,4325386,-0.6461894,0.3421629,0.46722496,nan,0,5
320202732,320202630,4325386,-0.68539107,0.298274,-0.5309278,nan,0,5
321202799,321202712,4325386,0.870321,0.37007284,-0.2454369,nan,0,5
322200427,322200288,4325386,0.46679884,0.21731393,0.4218447,nan,0,5
323200505,323200367,4325386,-0.3332147,0.39031285,0.17257282,nan,0,5
324203051,324202947,4325386,-0.0031957931,0.17896442,-0.064981125,nan,0,5
325200665,325200525,4325386,0.116539925,-0.18088189,0.04303668,nan,0,5
326200743,326200603,4325386,0.09566074,0.13038836,-0.001704423,nan,0,5
327200819,327200682,4325386,-0.08372978,-0.1482848,-0.083303675,nan,0,5
328203367,328203261,4325386,-0.16554208,-0.092678,-0.01107875,nan,0,5
329200978,329200839,4325386,-0.27313378,-0.07350324,-0.025353292,nan,0,5
330201052,330200916,4325386,0.07329019,-0.16532902,-0.046445526,nan,0,5
331201133,331200994,4325386,0.016192019,0.18109494,0.024714133,nan,0,5
332198679,332198571,4325386,-0.5428587,-0.042823628,-0.02450108,nan,0,5
333201353,333201149,4325386,0.08841694,0.10503507,-0.052197956,nan,0,5
334201408,334201226,4325386,0.13251889,-0.09182579,0.0370712,nan,0,5
335201540,335201303,4325386,-0.24351944,0.14721954,0.007882956,nan,0,5
336198983,336198880,4325386,-0.10311759,-0.27782094,-0.05177185,nan,0,5
337201594,337201457,4325386,-0.42333606,0.32021847,-0.29806098,nan,0,5
338201674,338201534,4325386,0.031318773,0.05177185,-0.17129451,nan,0,5
339199213,339199110,4325386,-0.22327942,0.3227751,-0.3690076,nan,0,5
340199290,340199186,4325386,0.04239752,0.22221415,-0.37284252,nan,0,5
341201897,341201763,4325386,0.07840346,0.15936355,-0.2300971,nan,0,5
342201974,342201839,4325386,0.3928695,0.21220066,-0.15382418,nan,0,5
343199516,343199414,4325386,0.07478156,0.08372978,-0.19110842,nan,0,5
344202125,344201990,4325386,0.08053399,0.13081446,-0.25822008,nan,0,5
345202201,345202065,4325386,-0.23819311,0.3340669,-0.2735599,nan,0,5
346199745,346199641,4325386,-0.09523463,0.0922519,-0.17512946,nan,0,5
347199816,347199716,4325386,0.023222763,-0.11355718,-0.103969805,nan,0,5
348202426,348202290,4325386,0.36751622,-0.13102752,-0.09779127,nan,0,5
349202503,349202365,4325386,0.39670447,-0.042610575,-0.16362461,nan,0,5
350200043,350199939,4325386,0.12953615,0.26482472,-0.18088189,nan,0,5
351200116,351200014,4325386,-0.25161543,0.19558254,-0.2341451,nan,0,5
352202726,352202588,4325386,-0.10311759,0.059441753,-0.23627564,nan,0,5
353200264,353200162,4325386,0.21198761,0.020453077,-0.21049623,nan,0,5
354200338,354200235,4325386,-0.17704694,0.28016454,-0.23265374,nan,0,5
355200412,355200309,4325386,-0.14636733,0.39776972,-0.28016454,nan,0,5
356203020,356202882,4325386,0.10120012,0.19835223,-0.28399947,nan,0,5
357200558,357200455,4325386,0.1293231,-0.08245146,-0.20261328,nan,0,5
358200632,358200528,4325386,-0.21070929,0.42248386,-0.3259709,nan,0,5
359203242,359203100,4325386,0.11824434,0.1184574,-0.33811492,nan,0,5
360200778,360200672,4325386,0.04303668,-0.08863,-0.3106311,nan,0,5
361200847,361200744,4325386,0.116752975,0.17512946,-0.17576861,nan,0,5
362200919,362200816,4325386,-0.15339807,0.12229235,-0.26141587,nan,0,5
363203526,363203388,4325386,0.085434206,-0.024714133,-0.35324165,nan,0,5
364201064,364200959,4325386,-0.0592287,0.23798005,-0.28080368,nan,0,5
365201134,365201030,4325386,0.16618124,-0.0556068,-0.10247843,nan,0,5
366201203,366201101,4325386,-0.26525083,0.20474382,-0.28272116,nan,0,5
367198816,367198671,4325386,-0.1306014,0.26141587,-0.23094931,nan,0,5
368201344,368201242,4325386,-0.006817692,-0.03792341,-0.112065814,nan,0,5
369201413,369201312,4325386,-0.092464946,0.14359763,-0.29870012,nan,0,5
370201485,370201382,4325386,-0.13464941,0.15382418,-0.13081446,nan,0,5
371199095,371198952,4325386,0.116752975,-0.12570119,-0.16362461,nan,0,5
372201628,372201522,4325386,-0.018748652,0.02002697,-0.18812568,nan,0,5
373201695,373201591,4325386,-0.20793961,0.1591505,-0.21752699,nan,0,5
374199303,374199160,4325386,0.21369204,0.095873795,-0.20197412,nan,0,5
375199372,375199229,4325386,0.20112191,0.028336031,-0.16618124,nan,0,5
376201901,376201798,4325386,-0.26248115,0.32021847,-0.3014698,nan,0,5
377201971,377201867,4325386,0.09076052,-0.13081446,-0.19792612,nan,0,5
378199578,378199435,4325386,-0.021731393,0.23457122,-0.26865968,nan,0,5
379202112,379202004,4325386,-0.15744607,0.0406931,-0.21283983,nan,0,5
380202174,380202072,4325386,-0.03408846,0.04154531,-0.2663161,nan,0,5
381199787,381199640,4325386,0.25800702,-0.009800432,-0.0741424,nan,0,5
382199965,382199707,4325386,0.29870012,0.116752975,-0.24351944,nan,0,5
383202442,383202275,4325386,0.046445526,-0.02748382,-0.25822008,nan,0,5
384202605,384202342,4325386,0.9615076,-0.08713862,0.005326322,nan,0,5
385200058,385199909,4325386,0.05347627,0.5200621,0.64214134,nan,0,5
386200131,386199976,4325386,0.48533446,0.7363107,0.5258145,nan,0,5
387202700,387202547,4325386,-0.7020092,-0.23350595,0.11163971,nan,0,5
388200252,388200110,4325386,0.056672063,-0.38541266,0.066046394,nan,0,5
389200318,389200176,4325386,-0.47297737,4.262549,-0.035792883,nan,0,5
390200382,390200243,4325386,1.4864699,0.6949785,0.33555827,nan,0,5
391202949,391202810,4325386,1.0635599,-0.8413458,0.0074568507,nan,0,5
392200515,392200376,4325386,0.94467646,0.22754046,0.092678,nan,0,5
393200583,393200443,4325386,0.23840617,-0.21710087,-0.5756689,nan,0,5
394203146,394203009,4325386,0.88779134,0.03621899,-0.27952537,nan,0,5
395200719,395200576,4325386,-0.21283983,0.30679613,-0.1925998,nan,0,5
396200780,396200642,4325386,-0.6108226,-0.022796657,-0.077551246,nan,0,5
397200849,397200709,4325386,0.72991914,-0.09736516,0.09885653,nan,0,5
398203415,398203276,4325386,0.04964132,-0.47532097,0.06796387,nan,0,5
399200980,399200843,4325386,-0.12399677,-0.0014913701,-0.06157228,nan,0,5
400201047,400200910,4325386,-0.26141587,0.28613,-0.11824434,nan,0,5
401201116,401200977,4325386,0.7561247,0.13187973,0.054541536,nan,0,5
402198685,402198545,4325386,-0.66792077,-0.11632687,-0.10972223,nan,0,5
403201250,403201112,4325386,0.5937784,0.2558765,0.0019174758,nan,0,5
404201319,404201180,4325386,0.4037352,0.1293231,0.013848437,nan,0,5
405201389,405201248,4325386,0.55010253,-0.010013485,0.10780475,nan,0,5
406198956,406198816,4325386,-0.11526161,0.114409395,-0.041119203,nan,0,5
407201572,407201386,4325386,-0.17278588,-0.032170985,0.030679613,nan,0,5
408201591,408201454,4325386,0.17683388,-0.10673949,0.16362461,nan,0,5
409199159,409199023,4325386,0.41289648,1.0644121,0.22136194,nan,0,5
410201733,410201592,4325386,-0.4968393,0.15808523,-0.10503507,nan,0,5
411201800,411201662,4325386,0.36410737,0.21667477,-0.13251889,nan,0,5
412201871,412201732,4325386,0.06412891,-0.43207124,0.009374326,nan,0,5
413199441,413199303,4325386,-0.2788862,0.00042610575,0.043462787,nan,0,5
414202012,414201874,4325386,0.19174759,-0.1478587,0.17896442,nan,0,5
415202087,415201945,4325386,-0.11611382,-0.22839268,0.005326322,nan,0,5
416199659,416199516,4325386,0.82259715,-0.4548679,0.04154531,nan,0,5
417199727,417199588,4325386,-0.2599245,0.05795038,-0.053050164,nan,0,5
418202301,418202161,4325386,-0.4114051,0.1220793,0.07030745,nan,0,5
419202373,419202234,4325386,0.024714133,0.2869822,0.1148355,nan,0,5
420199946,420199807,4325386,-0.25395903,-0.04665858,0.013635384,nan,0,5
421200019,421199881,4325386,-0.40075245,0.28996497,-0.04303668,nan,0,5
422202596,422202455,4325386,-0.21007013,-0.11291803,-0.027057715,nan,0,5
423200167,423200030,4325386,-0.07329019,0.20410465,-0.05858954,nan,0,5
424200246,424200105,4325386,-0.106313385,0.14231932,-0.055393748,nan,0,5
425202828,425202683,4325386,0.0999218,-0.07499461,0.044954155,nan,0,5
426202896,426202757,4325386,0.17747304,-0.18194716,0.010865697,nan,0,5
427200472,427200332,4325386,-0.15659386,0.23989753,-0.0021305287,nan,0,5
428200548,428200410,4325386,0.06966829,0.18492989,-0.015126754,nan,0,5
429203128,429202987,4325386,0.6858172,-0.09779127,0.118883505,nan,0,5
430200711,430200565,4325386,0.17576861,0.15041533,-0.016405072,nan,0,5
431200794,431200643,4325386,0.07797735,0.080960095,-0.006817692,nan,0,5
432200888,432200722,4325386,-0.25140238,0.24650218,-0.026631609,nan,0,5
433203494,433203302,4325386,-0.20240024,0.19238675,-0.053902376,nan,0,5
434201150,434200882,4325386,-0.17981662,0.25268072,-0.09438242,nan,0,5
435201102,435200962,4325386,0.007030745,0.22881879,-0.037710357,nan,0,5
436201187,436201043,4325386,0.11760519,0.18258631,-0.020240024,nan,0,5
437198767,437198625,4325386,0.29188243,0.18642126,0.052624058,nan,0,5
438201343,438201207,4325386,-0.26738137,0.008948221,-0.038349517,nan,0,5
439201429,439201290,4325386,0.3860518,-0.08287757,0.062850595,nan,0,5
440201512,440201373,4325386,-0.2803776,-0.17811221,-0.044954155,nan,0,5
441199100,441198956,4325386,-0.101839274,-0.19409117,0.015126754,nan,0,5
442201724,442201541,4325386,-0.3219229,0.0406931,-0.031318773,nan,0,5
443201765,443201626,4325386,0.6170011,-0.040266994,0.08458199,nan,0,5
444199349,444199211,4325386,0.17704694,0.15297197,0.032810144,nan,0,5
445199437,445199297,4325386,-0.02002697,-0.14040184,-0.047084685,nan,0,5
446202024,446201884,4325386,-0.12911004,0.12506203,-0.049428266,nan,0,5
447202119,447201971,4325386,-0.6152967,-0.03792341,-0.11803129,nan,0,5
448199698,448199559,4325386,0.13230583,0.13294499,-0.028762138,nan,0,5
449202284,449202147,4325386,0.66983825,-0.05049353,0.1555286,nan,0,5
450202373,450202236,4325386,0.09906959,-0.18322547,0.046871632,nan,0,5
451199963,451199826,4325386,0.11760519,-0.1220793,0.07158577,nan,0,5
452200053,452199916,4325386,0.23265374,-0.017257283,0.06519418,nan,0,5
453202653,453202508,4325386,-0.00021305287,0.25033712,0.04538026,nan,0,5
454200240,454200098,4325386,0.1487109,0.03195793,0.0010652643,nan,0,5
455200327,455200189,4325386,0.32618394,-0.10460896,0.0741424,nan,0,5
456200423,456200282,4325386,0.225623,0.23073626,0.028336031,nan,0,5
457203013,457202875,4325386,-0.318301,-0.011291802,0.008948221,nan,0,5
458200608,458200468,4325386,-0.24586302,0.19366506,-0.046232473,nan,0,5
459200702,459200563,4325386,0.049215212,-0.0059654806,0.032810144,nan,0,5
460200799,460200657,4325386,-0.18024273,0.2965696,0.017683389,nan,0,5
461203393,461203253,4325386,0.3332147,-0.08820389,0.083516724,nan,0,5
462200988,462200849,4325386,-0.23648869,-0.0008522115,-0.041971415,nan,0,5
463201088,463200945,4325386,0.10439591,-0.31403995,0.0080960095,nan,0,5
464201182,464201042,4325386,0.0962999,-0.12229235,-0.0012783173,nan,0,5
465198778,465198640,4325386,-0.50536144,-0.07712514,-0.095873795,nan,0,5
466201379,466201238,4325386,0.05709817,-0.034727618,-0.07137271,nan,0,5
467201475,467201337,4325386,0.102904536,0.029827403,-0.051345743,nan,0,5
468201575,468201436,4325386,0.6745254,-0.32852754,0.14594121,nan,0,5
469199175,469199036,4325386,-0.20410465,0.17875136,-0.029827403,nan,0,5
470201773,470201637,4325386,-0.67878646,0.116752975,-0.044315,nan,0,5
471201876,471201738,4325386,0.061998386,-0.03621899,0.010439591,nan,0,5
472199478,472199340,4325386,-0.31340078,0.12058793,-0.012996226,nan,0,5
473199587,473199442,4325386,-0.20730044,-0.027270768,-0.07137271,nan,0,5
474202188,474202045,4325386,0.0777643,-0.020240024,0.012357066,nan,0,5
475202310,475202149,4325386,0.0025566346,-0.0027696874,0.00042610575,nan,0,5
476199891,476199753,4325386,0.0012783173,-0.012144014,0.0040480047,nan,0,5
477202501,477202358,4325386,0.0072437976,0.009161274,-0.009374326,nan,0,5
478202602,478202463,4325386,0.007030745,0.010013485,0.0057524275,nan,0,5
479200293,479200071,4325386,0.008522115,-0.0036218988,-0.004900216,nan,0,5
480200518,480200177,4325386,-0.003408846,-0.008735168,0.014700648,nan,0,5
481203090,481202784,4325386,0.0027696874,-0.0027696874,-0.011930961,nan,0,5
482203029,482202891,4325386,0.005113269,0.020453077,-0.006178533,nan,0,5
483200643,483200499,4325386,0.0029827403,0.00042610575,0.004900216,nan,0,5
484200751,484200608,4325386,-0.010652644,-0.032384038,0.011291802,nan,0,5
485200855,485200718,4325386,0.22754046,-0.42781016,-0.3308711,nan,0,5
486198468,486198328,4325386,-0.79788303,-0.52794504,0.08032093,nan,0,5
487201078,487200939,4325386,-0.3824299,-0.61359227,0.16703345,nan,0,5
488201189,488201050,4325386,-0.24650218,-0.32916668,0.13273194,nan,0,5
489203805,489203663,4325386,-0.25246766,0.18663432,0.030253507,nan,0,5
490198914,490198775,4325386,-0.48320392,0.145089,-0.07392935,nan,0,5
491201526,491201388,4325386,-0.021092234,0.1487109,-0.049215212,nan,0,5
492201644,492201502,4325386,-0.10737865,0.19281285,-0.009800432,nan,0,5
493199256,493199116,4325386,-0.10333064,0.0556068,-0.06519418,nan,0,5
494199371,494199231,4325386,0.14444984,-0.38072547,0.0040480047,nan,0,5
495201982,495201847,4325386,0.2541721,-0.59761333,-0.035792883,nan,0,5
496202101,496201963,4325386,-0.007030745,0.16447681,0.05475459,nan,0,5
497199722,497199579,4325386,0.02812298,-0.10908307,-0.085860305,nan,0,5
498199837,498199696,4325386,0.4770254,0.5145227,-0.5579855,nan,0,5
499202452,499202314,4325386,0.44464135,0.81364894,-0.121227086,nan,0,5
500200074,500199932,4325386,0.14700648,0.28229505,-0.03792341,nan,0,5
501200192,501200051,4325386,-0.087777786,0.033236247,-0.06370281,nan,0,5
502202818,502202671,4325386,-0.018322548,-0.019387811,-0.02364887,nan,0,5
503202931,503202791,4325386,0.033236247,-0.011504855,0.013209278,nan,0,5
504200550,504200412,4325386,0.051984902,0.006178533,0.015765913,nan,0,5
505200676,505200533,4325386,0.07030745,0.007882956,0.016405072,nan,0,5
506200799,506200655,4325386,-0.019600864,-0.017257283,0.0029827403,nan,0,5
507198416,507198277,4325386,-0.08458199,0.07115966,-0.18237326,nan,0,5
508201039,508200900,4325386,-0.06157228,0.04985437,0.015978966,nan,0,5
509201164,509201024,4325386,-0.0221575,0.010652644,-0.020666128,nan,0,5
510203800,510203648,4325386,0.005326322,0.010226538,-0.011930961,nan,0,5
