timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
219260989,219260906,-0.008140087,0.002193554,0.00338454
219278640,219278407,-0.0063357465,-0.0028004656,-0.0032023787
219300990,219300909,-0.0031047754,0.0018890665,-0.004671349
219320992,219320911,-0.0064559937,0.004750138,-0.0039571784
219340994,219340913,-0.004173906,0.00084090093,-0.0050911093
219358499,219358414,-0.0021971224,0.0021672577,6.3337386e-05
219380996,219380916,0.0016999511,0.002800796,0.00539074
219400998,219400918,-0.0031904862,-0.0064509837,0.006444081
219418501,219418419,-0.0026119559,-0.00079360197,0.0057551046
219441004,219440921,-0.0055325,0.0058559543,0.0021421087
219461003,219460922,-0.0076071033,0.0032490797,0.0022137447
219481138,219480924,-0.012320513,0.000327182,-0.0008675544
219498506,219498425,-0.0074897343,0.010330157,-0.0037972373
219521009,219520927,-0.010227612,0.0003443826,0.00022019012
219541008,219540929,-0.0048178486,-0.0046436563,0.0024074896
219558509,219558430,-0.0046629035,-0.0011802388,0.011555277
219581014,219580932,-0.005775679,-0.0054336805,0.0066216313
219601016,219600934,-0.007050329,-0.0044684974,0.005889901
219621018,219620936,-0.0060535395,0.01117639,0.0010830399
219638523,219638437,-0.00064799155,-0.0050451844,0.0022478942
219661019,219660939,0.0015723751,-0.0064093014,-0.006632705
219681159,219680940,-0.0010980102,0.0072618667,-0.0027125352
219698523,219698442,0.00721839,-0.007450359,-0.004751905
219721025,219720944,0.0018403843,-0.0047287224,-0.0006296237
219741025,219740946,0.0022695,0.0017451306,0.00644063
219761027,219760947,-0.0010217461,-0.0045586275,0.00481462
219778533,219778451,0.0019868235,-0.002859036,0.0021444447
219801035,219800950,-0.007769796,0.00024307915,0.0030577292
219821100,219820952,-0.012254771,0.0031865763,0.0010757048
219838534,219838454,-0.0014677455,0.0037677863,-0.0012752798
219861037,219860956,-0.0066883103,-0.0041314214,0.0043767043
219881190,219880957,-0.0027284347,0.0008772735,-0.0006040411
219901045,219900959,-0.020166747,0.0016276487,0.004985526
219921045,219920961,-0.00052559376,-0.005226367,0.015715646
219941045,219940962,-0.008239962,-0.001262296,0.017066285
219961046,219960964,0.001539566,-0.0018582763,0.016097441
219978546,219978465,-0.00031047198,0.010141889,0.015492291
220001046,220000967,0.00088629604,-0.0016923256,0.015767552
220021049,220020969,-0.0010521004,0.0068471394,0.0127771245
220041051,220040970,0.0010851925,-0.0007740153,0.004221756
220058553,220058472,0.004825999,-0.0006094427,4.5136432e-05
220081221,220080974,-0.0068777045,0.004328304,0.0015207557
220101056,220100975,-0.022951309,0.0058576697,-0.0036713947
220118560,220118477,-0.02455641,0.009030097,-0.001401772
220141063,220140979,-0.008106025,-0.004375302,-0.0064942
220161062,220160980,-0.012842616,-0.004109105,-0.009635413
220181062,220180982,-0.012371968,-0.0010931159,-0.010337684
220198566,220198483,-0.0134953,0.006502158,-0.0040623597
220221065,220220985,-0.0122825,0.022929035,-0.0039223945
220241071,220240987,-0.010834568,0.01656902,-0.0018785612
220258572,220258488,-0.02046378,0.012609786,0.003742534
220281072,220280990,-0.017699935,0.007286965,0.006807127
220301073,220300992,-0.014556513,0.005313894,0.011713081
220321079,220320994,-0.018788468,-0.002783508,0.011375416
220338576,220338495,-0.012115707,0.0027181676,0.016054124
220361077,220360997,-0.01923098,0.011212988,0.015102956
220381082,220380998,-0.017358473,0.0031625784,0.015167566
220398581,220398500,-0.015079189,0.01246692,0.013677716
220416084,220416001,-0.014879829,0.0089109335,0.01838278
220441136,220441003,-0.0133438,0.013828516,0.0081698345
220461086,220461005,-0.021760292,0.023459822,0.00995984
220478588,220478507,-0.02928641,0.0045950674,0.00970025
220501091,220501008,-0.021247692,0.01535858,0.0063660173
220521092,220521010,-0.024897132,0.01394617,0.0042814068
220538591,220538512,-0.0343709,0.02103188,-6.6262786e-05
220561095,220561013,-0.034624223,0.006322328,0.0030090744
220581096,220581015,-0.031900927,0.0054463996,0.0074385763
220601099,220601017,-0.02953653,0.0034878638,-0.00020248344
220618631,220618518,-0.013358918,0.009454194,0.0015626564
220641102,220641020,-0.013574886,0.008869232,0.0019402613
220661103,220661022,-0.019316405,0.007592682,-0.0001302475
220678605,220678523,-0.0059114723,0.00044272467,0.0054413956
220701110,220701025,-0.009920394,0.017845409,0.0033648536
220721110,220721027,-0.010894466,0.0092126,-0.003150219
220741117,220741029,-0.011634689,0.023748048,-0.004686328
220758611,220758530,-0.023705017,0.0015159319,0.0042685433
220781117,220781034,-0.021469094,0.011681776,0.0010954943
220801117,220801034,-0.011815596,0.021759113,0.00076144043
220818618,220818535,-0.0022709332,-0.013361938,0.007458803
220841118,220841037,-0.02148657,0.012101309,0.0004709062
220858622,220858538,-0.020580001,-0.0021391574,0.0009051782
220881124,220881040,-0.018428538,0.01004049,0.0015893057
220898628,220898541,-0.018225126,0.0003799314,0.0049408586
220921129,220921043,-0.016691463,0.008284468,0.0065070097
220941126,220941045,-0.015682967,0.009749076,0.0023036841
220958632,220958546,-0.0034013432,0.011441569,0.0070453635
220981133,220981048,-0.00030678487,0.009311883,0.009007604
221001130,221001050,-0.0019366357,0.0041076327,0.0059283217
221021131,221021052,0.0088818455,0.008058717,-0.0003609695
221038641,221038556,0.0067594554,0.017595846,0.00410196
221061139,221061055,0.003382347,0.023891354,0.00077169994
221081136,221081057,0.0045672795,0.018895809,0.0015263422
221098640,221098559,0.0024969443,0.019659609,-0.00083585555
221121145,221121063,0.0044080587,0.006594521,-0.0039053787
221141148,221141062,-0.0022890808,0.0071472498,-0.0053628627
221161148,221161064,-0.024070337,0.023233257,0.00013979746
221178644,221178565,-0.0104497,0.0073428173,0.003359932
221201148,221201067,-0.013909839,0.022217996,0.005198471
221221150,221221069,-0.011424147,0.03470164,0.0065752757
221238654,221238570,-0.015663002,0.024391245,0.01046911
221261152,221261072,-0.0029712156,0.030898713,0.019357506
221281160,221281074,-0.0047974894,0.025080675,0.013280691
221301156,221301075,-0.0028993015,0.0201727,0.016563663
221318659,221318577,0.0054626754,0.015252193,0.015189681
221341161,221341078,0.006263455,0.033686016,0.010080925
221361160,221361080,-0.003754262,0.021071399,0.0058184145
221378663,221378582,-0.014362267,0.04514905,0.00034221512
221401167,221401084,-0.01841534,0.051638804,0.0031586427
221421166,221421085,-0.014905913,0.05479785,-0.00052512187
221441167,221441087,-0.013063893,0.047252614,-0.00687593
221458671,221458588,-0.0012331347,0.04129558,0.0060766893
221481173,221481090,-0.006666031,0.057281543,0.00503421
221501175,221501092,-0.022345863,0.07116954,0.008808746
221518677,221518593,-0.038457952,0.08812154,0.010678534
221541177,221541095,-0.032116007,0.057737306,0.0072967303
221561179,221561097,-0.04210883,0.0730452,0.0031093624
221581181,221581099,-0.030969106,0.070248395,0.0142217325
221598685,221598600,-0.03438536,0.0704693,0.0041407184
221621181,221621102,-0.025884792,0.08632633,0.012213662
221641190,221641103,-0.023219485,0.07304052,0.0055908547
221658688,221658605,-0.013226028,0.044335883,-0.0016065608
221681195,221681107,-0.02116273,0.0927672,0.0114251375
221701257,221701109,-0.023800481,0.098611146,0.015630526
221721191,221721110,-0.017917112,0.06151751,0.016142197
221738698,221738612,-0.0038232426,0.07627833,0.019885382
221761196,221761113,0.028751109,0.044099644,0.023770114
221781196,221781115,0.014524656,0.05025401,0.03426209
221798698,221798617,0.0050070058,0.038607612,0.03730127
221821205,221821119,-0.009030858,0.04927808,0.03361676
221841203,221841120,-0.035885375,0.046550192,0.030983485
221861204,221861122,-0.06513243,0.048349187,0.04012996
221878704,221878624,-0.06923128,0.050852958,0.04157539
221901215,221901125,-0.05819303,0.029906828,0.05071096
221921209,221921127,-0.02964009,0.059219006,0.05759735
221938709,221938628,-0.003968638,0.05543907,0.060899463
221961212,221961130,0.009024646,0.03814542,0.07638825
221981214,221981132,0.035893295,0.019965917,0.08239621
222001215,222001134,0.04434814,0.013671615,0.084917024
222018716,222018635,0.06647861,0.023355845,0.0905431
222041220,222041137,0.100328326,-0.0014490198,0.090717465
222061223,222061139,0.09689451,0.011681382,0.08217271
222078721,222078640,0.086776614,-0.00025805482,0.090210795
222098790,222098642,0.058176164,0.019275904,0.08918347
222121225,222121144,0.05291784,-0.0053315265,0.09361189
222141226,222141145,0.039369274,0.011501055,0.089159675
222158794,222158647,0.053462576,-0.023381213,0.091222696
222181230,222181149,-0.015444267,-0.027376277,0.092704944
222201233,222201151,-0.07730885,0.011295585,0.08179073
222218734,222218652,-0.079910174,-0.020546393,0.0796214
222238737,222238654,-0.05381032,-0.016885981,0.080649
222261235,222261156,-0.032933533,-0.038829062,0.08267576
222281239,222281157,-0.0444005,-0.018451268,0.09779455
222298796,222298659,-0.038906094,-0.0060788207,0.096003994
222321247,222321161,-0.04997044,-0.023825109,0.098066606
222341244,222341162,-0.035551377,-0.028436612,0.100214556
222358745,222358664,0.006846117,-0.017698035,0.09693525
222378749,222378665,0.0118542425,-0.038564593,0.09452956
222401251,222401167,0.027049493,-0.025835793,0.09617773
222418751,222418669,0.020235088,-0.015808575,0.084500484
222438752,222438670,0.05991421,-0.04131454,0.09543276
222461253,222461172,0.066399224,-0.019645207,0.08663306
222481257,222481174,0.020469971,-0.013597805,0.082656756
222498826,222498675,-0.0018158265,-0.031224765,0.082621224
222518761,222518677,-0.044747923,0.009927846,0.084757656
222541260,222541179,-0.049867034,0.014480875,0.07511062
222561263,222561181,-0.032949883,0.029250437,0.0768514
222578765,222578682,-0.035653826,0.049557038,0.07858034
222601300,222601184,-0.05668989,0.06570142,0.08068661
222621266,222621186,-0.050338585,0.06865565,0.0692032
222638768,222638687,-0.055215344,0.040495623,0.07975897
222658772,222658689,-0.042284258,0.056589812,0.073031604
222681273,222681191,-0.052182183,0.03118494,0.07963178
222701321,222701192,-0.10210621,0.029246816,0.07615335
222718776,222718694,-0.088910036,0.018691944,0.07613082
222741277,222741196,-0.069080845,-0.041350543,0.084095776
222761279,222761198,-0.044203773,-0.0434616,0.0816311
222778783,222778699,-0.045813598,-0.063688114,0.076990545
222798781,222798701,-0.050436314,-0.024714401,0.0765496
222821284,222821202,-0.05838962,-0.05971095,0.06598307
222841287,222841204,-0.044612028,-0.00814501,0.064093456
222858788,222858706,-0.011216872,-0.10726234,0.055596553
222881288,222881208,-0.01888423,-0.06331262,0.052779563
222901348,222901209,0.00036030472,-0.1007227,0.05153228
222918794,222918711,-0.016796416,-0.14577952,0.034856558
222938795,222938713,-0.027216189,-0.14451072,0.030210849
222961296,222961214,0.013537472,-0.10790478,0.016049618
222981297,222981216,-0.0007084968,-0.16052155,0.016837634
222998799,222998718,-0.023500409,-0.1477784,0.011699752
223021303,223021220,-0.01789088,-0.13485081,0.010719806
223041356,223041221,-0.019169465,-0.07662372,-0.005006673
223058862,223058723,-0.011274421,-0.15065217,0.00090918236
223078804,223078724,-0.091160476,-0.13574587,-0.0065312353
223101376,223101226,-0.19087902,-0.023224793,-0.019469136
223121313,223121228,-0.23687375,-0.049633887,-0.012288868
223138811,223138729,-0.17998888,-0.03795118,-0.021916365
223161312,223161231,-0.065621,-0.07591095,-0.019728823
223181316,223181233,-0.099359185,-0.02991911,-0.020901514
223198818,223198735,-0.117095105,-0.09662405,-0.02340344
223218818,223218736,-0.11379163,-0.089315966,-0.018896114
223241319,223241238,0.059042502,-0.059633896,-0.012270569
223261323,223261240,0.10323383,-0.036431376,-0.028166536
223278822,223278741,0.14172213,-0.10443691,-0.023834297
223301406,223301243,0.12133555,-0.086902745,-0.022255588
223321329,223321245,0.11207795,0.006629138,-0.0091341585
223338829,223338746,0.2142415,-0.029849922,-0.009867155
223358832,223358748,0.2729269,-0.07536748,-0.006762938
223381331,223381250,0.4203273,-0.0052508777,0.0043914015
223401333,223401252,0.4156868,0.021452963,0.006213486
223418834,223418753,0.44610578,-0.08946068,0.0087057045
223441337,223441255,0.5054697,-0.08788512,0.0029543133
223461337,223461257,0.6080727,-0.034004893,0.010589411
223473840,223473758,0.59259945,-0.016918441,0.0070743416
223499026,223498760,0.53583676,-0.035826605,0.003674811
223521343,223521262,0.48704848,-0.050465386,0.0030479047
223541344,223541263,0.36821145,-0.0043569934,-0.006225344
223558846,223558765,0.31813392,0.0076546264,-0.008774487
223581348,223581267,0.3306106,-0.061796192,-0.003677042
223601348,223601268,0.2978692,-0.047448255,-0.006234792
223618850,223618770,0.22396064,0.0002755965,-0.017530907
223638853,223638772,0.14937156,-0.056298763,-0.01881697
223661356,223661273,0.09318724,-0.024183784,-0.018107153
223681355,223681275,-0.021543436,0.0369613,-0.0340723
223698988,223698777,-0.08660592,0.0007329632,-0.040873345
223721359,223721278,-0.1586606,0.00022369158,-0.037123837
223741362,223741280,-0.2126371,0.009257227,-0.037381463
223758863,223758782,-0.26115704,0.044060327,-0.03516332
223778866,223778784,-0.3259078,0.011204226,-0.04215787
223801367,223801285,-0.3190032,0.04378508,-0.048666548
223821369,223821287,-0.31676975,0.047488354,-0.03831004
223838872,223838789,-0.3810235,0.032998342,-0.045876466
223861370,223861290,-0.4334351,0.049055684,-0.046161003
223881372,223881292,-0.42144364,0.070124224,-0.046996675
223899016,223898794,-0.37148318,0.036640897,-0.05104448
223921381,223921296,-0.29894283,0.05052881,-0.051610895
223941434,223941297,-0.2746363,0.0538036,-0.04733848
223961384,223961299,-0.22294533,0.0073777963,-0.045831244
223978883,223978800,-0.19757149,0.020246457,-0.048454426
224001385,224001302,-0.10916596,-0.03193609,-0.038717855
224021388,224021304,-0.058545772,-0.026100256,-0.044616535
224038886,224038805,-0.0005713027,-0.055829503,-0.041423913
224058888,224058807,0.020046888,-0.09296028,-0.03186573
224081390,224081309,0.048119243,-0.122590706,-0.024618857
224099044,224098811,0.068354346,-0.10498026,-0.026787858
224118924,224118812,0.1143038,-0.13541536,-0.020186914
224141394,224141314,0.19040924,-0.17378755,-0.020087566
224161399,224161316,0.17573905,-0.16570894,-0.025652362
224178900,224178817,0.14683792,-0.13810931,-0.020350944
224198903,224198819,0.16472483,-0.21766701,-0.015017571
224221403,224221321,0.14844704,-0.17875385,-0.025599001
224241403,224241323,0.20160653,-0.12562227,-0.022095313
224258905,224258824,0.17857058,-0.1473247,-0.024669435
224281409,224281326,0.12749305,-0.15864028,-0.020958321
224301543,224301328,0.08638379,-0.09116551,-0.02167467
224318909,224318829,0.07480682,-0.056637965,-0.022746209
224338916,224338831,0.02876276,-0.05587512,-0.025958056
224361417,224361333,-0.04171996,-0.04613094,-0.021059668
224381418,224381334,-0.07593694,0.026773846,-0.013957614
224398919,224398836,-0.090320535,0.027808286,-0.015116172
