timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
223839144,223738780,0.10062671,0.10062114,0.21410361,1.0688881,1.0688862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.405226,0.0,0.0,nan,0.0,0.0,0.09035018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224339253,224238823,0.100535065,0.10055001,0.21405989,1.0541528,1.0541507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.404061,0.0,0.0,nan,0.0,0.0,0.09035037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224839304,224738867,0.100606196,0.10061882,0.21406284,1.0481495,1.0481473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.405139,0.0,0.0,nan,0.0,0.0,0.09035054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225339302,225238908,0.100594334,0.10059239,0.21406597,1.0338666,1.0338652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403303,0.0,0.0,nan,0.0,0.0,0.09035024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225839404,225738950,0.100587256,0.10058878,0.21409254,1.0257295,1.0257283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.405672,0.0,0.0,nan,0.0,0.0,0.09035035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226339380,226238993,0.100535996,0.10053738,0.21409811,1.0155197,1.0155189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403848,0.0,0.0,nan,0.0,0.0,0.09035043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226839467,226739036,0.100494936,0.100498274,0.2140613,1.0074558,1.0074551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.405522,0.0,0.0,nan,0.0,0.0,0.090350494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227339473,227239081,0.100455195,0.10046346,0.2140729,0.9954597,0.9954589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403727,0.0,0.0,nan,0.0,0.0,0.09035049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227839532,227739122,0.100362174,0.100369394,0.21405365,0.98913556,0.98913485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.404861,0.0,0.0,nan,0.0,0.0,0.09035051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228339625,228239166,0.1003324,0.10033735,0.21406272,0.97918135,0.979181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.404294,0.0,0.0,nan,0.0,0.0,0.09035035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228839581,228739209,0.10028298,0.10028346,0.21407771,0.97124904,0.9712488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.405688,0.0,0.0,nan,0.0,0.0,0.09035066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229339818,229239253,0.100264065,0.10026278,0.21412723,0.9594813,0.9594813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.406765,0.0,0.0,nan,0.0,0.0,0.09035102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229839696,229739297,0.10027061,0.1002681,0.21413644,0.9517048,0.9517048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.40753,0.0,0.0,nan,0.0,0.0,0.09035128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230339780,230239340,0.10032481,0.10032572,0.21415816,0.940299,0.9402988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.406303,0.0,0.0,nan,0.0,0.0,0.0903512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230839845,230739384,0.10021545,0.10022632,0.2140589,0.9341135,0.93411326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.407091,0.0,0.0,nan,0.0,0.0,0.090351015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231339855,231239428,0.10028698,0.100310475,0.21409322,0.92844343,0.9284434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.40596,0.0,0.0,nan,0.0,0.0,0.09035082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231839857,231739472,0.10020341,0.10022735,0.21405768,0.92234635,0.92234665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.40727,0.0,0.0,nan,0.0,0.0,0.09035047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
