timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,beta_innov,beta_innov_var
305796786,305696438,0.7974847,4.231418,0.11024077,0.0428023,6.779663,2.1704087,-0.073723055,0.09146347
306786839,306686523,0.784963,4.2312784,0.10829567,0.04255631,6.779663,2.1704087,0.054667376,0.09890546
307786897,307686607,0.7502621,4.2366133,0.1077934,0.042625822,6.779663,2.1704087,0.21565409,0.0939083
308786976,308686692,0.7759748,4.2217236,0.10775056,0.04264289,6.779663,2.1704087,0.20384195,0.09103268
309797112,309696776,0.81630826,4.1985474,0.10736274,0.04240527,6.779663,2.1704087,0.17055659,0.09083966
310797202,310696859,0.8653928,4.151821,0.106811814,0.042023223,6.779663,2.1704087,0.29637116,0.09077306
311787227,311686941,0.9172285,4.096674,0.10661716,0.041738845,6.779663,2.1704087,0.32357207,0.090665914
312787357,312687023,0.9643166,4.029557,0.10659718,0.04142174,6.779663,2.1704087,0.39608097,0.0906637
313797448,313697106,1.0088838,3.9449298,0.10669053,0.041104633,6.779663,2.1704087,0.44402182,0.090686776
314787474,314687187,1.0425239,3.8741539,0.10686233,0.04091488,6.779663,2.1704087,0.42722774,0.090661295
315787550,315687267,1.0744307,3.806566,0.10706078,0.040740073,6.779663,2.1704087,0.3437386,0.09063829
316787631,316687348,1.1015455,3.7544954,0.10729955,0.04067654,6.779663,2.1704087,0.3729582,0.090728365
317787725,317687429,1.1261594,3.718621,0.107548945,0.040599987,6.779663,2.1704087,0.2834699,0.090699404
318787795,318687509,1.1880546,3.6654387,0.10750711,0.040471084,6.779663,2.1704087,0.30913386,0.090554684
319787903,319687589,1.1947508,3.6618218,0.10730696,0.040414013,6.779663,2.1704087,-0.043240935,0.090520665
320787951,320687668,1.1989762,3.6449664,0.10750273,0.040537145,6.779663,2.1704087,0.16349058,0.090299465
321788057,321687748,1.1613666,3.6253576,0.107799426,0.040713597,6.779663,2.1704087,0.39184,0.09049409
322788248,322687827,1.142167,3.5911644,0.10813471,0.04093247,6.779663,2.1704087,0.19909148,0.09031844
323788190,323687906,1.1439557,3.5649064,0.10851511,0.04108541,6.779663,2.1704087,0.1313041,0.09032206
324788264,324687985,1.1514903,3.5352328,0.10884516,0.04114931,6.779663,2.1704087,0.17874934,0.090377346
325788342,325688063,1.157664,3.5137823,0.109133475,0.04120661,6.779663,2.1704087,0.18082045,0.09042052
326788608,326688142,1.1653956,3.4827323,0.10939637,0.041185033,6.779663,2.1704087,0.18676476,0.090462506
327788542,327688220,1.1708108,3.449924,0.10965807,0.04117212,6.779663,2.1704087,0.20270413,0.09047651
328788580,328688299,1.1741828,3.4233174,0.1099122,0.041204795,6.779663,2.1704087,0.18576059,0.090467475
329788684,329688376,1.1769228,3.3989196,0.11014712,0.041201714,6.779663,2.1704087,0.18219756,0.09048498
330788760,330688454,1.1788609,3.3776507,0.1103606,0.04117708,6.779663,2.1704087,0.13940112,0.09050923
331788918,331688532,1.1806693,3.3627775,0.110552914,0.041152027,6.779663,2.1704087,0.14259668,0.090543576
332789026,332688609,1.1831962,3.3478193,0.110730246,0.041063704,6.779663,2.1704087,0.09634513,0.09054608
333789024,333688687,1.1856762,3.3323338,0.11090346,0.040966574,6.779663,2.1704087,0.1147354,0.0905453
334789106,334688764,1.1874022,3.3175755,0.11107882,0.040920276,6.779663,2.1704087,0.11165019,0.09052689
335789284,335688841,1.1887814,3.3025115,0.111254975,0.040867794,6.779663,2.1704087,0.090420045,0.090490215
336789302,336688918,1.1897681,3.2909093,0.111423805,0.040835902,6.779663,2.1704087,0.11164992,0.090481
337794307,337688994,1.1880063,3.284971,0.11156991,0.040853754,6.779663,2.1704087,0.09460222,0.0904284
338789369,338689072,1.1756942,3.2718408,0.11152105,0.040831365,6.779663,2.1704087,0.08867463,0.0903844
339789458,339689147,1.1462667,3.260899,0.11102845,0.040846135,6.779663,2.1704087,0.15665288,0.0903853
340789509,340689224,1.1027812,3.2646425,0.10998647,0.04091133,6.779663,2.1704087,0.16661453,0.09044947
341789579,341689300,1.0555933,3.2679784,0.10810745,0.040972777,6.779663,2.1704087,0.11734541,0.09048791
342789659,342689376,1.0074892,3.2782583,0.10549603,0.040879242,6.779663,2.1704087,0.044870548,0.09057658
343789808,343689451,1.0066243,3.2741714,0.10339259,0.040724836,6.779663,2.1704087,-0.025015978,0.09053122
344789853,344689527,1.018718,3.2641904,0.1016285,0.040444642,6.779663,2.1704087,-0.05494936,0.09047097
345789886,345689602,1.040046,3.247114,0.100689575,0.040157788,6.779663,2.1704087,-0.099053524,0.09039345
346789959,346689677,1.0537275,3.2291818,0.100513816,0.040039256,6.779663,2.1704087,-0.118991196,0.09032502
347790032,347689756,1.0616567,3.2051096,0.10068039,0.03997613,6.779663,2.1704087,-0.16002735,0.090277106
348790180,348689827,1.0556624,3.183903,0.10096319,0.040070012,6.779663,2.1704087,-0.1598902,0.090250164
349790181,349689902,1.0403606,3.171372,0.10114217,0.040310763,6.779663,2.1704087,-0.15305193,0.09025679
350790253,350689976,1.0110205,3.1636355,0.10101808,0.0406227,6.779663,2.1704087,-0.1510232,0.09027235
351790339,351690050,0.97374594,3.162228,0.10054276,0.040968183,6.779663,2.1704087,-0.14288923,0.09029804
352790476,352690124,0.93986034,3.1651921,0.09992158,0.041293234,6.779663,2.1704087,-0.1220274,0.0903136
353790509,353690198,0.9081045,3.1707513,0.09898249,0.04156333,6.779663,2.1704087,-0.09341713,0.09031843
354790596,354690271,0.88598615,3.1768346,0.09798947,0.04176189,6.779663,2.1704087,-0.04817469,0.09032341
355790659,355690345,0.87655,3.1800416,0.09722452,0.041913774,6.779663,2.1704087,-0.023933915,0.090318665
356790740,356690417,0.8724664,3.1820745,0.09646126,0.041987672,6.779663,2.1704087,-0.008534748,0.09028705
357790804,357690493,0.8725535,3.1823084,0.09594885,0.042008325,6.779663,2.1704087,0.02640269,0.09026659
358790842,358690563,0.88580453,3.1730654,0.095747344,0.042026464,6.779663,2.1704087,0.10248579,0.09025106
359790943,359690635,0.90784687,3.1506727,0.09569959,0.041993108,6.779663,2.1704087,0.20988426,0.09024383
360790991,360690708,0.9253583,3.118164,0.09584719,0.04196586,6.779663,2.1704087,0.2582728,0.090243705
361791120,361690779,0.9218772,3.090722,0.09604882,0.04200879,6.779663,2.1704087,0.26626974,0.090239376
362791166,362690851,0.8840637,3.0640974,0.09601702,0.04209505,6.779663,2.1704087,0.2482305,0.090281084
363791356,363690922,0.8291725,3.0542517,0.09553082,0.042264454,6.779663,2.1704087,0.28403366,0.09033972
364791306,364690994,0.7545554,3.0578635,0.09443081,0.04245122,6.779663,2.1704087,0.23651779,0.09042401
365791344,365691065,0.6837983,3.0723357,0.09240102,0.04255098,6.779663,2.1704087,0.12531574,0.09046703
366791447,366691136,0.64499104,3.0852468,0.09021565,0.042476755,6.779663,2.1704087,0.07799129,0.09049817
367791504,367691206,0.6316584,3.0921426,0.08852592,0.04226603,6.779663,2.1704087,0.020289987,0.09047579
368791627,368691276,0.6415436,3.086981,0.08709672,0.041880302,6.779663,2.1704087,-0.06569754,0.09041036
369791666,369691347,0.6530698,3.0800784,0.08635332,0.041461643,6.779663,2.1704087,-0.025543423,0.090342134
370791777,370691417,0.66870916,3.0641885,0.08615748,0.041138005,6.779663,2.1704087,-0.10649489,0.09030442
371791835,371691487,0.6775164,3.0465658,0.086203575,0.040856242,6.779663,2.1704087,-0.1053542,0.09025
372791839,372691556,0.6754637,3.0268056,0.08631172,0.040699463,6.779663,2.1704087,-0.15529552,0.09024338
373791932,373691625,0.6602382,3.0094912,0.08630493,0.040680245,6.779663,2.1704087,-0.17165554,0.09024547
374791972,374691694,0.63233155,2.9963145,0.08605049,0.04072627,6.779663,2.1704087,-0.17613274,0.09025778
375792064,375691764,0.595112,2.9903572,0.0855292,0.04082813,6.779663,2.1704087,-0.16601369,0.09027695
376792151,376691832,0.5627119,2.9902854,0.08492751,0.04094448,6.779663,2.1704087,-0.14518847,0.09028797
377792180,377691901,0.5253171,2.995301,0.08406464,0.04104713,6.779663,2.1704087,-0.13050582,0.09030125
378792305,378691969,0.49656242,3.0021992,0.08317009,0.041114453,6.779663,2.1704087,-0.08816583,0.09030815
379792364,379692037,0.47837502,3.009176,0.08244247,0.04114916,6.779663,2.1704087,-0.07551903,0.09030706
380792633,380692105,0.4669791,3.0148087,0.081688,0.041126955,6.779663,2.1704087,-0.024814008,0.090292394
381792583,381692173,0.46857345,3.0161407,0.08113074,0.041062534,6.779663,2.1704087,-0.016734393,0.09027762
382792698,382692241,0.47420576,3.0150518,0.0808502,0.040995345,6.779663,2.1704087,0.044219766,0.09025437
383792714,383692308,0.482641,3.0093634,0.080740765,0.04093494,6.779663,2.1704087,0.06517574,0.09025678
384792889,384692375,0.4850059,3.0096796,0.08085043,0.04104636,6.779663,2.1704087,0.06517574,0.09025678
385792818,385692442,0.48668036,3.009002,0.080967434,0.041164204,6.779663,2.1704087,0.06517574,0.09025678
386792930,386692509,0.48708808,3.0082562,0.08108097,0.04127801,6.779663,2.1704087,0.06517574,0.09025678
387792910,387692576,0.48645133,3.008354,0.08118691,0.04138395,6.779663,2.1704087,0.06517574,0.09025678
388793002,388692643,0.48548937,3.0084636,0.08129302,0.041490126,6.779663,2.1704087,0.06517574,0.09025678
389793246,389692709,0.4853155,3.0083795,0.081416674,0.041613914,6.779663,2.1704087,0.06517574,0.09025678
390793098,390692776,0.4853939,3.008373,0.081573576,0.041770846,6.779663,2.1704087,0.06517574,0.09025678
391793152,391692842,0.48544875,3.008353,0.08176106,0.04195837,6.779663,2.1704087,0.06517574,0.09025678
392793222,392692909,0.48552957,3.0083146,0.08196878,0.042166118,6.779663,2.1704087,0.06517574,0.09025678
393393312,393292949,0.48555788,3.0083075,0.08209256,0.042289928,6.779663,2.1704087,0.06517574,0.09025678
