timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
252161514,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,2.4907656,0.05295752,1.1574124e-08,-0.286625,-0.037663758,-10.104999,0.19741721,-0.46995628,0.11354102,3.152993,30.305687,16.099533,0.0211517,0.017274639,-0.00072464347,39.5,nan
253166612,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,2.6162343,0.057261046,4.0609603e-08,-0.4153685,0.20992392,-10.591764,-0.9210587,-0.56704664,-0.01699823,4.840616,53.2923,13.802128,0.05387378,0.015729448,-0.0021950456,39.5,nan
254176707,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,2.9093962,0.060321104,4.990958e-08,-0.93968195,0.260242,-10.779453,-0.35044077,1.3592217,-0.07985788,6.4216685,354.55356,3.100129,0.25430623,0.03683734,-0.009313169,39.5,nan
255181801,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.4128299,0.06547201,8.248342e-09,-0.6684226,1.560776,-9.876917,0.06264134,-0.070836216,-0.14332901,16.058636,280.6854,7.4097934,0.19602978,0.017126227,-0.005760086,39.5,nan
256186896,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.334824,0.06739433,1.9439236e-08,-0.34673417,1.4452862,-9.933265,0.374257,0.26180127,-0.1319397,8.802735,209.54613,21.880527,0.12458676,0.025114024,-0.0038964327,39.5,nan
257191993,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,4.128116,0.08057161,1.5604678e-08,-0.2692636,0.9234333,-9.582729,-0.00574836,-0.23160382,-0.15941352,13.855211,140.42723,21.65623,0.08630813,0.03183436,-0.0032138922,40.0,nan
258107082,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.781491,0.0857376,2.8196746e-08,-0.4197436,0.97886425,-10.869134,0.17036042,-0.45892754,-0.029292554,12.14178,85.89484,20.452923,0.06962378,0.02705523,-0.0027243898,40.0,nan
259112227,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.3310542,0.07136082,3.8783977e-08,-1.0081592,0.80255723,-9.17063,0.09169283,0.62199247,0.07931887,6.0946155,342.50378,22.867382,0.24674612,0.043600794,-0.008078453,40.0,nan
260117304,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.454627,0.07391758,2.513436e-08,-0.75013995,1.0223002,-9.940542,0.29879528,0.24431853,0.00046376672,16.316845,213.387,13.039297,0.15242274,0.019685559,-0.0049852272,39.5,nan
261127378,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.6099315,0.07231225,1.566554e-08,-0.6086655,0.716662,-9.477525,-0.27099097,-0.27618152,0.10335264,13.455028,101.56756,6.598666,0.07665603,0.01296455,-0.0026414895,39.5,nan
262137489,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.0111597,0.06550824,1.6282357e-08,-0.4503078,0.60366356,-8.810309,0.13982056,0.32476774,0.07504709,2.462797,66.811844,10.389618,0.05230724,0.01315946,-0.0017114506,39.5,nan
263152578,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,2.8550327,0.05982883,6.0725975e-09,-0.3464842,0.23328538,-10.369484,-0.01666171,-0.15429534,0.035969753,6.6741934,45.91039,18.450365,0.03036617,0.02364094,-0.00095909124,40.0,nan
264167683,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.6007204,0.08366991,9.507822e-09,6.08625,0.5670794,-9.535984,-0.05891534,0.024844015,0.06817451,21.33306,196.31938,10.367449,0.108534224,0.020055115,-0.0015958558,39.5,nan
265192780,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,5.4701858,0.14502448,3.1948925e-08,5.186356,0.01151732,-9.8838825,0.031441197,0.09166386,-0.15699738,40.658363,234.9311,55.00999,0.1986201,0.04666001,-0.0033064838,39.5,nan
266097890,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,8.978707,0.15449828,1.2064136e-08,4.929088,-0.13220643,-8.602314,-0.03843475,-0.09859632,-0.03751012,48.55733,110.6777,112.053,0.080486335,0.04639639,-0.0017538178,39.5,nan
267112965,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,11.892664,0.19096029,1.4621619e-08,3.6748664,0.29623497,-11.012372,0.055767957,0.062443044,-0.033622384,54.292664,123.502205,109.169235,0.12520033,0.042470578,-0.004307771,40.0,nan
268123069,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,10.069024,0.16751127,8.939027e-09,2.8448157,0.2316756,-11.498526,0.09186756,-0.076897606,-0.03016204,16.587751,39.724586,55.866478,0.024835553,0.022350974,0.00013750012,39.5,nan
269133126,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,4.2449927,0.09012424,5.8257097e-08,-2.2114906,0.34404224,-11.715808,1.2630553,-0.07244395,0.035008006,10.748308,92.9929,7.977753,0.01073803,0.0122792395,0.0013005093,40.0,nan
270138220,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.020713,0.07118977,5.001954e-08,-0.19938736,1.0124909,-17.723316,-0.6973199,0.3560905,0.5702697,11.09772,28.255407,12.946265,0.010843802,0.019103322,6.771886e-05,40.0,nan
271148324,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.601857,0.08731751,1.1960987e-08,-0.5169384,-0.04784785,-6.425589,-0.20526716,-0.050672594,0.041259244,15.3794365,56.31692,3.923772,0.02208506,0.010492024,0.000100632904,40.0,nan
272148422,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.2089865,0.07309446,1.6824815e-08,-0.0054382607,-0.11973503,-11.413405,0.23504515,0.040405165,-0.20207007,19.202303,29.18183,6.890542,0.018802432,0.009787973,-0.00029921834,40.0,nan
273153525,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,2.9170802,0.06472512,6.7425785e-09,-0.3176595,0.056089234,-9.201184,0.05231378,-0.10356905,-0.045331005,14.996176,37.4154,7.653064,0.016470373,0.010322846,0.000111605,40.0,nan
274153663,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,2.8958168,0.063331984,5.3534976e-09,-0.12547465,0.35760307,-10.9217415,0.018278806,-0.068228744,-0.028326986,13.50482,34.35234,11.175337,0.017280774,0.010138132,-7.267695e-05,40.0,nan
275163725,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,2.8880067,0.064852946,1.7139815e-08,-0.627088,0.29917374,-11.287457,-0.3590598,-0.024617596,-0.0023830512,14.401048,33.705177,9.894594,0.05488224,0.010934736,-0.0021599822,40.0,nan
276178822,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,2.9086163,0.065617576,3.7794837e-08,1.7522649,-0.6978499,-22.83728,-0.008821283,0.81509215,-0.605023,22.055454,48.652534,18.521,0.010187262,0.004800305,0.00022173018,40.0,nan
277188935,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.0987933,0.07743719,4.1399378e-08,1.4816968,-1.8750564,-20.44115,0.008217892,0.63443947,-0.5588582,22.390928,58.92952,21.769238,0.025455335,0.005003529,-0.0001915367,40.0,nan
278099014,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.3966382,0.0809619,5.6416177e-08,1.364928,-2.8123524,-19.01464,-0.060985435,0.6929962,-0.51792324,29.155134,71.33892,34.32682,0.033453595,0.010135887,0.0007696114,40.0,nan
279109115,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.221969,0.08370929,4.920234e-08,1.6909777,-2.3371646,-16.04208,-0.08438814,0.37436387,-0.57010657,20.703176,74.84463,16.055042,0.06768266,0.013638545,-0.0016717603,40.0,nan
280119213,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,2.7775939,0.06827017,6.792844e-08,-0.41515857,-0.456162,-5.917399,1.308473,0.06487395,-0.030278219,19.295568,51.320976,5.809154,0.039945833,0.011297728,9.0382666e-05,39.5,nan
281129309,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,2.6791039,0.059143923,3.4413326e-08,0.17258644,0.011340713,-17.114769,-0.20128474,0.35564634,0.52099085,22.60083,58.31865,10.188351,0.024798939,0.013755812,0.00050476554,39.5,nan
282139409,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,2.824021,0.059986986,2.3836067e-08,-0.13010809,0.11158411,-11.611789,-0.13733692,0.120292544,0.32847822,19.367743,66.76021,11.259533,0.026993202,0.009736699,0.00080395653,39.5,nan
283139505,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,2.873758,0.06327445,1.487634e-08,-0.62617826,0.24918644,-8.835025,-0.14645872,0.076650076,0.13643864,15.729695,54.174347,5.5433583,0.020502212,0.011908722,0.0001167743,39.5,nan
284139605,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.0191972,0.064617515,1.2693112e-08,-0.80267376,0.39484656,-9.630822,-0.20197178,-0.079146095,0.119942404,13.707422,39.772144,5.9455295,0.021374524,0.009998738,-7.969712e-05,39.5,nan
285144717,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.1071763,0.06692469,1.1920494e-08,-0.9507336,0.33748993,-9.062356,-0.15723737,-0.067443706,0.08020047,13.525217,45.34443,5.093033,0.047808833,0.009893884,-0.0015106384,39.5,nan
286159796,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.1786065,0.06787856,9.614785e-09,-0.63124573,0.3490185,-10.904784,-0.13735059,-0.057629876,-0.06754984,12.738556,33.15696,7.391445,0.019423418,0.010233796,0.0005873649,39.5,nan
287164892,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.0779383,0.06783239,9.377786e-09,-0.28713295,-0.04511297,-11.462091,-0.117705554,0.08277196,0.040351633,12.897019,38.121986,6.2883177,0.025237346,0.010294688,-0.0003097189,39.5,nan
288169987,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.1923184,0.06696746,4.967732e-09,0.03224562,0.034037482,-10.782056,0.029948175,0.13357423,-0.015893918,13.503138,38.853218,5.430876,0.022258641,0.008887242,-0.0001049805,39.5,nan
289190089,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.1661632,0.06789746,1.09731495e-08,-0.07896418,0.025185699,-8.544547,0.21445139,0.06421725,-0.0076017305,14.405812,47.65414,6.6781654,0.024833156,0.012214841,-0.0005109664,39.5,nan
290110173,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.097866,0.064470515,1.1833226e-08,-0.07202313,-0.15755093,-9.973383,0.22625639,-0.09315605,0.061827425,14.015005,43.183033,4.783973,0.037903123,0.008326813,-0.0009186543,39.5,nan
291125265,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.1649392,0.06748086,4.727789e-09,-0.19648236,0.15586461,-12.013386,0.011677872,-0.03502117,0.05730853,12.327055,36.975628,11.217867,0.019915413,0.011587393,-0.00026932056,39.5,nan
292135357,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.2292688,0.0667515,1.8099376e-08,-0.030974196,0.38680458,-10.860869,-0.2620842,0.106938094,0.03555793,9.5301895,33.33141,8.918089,0.012380126,0.012657612,0.00044264688,39.5,nan
293135448,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.3257499,0.06905817,5.5673364e-09,0.101622865,0.23033527,-9.395912,0.094775036,0.03829465,-0.014978191,12.272437,33.328156,9.062945,0.013928268,0.009089901,-1.4921737e-05,39.5,nan
294140543,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.4105933,0.06946239,3.4510905e-09,-0.13238136,0.45757332,-10.270482,0.025831124,-0.07820078,-0.003733514,13.211764,31.608244,9.794764,0.0116735725,0.011376039,0.00021281902,39.5,nan
295140638,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.325597,0.06974826,7.41671e-09,-0.2250243,-0.04528374,-9.692041,-0.08587103,-0.062443297,0.07516447,11.547245,38.683414,7.2759833,0.023157919,0.01035766,9.465796e-05,39.5,nan
296155726,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.3292212,0.06966499,1.1355874e-08,0.2666098,0.28379208,-11.861656,-0.18992993,0.11912651,-0.0030598724,11.65209,21.004791,12.590323,0.013785442,0.012563636,-0.00023149014,39.5,nan
297165816,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.357819,0.07105976,6.54157e-09,-0.11928334,-0.058275487,-9.455471,0.11905542,0.009905355,0.024609365,10.815544,34.231,7.0791597,0.016594755,0.010326692,-4.472564e-05,39.5,nan
298170909,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.393622,0.07372806,6.998334e-09,-0.22079442,0.076727815,-8.913621,0.108671375,-0.11499367,-0.0014880397,13.695027,32.35116,8.397271,0.015459578,0.010990405,-0.000106403546,39.5,nan
299170995,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.4165015,0.07267491,1.6858285e-08,-0.25495532,0.1591197,-9.578038,-0.30615434,-0.07023857,-0.029756512,10.863294,34.815987,8.694462,0.018212913,0.011269412,-0.00016609224,39.5,nan
300171106,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.3457174,0.07098963,7.373517e-09,-0.18934925,0.020354332,-9.875284,0.07442078,0.10769334,0.086412266,13.170794,37.16041,6.842852,0.017974554,0.008780859,0.00012021988,39.5,nan
301181172,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.391141,0.075932585,5.8855726e-08,-0.109239146,-0.32055268,-10.005247,0.9978757,0.037216004,-0.05807561,15.117885,32.914314,9.302868,0.015820475,0.011553002,6.358433e-05,39.5,nan
302191262,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,2.8384945,0.060496923,4.27341e-08,1.6119756,0.6962757,-19.016241,0.111563504,0.74900985,0.5801056,8.506848,37.52204,8.592389,0.013625858,0.00970888,0.0007010741,39.5,nan
303101339,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.0455976,0.06720368,2.5529653e-08,-0.09457535,0.86280996,-8.0450735,-0.2288036,0.08469462,0.33892837,8.97304,29.441553,9.556212,0.008139926,0.011627998,0.0007853711,39.5,nan
304111429,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.542044,0.087888904,2.3813325e-08,-0.31802106,0.16788283,-13.015117,-0.07658998,0.18405843,0.25153914,21.306734,32.25075,9.507435,0.01544968,0.011970873,0.00081047317,39.5,nan
305116514,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.7769399,0.097350396,1.7142138e-08,-0.99962914,0.18556693,-9.193058,-0.22829668,-0.09727592,-0.0054662153,13.222297,83.99792,8.48168,0.05274294,0.012617511,-0.00073657406,39.5,nan
306121601,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.5007713,0.0789997,3.4323328e-08,0.995944,-0.5993549,-16.03979,0.1314941,0.73782635,0.389098,15.027072,30.658484,8.374886,0.023264654,0.008682923,-0.00031705832,39.0,nan
307126690,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,2.7512653,0.064215116,3.2101006e-08,1.7178088,0.5031529,-18.78948,0.08269618,0.5591467,0.4099813,8.403166,27.833616,9.342808,0.009019706,0.012115496,0.0005788449,39.0,nan
308131772,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,3.8877308,0.08191109,2.3828763e-08,-1.082038,0.5040497,-13.716371,-0.10816697,0.48347095,0.34704497,4.300992,94.32247,15.736869,0.02083356,0.00870618,0.0004528555,39.0,nan
309141852,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,4.043914,0.08578161,9.909747e-08,-2.0544467,0.7379798,-11.043217,-0.7859266,0.18265866,0.44626382,3.6635578,24.62314,37.26916,0.0025536455,0.036498357,0.00051827653,39.0,nan
310146940,4259850,4325386,0,0,0,0,0,411.04898,400.016,2055.2449,2000.08,4.5820374,0.09223024,2.2589075e-08,-1.9285729,0.66538566,-8.2410965,-0.50354326,-0.021250902,-0.1041935,1.4622085,5.724756,12.795341,0.00670371,0.0070922687,-4.74318e-05,39.0,nan
