timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
340592753,1200.0,0.56512696,1488.0437,0.0,12187,0,41.665222,542,9,0,0,38,0.016605167,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341846784,1200.0,0.56512696,1324.4243,0.0,12237,0,0.0,543,9,0,0,38,0.016574586,0,0,1,1,1,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343110724,1200.0,0.56512696,1296.8129,0.0,12286,0,20.916336,545,9,0,0,38,0.016513761,0,0,1,1,1,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344280010,1200.0,0.56512696,1273.6116,0.0,12326,0,20.895191,547,14,0,0,38,0.02559415,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345355710,1200.0,0.56512696,1200.019,0.0,12366,0,41.79171,549,14,0,0,38,0.02550091,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346358793,1200.0,0.56512696,1240.796,0.0,12406,0,41.791046,551,14,0,0,38,0.025408348,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347365713,1200.0,0.56512696,1384.0134,0.0,12439,0,41.789047,552,14,0,0,38,0.025362318,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348348691,1200.0,0.56512696,1433.6001,0.0,12479,0,41.66865,555,14,0,0,38,0.025225226,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349353773,1200.0,0.56512696,1061.6398,0.0,12511,0,41.78901,557,14,0,0,38,0.02513465,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350354691,1200.0,0.56512696,1363.6124,0.0,12551,0,41.834713,558,14,0,0,38,0.025089607,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351357760,1200.0,0.56512696,1186.982,0.0,12586,0,67.65698,562,14,0,0,38,0.024911031,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352361693,1200.0,0.56512696,1390.5353,0.0,12625,0,41.835587,564,14,0,0,38,0.024822695,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353401691,1200.0,0.56512696,1145.2737,0.0,12665,0,41.791046,566,14,0,0,38,0.024734983,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354341762,1200.0,0.56512696,1416.0874,0.0,12699,0,41.708046,568,14,0,0,38,0.024647888,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355357692,1200.0,0.56512696,1353.2875,0.0,12739,0,41.216877,570,14,0,0,38,0.024561403,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356412691,1200.0,0.56512696,1204.9751,0.0,12773,0,41.791046,572,14,0,0,38,0.024475524,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357413708,1200.0,0.56512696,1282.8687,0.0,12811,0,41.832672,573,14,0,0,38,0.02443281,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357433722,1200.0,0.56512696,1282.8687,0.0,12812,0,41.832672,574,14,0,0,38,0.024390243,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359406695,1200.0,0.56512696,1283.2081,0.0,12884,0,41.87626,578,14,0,0,38,0.024221454,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360414864,1200.0,0.56512696,1122.1483,0.0,12925,0,41.708168,579,14,0,0,38,0.02417962,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360434692,1200.0,0.56512696,1122.1483,0.0,12925,0,41.708168,580,14,0,0,38,0.024137931,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361692690,1200.0,0.56512696,1461.5166,0.0,12969,0,67.93105,582,14,0,0,38,0.024054984,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362948691,1200.0,0.56512696,1221.9088,0.0,13016,0,20.895834,584,14,0,0,38,0.023972603,0,0,1,1,1,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364205689,1200.0,0.56512696,1338.5834,0.0,13068,0,20.791605,585,14,0,0,38,0.023931624,0,0,1,1,1,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364496695,1200.0,0.56512696,1338.5834,0.0,13074,0,20.791605,586,17,0,0,38,0.029010238,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365421692,1200.0,0.56512696,1244.2957,0.0,13104,0,41.875336,588,17,0,0,38,0.028911564,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366438804,1200.0,0.56512696,1357.2759,0.0,13145,0,41.915874,590,17,0,0,38,0.02881356,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367502691,1200.0,0.56512696,1096.5251,0.0,13187,0,41.791336,592,17,0,0,38,0.028716216,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368463691,1200.0,0.56512696,1424.28,0.0,13221,0,41.832,594,17,0,0,38,0.028619528,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369587749,1200.0,0.56512696,1225.9608,0.0,13262,0,41.998657,596,17,0,0,38,0.02852349,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370497749,1200.0,0.56512696,1231.8997,0.0,13291,0,41.79304,598,17,0,0,38,0.028428094,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371520706,1200.0,0.56512696,1433.9103,0.0,13335,0,67.712425,601,17,0,0,38,0.028286189,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372590776,1200.0,0.56512696,1285.068,0.0,13372,0,41.839424,603,17,0,0,38,0.028192371,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373515693,1200.0,0.56512696,1326.4803,0.0,13407,0,41.79458,605,17,0,0,38,0.028099174,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374513750,1200.0,0.56512696,1031.9043,0.0,13447,0,41.874374,607,17,0,0,38,0.028006589,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375590715,1200.0,0.56512696,1459.7684,0.0,13483,0,41.70767,609,17,0,0,38,0.027914613,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376500689,1200.0,0.56512696,1157.3809,0.0,13519,0,41.833042,611,17,0,0,38,0.027823241,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377515693,1200.0,0.56512696,1313.5958,0.0,13552,0,41.95515,613,17,0,0,38,0.027732464,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378566690,1200.0,0.56512696,1422.4084,0.0,13595,0,41.83554,615,17,0,0,38,0.027642276,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379593741,1200.0,0.56512696,1243.604,0.0,13627,0,41.81855,617,17,0,0,38,0.027552674,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380654872,1200.0,0.56512696,1325.3251,0.0,13669,0,41.75818,619,17,0,0,38,0.02746365,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381593690,1200.0,0.56512696,1044.7332,0.0,13708,0,67.402145,622,17,0,0,38,0.02733119,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382602959,1200.0,0.56512696,1509.9801,0.0,13744,0,41.91617,624,17,0,0,38,0.02724359,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383680690,1200.0,0.56512696,1117.6351,0.0,13794,0,41.911316,626,17,0,0,38,0.02715655,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384569690,1200.0,0.56512696,1555.2933,0.0,13829,0,41.71285,628,17,0,0,38,0.027070064,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385595691,1200.0,0.56512696,1327.7474,0.0,13870,0,41.647045,630,17,0,0,38,0.026984127,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386858737,1200.0,0.56512696,1282.6078,0.0,13918,0,41.72698,632,17,0,0,38,0.026898734,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387579153,1200.0,0.56512696,1144.4166,0.0,13940,0,20.916231,633,18,0,0,38,0.028436018,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388598369,1200.0,0.56512696,1175.2743,0.0,13981,0,41.585106,635,18,0,0,38,0.028346457,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389674725,1200.0,0.56512696,1376.7395,0.0,14016,0,41.7495,637,18,0,0,38,0.028257458,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390583747,1200.0,0.56512696,1142.5742,0.0,14048,0,41.58416,639,18,0,0,38,0.028169014,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391598841,1200.0,0.56512696,1271.9125,0.0,14081,0,67.72909,642,18,0,0,38,0.028037382,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392672701,1200.0,0.56512696,1363.4543,0.0,14122,0,41.708,644,18,0,0,38,0.027950311,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393927693,1200.0,0.56512696,1111.1552,0.0,14171,0,41.705555,646,18,0,0,38,0.027863776,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394603724,1200.0,0.56512696,1239.6378,0.0,14189,0,20.876017,647,19,0,0,38,0.029366305,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395743789,1200.0,0.56512696,996.9512,0.0,14233,0,41.997944,649,19,0,0,38,0.029275808,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396680716,1200.0,0.56512696,1487.5374,0.0,14262,0,41.874374,651,19,0,0,38,0.029185869,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397754744,1200.0,0.56512696,1035.7292,0.0,14302,0,41.627396,653,19,0,0,38,0.029096479,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398659694,1200.0,0.56512696,1236.0558,0.0,14329,0,41.832672,655,19,0,0,38,0.029007634,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399677738,1200.0,0.56512696,1289.644,0.0,14369,0,41.98841,657,19,0,0,38,0.02891933,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400771711,1200.0,0.56512696,1223.7714,0.0,14405,0,41.71948,660,19,0,0,38,0.02878788,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401666363,1200.0,0.56512696,1137.1866,0.0,14436,0,67.832184,662,19,0,0,38,0.028700907,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402679342,1200.0,0.56512696,1128.3883,0.0,14470,0,41.977245,664,19,0,0,38,0.028614458,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403755692,1200.0,0.56512696,1382.1901,0.0,14512,0,41.914787,666,19,0,0,38,0.028528528,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404657114,1200.0,0.56512696,1143.735,0.0,14543,0,41.6264,668,19,0,0,38,0.028443113,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405685692,1200.0,0.56512696,1113.4594,0.0,14575,0,41.79204,670,19,0,0,38,0.02835821,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406754693,1200.0,0.56512696,1291.938,0.0,14619,0,41.997982,672,19,0,0,38,0.02827381,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407759694,1200.0,0.56512696,1243.0588,0.0,14650,0,41.83371,674,19,0,0,38,0.02818991,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408680692,1200.0,0.56512696,1254.5199,0.0,14682,0,41.91713,676,19,0,0,38,0.028106509,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409760823,1200.0,0.56512696,1033.6968,0.0,14720,0,41.625374,678,19,0,0,38,0.028023599,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410674799,1200.0,0.56512696,1463.8984,0.0,14752,0,41.82567,680,19,0,0,38,0.027941177,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411687714,1200.0,0.56512696,988.2716,0.0,14791,0,67.404686,683,19,0,0,38,0.027818449,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412742770,1200.0,0.56512696,1258.672,0.0,14823,0,41.625374,685,19,0,0,38,0.027737226,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413671692,1200.0,0.56512696,1174.8047,0.0,14858,0,41.01562,687,19,0,0,38,0.027656477,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414686692,1200.0,0.56512696,1225.7742,0.0,14895,0,41.95804,689,19,0,0,38,0.027576197,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415752771,1200.0,0.56512696,1423.4154,0.0,14943,0,41.68999,691,19,0,0,38,0.027496383,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416676752,1200.0,0.56512696,1081.204,0.0,14971,0,41.891666,693,19,0,0,38,0.027417028,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417687753,1200.0,0.56512696,1405.5422,0.0,15010,0,41.339478,695,19,0,0,38,0.02733813,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418773732,1200.0,0.56512696,1126.8584,0.0,15059,0,41.625374,698,19,0,0,38,0.027220631,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419763769,1200.0,0.56512696,1264.9873,0.0,15092,0,41.99958,699,19,0,0,38,0.027181689,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420872694,1200.0,0.56512696,1139.9932,0.0,15135,0,41.99975,702,19,0,0,38,0.027065527,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421777694,1200.0,0.56512696,1306.4846,0.0,15164,0,67.66257,705,19,0,0,38,0.026950354,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422765693,1200.0,0.56512696,1367.9004,0.0,15198,0,41.8745,706,19,0,0,38,0.02691218,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423849772,1200.0,0.56512696,971.1192,0.0,15236,0,41.789963,709,19,0,0,38,0.026798308,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424742862,1200.0,0.56512696,1393.6741,0.0,15270,0,41.75058,710,19,0,0,38,0.026760563,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425707692,1200.0,0.56512696,1084.493,0.0,15300,0,41.7495,712,19,0,0,38,0.026685392,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426856007,1200.0,0.56512696,1250.9674,0.0,15341,0,41.831715,715,19,0,0,38,0.026573427,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427771750,1200.0,0.56512696,1075.3795,0.0,15375,0,41.589264,717,19,0,0,38,0.026499303,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428772749,1200.0,0.56512696,1397.0299,0.0,15407,0,41.9109,718,19,0,0,38,0.026462395,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429926693,1200.0,0.56512696,1240.8401,0.0,15449,0,41.692226,721,19,0,0,38,0.026352288,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430771694,1200.0,0.56512696,1066.0377,0.0,15476,0,41.766403,723,19,0,0,38,0.026279392,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431773733,1200.0,0.56512696,1257.9681,0.0,15515,0,67.72909,725,19,0,0,38,0.026206896,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432838845,1200.0,0.56512696,1235.3525,0.0,15555,0,41.708046,728,19,0,0,38,0.026098901,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433757692,1200.0,0.56512696,1136.6337,0.0,15582,0,41.58416,730,19,0,0,38,0.026027398,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434774693,1200.0,0.56512696,1143.7067,0.0,15619,0,41.625374,731,19,0,0,38,0.025991792,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435820691,1200.0,0.56512696,1311.144,0.0,15655,0,41.781525,734,19,0,0,38,0.025885558,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436773898,1200.0,0.56512696,1376.6786,0.0,15690,0,41.717533,736,19,0,0,38,0.025815217,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437769692,1200.0,0.56512696,931.34326,0.0,15719,0,41.791046,737,19,0,0,38,0.02578019,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438834178,1200.0,0.56512696,1291.8328,0.0,15760,0,41.832672,740,19,0,0,38,0.025675675,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439768718,1200.0,0.56512696,1195.825,0.0,15791,0,41.7495,742,19,0,0,38,0.025606468,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440917749,1200.0,0.56512696,1251.9921,0.0,15832,0,41.832672,745,19,0,0,38,0.025503356,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441867692,1200.0,0.56512696,1087.5621,0.0,15868,0,67.66169,747,19,0,0,38,0.025435073,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442848692,1200.0,0.56512696,1405.164,0.0,15901,0,41.708046,749,19,0,0,38,0.025367156,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443897715,1200.0,0.56512696,1260.5703,0.0,15940,0,41.297935,751,19,0,0,38,0.025299601,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444842753,1200.0,0.56512696,1056.943,0.0,15968,0,41.95804,753,19,0,0,38,0.025232404,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445855692,1200.0,0.56512696,1238.2852,0.0,16007,0,41.874374,755,19,0,0,38,0.025165563,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446930746,1200.0,0.56512696,1211.9137,0.0,16042,0,41.790127,757,19,0,0,38,0.025099074,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447855752,1200.0,0.56512696,1202.9965,0.0,16076,0,41.58506,759,19,0,0,38,0.025032938,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448854810,1200.0,0.56512696,1059.7015,0.0,16113,0,41.791046,761,19,0,0,38,0.024967149,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449928693,1200.0,0.56512696,1344.246,0.0,16148,0,41.666664,763,19,0,0,38,0.024901703,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450936753,1200.0,0.56512696,1191.776,0.0,16186,0,41.95691,766,19,0,0,38,0.024804177,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452001692,1200.0,0.56512696,1146.0088,0.0,16218,0,67.52911,768,19,0,0,38,0.024739584,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452916725,1200.0,0.56512696,1267.8572,0.0,16254,0,41.666664,770,19,0,0,38,0.024675325,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453950541,1200.0,0.56512696,1222.664,0.0,16290,0,41.7495,772,19,0,0,38,0.024611399,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454983773,1200.0,0.56512696,1266.2014,0.0,16324,0,41.874374,774,19,0,0,38,0.024547804,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455933692,1200.0,0.56512696,1016.9154,0.0,16360,0,41.791046,776,19,0,0,38,0.024484536,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456935693,1200.0,0.56512696,1334.6575,0.0,16394,0,41.708046,778,19,0,0,38,0.024421593,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458003692,1200.0,0.56512696,1197.8131,0.0,16433,0,41.7495,780,19,0,0,38,0.024358975,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458909692,1200.0,0.56512696,1143.5431,0.0,16459,0,41.873417,782,19,0,0,38,0.024296675,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459936774,1200.0,0.56512696,1272.8464,0.0,16501,0,41.667618,784,19,0,0,38,0.024234693,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460986750,1200.0,0.56512696,1283.449,0.0,16533,0,41.625374,787,19,0,0,38,0.024142312,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461919693,1200.0,0.56512696,1218.0618,0.0,16569,0,67.50465,789,19,0,0,38,0.024081115,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462931692,1200.0,0.56512696,1002.3029,0.0,16607,0,41.76262,791,19,0,0,38,0.024020227,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464003068,1200.0,0.56512696,1369.2915,0.0,16642,0,41.917088,793,19,0,0,38,0.023959646,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464915728,1200.0,0.56512696,1271.7283,0.0,16675,0,41.95804,795,19,0,0,38,0.02389937,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465930692,1200.0,0.56512696,1029.7618,0.0,16706,0,41.666664,797,19,0,0,38,0.023839397,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467085045,1200.0,0.56512696,1364.4489,0.0,16749,0,41.708046,799,19,0,0,38,0.023779724,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467935127,1200.0,0.56512696,1150.9435,0.0,16776,0,41.708046,801,19,0,0,38,0.02372035,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468934935,1200.0,0.56512696,1316.1547,0.0,16813,0,41.625374,803,19,0,0,38,0.02366127,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470044925,1200.0,0.56512696,894.63214,0.0,16854,0,41.7495,805,19,0,0,38,0.023602484,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470912031,1200.0,0.56512696,1475.5028,0.0,16883,0,41.872375,808,19,0,0,38,0.023514852,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471932693,1200.0,0.56512696,1042.666,0.0,16921,0,67.39666,810,19,0,0,38,0.02345679,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472997708,1200.0,0.56512696,1286.2822,0.0,16952,0,41.7495,812,19,0,0,38,0.023399014,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473947253,1200.0,0.56512696,1225.9347,0.0,16995,0,41.6243,814,19,0,0,38,0.023341523,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474936693,1200.0,0.56512696,1453.3834,0.0,17024,0,41.581814,816,19,0,0,38,0.023284314,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475998692,1200.0,0.56512696,1253.0781,0.0,17064,0,41.670055,818,19,0,0,38,0.023227384,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476931723,1200.0,0.56512696,1021.75616,0.0,17096,0,41.623432,820,19,0,0,38,0.023170732,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
