timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
222874595,222873933,19482372,36.660603099999996,126.342033,13.433013,0.652756,4.402807,-0.002337625,-0.0015572843,0.0,0.020583114,-0.03784529,0.027272144,-0.028436158,0.11107101,-0.07792316,0.1691699,0.10852037,-2.2787142,-5.2757044,1.1673325,-0.003119908,13.964363,0.15289783,0.34086108,0.38975146,0.1356357,0.10500038,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,0,1,1,1,0
223368270,223367827,19482372,36.660603099999996,126.342033,13.462839,0.6009507,4.349022,-0.002337625,-0.0015572843,0.0,0.19431752,-0.19616756,-0.11326269,-0.19799523,0.11107101,-0.07792316,0.1691699,-2.3048973,0.47315267,-2.4170535,1.1644763,-0.003119908,13.964363,0.20668316,0.34748456,0.3919442,0.14018196,0.1064231,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,0,1,1,1,0
223872388,223871600,19482372,36.660603099999996,126.342033,13.507554,0.52535975,4.190596,-0.002337625,-0.0015572843,0.0,-0.06994667,-0.06922912,-0.30330536,-0.38650742,0.11107101,-0.07792316,0.1691699,0.5902368,0.95217067,-0.48427808,1.1537303,-0.003119908,13.964363,0.36510897,0.3385302,0.39050713,0.13648832,0.10504895,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,0,1,1,1,0
224365912,224365494,19482372,36.660603099999996,126.342033,13.483285,0.47136799,4.003167,-0.002337625,-0.0015572843,0.0,-0.12431785,-0.01761414,-0.41976628,-0.48453262,0.11107101,-0.07792316,0.1691699,0.06256978,0.55625045,-0.6643562,1.1350545,-0.003119908,13.964363,0.5525379,0.34520495,0.39278436,0.14074852,0.10649573,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,0,1,1,0,0
224869760,224869267,19482372,36.660603099999996,126.342033,13.420702,0.48690978,3.7482827,-0.002337625,-0.0015572843,0.0,-0.13309482,0.10872894,-0.5426494,-0.6001084,0.11107101,-0.07792316,0.1691699,-0.5706276,-0.3535526,0.5422162,1.1328759,-0.003119908,13.964363,0.8074224,0.3531171,0.39332065,0.1455167,0.10782646,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,0,1,1,0,0
225373512,225373039,19482372,36.660603099999996,126.342033,13.370574,0.51966476,3.440943,-0.002337625,-0.0015572843,0.0,-0.14906752,0.13844684,-0.6135912,-0.65770787,0.11107101,-0.07792316,0.1691699,-0.26553524,0.5922014,1.187597,1.133079,-0.003119908,13.964363,1.1147621,0.34370026,0.39188468,0.14083314,0.106478415,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,0,1,1,0,0
225867650,225866935,19482372,36.660603099999996,126.342033,13.31156,0.6044892,3.1155233,-0.002337625,-0.0015572843,0.0,-0.13451399,0.17842072,-0.6957221,-0.7200805,0.11107101,-0.07792316,0.1691699,-0.19387399,0.031568255,0.14923619,1.1184442,-0.003119908,13.964363,1.4401817,0.33409804,0.38986316,0.1359164,0.104951285,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,0,1,1,0,0
226371141,226370708,19482372,36.660603099999996,126.342033,13.217474,0.687817,2.7273128,-0.002337625,-0.0015572843,0.0,-0.10335463,0.16487186,-0.8131996,-0.83730793,0.11107101,-0.07792316,0.1691699,1.327892,-0.82276213,-0.9009743,0.9967973,-0.11518202,13.964363,1.8283923,0.34160548,0.39285532,0.13693857,0.106586,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,0,0
226874904,226874481,19482372,36.660603099999996,126.342033,13.170675,0.7649586,2.294259,-0.002337625,-0.0015572843,0.0,0.0032063466,0.10057175,-0.8676037,-0.89134914,0.11107101,-0.07792316,0.1691699,0.0722907,-0.59023523,-1.5912904,1.0024046,-0.11518202,13.964363,2.261446,0.33284736,0.38907498,0.12526837,0.1049915,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,0,0
227368808,227368376,19482372,36.660603099999996,126.342033,13.17037,0.83289534,1.8465359,-0.002337625,-0.0015572843,0.0,0.0622293,0.04852337,-0.8935741,-0.9232644,0.11107101,-0.07792316,0.1691699,0.31912842,1.4135774,0.84549284,1.0022705,-0.11518202,13.964363,2.7091691,0.3383914,0.3913978,0.13020693,0.10643206,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
227872655,227872150,19482372,36.660603099999996,126.342033,13.1878805,0.8527452,1.3570591,-0.002337625,-0.0015572843,0.0,0.07731556,0.013309708,-0.9448691,-0.98221916,0.11107101,-0.07792316,0.1691699,-1.1786127,0.45622075,-1.808147,1.027912,-0.11518202,13.964363,3.198646,0.32951328,0.3900705,0.13205622,0.105091795,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
228366520,228366045,19482372,36.660603099999996,126.342033,13.27557,0.892198,0.8970925,-0.002337625,-0.0015572843,0.0,0.118733086,0.0008442699,-0.9459072,-0.9576724,0.11107101,-0.07792316,0.1691699,-0.5311783,0.98727095,2.3919249,1.072288,-0.11518202,13.964363,3.6586125,0.33505964,0.3924237,0.14200664,0.10654825,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
228870361,228869819,19482372,36.660603099999996,126.342033,13.346812,0.8989536,0.37674636,-0.002337625,-0.0015572843,0.0,0.115476854,-0.039073296,-0.975282,-1.0132346,0.11107101,-0.07792316,0.1691699,0.1408102,-0.4468509,1.1322942,1.1140028,-0.11518202,13.964363,4.178959,0.32654014,0.39092422,0.14163633,0.105126664,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
229374013,229373593,19482372,36.660603099999996,126.342033,13.428482,0.88542676,-0.16705799,-0.002337625,-0.0015572843,0.0,0.14027105,-0.055319477,-1.00298,-1.0620898,0.11107101,-0.07792316,0.1691699,-0.20082474,-1.2312132,-3.613088,1.1360966,-0.11518202,13.964363,4.722763,0.33365607,0.39601976,0.14916803,0.10693172,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
229868221,229867489,19482372,36.660603099999996,126.342033,13.487247,0.82327974,-0.6919579,-0.002337625,-0.0015572843,0.0,0.11259518,-0.118423626,-0.9927788,-1.0532287,0.11107101,-0.07792316,0.1691699,0.3203299,0.9625384,2.7612278,1.145716,-0.11518202,13.964363,5.247663,0.32479882,0.3934504,0.14426623,0.105279736,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
230371699,230371263,19482372,36.660603099999996,126.342033,13.565704,0.7455359,-1.190514,-0.002337625,-0.0015572843,0.0,0.053318024,-0.12170536,-0.99739194,-1.0284944,0.11107101,-0.07792316,0.1691699,-0.06562383,-0.14981893,1.1429276,1.1539277,-0.11518202,13.964363,5.746219,0.3326482,0.39595115,0.14903104,0.10682079,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
230865978,230865160,19482372,36.660603099999996,126.342033,13.595074,0.6746933,-1.6818745,-0.002337625,-0.0015572843,0.0,-0.031759538,-0.095309496,-1.018901,-1.036908,0.11107101,-0.07792316,0.1691699,-0.356184,0.35660025,0.24408287,1.1601003,-0.11518202,13.964363,6.2375793,0.3235944,0.3909795,0.14225835,0.104933135,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
231369469,231368934,19482372,36.660603099999996,126.342033,13.564488,0.6530396,-2.2040267,-0.002337625,-0.0015572843,0.0,-0.13673465,-0.08023708,-0.99771297,-1.0226244,0.11107101,-0.07792316,0.1691699,-0.14588276,0.44481272,0.54957473,1.1654567,-0.11518202,13.964363,6.759732,0.33174145,0.3934824,0.14580187,0.10649073,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
231873254,231872709,19482372,36.660603099999996,126.342033,13.46913,0.6130661,-2.732006,-0.002337625,-0.0015572843,0.0,-0.14744715,-0.06467975,-0.9966715,-1.0215231,0.11107101,-0.07792316,0.1691699,-0.13472134,0.32812896,2.507544,1.1686373,-0.11518202,13.964363,7.287711,0.32339373,0.39413023,0.13932134,0.10534529,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
232367087,232366606,19482372,36.660603099999996,126.342033,13.395437,0.547681,-3.2401216,-0.002337625,-0.0015572843,0.0,-0.13667858,-0.044606358,-1.0330986,-1.0527359,0.11107101,-0.07792316,0.1691699,-0.16938542,-0.014766612,-1.0667214,1.1647116,-0.11518202,13.964363,7.795827,0.3307387,0.3934775,0.14226088,0.10645806,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
232871124,232870381,19482372,36.660603099999996,126.342033,13.330766,0.5004949,-3.7711518,-0.002337625,-0.0015572843,0.0,-0.11931012,0.0015878482,-1.0272478,-1.0516407,0.11107101,-0.07792316,0.1691699,-1.1661835,-0.112250894,-2.360659,1.1400582,-0.11518202,13.964363,8.326857,0.3220248,0.3916234,0.13621692,0.10502261,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
233374576,233374156,19482372,36.660603099999996,126.342033,13.250996,0.46770522,-4.309874,-0.002337625,-0.0015572843,0.0,-0.09837238,0.051959127,-1.0163145,-1.0510832,0.11107101,-0.07792316,0.1691699,0.95251477,-0.2916774,-1.8762506,1.1142038,-0.11518202,13.964363,8.86558,0.33002606,0.39418676,0.13997656,0.106618166,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
233868839,233868053,19482372,36.660603099999996,126.342033,13.190194,0.48817557,-4.76007,-0.002337625,-0.0015572843,0.0,-0.0676486,0.12586203,-0.9996967,-0.978786,0.11107101,-0.07792316,0.1691699,0.1462489,-0.6763662,-2.5708365,1.0951186,-0.11518202,13.964363,9.315775,0.32064316,0.39179292,0.1344953,0.10502956,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
234372361,234371828,19482372,36.660603099999996,126.342033,13.177729,0.5375073,-5.1668363,-0.002337625,-0.0015572843,0.0,0.0016355856,0.15615873,-1.0055699,-0.91651636,0.11107101,-0.07792316,0.1691699,-0.60956746,-0.737228,-2.2364104,1.0789982,-0.11518202,13.964363,9.722542,0.3287016,0.3944531,0.1388725,0.106651396,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
234866518,234865726,19482372,36.660603099999996,126.342033,13.211051,0.5989276,-5.5642858,-0.002337625,-0.0015572843,0.0,0.057256926,0.13424085,-0.9999588,-0.87561,0.11107101,-0.07792316,0.1691699,0.25399593,0.27084488,-0.59111524,1.0711652,-0.11518202,13.964363,10.119991,0.31938577,0.39207634,0.13388026,0.105056174,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
235370505,235369501,19482372,36.660603099999996,126.342033,13.252165,0.6718324,-6.0715623,-0.002337625,-0.0015572843,0.0,0.07911489,0.092242114,-1.6283888,-1.4858453,0.11107101,-0.07792316,0.1691699,-0.025911598,-0.025745833,-5.4820323,1.0718689,-0.11518202,13.964363,10.627268,0.3274973,0.39232025,0.14006564,0.10643589,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
235873730,235873277,19482372,36.660603099999996,126.342033,13.301692,0.7144327,-7.1027775,-0.002337625,-0.0015572843,0.0,0.12945254,0.002042938,-2.8097968,-2.6435606,0.11107101,-0.07792316,0.1691699,1.5019532,-0.41054434,-1.7693154,1.069595,-0.11518202,13.964363,11.658483,0.318995,0.39070714,0.13932201,0.10506876,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
236367761,236367175,19482372,36.660603099999996,126.342033,13.376061,0.7270245,-8.448565,-0.002337625,-0.0015572843,0.0,0.125225,-0.03624829,-2.8157628,-2.6604104,0.11107101,-0.07792316,0.1691699,0.20359954,0.47779116,0.85050637,1.0718391,-0.11518202,13.964363,13.00427,0.3264678,0.39276552,0.14318193,0.10648708,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
236871452,236870951,19482372,36.660603099999996,126.342033,13.435811,0.7309339,-9.829926,-0.002337625,-0.0015572843,0.0,0.058870308,-0.03899919,-2.7865515,-2.6869602,0.11107101,-0.07792316,0.1691699,-1.5090147,0.42092898,1.9878905,1.0936456,-0.11518202,13.964363,14.385631,0.31803763,0.39114854,0.1369972,0.10511249,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
237375549,237374727,19482372,36.660603099999996,126.342033,13.453683,0.70849353,-11.258729,-0.002337625,-0.0015572843,0.0,0.01820941,-0.09069983,-2.8185065,-2.778352,0.11107101,-0.07792316,0.1691699,0.06627447,0.08213054,-0.2766311,1.1260965,-0.11518202,13.964363,15.814434,0.32638875,0.39396337,0.14117098,0.10676741,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
237869356,237868625,19482372,36.660603099999996,126.342033,13.438934,0.67174745,-12.704487,-0.002337625,-0.0015572843,0.0,-0.06594262,-0.0461629,-2.8001368,-2.8164966,0.11107101,-0.07792316,0.1691699,0.21212146,-0.015737664,-0.13983472,1.1396012,-0.11518202,13.964363,17.260193,0.31701398,0.39176977,0.13550432,0.10519839,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
238373065,238372402,19482372,36.660603099999996,126.342033,13.429016,0.6416108,-14.181847,-0.002337625,-0.0015572843,0.0,-0.036336344,-0.048769027,-2.7810292,-2.84516,0.11107101,-0.07792316,0.1691699,0.59415114,0.06624603,0.627299,1.1399013,-0.11518202,13.964363,18.737553,0.3250912,0.3920867,0.13956587,0.10653712,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
238867110,238866300,19482372,36.660603099999996,126.342033,13.418972,0.63823754,-15.581071,-0.002337625,-0.0015572843,0.0,-0.020581983,-0.021015178,-2.8251917,-2.8680654,0.11107101,-0.07792316,0.1691699,0.6404992,0.42485532,-1.7346473,1.1479268,-0.11518202,13.964363,20.136776,0.31575108,0.38991088,0.13458836,0.10495542,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
239371008,239370077,19482372,36.660603099999996,126.342033,13.399216,0.6337177,-17.064177,-0.002337625,-0.0015572843,0.0,-0.05598199,-0.0008344,-2.8667495,-2.9287415,0.11107101,-0.07792316,0.1691699,1.6101935,0.10402544,0.042963218,1.1616309,-0.11518202,13.964363,21.61988,0.3238443,0.39275596,0.13925895,0.106567994,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
239874302,239873854,19482372,36.660603099999996,126.342033,13.37174,0.61203146,-18.5781,-0.002337625,-0.0015572843,0.0,-0.044791408,0.027022783,-2.936513,-3.012829,0.11107101,-0.07792316,0.1691699,0.048886314,-0.5009156,0.3568817,1.1788167,-0.11518202,13.964363,23.133804,0.31552875,0.39126274,0.13505353,0.10520481,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
240368328,240367755,19482372,36.660603099999996,126.342033,13.330332,0.62009007,-20.036274,-0.002337625,-0.0015572843,0.0,-0.03982355,0.070385225,-2.9515424,-2.9929376,0.11107101,-0.07792316,0.1691699,0.44737282,-0.17175154,-0.71572495,1.1919911,-0.11518202,13.964363,24.59198,0.3229562,0.3934753,0.13934831,0.106627524,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
240872342,240871530,19482372,36.660603099999996,126.342033,13.3019705,0.6538872,-21.534142,-0.002337625,-0.0015572843,0.0,-0.016436735,0.10777356,-2.9490159,-2.980497,0.11107101,-0.07792316,0.1691699,0.6997827,0.18781309,-0.32155555,1.2043898,-0.11518202,13.964363,26.089848,0.31436798,0.3895375,0.13458306,0.1049389,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
241366146,241365429,19482372,36.660603099999996,126.342033,13.298153,0.7001123,-22.97304,-0.002337625,-0.0015572843,0.0,0.026998403,0.12746438,-2.978196,-2.9783857,0.11107101,-0.07792316,0.1691699,1.598491,0.0093114795,0.5205282,1.2110095,-0.11518202,13.964363,27.528744,0.32178304,0.39176366,0.13896066,0.10636464,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
241869649,241869206,19482372,36.660603099999996,126.342033,13.345952,0.76640034,-24.4675,-0.002337625,-0.0015572843,0.0,0.03332931,0.112788886,-3.001789,-2.9970737,0.11107101,-0.07792316,0.1691699,1.1029997,-0.20568456,-2.8196511,1.2131431,-0.11518202,13.964363,29.023205,0.31355712,0.39034486,0.1346749,0.10501622,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
242363574,242363105,19482372,36.660603099999996,126.342033,13.394182,0.80337703,-25.935131,-0.002337625,-0.0015572843,0.0,0.029098809,0.024410767,-2.9789145,-2.9704802,0.11107101,-0.07792316,0.1691699,-0.75734764,0.27099016,-1.1625133,1.2222985,-0.11518202,13.964363,30.490837,0.32093233,0.39248043,0.13874145,0.1064072,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
242867653,242866883,19482372,36.660603099999996,126.342033,13.441655,0.8080698,-27.397434,-0.002337625,-0.0015572843,0.0,0.00071857724,-0.028002476,-2.9904912,-2.9500017,0.11107101,-0.07792316,0.1691699,-0.82846344,0.15300721,0.32644805,1.2223876,-0.11518202,13.964363,31.95314,0.31261137,0.39099476,0.13438211,0.10502818,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
243371394,243370660,19482372,36.660603099999996,126.342033,13.471997,0.78276145,-28.880419,-0.002337625,-0.0015572843,0.0,-0.06086272,-0.08282452,-2.9994822,-2.9583476,0.11107101,-0.07792316,0.1691699,-1.8600502,-1.5000869,-1.2857052,1.2081922,-0.11518202,13.964363,33.436123,0.32087016,0.39150688,0.13902256,0.10640386,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
243874980,243874438,19482372,36.660603099999996,126.342033,13.428053,0.70931387,-30.362593,-0.002337625,-0.0015572843,0.0,-0.10760066,-0.09692561,-2.984965,-2.9390056,0.11107101,-0.07792316,0.1691699,0.3757942,-0.11217439,-1.0390657,1.1978885,-0.11518202,13.964363,34.918297,0.31263542,0.39015386,0.13459168,0.10507817,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
244368812,244368338,19482372,36.660603099999996,126.342033,13.362471,0.6317908,-31.789667,-0.002337625,-0.0015572843,0.0,-0.12811862,-0.030108951,-3.0026546,-2.9417732,0.11107101,-0.07792316,0.1691699,0.37715626,0.26878712,-3.6452026,1.2008741,-0.11518202,13.964363,36.34537,0.3200805,0.39246172,0.13867424,0.10650686,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
244862962,244862238,19482372,36.660603099999996,126.342033,13.292691,0.5932449,-33.239796,-0.002337625,-0.0015572843,0.0,-0.1264381,0.057512153,-2.9932492,-2.9350562,0.11107101,-0.07792316,0.1691699,0.5252623,0.46946976,-0.85331863,1.2064555,-0.11518202,13.964363,37.7955,0.31097052,0.39044255,0.13374549,0.10495808,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
245366442,245366016,19482372,36.660603099999996,126.342033,13.225578,0.610548,-34.718388,-0.002337625,-0.0015572843,0.0,-0.09261881,0.14611103,-2.9875805,-2.9273639,0.11107101,-0.07792316,0.1691699,0.16526206,0.0792137,-0.08991552,1.2116759,-0.11518202,13.964363,39.274094,0.31938267,0.3910253,0.13848963,0.10635814,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
245870261,245869794,19482372,36.660603099999996,126.342033,13.146953,0.67161614,-36.166676,-0.002337625,-0.0015572843,0.0,-0.06566714,0.19855599,-2.9927013,-2.9115603,0.11107101,-0.07792316,0.1691699,-0.77287316,0.40942386,-2.1260774,1.2216512,-0.11518202,13.964363,40.72238,0.31137145,0.38975728,0.13423666,0.105058685,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
246374040,246373572,19482372,36.660603099999996,126.342033,13.118497,0.7682462,-37.600353,-0.002337625,-0.0015572843,0.0,0.04201635,0.21424672,-2.9790492,-2.8729656,0.11107101,-0.07792316,0.1691699,-0.73973787,-0.3419615,1.9501926,1.2244003,-0.11518202,13.964363,42.15606,0.31994128,0.39281797,0.13894893,0.10671905,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
246868021,246867472,19482372,36.660603099999996,126.342033,13.129834,0.86220294,-38.997936,-0.002337625,-0.0015572843,0.0,0.11061373,0.18751986,-2.8129756,-2.7091184,0.11107101,-0.07792316,0.1691699,2.2053628,0.14801334,-0.35943735,1.222979,-0.11518202,13.964363,43.553642,0.3108092,0.3884084,0.13359955,0.104886495,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
247371767,247371251,19482372,36.660603099999996,126.342033,13.201201,0.9623368,-40.401512,-0.002337625,-0.0015572843,0.0,0.18433775,0.11790308,-2.7784655,-2.7188282,0.11107101,-0.07792316,0.1691699,-1.1565592,-0.9745917,0.6367401,1.2147602,-0.11518202,13.964363,44.95722,0.31923115,0.3914338,0.13798334,0.10651649,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
247875470,247875029,19482372,36.660603099999996,126.342033,13.329228,1.0237288,-41.650665,-0.002337625,-0.0015572843,0.0,0.23600802,-0.015231641,-2.2030919,-2.1592362,0.11107101,-0.07792316,0.1691699,0.4645484,-0.50206256,0.37898603,1.2117755,-0.11518202,13.964363,46.20637,0.31118238,0.3901326,0.13236712,0.105185166,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
248369356,248368930,19482372,36.660603099999996,126.342033,13.46971,1.0078666,-42.60671,-0.002337625,-0.0015572843,0.0,0.18122727,-0.12872359,-1.7348748,-1.695628,0.11107101,-0.07792316,0.1691699,-0.17702262,0.9030723,3.4855988,1.2153761,-0.11518202,13.964363,47.162415,0.31865525,0.39250976,0.13533254,0.10660989,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
248863532,248862830,19482372,36.660603099999996,126.342033,13.572913,0.91498846,-43.35188,-0.002337625,-0.0015572843,0.0,0.07989851,-0.24122734,-1.3140984,-1.2815964,0.11107101,-0.07792316,0.1691699,-2.0343618,0.40957844,2.5104132,1.2252481,-0.11518202,13.964363,47.907585,0.30970484,0.39049536,0.13031054,0.10504188,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
