timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
328248683,328116617,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
329258765,329133769,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
330258835,330127611,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
331258941,331131612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
332258993,332131612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
333259094,333133615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
334259211,334129638,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
335259296,335130620,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
336259298,336129616,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
337259385,337126711,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
338259479,338131687,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
339259562,339125610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
340259668,340134612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
341259707,341125633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
342259804,342125615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
343259849,343132621,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
344259989,344130610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
345260048,345135610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
346260070,346129630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
347260189,347133612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
348260390,348126614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
349250376,349125622,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
350250519,350123613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
351260594,351129616,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
352250633,352120622,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
353260646,353135664,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
354240717,354109615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
355250782,355119616,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
356250859,356119615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
357250907,357119610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
358250967,358125982,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
359251120,359126626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
360261129,360128614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
361251220,361125613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
362251346,362125614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
363261313,363134668,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
364261387,364129611,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
365261460,365135610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
366251549,366123632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
367241602,367113618,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
368261738,368130613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
369251747,369125612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
370251880,370120612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
371261933,371128614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
372251976,372120650,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
373252089,373119611,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
374252117,374126609,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
375262162,375134617,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
376252395,376121612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
377262285,377128654,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
378252407,378120613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
379252434,379118613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
380242500,380109614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
381262570,381128612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
382252634,382118613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
383272778,383144614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
384252841,384123620,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
385252890,385119613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
386242858,386118184,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
387252978,387123153,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
388258020,388124615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
389253066,389121615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
390253103,390124615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
391253208,391128610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
392253283,392125921,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
393253460,393124011,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
394253540,394127610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
395263637,395129611,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
396253751,396123793,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
397253871,397122612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
398253855,398125613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
399253950,399119428,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
400254004,400124011,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
401254107,401124584,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
402244226,402115620,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
403254186,403121612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
404254253,404121610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
405244326,405117612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
406244390,406118612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
407254423,407121612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
408254510,408123612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
409254553,409122613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
410254647,410121629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
411254695,411127673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
412244792,412115614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
413264847,413132614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
414254907,414121614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
415254988,415123615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
416255032,416122609,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
417255099,417121740,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
418245174,418112612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
419245254,419117629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
420255426,420122616,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
421255423,421122615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
422255489,422121615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
423255584,423123616,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
424245627,424117620,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
425255732,425126610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
426245780,426119640,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
427255905,427122613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
428255942,428121614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
429256021,429121614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
430246106,430121613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
431246201,431120613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
432236299,432109612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
433256361,433126614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
434256402,434122617,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
435246478,435120616,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
436256575,436122610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
437256653,437129610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
438246763,438121765,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
439256835,439123611,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
440246913,440117611,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
441256987,441124612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
442247067,442120630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
443247219,443121633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
444257224,444127617,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
445237364,445109614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
446247491,446121610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
447247552,447121609,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
448247652,448120612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
449247781,449121611,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
450247846,450119612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
451257971,451124615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
452257992,452129615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
453248091,453120619,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
454248142,454117637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
455248225,455120611,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
456248334,456115629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
457248452,457115612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
458238486,458112614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
459248589,459121654,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
460248701,460114715,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
461248789,461121609,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
462248860,462115616,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
463248960,463116611,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
464249068,464120612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
465249151,465119612,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
466249322,466121666,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
467249354,467123620,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
468249462,468119633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
469249577,469122610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
470239688,470114652,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
471239799,471108914,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
472249907,472120614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
473240001,473112616,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
474240049,474108617,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
475230217,475105610,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
476240289,476110617,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
477230434,477105614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
478240526,478108614,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
479240629,479112609,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
480240723,480108174,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
481240820,481116165,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
482250963,482117615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
483251020,483121436,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
484231146,484104616,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
485241244,485110613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
486251393,486120613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
487241545,487114613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
488241665,488111649,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
489251719,489120616,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
490241914,490116815,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
491252061,491118621,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
492252097,492119815,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
493242217,493111616,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
494262296,494137616,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
495252378,495119613,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
496252554,496118615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
497247750,497115615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
498252818,498119609,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
499242843,499115612,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
500243006,500113613,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
501233106,501107614,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0
502253212,502119609,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,1
503253329,503124612,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,1
504253517,504119662,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,1
505243607,505110696,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,1
506233684,506105613,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,1
507243819,507110610,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,1
508253989,508119630,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,1
509254040,509127615,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,1
510229188,510102622,nan,nan,nan,0,0,0,0,0,0,1,0,0,0,0
