timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
222461277,222458849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222561287,222558901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222658793,222653909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222761304,222758917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222858808,222853923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222961320,222958934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223058883,223048943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223161335,223158949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223261346,223258957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223358853,223353961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223461361,223458978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223558868,223553977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223661380,223658995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223758884,223754002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223861394,223859010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223961408,223959018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224058912,224054023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224161423,224159039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224258925,224254042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224361441,224359054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224458947,224454057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224561455,224559071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224661468,224659124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224758967,224754122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224861480,224859097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224958987,224954112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225061498,225059113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225159002,225154119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225261515,225259131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225361524,225359136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225459029,225454146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225561544,225559155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225659048,225654160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225761557,225759212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225859066,225854173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225961575,225959200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226061583,226059199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226159093,226154208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226261604,226259215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226359105,226354219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226461623,226459231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226551628,226549244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226661641,226659292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226761645,226759256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226859149,226854260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226961663,226959274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227059166,227054279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227161682,227159293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227259184,227254297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227361700,227359344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227461707,227459318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227559208,227554322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227661723,227659337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227759227,227754341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227861737,227859356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227959244,227954356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228059254,228054363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228161764,228159383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228259272,228254435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228361780,228359398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228459286,228454397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228561799,228559417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228659306,228654418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228759313,228754426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228859322,228854434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228959332,228954447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229061845,229059458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229159350,229154497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229261858,229259471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229359366,229354485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229459374,229454486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229559383,229554496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229659394,229654504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229761903,229759522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229859470,229854566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229961921,229959570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230059425,230054541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230159436,230154552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230259444,230254560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230359454,230354567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230461967,230459584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230559476,230554600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230661987,230659625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230759487,230754669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230859495,230854609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230959507,230954631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231059513,231054630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231162031,231159643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231259532,231254650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231362043,231359686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231459552,231454668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231559561,231554708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231659565,231654702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231759576,231754701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231862090,231859707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231959593,231954712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232062107,232059723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232159621,232154743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232259626,232254747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232359632,232354759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232459640,232454783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232562151,232559770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232659658,232654777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232762172,232759779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232859672,232854791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232959687,232954803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233059698,233054806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233159742,233154848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233262211,233259827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233359722,233354836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233462229,233459843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233559738,233554850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233659747,233654859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233759757,233754866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233859765,233854875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233962279,233959924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234059781,234054932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234159791,234154903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234259799,234254910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234359808,234354934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234462321,234459934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234559828,234554966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234662339,234659962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234759843,234755012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234859892,234855003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234959862,234955010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235059871,235054999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235162386,235160006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235259887,235255003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235362399,235360014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235459907,235455018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235559929,235555137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235659924,235655033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235759964,235755201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235862445,235860056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235959981,235955154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236062465,236060092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236160011,236155191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236259979,236255095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236360038,236355239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236459994,236455157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236562541,236560189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236660015,236655135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236762570,236760212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236860030,236855152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236960126,236955324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237060052,237055172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237160156,237155334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237262577,237260186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237360184,237355403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237462599,237460206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237560208,237555220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237660104,237655223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237755116,237750238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237860126,237855250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237962749,237960395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238060146,238055255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238160298,238155276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238260220,238255318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238360331,238355292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238460177,238455296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238560360,238555308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238662702,238660315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238760210,238755326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238862724,238860335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238960225,238955351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239060231,239055347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239157812,239155409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239260251,239255362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239362766,239360382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239460270,239455383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239560279,239555398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239660287,239655401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239760299,239755482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239857810,239855457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239960316,239955436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240062829,240060440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240160338,240155458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240260345,240255452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240360353,240355482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240460362,240455472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240557873,240555498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240660380,240655498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240762893,240760517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240860396,240855509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240960406,240955534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241060418,241055531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241160426,241155553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241257937,241255548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241360445,241355578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241462958,241460590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241560464,241555630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241660470,241655588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241760481,241755632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241860493,241855626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241958002,241955636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242060511,242055635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242163023,242160660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242260530,242255679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242360535,242355661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242460545,242455673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242560559,242555683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242658066,242655692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242760573,242755701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242860585,242855717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242960591,242955721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243060605,243055731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243160670,243155771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243260623,243255739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243358130,243355747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243460645,243455750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243563151,243560771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243660660,243655774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243760668,243755779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243860676,243855795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243960690,243955802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244058246,244055836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244160708,244155820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244263220,244260836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244360724,244355835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244460734,244455846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244558243,244555858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244660752,244655871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244758263,244755896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244860768,244855888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244963287,244960896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245060788,245055895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245160796,245155909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245258309,245255916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245360816,245355962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245458327,245455947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245560836,245555949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245660846,245655974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245760852,245755971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245860864,245855976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245958373,245955981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246060880,246055998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246158392,246155999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246260900,246256016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246360910,246356022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246460920,246456031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246560930,246556065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246660939,246656048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246760947,246756072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246858459,246856067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246960964,246956075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247060977,247056094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247160985,247156099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247260994,247256110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247358506,247356119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247461017,247456153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247558522,247556134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247661033,247656141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247761040,247756154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247861051,247856164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247958560,247956193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248058570,248056186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248161082,248156192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248258588,248256234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248361153,248356258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248461104,248456224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248561114,248556225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248661129,248656249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248758640,248756253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248861145,248856260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248958658,248956272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249061166,249056273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249161171,249156308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249261184,249256295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249361194,249356301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249458701,249456317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249561211,249556323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249658722,249656335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249761231,249756356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249861242,249856353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249958750,249956360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250061255,250056393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250158766,250156380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250261277,250256393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250358786,250356401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250461295,250456411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250561306,250556420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250661320,250656428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250761324,250756435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250858835,250856464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250961340,250956452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251058852,251056467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251161362,251156472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251261370,251256483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251358883,251356492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251461394,251456499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251558901,251556522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251661407,251656519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251758963,251756559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251861426,251856561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251961436,251956566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
