timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
265847103,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
266162200,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
266472233,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
266579774,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
266889739,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
267099820,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
267122252,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
267429767,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
267747297,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
267929833,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
268097481,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
268414963,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
268729898,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
268797406,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
268822413,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
269137424,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
269302627,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
269354454,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
269497464,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
269517461,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
269822513,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
269892516,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
269937505,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
270002535,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
270152674,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
270307695,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
270364479,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
270507761,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
270592639,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
270912745,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
271232656,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
271547661,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
271632699,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
271652693,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
271692704,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
271847694,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
271927887,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
271972820,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
272112751,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
272317903,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
272367743,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
272652771,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
272672775,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
272927907,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
272952802,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
273257967,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
273567910,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
273627892,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
273672877,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
273912918,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
273932949,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
274247985,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
274562975,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
274868133,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
275188443,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
275513084,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
275823098,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
276078133,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
276223140,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
276403431,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
276573170,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
276858214,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
276943299,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
277213556,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
277273238,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
277588274,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
277608530,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
277818299,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
277883320,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
278013495,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
278033446,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
278143519,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
278463355,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
278763385,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
279068455,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
279373480,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
279398491,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
279583520,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
279668584,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
279988523,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
280073521,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
280203529,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
280318553,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
280463585,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
280763710,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
281078629,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
281388652,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
281513658,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
281573749,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
281683727,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
281703679,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
281988711,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
282008725,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
282053918,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
282218772,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
282288748,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
282328842,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
282443752,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
282533763,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
282673764,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
282993801,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
283308931,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
283628971,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
283943898,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
284243931,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
284543963,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
284859137,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
284929003,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
285244214,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
285414070,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
285474041,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
285784183,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
286094201,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
286319192,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
286369143,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
286389224,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
286504161,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
286564149,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
286874172,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
287119255,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
287209260,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
287359232,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
287484231,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
287574230,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
287824270,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
288134287,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
288259315,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
288279401,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
288589357,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
288899380,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
289009457,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
289059399,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
289214407,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
289234405,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
289534485,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
289599565,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
289644446,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
289734474,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
289824497,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
289914481,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
289954481,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
290044517,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
290139561,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
290259500,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
290564520,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
290769601,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
290794568,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
290954594,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
290979684,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
291289632,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
291434597,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
291454605,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
291634610,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
291824648,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
