timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale_raw,tas_scale_raw_var,tas_scale_validated,beta_innov,beta_innov_var,source
244383861,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
245383851,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
246383852,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
247383851,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
248383851,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
249383851,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
250383851,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
251383931,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
252383851,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
253383851,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
254383851,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
255383851,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
256383851,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
257383851,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
258383850,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
259383851,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
260383851,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
261383851,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
262383851,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
263383852,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
264383869,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
265383864,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
266383851,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
267383852,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
268383850,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1399999,0.0,0.0,1
269383850,0,3.3181286,4.524957,0.020608574,0.2507112,2.1361692,2.1247313,1.13557,9.824557e-05,1.1399999,-0.02840042,0.090464,1
270383851,0,3.4053624,3.8423395,0.02838584,0.15209228,-1.014894,2.0818977,1.130857,9.511884e-05,1.1399999,-0.097171545,0.09009776,1
271383851,0,3.3413587,4.121867,0.039724592,0.13147634,-1.2953497,2.0509021,1.1332135,9.4145165e-05,1.1399999,-0.27552998,0.09023248,1
272383851,0,3.2938528,4.3562174,0.049043737,0.11787968,-1.4394641,2.0414042,1.1348406,9.361843e-05,1.1399999,-0.2641746,0.09024266,1
273383851,0,3.2492146,4.4467354,0.057294104,0.10625982,-0.024725951,2.0336368,1.1351497,9.3251954e-05,1.1399999,-0.20317364,0.090262026,1
274383881,0,3.1923237,4.438264,0.06622031,0.100829184,-0.530044,2.0304618,1.1348264,9.2977876e-05,1.1399999,-0.18950433,0.09028112,1
275383852,0,3.1189773,4.399303,0.07367848,0.09653339,-0.29581672,2.0272732,1.1343577,9.275244e-05,1.1399999,-0.15064979,0.09027782,1
276383896,0,3.077841,4.371198,0.073904075,0.092776954,0.23967922,2.0435147,1.1339731,9.229375e-05,1.1399999,-0.037343185,0.090109564,1
277383850,0,3.3103578,4.363672,0.06191537,0.090205856,-3.005566,2.03081,1.1413714,8.6930624e-05,1.1399999,-0.0066203005,0.090143174,1
278383851,0,3.4512956,4.057361,0.072344676,0.09689502,-6.3290205,2.0863712,1.1574969,8.020479e-05,1.1399999,-0.0034957514,0.090100475,1
279383851,0,3.4539514,4.0584264,0.08401462,0.10879215,-9.526364,2.162683,1.1574951,8.020453e-05,1.1399999,-0.063119456,0.0900453,1
280383881,0,3.44998,4.0583043,0.093681104,0.11878444,-9.0538645,2.187641,1.1574647,8.020931e-05,1.1399999,0.074299306,0.090072975,1
281383852,0,3.4165082,4.04082,0.105148695,0.13072662,-7.922834,2.1806288,1.1574887,8.0220656e-05,1.1399999,0.2353406,0.090113744,1
282383851,0,3.3516662,3.9943745,0.113931775,0.14009763,-6.126018,2.1504672,1.1577142,8.0222155e-05,1.1399999,0.2683287,0.09019661,1
283383851,0,3.3363514,3.982257,0.12576404,0.15202999,-5.362808,2.1172023,1.1577861,8.023097e-05,1.1399999,0.30262443,0.090382524,1
284383850,0,3.2299078,3.713511,0.13450377,0.15399621,-4.9575815,2.0840561,1.165348,7.674687e-05,1.1399999,0.34638822,0.09057929,1
285383852,0,2.9122353,2.6979184,0.1439075,0.13843463,-2.6588671,2.0398068,1.1968839,6.302751e-05,1.1399999,0.32837972,0.090708934,1
286383850,0,2.7050126,2.0408347,0.1516334,0.13375787,-1.5784365,2.0184493,1.2177324,5.5931843e-05,1.1399999,0.28673387,0.09076433,1
287383851,0,2.3188534,1.2854465,0.15031205,0.12552042,-1.6453522,2.0038264,1.236312,5.046229e-05,1.1399999,0.24214306,0.09075987,1
288383851,0,2.1258392,0.9226241,0.15296157,0.12592769,-2.7687795,1.9979014,1.2449253,4.7951657e-05,1.1399999,0.18871161,0.09075741,1
289383851,0,1.9369661,0.57482576,0.15614276,0.12771532,-1.2725956,1.9927552,1.2529769,4.565866e-05,1.1399999,0.17042151,0.090777434,1
290383851,0,1.7628748,0.24424984,0.15605925,0.12726733,-0.90940887,1.9878192,1.2607653,4.361271e-05,1.1399999,0.17019482,0.090797566,1
291383851,0,1.6008477,-0.029478777,0.15365033,0.1264698,-0.44413683,1.9831754,1.2661601,4.1828815e-05,1.1399999,0.18322818,0.09087245,1
292383851,0,1.4422832,-0.23511387,0.15131617,0.12705389,-0.3651669,1.9813075,1.2684492,4.054826e-05,1.1399999,0.1915729,0.09092283,1
293383852,0,1.3617495,-0.39453706,0.14741656,0.12687707,-0.9268712,1.9798522,1.2718008,3.9331328e-05,1.1399999,0.13694021,0.09088119,1
294383851,0,1.2976334,-0.5177591,0.1453951,0.12781338,-1.0305204,1.9784881,1.2743105,3.841533e-05,1.1399999,0.12009238,0.09087808,1
295383852,0,1.2375435,-0.6194749,0.1436947,0.1286539,-0.5751487,1.976982,1.2760692,3.7641672e-05,1.1399999,0.13449778,0.0908927,1
296383851,0,1.2001982,-0.7277186,0.14547543,0.1324054,-0.33920228,1.9760988,1.2789907,3.705886e-05,1.1399999,0.13770361,0.09092175,1
297383851,0,1.1305404,-0.82500523,0.14502397,0.13374498,0.31098598,1.9751874,1.2801615,3.6542595e-05,1.1399999,0.12137475,0.09092359,1
298383851,0,1.0814741,-0.9280882,0.14317596,0.13375568,0.08022337,1.9744022,1.2823642,3.602552e-05,1.1399999,0.112653464,0.090931475,1
299383866,0,1.0213505,-1.022859,0.14016163,0.13259926,-0.1078996,1.9734719,1.2837573,3.5527948e-05,1.1399999,0.085679896,0.090924285,1
300383859,0,0.96483934,-1.1108094,0.14102034,0.13482444,-0.34920722,1.972765,1.2850058,3.5147117e-05,1.1399999,0.12437239,0.0909632,1
301383851,0,0.9045697,-1.1983478,0.14181416,0.1370669,-1.2642978,1.973765,1.2860518,3.4814908e-05,1.1399999,0.058399674,0.0908009,1
302383852,0,0.84451187,-1.2595811,0.12756062,0.12730184,-0.0018167179,2.0508044,1.2858813,3.444965e-05,1.1399999,0.053184602,0.09018969,1
303383892,0,0.7454007,-1.3582966,0.10019945,0.09870344,-0.27710885,2.055227,1.2853907,3.406352e-05,1.1399999,-0.002501042,0.09006325,1
304383851,0,1.1215777,-0.9450835,0.07465748,0.06901907,-1.0638357,2.036749,1.2878698,3.3683995e-05,1.1399999,-0.04297731,0.090059206,1
305383851,0,1.3708408,-0.6585202,0.07404801,0.06569011,-3.6796913,2.0316408,1.2896985,3.3486387e-05,1.1399999,-0.11885966,0.09007182,1
306383851,0,1.627536,-0.32974398,0.074128196,0.061584175,-1.6109052,2.0111227,1.2926862,3.315181e-05,1.1399999,-0.12009178,0.0900874,1
307383850,0,1.7120489,-0.052128993,0.081964865,0.06592902,-2.6552105,1.9899207,1.3018178,3.154114e-05,1.1399999,-0.04567307,0.09012633,1
308383851,0,1.3807065,-0.10442838,0.087268315,0.07466116,-4.3350124,2.0035617,1.3174272,2.8864937e-05,1.1399999,-0.0052773906,0.09012569,1
309383851,0,0.6955022,-0.5291986,0.08085686,0.07715716,-2.8172507,2.018494,1.3345172,2.5905367e-05,1.1399999,0.13663538,0.090210825,1
310383851,0,0.10470102,-0.94301707,0.07561556,0.07775217,-2.8362703,2.0101886,1.3466871,2.4316072e-05,1.1399999,0.09637403,0.090290405,1
311383851,0,-0.47849408,-1.3446475,0.07213862,0.079200335,-2.2390926,1.9925529,1.3585902,2.302295e-05,1.1399999,0.053790342,0.09037727,1
312383850,0,-0.7755859,-1.5203274,0.076631784,0.086146675,-1.7859672,1.9847515,1.3657434,2.2276836e-05,1.1399999,0.034281783,0.0904822,1
313383851,0,-0.99320954,-1.6405642,0.08223799,0.093314536,-3.249002,1.980163,1.3712473,2.1645716e-05,1.1399999,-0.02860815,0.09059017,1
314383875,0,-1.2077715,-1.7507685,0.08803879,0.100113764,-2.2245343,1.9778987,1.3770279,2.1095022e-05,1.1399999,-0.0056871423,0.09066334,1
315383851,0,-1.3883677,-1.8236547,0.09114717,0.10393783,-2.1306076,1.9766966,1.3828027,2.0608917e-05,1.1399999,0.078851506,0.09072414,1
316383851,0,-1.5251719,-1.8636385,0.09315158,0.106364176,-1.3538163,1.9761338,1.3879243,2.0179028e-05,1.1399999,0.057671692,0.09075799,1
317383850,0,-1.5976838,-1.853867,0.094482586,0.108070664,-0.48820427,1.9751279,1.3921597,1.9745168e-05,1.1399999,0.14432105,0.09083932,1
318383850,0,-1.7524264,-1.9475852,0.09662314,0.11072417,-1.7936053,1.9793597,1.3954153,1.9440275e-05,1.1399999,-0.09477045,0.090549655,1
319383851,0,-1.8545269,-2.0134108,0.09365365,0.109260485,-0.1319797,1.9984126,1.3972381,1.9228837e-05,1.1399999,0.38169315,0.09087223,1
320383851,0,-1.7363544,-1.8825173,0.090145625,0.10680925,0.45471,1.9821903,1.3975904,1.9085292e-05,1.1399999,0.14791988,0.09049199,1
321383864,0,-1.720871,-1.8174772,0.09530701,0.11162296,-2.8388336,1.9717866,1.4002368,1.8760311e-05,1.1399999,-0.017490616,0.09074319,1
322383850,0,-1.710551,-1.7160022,0.10222273,0.11689093,-1.7838188,1.9712979,1.4052678,1.8336254e-05,1.1399999,0.03377813,0.09069655,1
323383852,0,-1.6933297,-1.6470332,0.10723823,0.12152605,-0.9412596,1.9733387,1.4081846,1.8040413e-05,1.1399999,0.15884843,0.090726785,1
324383851,0,-1.6540035,-1.5908175,0.11266405,0.12717284,-0.5417113,1.9758403,1.4090767,1.7804474e-05,1.1399999,0.071330406,0.09074863,1
325383851,0,-1.6034728,-1.5172477,0.11210137,0.12689155,-0.52366084,1.9756356,1.4102871,1.752982e-05,1.1399999,0.124918744,0.09081195,1
326383851,0,-1.5765691,-1.4643575,0.11021605,0.12514225,-0.49693507,1.9740688,1.4116468,1.7262397e-05,1.1399999,0.100144245,0.09083463,1
327383852,0,-1.6273491,-1.4758937,0.11131376,0.12620519,-1.1160165,1.9728271,1.4138136,1.7062526e-05,1.1399999,0.07374486,0.09082358,1
328383852,0,-1.6668525,-1.478919,0.11285389,0.12766767,-2.0136156,1.9730442,1.415873,1.6863023e-05,1.1399999,0.07960271,0.09080133,1
329383851,0,-1.6675893,-1.4528348,0.117467426,0.13221635,-0.5888761,1.9730028,1.4173965,1.6697977e-05,1.1399999,0.104712725,0.09082991,1
330383852,0,-1.6783787,-1.4305686,0.118497,0.13310818,-0.26720855,1.9719313,1.4192734,1.6513974e-05,1.1399999,0.13100582,0.09088474,1
331383850,0,-1.6459559,-1.3793142,0.12147866,0.13591483,-0.53496635,1.9722174,1.4202921,1.6395974e-05,1.1399999,0.13506721,0.090959296,1
332383882,0,-1.5367305,-1.2564595,0.1226625,0.13679111,-0.122156434,1.972462,1.4209703,1.6251794e-05,1.1399999,0.16704795,0.09106099,1
333383851,0,-1.4766475,-1.1672652,0.11142587,0.12521076,-1.1674354,1.9716544,1.4224553,1.6108314e-05,1.1399999,0.14392567,0.0909727,1
334383861,0,-1.3999611,-1.0642576,0.110861614,0.12428348,-0.36667407,1.9715589,1.4238056,1.5962198e-05,1.1399999,0.1453726,0.090934165,1
335383851,0,-1.3847464,-1.0195055,0.11053992,0.123762324,-0.9564196,1.9721276,1.4254085,1.583347e-05,1.1399999,0.14022337,0.09084383,1
336383850,0,-1.3591833,-0.96466863,0.11162413,0.12477158,-0.37502077,1.9727688,1.4270862,1.5680447e-05,1.1399999,0.13165681,0.09074616,1
337383850,0,-1.3058196,-0.8990138,0.115299836,0.12844224,-1.193245,1.9702542,1.4278079,1.5539808e-05,1.1399999,0.11488577,0.09062799,1
338383850,0,-1.2619058,-0.8234004,0.12182102,0.13417898,-0.9846083,1.9700614,1.4300122,1.5307985e-05,1.1399999,0.070555635,0.09057867,1
339383851,0,-1.0756828,-0.5901444,0.12401304,0.13414451,-1.2269999,1.9825472,1.4336628,1.4965346e-05,1.1399999,-0.002721605,0.09045604,1
340383851,0,-0.8256948,-0.3017418,0.11630582,0.12247206,-0.97504646,2.0030823,1.4369335,1.450255e-05,1.1399999,-0.05179816,0.09037542,1
341383851,0,-0.7142137,-0.17872326,0.11101078,0.114600375,-0.45857882,2.021369,1.4379994,1.42550725e-05,1.1399999,-0.03186718,0.090240926,1
342383851,0,-0.5156701,0.033177674,0.09430139,0.095663935,-1.1143079,2.0334134,1.4393758,1.40327575e-05,1.1399999,-0.07579266,0.090125084,1
343383851,0,-0.43303663,0.11883453,0.08346453,0.08412564,-0.5578158,2.0333056,1.4398081,1.3926324e-05,1.1399999,-0.017862434,0.09005705,1
344383851,0,-0.36890757,0.18380581,0.075075574,0.07606007,-0.44125527,2.0299928,1.4400628,1.3856606e-05,1.1399999,-0.045223866,0.090019315,1
345383851,0,-0.2974323,0.25542894,0.06672446,0.068914816,-0.3963822,2.0175266,1.4403011,1.3803848e-05,1.1399999,-0.04473632,0.09003009,1
346383850,0,-0.2470624,0.3049076,0.065875344,0.06923584,-0.08060643,2.0089233,1.4404377,1.3768256e-05,1.1399999,-0.04558962,0.090065524,1
347383851,0,-0.17181964,0.37473905,0.067294404,0.07205459,-0.080439545,1.9945819,1.440746,1.3710354e-05,1.1399999,-0.021651633,0.0901507,1
348383851,0,-0.12958272,0.41124594,0.07284135,0.07890579,-1.4204258,1.9843687,1.441045,1.36292565e-05,1.1399999,-0.0089604175,0.09023009,1
349383852,0,-0.05491852,0.46908113,0.078436166,0.085454725,0.46812496,1.9735166,1.4419608,1.3484686e-05,1.1399999,-0.016867714,0.0903289,1
350383851,0,-0.024075892,0.4844726,0.08606146,0.093290456,-0.13043492,1.9695984,1.442873,1.3298916e-05,1.1399999,-0.012010186,0.09038564,1
351383851,0,-0.030548926,0.46784818,0.09284479,0.09919888,-0.64348125,1.9728558,1.4435506,1.2950557e-05,1.1399999,0.008168497,0.09040506,1
352383851,0,-0.09756055,0.38442785,0.09647677,0.10050483,-0.3820254,1.9850364,1.4448547,1.2517221e-05,1.1399999,0.020380322,0.090370156,1
353383887,0,-0.2494661,0.21089628,0.09575332,0.09704008,-1.7294195,2.002779,1.4468434,1.2133007e-05,1.1399999,0.012215686,0.09027701,1
354383851,0,-0.45016295,-0.008989749,0.08980489,0.08842438,-0.6764577,2.01734,1.4489135,1.17878835e-05,1.1399999,0.0028129905,0.09016593,1
355383849,0,-0.5477672,-0.11174284,0.081911094,0.07892516,0.09503879,2.0246897,1.4496603,1.15671e-05,1.1399999,0.006476558,0.09008215,1
356383851,0,-0.75394684,-0.32063368,0.07650241,0.07310957,-1.2036127,2.0297005,1.4508433,1.145721e-05,1.1499999,0.021869967,0.09002534,1
357383851,0,-0.9925624,-0.55392677,0.0700241,0.06712941,-0.23172699,2.0231495,1.451938,1.1388561e-05,1.1499999,0.053778395,0.09001831,1
358383851,0,-1.1714594,-0.7237059,0.070299454,0.068394475,-0.8557616,2.0128863,1.4526939,1.1354901e-05,1.1499999,0.008003967,0.09005602,1
359383851,0,-1.3882755,-0.92377853,0.06988713,0.06965928,-0.5798396,1.9950511,1.4536661,1.130785e-05,1.1499999,-0.042240947,0.09012335,1
360383851,0,-1.5209036,-1.0409346,0.07425859,0.07509832,-0.6917879,1.9818671,1.4544528,1.1262713e-05,1.1499999,-0.02616954,0.09021009,1
361383851,0,-1.6263511,-1.1252064,0.08343743,0.084901,-0.9791006,1.9693217,1.4555835,1.120346e-05,1.1499999,-0.027086662,0.09026071,1
362383852,0,-1.6679742,-1.1417885,0.09088676,0.09232502,-0.8285339,1.9683168,1.4571509,1.1053282e-05,1.1499999,-0.053180862,0.09037121,1
363383851,0,-1.6095,-1.06306,0.08701959,0.087516725,-0.95766896,1.9763776,1.458797,1.0847344e-05,1.1499999,-0.041523457,0.090298854,1
364383865,0,-1.4178686,-0.83878595,0.09048696,0.08947723,-1.8486941,1.9934889,1.4618216,1.0612997e-05,1.1499999,-0.090103924,0.090248585,1
365383851,0,-1.1247665,-0.524297,0.085217044,0.082870014,-1.497165,2.0074613,1.4645567,1.0401299e-05,1.1499999,-0.06560123,0.09017623,1
366383851,0,-0.9663166,-0.3566209,0.078379534,0.07525591,-0.65534633,2.0152235,1.4658101,1.0244665e-05,1.1499999,-0.066124596,0.09009312,1
367383851,0,-0.6507707,-0.03721253,0.0675527,0.0646484,-0.65383875,2.0169008,1.4674263,1.0145421e-05,1.1499999,-0.078447744,0.09003763,1
368383904,0,-0.53462327,0.079859845,0.06123792,0.059149634,-0.37356323,2.0141275,1.4679148,1.0100476e-05,1.1499999,-0.039939754,0.09001808,1
369383856,0,-0.6332016,-0.01158773,0.058470704,0.05741111,0.8501733,2.0091658,1.4675432,1.0077047e-05,1.1499999,-0.111997195,0.0900297,1
370383851,0,-0.62203646,0.0025990915,0.06151672,0.061485764,0.6956712,2.0056324,1.4674805,1.0065638e-05,1.1499999,-0.06368381,0.090069905,1
371383851,0,-0.68873334,-0.054416556,0.06512792,0.066254966,0.27307048,1.9981195,1.4670833,1.005045e-05,1.1499999,-0.09323845,0.09013832,1
372383851,0,-0.68270147,-0.043628078,0.067354456,0.06976677,0.5740797,1.9856986,1.4668627,1.00159805e-05,1.1499999,-0.07942505,0.09023287,1
373383851,0,-0.6942332,-0.049823873,0.07374201,0.07719601,0.012053389,1.97643,1.4666004,9.967881e-06,1.1499999,-0.041673396,0.090329506,1
374383866,0,-0.70799106,-0.054951653,0.07967066,0.083770156,0.11581825,1.96895,1.4661403,9.886634e-06,1.1499999,-0.03490046,0.09040436,1
375383851,0,-0.6889764,-0.04087191,0.089212656,0.09330501,0.57276505,1.9669409,1.4663818,9.78744e-06,1.1499999,-0.017514909,0.090461224,1
376383851,0,-0.6816993,-0.035845168,0.096929185,0.10005548,-0.16612248,1.9727477,1.4664935,9.604721e-06,1.1499999,-0.019934732,0.09046737,1
377383851,0,-0.6294932,0.025918292,0.09789629,0.099023975,0.38338086,1.9886554,1.465773,9.387282e-06,1.1499999,0.004402865,0.09038579,1
378383851,0,-0.6676106,-0.014517081,0.09279937,0.0915743,-2.0832357,2.0054302,1.4660363,9.169612e-06,1.1499999,-0.0031940523,0.090246305,1
379383852,0,-0.72073853,-0.071133606,0.08775705,0.08517358,-0.010424805,2.019938,1.4664159,9.048102e-06,1.1599998,0.014891637,0.09013533,1
380383898,0,-0.8636656,-0.21643715,0.08077427,0.07753197,-0.5275969,2.0273733,1.4671029,8.9629675e-06,1.1599998,0.010647502,0.09005413,1
381383851,0,-1.1572165,-0.50817144,0.072805494,0.06976389,-2.0322604,2.0257387,1.4681673,8.918015e-06,1.1599998,0.022924272,0.09001544,1
382383851,0,-1.3659011,-0.7103158,0.069546714,0.0671547,-0.49000606,2.0197642,1.468837,8.899463e-06,1.1599998,0.02976771,0.09002551,1
383383851,0,-1.6149967,-0.9448799,0.06503008,0.064027525,-0.045397885,2.001863,1.4696426,8.878703e-06,1.1599998,0.04687154,0.09009274,1
384383852,0,-1.6102313,-0.9402096,0.07380483,0.072946735,0.15289338,1.9994739,1.4696343,8.885772e-06,1.1599998,0.04536171,0.09009498,1
385383851,0,-1.6102313,-0.9402096,0.08590481,0.08504671,0.15289338,1.9994739,1.4696343,8.897872e-06,1.1599998,0.04536171,0.09009498,1
386383851,0,-1.6102313,-0.9402096,0.095904805,0.09504671,0.15289338,1.9994739,1.4696343,8.907872e-06,1.1599998,0.04536171,0.09009498,1
387383851,0,-1.6102313,-0.9402096,0.1059048,0.105046704,0.15289338,1.9994739,1.4696343,8.917872e-06,1.1599998,0.04536171,0.09009498,1
388383851,0,-1.6102313,-0.9402096,0.11590482,0.115046725,0.15289338,1.9994739,1.4696343,8.927872e-06,1.1599998,0.04536171,0.09009498,1
389383851,0,-1.6102313,-0.9402096,0.1280048,0.1271467,0.15289338,1.9994739,1.4696343,8.939972e-06,1.1599998,0.04536171,0.09009498,1
390383852,0,-1.6102313,-0.9402096,0.13800482,0.13714673,0.15289338,1.9994739,1.4696343,8.949972e-06,1.1599998,0.04536171,0.09009498,1
391383850,0,-1.6102313,-0.9402096,0.13800482,0.13714673,0.15289338,1.9994739,1.4696343,8.949972e-06,1.1599998,0.04536171,0.09009498,1
392383866,0,-1.6102313,-0.9402096,0.1501048,0.14924671,0.15289338,1.9994739,1.4696343,8.962072e-06,1.1599998,0.04536171,0.09009498,1
393383862,0,-1.6102313,-0.9402096,0.1622048,0.1613467,0.15289338,1.9994739,1.4696343,8.974172e-06,1.1599998,0.04536171,0.09009498,1
394383851,0,-1.6102313,-0.9402096,0.17220482,0.17134672,0.15289338,1.9994739,1.4696343,8.9841715e-06,1.1599998,0.04536171,0.09009498,1
395383850,0,-1.6102313,-0.9402096,0.1843048,0.1834467,0.15289338,1.9994739,1.4696343,8.996271e-06,1.1599998,0.04536171,0.09009498,1
396383851,0,-1.6102313,-0.9402096,0.19430506,0.19344696,0.15289338,1.9994739,1.4696343,9.006271e-06,1.1599998,0.04536171,0.09009498,1
397383852,0,-1.6102313,-0.9402096,0.20640476,0.20554666,0.15289338,1.9994739,1.4696343,9.018371e-06,1.1599998,0.04536171,0.09009498,1
398383850,0,-1.6102313,-0.9402096,0.21640478,0.21554668,0.15289338,1.9994739,1.4696343,9.028371e-06,1.1599998,0.04536171,0.09009498,1
399383850,0,-1.6102313,-0.9402096,0.22640482,0.22554672,0.15289338,1.9994739,1.4696343,9.038371e-06,1.1599998,0.04536171,0.09009498,1
400383861,0,-1.6102313,-0.9402096,0.23640509,0.23554699,0.15289338,1.9994739,1.4696343,9.048371e-06,1.1599998,0.04536171,0.09009498,1
401383882,0,-1.6102313,-0.9402096,0.24850476,0.24764666,0.15289338,1.9994739,1.4696343,9.060471e-06,1.1599998,0.04536171,0.09009498,1
402383852,0,-1.6102313,-0.9402096,0.25850475,0.25764665,0.15289338,1.9994739,1.4696343,9.070471e-06,1.1599998,0.04536171,0.09009498,1
403383851,0,-1.6102313,-0.9402096,0.27060476,0.26974666,0.15289338,1.9994739,1.4696343,9.082571e-06,1.1599998,0.04536171,0.09009498,1
404383851,0,-1.6102313,-0.9402096,0.28060487,0.27974677,0.15289338,1.9994739,1.4696343,9.0925705e-06,1.1599998,0.04536171,0.09009498,1
405383931,0,-1.6102313,-0.9402096,0.29060557,0.28974748,0.15289338,1.9994739,1.4696343,9.102571e-06,1.1599998,0.04536171,0.09009498,1
406383855,0,-1.6102313,-0.9402096,0.30270502,0.30184692,0.15289338,1.9994739,1.4696343,9.11467e-06,1.1599998,0.04536171,0.09009498,1
407383851,0,-1.6102313,-0.9402096,0.3148047,0.3139466,0.15289338,1.9994739,1.4696343,9.12677e-06,1.1599998,0.04536171,0.09009498,1
408383850,0,-1.6102313,-0.9402096,0.3248047,0.3239466,0.15289338,1.9994739,1.4696343,9.13677e-06,1.1599998,0.04536171,0.09009498,1
