timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
277127278,277126329,396809,0.3590909,-0.39999998,0.050757576,nan,0
278130186,278129236,396809,0.27045453,-0.23181817,0.2621212,nan,0
279133166,279132217,396809,0.08333333,-0.17121212,0.33560604,nan,0
280136468,280135518,396809,0.01590909,0.28257576,0.3272727,nan,0
281139360,281138410,396809,0.074999996,0.4530303,0.08712121,nan,0
282142561,282141611,396809,0.14469697,0.42348483,0.12272727,nan,0
283124250,283123300,396809,0.21363635,0.35454544,0.21060605,nan,0
284127129,284126179,396809,0.25378788,0.2681818,0.29090908,nan,0
285130329,285129379,396809,0.2530303,0.17424242,0.31969696,nan,0
286133063,286132113,396809,0.25378788,0.15151514,0.31439394,nan,0
287136205,287135256,396809,0.24090908,0.15151514,0.32045454,nan,0
288139397,288138447,396809,0.24469696,0.17121212,0.3272727,nan,0
289142319,289141369,396809,0.25227273,0.16742423,0.31969696,nan,0
290123963,290123013,396809,0.24469696,0.19848484,0.30833334,nan,0
291127293,291126343,396809,0.25454545,0.19469696,0.31363636,nan,0
292130202,292129252,396809,0.2681818,0.13636363,0.32348484,nan,0
293133552,293132603,396809,0.27878788,0.12651515,0.31742424,nan,0
294136579,294135610,396809,0.27954546,0.12196969,0.3219697,nan,0
295139494,295138544,396809,0.26287878,0.115909085,0.32045454,nan,0
296142621,296141671,396809,0.27045453,0.11212121,0.32954544,nan,0
297124340,297123391,396809,0.27727273,0.11818182,0.3219697,nan,0
298127381,298126432,396809,0.2742424,0.11893939,0.3242424,nan,0
299130530,299129580,396809,0.25984848,0.12272727,0.3280303,nan,0
300133407,300132457,396809,0.27348483,0.12727273,0.32348484,nan,0
301136723,301135774,396809,0.275,0.20833333,0.29166666,nan,0
302139621,302138671,396809,0.30681816,0.28333333,0.2030303,nan,0
303142636,303141686,396809,0.2621212,0.07954545,0.3393939,nan,0
304124552,304123602,396809,0.22348484,-0.07727273,0.3560606,nan,0
305127374,305126424,396809,0.20378788,-0.23636363,0.34621212,nan,0
306130388,306129438,396809,0.13560605,0.092424236,0.35,nan,0
307134019,307133069,396809,-0.12196969,0.11666666,0.30833334,nan,0
308136917,308135967,396809,-0.26590908,0.20757575,0.29166666,nan,0
309140213,309139263,396809,-0.26666665,0.25227273,0.3219697,nan,0
310142961,310142011,396809,-0.23560606,0.00075757573,0.36590907,nan,0
311124551,311123597,396809,-0.24242423,-0.14469697,0.35984847,nan,0
312127765,312126815,396809,-0.24242423,-0.14696969,0.35984847,nan,0
313130727,313129777,396809,-0.2340909,-0.14469697,0.35984847,nan,0
314133622,314132672,396809,-0.23560606,-0.10833333,0.35075757,nan,0
315137074,315136124,396809,-0.24545453,-0.093939394,0.35454544,nan,0
316140001,316139051,396809,-0.24772726,-0.08181818,0.35454544,nan,0
317143446,317142497,396809,-0.2560606,-0.06590909,0.35681817,nan,0
318124962,318124013,396809,-0.26666665,0.09772727,0.3469697,nan,0
319127875,319126925,396809,-0.21136363,0.14166667,0.37878788,nan,0
320131214,320130181,396809,-0.24242423,-0.28863636,0.27575758,nan,0
321134129,321133179,396809,-0.19166666,-0.35,0.21439393,nan,0
322137127,322136177,396809,-0.22954544,-0.09924242,0.2992424,nan,0
323140405,323139455,396809,-0.27651516,-0.0075757573,0.26590908,nan,0
324143230,324142259,396809,-0.28484848,-0.08863636,0.27196968,nan,0
325125059,325124109,396809,-0.29696968,-0.08333333,0.27575758,nan,0
326128391,326127441,396809,-0.28333333,-0.11212121,0.27727273,nan,0
327131455,327130505,396809,-0.27727273,-0.12878788,0.2621212,nan,0
328134787,328133837,396809,-0.27727273,-0.098484844,0.26287878,nan,0
329137817,329136868,396809,-0.28636363,-0.10227273,0.2621212,nan,0
330140765,330139815,396809,-0.28939393,-0.12499999,0.2681818,nan,0
331144119,331143125,396809,-0.2871212,-0.09015151,0.28560606,nan,0
332125810,332124861,396809,-0.29242423,-0.07727273,0.29469696,nan,0
333128696,333127746,396809,-0.27954546,-0.095454544,0.29090908,nan,0
334132137,334131170,396809,-0.28636363,-0.089393936,0.27045453,nan,0
335134989,335134039,396809,-0.2681818,-0.086363636,0.26590908,nan,0
336138185,336137235,396809,-0.2901515,-0.10227273,0.23181817,nan,0
337141035,337140086,396809,-0.28181818,-0.23636363,0.14924242,nan,0
338143961,338143011,396809,-0.23787878,-0.35454544,0.059848484,nan,0
339126169,339125220,396809,-0.18787879,-0.42348483,0.012121212,nan,0
340129329,340128379,396809,-0.12121212,-0.47878787,-0.00530303,nan,0
341132170,341131220,396809,-0.048484847,-0.5083333,-0.014393939,nan,0
342135315,342134366,396809,0.06590909,-0.5098485,0.02121212,nan,0
343138317,343137367,396809,0.10909091,-0.48636362,0.057575755,nan,0
344141771,344140821,396809,0.18030302,-0.45984846,0.093939394,nan,0
345145143,345144193,396809,0.2310606,-0.3992424,0.14166667,nan,0
346126780,346125831,396809,0.2621212,-0.34924242,0.19393939,nan,0
347130097,347129147,396809,0.28030303,-0.26439393,0.24015151,nan,0
348133130,348132181,396809,0.28257576,-0.22878787,0.2681818,nan,0
349136140,349135191,396809,0.2742424,-0.17121212,0.2992424,nan,0
350139249,350138300,396809,0.27348483,-0.090909086,0.30454543,nan,0
351142126,351141177,396809,0.24621211,-0.036363635,0.33560604,nan,0
352145532,352144582,396809,0.19015151,0.012121212,0.35075757,nan,0
353127228,353126278,396809,0.12348484,0.034090906,0.36439392,nan,0
354130127,354129178,396809,0.05530303,0.070454545,0.36742422,nan,0
355133504,355132554,396809,-0.02121212,0.06818181,0.36060604,nan,0
356136248,356135298,396809,-0.09166666,0.025757575,0.34318182,nan,0
357139087,357138137,396809,-0.15984848,-0.014393939,0.3159091,nan,0
358142244,358141294,396809,-0.22348484,-0.0780303,0.27196968,nan,0
359145160,359144190,396809,-0.25681818,-0.17272727,0.23787878,nan,0
360126874,360125924,396809,-0.27045453,-0.23712121,0.20530303,nan,0
361130202,361129252,396809,-0.24393938,-0.3363636,0.14772727,nan,0
362133338,362132375,396809,-0.1810606,-0.4121212,0.099999994,nan,0
363136620,363135670,396809,-0.14621212,-0.44166666,0.10378788,nan,0
364139621,364138671,396809,-0.041666664,-0.48484847,0.0810606,nan,0
365142465,365141515,396809,0.023484848,-0.48333332,0.093939394,nan,0
366145672,366144722,396809,0.08484848,-0.48560604,0.09015151,nan,0
367127409,367126460,396809,0.1621212,-0.44242424,0.14772727,nan,0
368130303,368129353,396809,0.20681818,-0.41666666,0.15530303,nan,0
369133741,369132791,396809,0.25757575,-0.37272727,0.19015151,nan,0
370136662,370135701,396809,0.29772726,-0.29545453,0.24772726,nan,0
371140062,371139113,396809,0.3181818,-0.26287878,0.25833333,nan,0
372143338,372142388,396809,0.3310606,-0.18560605,0.29696968,nan,0
373125219,373124270,396809,0.31969696,-0.12272727,0.29848483,nan,0
374128475,374127526,396809,0.29469696,-0.076515146,0.31742424,nan,0
375131367,375130417,396809,0.25681818,-0.031060604,0.3409091,nan,0
376134249,376133300,396809,0.2189394,0.032575756,0.36060604,nan,0
377137621,377136672,396809,0.15075757,0.05833333,0.37727273,nan,0
378140622,378139672,396809,0.09015151,0.076515146,0.37348485,nan,0
379143687,379142737,396809,0.016666666,0.09621212,0.36969694,nan,0
380125291,380124341,396809,-0.05833333,0.07954545,0.35984847,nan,0
381128320,381127371,396809,-0.13636363,0.009848485,0.3371212,nan,0
382131570,382130620,396809,-0.18712121,-0.036363635,0.30833334,nan,0
383134468,383133518,396809,-0.25681818,-0.10075757,0.26287878,nan,0
384137620,384136671,396809,-0.31742424,0.04242424,0.29545453,nan,0
385141020,385140071,396809,-0.2681818,0.39242423,0.053787876,nan,0
386144063,386143113,396809,-0.006818182,0.47575757,0.046212118,nan,0
387125881,387124932,396809,0.16893938,0.36666664,0.26666665,nan,0
388129184,388128235,396809,-0.3590909,0.175,-0.08181818,nan,0
389132063,389131113,396809,0.3780303,0.21363635,0.19318181,nan,0
390135625,390134673,396809,0.49393937,-0.13030303,0.14772727,nan,0
391138740,391137788,396809,0.27272725,-0.3439394,0.19999999,nan,0
392141777,392140827,396809,0.13484848,-0.44469696,0.13787879,nan,0
393145040,393144090,396809,0.2310606,-0.4522727,0.0810606,nan,0
394126640,394125690,396809,0.35,-0.29090908,0.18939394,nan,0
395129508,395128559,396809,0.40454546,-0.14393939,0.20151514,nan,0
396132874,396131924,396809,0.3810606,-0.13636363,0.22424242,nan,0
397135851,397134783,396809,0.37954545,-0.14848484,0.20757575,nan,0
398139113,398138163,396809,0.37348485,-0.13636363,0.24772726,nan,0
399142037,399141088,396809,0.3590909,-0.14621212,0.2590909,nan,0
400144901,400143952,396809,0.36590907,-0.13257575,0.2621212,nan,0
401126862,401125913,396809,0.3931818,-0.1340909,0.2280303,nan,0
402129949,402128999,396809,0.3681818,-0.095454544,0.27045453,nan,0
403132805,403131853,396809,0.37651515,-0.09015151,0.2742424,nan,0
404136225,404135276,396809,0.37424242,-0.08484848,0.27348483,nan,0
405139156,405138206,396809,0.36893937,-0.0780303,0.2840909,nan,0
406142703,406141753,396809,0.35227272,-0.06818181,0.29469696,nan,0
407124224,407123275,396809,0.30075756,-0.07121212,0.3280303,nan,0
408127295,408126345,396809,0.305303,-0.09166666,0.3098485,nan,0
409130846,409129897,396809,0.28939393,-0.175,0.31439394,nan,0
410133620,410132670,396809,0.27878788,-0.21439393,0.29090908,nan,0
411136559,411135610,396809,0.3590909,-0.19772726,0.26969695,nan,0
412139814,412138864,396809,0.3590909,-0.087878786,0.28030303,nan,0
413142957,413142008,396809,0.38181818,-0.093939394,0.2681818,nan,0
414124630,414123680,396809,0.35984847,-0.12878788,0.26060605,nan,0
415127797,415126848,396809,0.28560606,-0.24848484,0.25530303,nan,0
416130733,416129784,396809,0.29772726,-0.2219697,0.2840909,nan,0
417134359,417133409,396809,0.3681818,-0.05530303,0.27954546,nan,0
418137308,418136358,396809,0.37272727,-0.13863637,0.24696968,nan,0
419140187,419139237,396809,0.33484846,-0.18787879,0.28560606,nan,0
420143562,420142612,396809,0.31060606,-0.2121212,0.2742424,nan,0
421125297,421124330,396809,0.30075756,-0.22045454,0.28333333,nan,0
422128213,422127251,396809,0.28939393,-0.24469696,0.28181818,nan,0
423131874,423130925,396809,0.29848483,-0.23560606,0.2780303,nan,0
424134757,424133808,396809,0.30606058,-0.2151515,0.28939393,nan,0
425137975,425137025,396809,0.29545453,-0.21287878,0.29469696,nan,0
426140874,426139924,396809,0.30378786,-0.21969697,0.28787878,nan,0
427143621,427142671,396809,0.30303028,-0.2151515,0.28560606,nan,0
428125681,428124731,396809,0.305303,-0.21287878,0.28560606,nan,0
429128763,429127790,396809,0.30681816,-0.21969697,0.2840909,nan,0
430131547,430130598,396809,0.30833334,-0.21666665,0.28787878,nan,0
431134938,431133989,396809,0.30606058,-0.19999999,0.30075756,nan,0
432137919,432136970,396809,0.305303,-0.21060605,0.29090908,nan,0
433141365,433140415,396809,0.31136364,-0.19999999,0.3022727,nan,0
434122944,434121995,396809,0.3159091,-0.19772726,0.29545453,nan,0
435126012,435125062,396809,0.3181818,-0.19318181,0.29469696,nan,0
436129279,436128329,396809,0.3219697,-0.19621211,0.28787878,nan,0
437132318,437131368,396809,0.3242424,-0.19242424,0.29469696,nan,0
438135302,438134352,396809,0.3128788,-0.19318181,0.29696968,nan,0
439138813,439137862,396809,0.3159091,-0.19469696,0.29166666,nan,0
440141780,440140822,396809,0.31742424,-0.18560605,0.29469696,nan,0
441123543,441122593,396809,0.3189394,-0.19242424,0.29166666,nan,0
442126875,442125926,396809,0.31363636,-0.19393939,0.29166666,nan,0
443129876,443128925,396809,0.30454543,-0.21136363,0.29090908,nan,0
444133291,444132339,396809,0.3090909,-0.20151514,0.2931818,nan,0
445136136,445135187,396809,0.305303,-0.2090909,0.29469696,nan,0
446139009,446138059,396809,0.31136364,-0.18863636,0.30303028,nan,0
447142126,447141176,396809,0.3181818,-0.18181817,0.30075756,nan,0
448123787,448122838,396809,0.32348484,-0.16893938,0.30075756,nan,0
449126875,449125925,396809,0.325,-0.14469697,0.27954546,nan,0
450130178,450129229,396809,0.31742424,-0.1621212,0.29469696,nan,0
451133064,451132114,396809,0.31060606,-0.1780303,0.30606058,nan,0
452136432,452135482,396809,0.3098485,-0.19393939,0.2931818,nan,0
453139176,453138226,396809,0.305303,-0.20075756,0.29848483,nan,0
454142241,454141292,396809,0.31666666,-0.20833333,0.2840909,nan,0
455124530,455123581,396809,0.3151515,-0.20227273,0.29696968,nan,0
456127376,456126426,396809,0.29999998,-0.21060605,0.29545453,nan,0
457130315,457129366,396809,0.3022727,-0.19393939,0.29848483,nan,0
458133799,458132833,396809,0.31439394,-0.20227273,0.29848483,nan,0
459136730,459135781,396809,0.3121212,-0.19999999,0.29545453,nan,0
460139996,460139046,396809,0.3181818,-0.19924241,0.29090908,nan,0
461143162,461142212,396809,0.31136364,-0.19469696,0.29469696,nan,0
462125187,462124237,396809,0.31060606,-0.19242424,0.29545453,nan,0
463128784,463127834,396809,0.2992424,-0.20227273,0.2931818,nan,0
464131515,464130554,396809,0.30454543,-0.2030303,0.2931818,nan,0
465134391,465133441,396809,0.3121212,-0.2030303,0.29545453,nan,0
466137532,466136583,396809,0.33181816,-0.18939394,0.28787878,nan,0
467140686,467139736,396809,0.3128788,-0.16666666,0.29545453,nan,0
468144061,468143111,396809,0.3371212,-0.16590908,0.28787878,nan,0
469125886,469124937,396809,0.3363636,-0.14772727,0.2742424,nan,0
470128990,470128041,396809,0.3333333,-0.15227272,0.27575758,nan,0
471132216,471131259,396809,0.32272726,-0.17727272,0.29848483,nan,0
472135069,472134119,396809,0.31666666,-0.1681818,0.30303028,nan,0
473137874,473136925,396809,0.13333333,-0.15454546,0.43409088,nan,0
474141170,474140220,396809,0.10681818,-0.16363636,0.42878786,nan,0
475144291,475143341,396809,0.10757575,-0.16287878,0.43106058,nan,0
476126079,476125129,396809,0.10833333,-0.16363636,0.43106058,nan,0
477129533,477128583,396809,0.10530303,-0.1621212,0.43106058,nan,0
478132382,478131433,396809,0.10454545,-0.16287878,0.4272727,nan,0
479135795,479134835,396809,0.10833333,-0.1621212,0.43409088,nan,0
480138649,480137699,396809,0.10757575,-0.16287878,0.4272727,nan,0
481141621,481140672,396809,0.10833333,-0.16439393,0.430303,nan,0
482145064,482144115,396809,0.10909091,-0.16363636,0.43257573,nan,0
483126882,483125932,396809,0.11060606,-0.16363636,0.430303,nan,0
484129890,484128941,396809,0.10833333,-0.16363636,0.42651513,nan,0
485133199,485132250,396809,0.175,-0.1340909,0.42651513,nan,0
486136220,486135269,396809,0.2530303,-0.22045454,0.35681817,nan,0
487139535,487138586,396809,0.15303029,-0.53181815,-0.087878786,nan,0
488142448,488141499,396809,0.073484845,-0.5234848,-0.25227273,nan,0
489145291,489144341,396809,-0.012121212,-0.50757575,-0.305303,nan,0
490127539,490126590,396809,0.048484847,-0.4931818,-0.31666666,nan,0
491130621,491129671,396809,0.05530303,-0.46666664,-0.3469697,nan,0
492133547,492132597,396809,0.06515151,-0.45454544,-0.3590909,nan,0
493136776,493135817,396809,0.043939393,-0.4560606,-0.36136362,nan,0
494139700,494138751,396809,0.023484848,-0.44242424,-0.37954545,nan,0
495143108,495142159,396809,-0.06818181,-0.47121212,-0.3469697,nan,0
496124785,496123835,396809,-0.10151515,-0.48863634,-0.30681816,nan,0
497127544,497126590,396809,-0.10227273,-0.49696967,-0.29545453,nan,0
498130790,498129841,396809,0.0810606,-0.5265151,-0.23636363,nan,0
499133712,499132763,396809,0.27954546,-0.41742423,0.11969697,nan,0
500136732,500135782,396809,0.15227272,-0.2712121,0.36363634,nan,0
501140069,501139113,396809,0.11060606,-0.29166666,0.3560606,nan,0
502142930,502141980,396809,0.112878785,-0.29242423,0.35681817,nan,0
503146134,503145185,396809,0.112878785,-0.2931818,0.3560606,nan,0
504127887,504126937,396809,0.112878785,-0.29393938,0.35984847,nan,0
505130874,505129924,396809,0.112878785,-0.29393938,0.35984847,nan,0
506134422,506133472,396809,0.10454545,-0.29242423,0.3560606,nan,0
507137455,507136506,396809,0.11666666,-0.2871212,0.35833332,nan,0
508140357,508139408,396809,0.11212121,-0.28484848,0.36590907,nan,0
509143823,509142874,396809,0.114393935,-0.28863636,0.36060604,nan,0
510125455,510124503,396809,0.09166666,-0.3090909,0.39242423,nan,0
