timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
332043613,1693632475600325,11010053,366608770,1263425005,18023,35679,0.21000001,0.011629128,0.97,1.3570001,0.57,0.87,98,82,16.496,-15.068001,6.7120004,0.15100001,2.722544,0,nan,0.0,0.0,1092,4,0,1,20
333062613,1693632476600325,11010053,366607429,1263425738,17692,35348,0.19800001,0.011825479,0.96900004,1.348,0.57,0.87,98,93,16.084002,-14.779,6.346,0.40500003,2.735994,0,nan,0.0,0.0,1092,4,0,1,20
334045613,1693632477600326,11010053,366606104,1263426471,17262,34919,0.22200002,0.012266348,0.96700007,1.335,0.57,0.87,98,92,16.087,-14.612,6.7300005,0.65000004,2.7099452,0,nan,0.0,0.0,1092,4,0,1,20
335049613,1693632478600326,11010053,366604760,1263427235,16645,34301,0.22100002,0.012038234,0.96700007,1.3280001,0.57,0.87,98,98,16.595001,-15.151001,6.7700005,0.61600006,2.7213821,0,nan,0.0,0.0,1092,4,0,1,20
336035613,1693632479600326,11010053,366603347,1263428024,16288,33945,0.22000001,0.011047236,0.96500003,1.3160001,0.57,0.87,98,100,17.882,-16.352001,7.2360005,-0.23300001,2.724993,0,nan,0.0,0.0,1092,4,0,1,20
337042621,1693632480600327,11010053,366601847,1263428860,17306,34964,0.209,0.00951187,0.96300006,1.304,0.57,0.87,98,83,18.479,-16.684,7.945,-0.76100004,2.6971421,0,nan,0.0,0.0,1092,4,0,1,20
338046676,1693632481600327,11010053,366600377,1263429920,18627,36284,0.21300001,0.009478184,0.957,1.2770001,0.58,0.87,98,95,19.306002,-15.260001,11.826,-1.9030001,2.4823334,0,nan,0.0,0.0,1092,4,0,1,19
339041630,1693632482600327,11010053,366599134,1263431473,20787,38445,0.22600001,0.009084787,0.95900005,1.2870001,0.64,0.96,98,100,19.959002,-12.442,15.607,-2.5110002,2.2438476,0,nan,0.0,0.0,1092,4,0,1,18
340046910,1693632483600327,11010053,366598204,1263433400,23291,40949,0.257,0.010250144,0.96500003,1.3000001,0.58,0.87,98,95,20.133001,-7.846,18.541,-2.966,1.9710969,0,nan,0.0,0.0,1092,4,0,1,19
341050613,1693632484600328,11010053,366597748,1263435554,26895,44554,0.252,0.011476936,0.9760001,1.312,0.58,0.87,98,78,19.824001,-2.572,19.657001,-3.558,1.7008795,0,nan,0.0,0.0,1092,4,0,1,19
342039725,1693632485600328,11010053,366597723,1263437736,29545,47204,0.2,0.011692658,0.97800004,1.3030001,0.58,0.87,98,95,19.383001,2.663,19.199001,-2.786,1.4329604,0,nan,0.0,0.0,1092,4,0,1,19
343050613,1693632486600328,11010053,366598207,1263439781,32335,49994,0.18400002,0.00934938,0.96700007,1.297,0.57,0.87,98,79,19.057001,7.4680004,17.533,-2.592,1.1681517,0,nan,0.0,0.0,1092,4,0,1,20
344045093,1693632487600329,11010053,366599054,1263441621,34486,52147,0.194,0.008140913,0.95000005,1.284,0.57,0.87,98,95,19.052,11.512,15.18,-2.414,0.9219452,0,nan,0.0,0.0,1092,4,0,1,20
345045797,1693632488600329,11010053,366600252,1263443118,36707,54368,0.22900002,0.008388925,0.93500006,1.276,0.57,0.87,98,91,18.861,14.867001,11.606001,-2.545,0.66280884,0,nan,0.0,0.0,1092,4,0,1,20
346044612,1693632489600329,11010053,366601718,1263444199,39102,56763,0.275,0.008762251,0.92600006,1.271,0.57,0.87,98,93,18.877,17.154001,7.879,-2.19,0.43058285,0,nan,0.0,0.0,1092,4,0,1,20
347046614,1693632490600330,11010053,366603335,1263444791,41701,59361,0.25,0.0085924305,0.92100006,1.2670001,0.57,0.87,98,89,18.605001,18.392,2.8070002,-3.121,0.15147328,0,nan,0.0,0.0,1092,4,0,1,20
348044613,1693632491600330,11010053,366604996,1263444864,44703,62363,0.23200001,0.008781624,0.919,1.2700001,0.59,0.87,98,74,18.588001,18.547,-1.225,-2.8070002,6.2172074,0,nan,0.0,0.0,1092,4,0,1,19
349035696,1693632492600330,11010053,366606625,1263444470,47517,65177,0.23400001,0.010284702,0.915,1.2720001,0.57,0.87,98,96,18.08,17.153,-5.715,-2.788,5.9615917,0,nan,0.0,0.0,1092,4,0,1,20
350040613,1693632493600330,11010053,366608094,1263443572,50405,68065,0.22100002,0.011032925,0.91400003,1.2780001,0.57,0.87,98,94,18.34,15.368001,-10.009001,-2.785,5.7058887,0,nan,0.0,0.0,1092,4,0,1,20
351043623,1693632494600331,11010053,366609357,1263442266,52549,70208,0.19500001,0.010581407,0.91200006,1.2850001,0.57,0.87,98,89,18.433,12.645,-13.412001,-1.743,5.46838,0,nan,0.0,0.0,1092,4,0,1,20
352038614,1693632495600331,11010053,366610322,1263440607,53824,71483,0.18300001,0.009099797,0.906,1.2820001,0.57,0.87,98,95,18.365002,8.84,-16.098001,-0.776,5.2145457,0,nan,0.0,0.0,1092,4,0,1,20
353044617,1693632496600331,11010053,366610929,1263438659,54529,72188,0.17400001,0.008143706,0.901,1.2820001,0.57,0.87,98,82,18.979,4.6860003,-18.391,-0.40800002,4.961898,0,nan,0.0,0.0,1092,4,0,1,20
354030614,1693632497600332,11010053,366611122,1263436542,54865,72524,0.231,0.008409345,0.897,1.2900001,0.59,0.87,98,94,19.188002,-0.16900001,-19.188002,-0.354,4.703561,0,nan,0.0,0.0,1092,4,0,1,19
355030733,1693632498600332,11010053,366610877,1263434403,55192,72850,0.273,0.008732231,0.897,1.304,0.61,0.9,98,92,19.587002,-5.1790004,-18.890001,-0.591,4.4447746,0,nan,0.0,0.0,1092,4,0,1,18
356039008,1693632499600332,11010053,366610190,1263432382,55617,73275,0.257,0.009371196,0.90200007,1.3240001,0.59,0.87,98,95,19.709002,-9.774,-17.116001,-0.164,4.193541,0,nan,0.0,0.0,1092,4,0,1,19
357034612,1693632500600333,11010053,366609082,1263430617,55887,73544,0.208,0.00797057,0.906,1.3390001,0.59,0.88,98,82,20.237001,-14.530001,-14.085001,-0.120000005,3.911448,0,nan,0.0,0.0,1092,4,0,1,19
358039611,1693632501600333,11010053,366607578,1263429269,56173,73830,0.20300001,0.008182627,0.90500003,1.337,0.57,0.87,98,76,20.822,-18.419,-9.71,-0.485,3.6267564,0,nan,0.0,0.0,1092,4,0,1,20
359044613,1693632502600333,11010053,366605788,1263428473,56883,74540,0.19900002,0.007307868,0.89300007,1.3030001,0.57,0.87,99,92,21.160002,-20.711,-4.3370004,-0.38900003,3.3480105,0,nan,0.0,0.0,1092,4,0,1,20
360039640,1693632503600333,11010053,366603879,1263428353,58140,75797,0.20700002,0.009110095,0.88500005,1.292,0.57,0.87,99,91,21.109001,-21.002,2.1220002,-0.859,3.040885,0,nan,0.0,0.0,1092,4,0,1,20
361039614,1693632504600334,11010053,366602030,1263428866,59325,76982,0.19900002,0.008229227,0.87700003,1.2670001,0.57,0.87,99,95,20.642,-19.269001,7.4020004,-0.549,2.7748137,0,nan,0.0,0.0,1092,4,0,1,20
362029613,1693632505600334,11010053,366600403,1263429956,59781,77439,0.22800002,0.009602103,0.87700003,1.258,0.64,0.96,99,87,20.236,-16.055,12.318001,-0.49800003,2.487141,0,nan,0.0,0.0,1092,4,0,1,18
363060612,1693632506600334,11010053,366599151,1263431585,60484,78142,0.23300001,0.009639105,0.89100003,1.2880001,0.58,0.87,98,99,20.065,-11.872001,16.176,-1.0220001,2.2039042,0,nan,0.0,0.0,1092,4,0,1,19
364044612,1693632507600335,11010053,366598246,1263433507,60692,78350,0.289,0.012482595,0.90400004,1.317,0.58,0.87,98,97,19.578001,-7.3840003,18.132,0.22200002,1.9575479,0,nan,0.0,0.0,1092,4,0,1,19
365040613,1693632508600335,11010053,366597830,1263435598,60107,77766,0.21400002,0.010732552,0.90900004,1.3290001,0.57,0.87,98,96,19.108002,-1.9650002,19.006,0.42000002,1.6738293,0,nan,0.0,0.0,1092,4,0,1,20
366038621,1693632509600335,11010053,366597858,1263437729,59510,77169,0.20300001,0.010891029,0.90700006,1.33,0.57,0.87,98,99,18.882,2.503,18.716002,0.78200006,1.437845,0,nan,0.0,0.0,1092,4,0,1,20
367037628,1693632510600336,11010053,366598288,1263439726,58605,76265,0.2,0.0102011,0.90000004,1.315,0.59,0.87,98,82,18.417002,7.2070003,16.948,0.757,1.1687282,0,nan,0.0,0.0,1092,4,0,1,19
368045612,1693632511600336,11010053,366599114,1263441493,58054,75714,0.19900002,0.009089326,0.892,1.2980001,0.57,0.87,98,95,18.272001,10.9210005,14.649001,0.46100003,0.93018293,0,nan,0.0,0.0,1092,4,0,1,20
369040623,1693632512600336,11010053,366600240,1263442949,57690,75350,0.24700001,0.009306096,0.88600004,1.2930001,0.57,0.87,98,96,18.034,13.776001,11.639001,0.12100001,0.7015031,0,nan,0.0,0.0,1092,4,0,1,20
370040612,1693632513600336,11010053,366601600,1263443997,57979,75640,0.263,0.010028487,0.8880001,1.294,0.57,0.87,98,105,17.743,16.121,7.412,-1.0830001,0.43092978,0,nan,0.0,0.0,1092,4,0,1,20
371039612,1693632514600337,11010053,366603096,1263444657,58156,75816,0.263,0.00847846,0.89000005,1.2950001,0.57,0.87,98,96,17.486,16.886002,4.543,0.34100002,0.26283786,0,nan,0.0,0.0,1092,4,0,1,20
372034612,1693632515600337,11010053,366604646,1263444870,58095,75755,0.256,0.009127025,0.892,1.299,0.57,0.87,98,94,17.343,17.343,-0.101,-0.13000001,6.27736,0,nan,0.0,0.0,1092,4,0,1,20
373054613,1693632516600337,11010053,366606186,1263444605,58163,75823,0.26500002,0.01104357,0.896,1.304,0.59,0.87,98,75,17.214,16.638,-4.418,-0.29000002,6.023655,0,nan,0.0,0.0,1092,4,0,1,19
374036619,1693632517600338,11010053,366607650,1263443917,58085,75745,0.254,0.012289561,0.89900005,1.312,0.57,0.87,98,71,17.348001,15.437,-7.9170003,0.141,5.809316,0,nan,0.0,0.0,1092,4,0,1,20
375024613,1693632518600338,11010053,366608948,1263442815,57949,75609,0.23300001,0.014502639,0.90800005,1.3290001,0.57,0.87,98,88,17.532001,13.178,-11.563001,0.109000005,5.5629735,0,nan,0.0,0.0,1092,4,0,1,20
376039613,1693632519600338,11010053,366610002,1263441340,57707,75366,0.16700001,0.009751853,0.90400004,1.327,0.57,0.87,98,91,17.76,9.986,-14.686001,-0.006,5.309552,0,nan,0.0,0.0,1092,4,0,1,20
377043675,1693632520600339,11010053,366610730,1263439560,57748,75407,0.162,0.0086435685,0.89800006,1.3240001,0.57,0.87,98,99,18.046001,6.2770004,-16.919,0.069000006,5.067652,0,nan,0.0,0.0,1092,4,0,1,20
378039613,1693632521600339,11010053,366611094,1263437580,57828,75486,0.22200002,0.008978497,0.89300007,1.3280001,0.57,0.87,98,91,18.324001,2.157,-18.197,0.097,4.8303595,0,nan,0.0,0.0,1092,4,0,1,20
379033613,1693632522600339,11010053,366611068,1263435517,57786,75444,0.21700001,0.009148317,0.89300007,1.3390001,0.63,0.94,98,93,18.652,-2.559,-18.475,-0.21400002,4.574733,0,nan,0.0,0.0,1092,4,0,1,18
380037729,1693632523600340,11010053,366610623,1263433488,57879,75536,0.261,0.010255903,0.89800006,1.3560001,0.61,0.94,98,96,19.072,-7.025,-17.731,-0.006,4.335142,0,nan,0.0,0.0,1092,4,0,1,19
381035619,1693632524600340,11010053,366609764,1263431598,58189,75847,0.27100003,0.0117162205,0.906,1.3750001,0.61,0.94,98,94,19.699001,-11.551001,-15.957001,-0.208,4.085836,0,nan,0.0,0.0,1092,4,0,1,19
382034613,1693632525600340,11010053,366608513,1263430006,58102,75759,0.22700001,0.00944258,0.91300005,1.3870001,0.61,0.94,98,94,20.064001,-15.722001,-12.466001,0.291,3.8120098,0,nan,0.0,0.0,1092,4,0,1,19
383039615,1693632526600340,11010053,366606902,1263428871,58117,75774,0.19600001,0.006457544,0.91,1.3740001,0.61,0.94,98,97,20.632002,-19.219002,-7.5030003,0.033,3.513784,0,nan,0.0,0.0,1092,4,0,1,19
384038613,1693632527600341,11010053,366605087,1263428350,58857,76514,0.22100002,0.008267275,0.896,1.3310001,0.61,0.94,98,74,19.729,-19.634,-1.9340001,-0.80300003,3.2397814,0,nan,0.0,0.0,1092,4,0,1,19
385031612,1693632528600341,11010053,366603448,1263428104,59784,77441,0.27100003,0.016604887,0.90000004,1.3260001,0.61,0.94,98,94,16.92,-16.503,-3.7340002,-0.573,3.364108,0,nan,0.0,0.0,1092,4,0,1,19
386029618,1693632529600341,11010053,366602350,1263427183,60419,78076,0.321,0.021193532,0.91400003,1.3410001,0.62,0.96999997,98,99,13.505001,-7.6170006,-11.152,-0.513,4.1131682,0,nan,0.0,0.0,1014,4,0,1,18
387028115,1693632530600342,11010053,366602154,1263425956,60496,78152,0.24400002,0.037236247,0.933,1.365,0.62,0.96999997,98,100,10.032001,1.8800001,-9.854,0.024,4.900878,0,nan,0.0,0.0,1014,4,0,1,18
388028617,1693632531600342,11010053,366602430,1263425025,60917,78573,0.187,0.027132189,0.943,1.366,0.57,0.87,98,77,6.0660005,2.42,-5.5620003,-1.5920001,5.139935,0,nan,0.0,0.0,1014,4,0,1,20
389038613,1693632532600342,11010053,366602447,1263424733,58498,76155,0.33800003,0.19802,0.943,1.3690001,0.61,0.94,98,70,1.276,-0.72700006,-1.049,2.539,4.2833056,0,nan,0.0,0.0,1014,4,0,1,19
390038630,1693632533600343,11010053,366602385,1263424631,55595,73251,0.25800002,0.07336369,0.947,1.36,0.57,0.87,98,86,2.8820002,-2.26,-1.7870001,4.0880003,3.7845795,0,nan,0.0,0.0,1014,4,0,1,20
391038614,1693632534600343,11010053,366602321,1263424553,52448,70104,0.26700002,0.30935228,0.95400006,1.3570001,0.57,0.87,98,98,0.82800007,0.15,-0.814,3.1710002,4.4568915,0,nan,0.0,0.0,1014,4,0,1,20
392042614,1693632535600343,11010053,366602402,1263424525,49796,67452,0.307,0.15288647,0.95300007,1.358,0.57,0.87,97,90,1.245,1.148,0.48200002,2.0570002,0.354276,0,nan,0.0,0.0,1014,4,0,1,20
393041613,1693632536600344,11010053,366602592,1263424533,48528,66184,0.22700001,0.07564937,0.952,1.365,0.57,0.87,97,88,2.6230001,2.5540001,-0.6,-0.14400001,6.1526484,0,nan,0.0,0.0,1014,4,0,1,20
394042621,1693632537600344,11010053,366602898,1263424389,49542,67198,0.18900001,0.05720212,0.95000005,1.3670001,0.57,0.87,97,93,3.755,3.4480002,-1.4870001,-1.7450001,5.9004188,0,nan,0.0,0.0,1014,4,0,1,20
395042622,1693632538600344,11010053,366603223,1263424206,51434,69090,0.215,0.06190159,0.95400006,1.366,0.57,0.87,97,94,3.9310002,3.653,-1.452,-2.3100002,5.88818,0,nan,0.0,0.0,1014,4,0,1,20
396038973,1693632539600344,11010053,366603564,1263424059,54022,71678,0.224,0.058681108,0.96000004,1.366,0.59,0.87,97,92,3.8370001,3.6490002,-1.189,-2.8520002,5.959357,0,nan,0.0,0.0,1014,4,0,1,19
397032665,1693632540600345,11010053,366603922,1263423938,56738,74394,0.22200002,0.057202294,0.96500003,1.365,0.61,0.9,97,88,3.821,3.6330001,-1.184,-2.867,5.9857607,0,nan,0.0,0.0,1014,4,0,1,18
398039240,1693632541600345,11010053,366604243,1263423804,59271,76927,0.23400001,0.059801787,0.9710001,1.363,0.59,0.87,97,80,3.6850002,3.5200002,-1.0910001,-1.9100001,5.9665694,0,nan,0.0,0.0,1014,4,0,1,19
399039103,1693632542600345,11010053,366604570,1263423698,60331,77987,0.282,0.055457313,0.97900003,1.3620001,0.59,0.89,97,86,3.7560003,3.67,-0.799,-0.73600006,6.052779,0,nan,0.0,0.0,1014,4,0,1,19
400039175,1693632543600346,11010053,366604900,1263423601,60820,78476,0.27400002,0.05690768,0.98700005,1.3610001,0.61,0.9,97,88,3.765,3.6350002,-0.97800004,-0.469,6.0294657,0,nan,0.0,0.0,1014,4,0,1,18
401029181,1693632544600346,11010053,366605234,1263423481,61229,78885,0.291,0.057450302,0.994,1.3620001,0.56,0.82,97,81,3.693,3.5440001,-1.0380001,-0.23200001,5.9987035,0,nan,0.0,0.0,1014,4,0,1,20
402034081,1693632545600346,11010053,366605578,1263423350,61412,79068,0.279,0.051795263,0.99700004,1.3610001,0.56,0.82,97,89,4.0290003,3.818,-1.2880001,-0.172,5.9567313,0,nan,0.0,0.0,1014,4,0,1,20
403038634,1693632546600347,11010053,366605927,1263423208,61651,79307,0.28500003,0.049828626,1.0,1.3610001,0.58,0.83,96,89,4.026,3.8360002,-1.2240001,-0.18900001,5.9670525,0,nan,0.0,0.0,1014,4,0,1,19
404034807,1693632547600347,11010053,366606284,1263423072,61802,79458,0.282,0.050345942,1.003,1.358,0.58,0.83,96,76,4.0290003,3.8250003,-1.2650001,-0.16800001,5.9684415,0,nan,0.0,0.0,1014,4,0,1,19
405030612,1693632548600347,11010053,366606631,1263422934,62013,79669,0.26000002,0.05247559,1.0020001,1.353,0.56,0.79999995,90,84,3.8910003,3.6950002,-1.22,-0.16600001,5.962177,0,nan,0.0,0.0,1014,4,0,1,20
406043613,1693632549600348,11010053,366606976,1263422801,62135,79791,0.25100002,0.04977225,1.0020001,1.348,0.56,0.79999995,90,90,3.9780002,3.7570002,-1.309,0.018000001,5.9537854,0,nan,0.0,0.0,1014,4,0,1,20
407034625,1693632550600348,11010053,366607291,1263422681,62409,80065,0.24100001,0.06654573,0.9990001,1.342,0.56,0.79999995,90,90,2.9650002,2.809,-0.94900006,-0.16700001,5.9644423,0,nan,0.0,0.0,1014,4,0,1,20
408037614,1693632551600348,11010053,366607483,1263422600,62581,80237,0.27100003,0.1150994,0.9990001,1.335,0.56,0.79999995,90,71,1.746,1.6470001,-0.58000004,0.086,5.945317,0,nan,0.0,0.0,1014,4,0,1,20
409037635,1693632552600348,11010053,366607603,1263422539,62499,80154,0.22200002,0.1950648,0.99700004,1.3240001,0.53999996,0.79999995,90,93,1.0940001,0.9620001,-0.521,0.149,5.8064637,0,nan,0.0,0.0,1014,4,0,1,21
410034613,1693632553600349,11010053,366607643,1263422445,62512,80167,0.22700001,0.1600062,0.99200004,1.3110001,0.56,0.79999995,90,84,1.4380001,-0.586,-1.3130001,-0.047000002,4.4527636,0,nan,0.0,0.0,1014,4,0,1,20
411042702,1693632554600349,11010053,366607543,1263422180,62534,80190,0.21700001,0.055816848,0.989,1.3010001,0.56,0.79999995,90,79,3.8420002,-1.475,-3.548,0.07700001,4.301944,0,nan,0.0,0.0,1170,4,0,1,20
412032613,1693632555600349,11010053,366607423,1263421766,62603,80258,0.21900001,0.07112286,0.98800004,1.294,0.56,0.79999995,90,87,3.453,-1.215,-3.232,-0.098000005,4.3598666,0,nan,0.0,0.0,1170,4,0,1,20
413030613,1693632556600350,11010053,366607340,1263421472,62656,80312,0.186,0.116634585,0.98600006,1.279,0.58,0.83,96,91,2.21,-0.587,-2.131,0.209,4.407943,0,nan,0.0,0.0,1170,4,0,1,19
414025012,1693632557600350,11010053,366607301,1263421280,62770,80425,0.16900001,0.20319611,0.984,1.2590001,0.58,0.83,96,88,1.2470001,-0.21000001,-1.2290001,0.102000006,4.512116,0,nan,0.0,0.0,1170,4,0,1,19
415032612,1693632558600350,11010053,366607300,1263421174,63000,80655,0.18,0.34966344,0.98,1.2370001,0.56,0.79999995,97,80,0.684,-0.13000001,-0.67200005,-0.029000001,4.555999,0,nan,0.0,0.0,1170,4,0,1,20
416037613,1693632559600351,11010053,366607258,1263420976,63019,80674,0.20700002,0.0749221,0.98100007,1.2340001,0.53999996,0.79999995,97,86,3.255,-0.89400005,-3.13,-0.076000005,4.425217,0,nan,0.0,0.0,1170,4,0,1,21
417035613,1693632560600351,11010053,366607169,1263420586,63118,80773,0.194,0.06989939,0.98100007,1.2260001,0.53999996,0.79999995,103,94,3.3730001,-1.164,-3.1650002,-0.128,4.3934035,0,nan,0.0,0.0,1170,4,0,1,21
418027614,1693632561600351,11010053,366607082,1263420348,63757,81412,0.224,0.17408925,0.97400004,1.189,0.56,0.79999995,103,96,1.246,-0.675,-1.0480001,-0.018000001,4.196507,0,nan,0.0,0.0,1170,4,0,1,20
419036618,1693632562600352,11010053,366607050,1263420272,63842,81497,0.231,0.6528622,0.97400004,1.177,0.56,0.79999995,103,81,0.34300002,-0.15200001,-0.307,-0.039,4.267925,0,nan,0.0,0.0,1170,4,0,1,20
420042612,1693632563600352,11010053,366607048,1263420255,63828,81483,0.275,0.6529069,0.97700006,1.179,0.56,0.79999995,103,72,0.031000001,-0.017,-0.025,-0.011000001,4.267925,0,nan,0.0,0.0,1170,4,0,1,20
421032613,1693632564600352,11010053,366607051,1263420257,63546,81201,0.27100003,0.65301263,0.97800004,1.1830001,0.56,0.79999995,103,97,0.19500001,0.081,0.177,0.99200004,4.267925,0,nan,0.0,0.0,1170,4,0,1,20
422035612,1693632565600352,11010053,366607046,1263420287,62878,80533,0.23500001,0.7564227,0.97900003,1.184,0.57,0.87,103,89,0.282,-0.268,0.09,0.81500006,3.648112,0,nan,0.0,0.0,1170,4,0,1,20
423034614,1693632566600353,11010053,366607054,1263420286,61675,79330,0.277,0.7566241,0.98,1.19,0.53999996,0.79999995,103,87,0.14500001,0.093,-0.11100001,1.1730001,3.648112,0,nan,0.0,0.0,1170,4,0,1,21
424038612,1693632567600353,11010053,366607065,1263420273,60417,78072,0.275,0.7568425,0.97900003,1.195,0.53999996,0.79999995,104,80,0.16700001,0.012,-0.16600001,1.1730001,3.648112,0,nan,0.0,0.0,1170,4,0,1,21
425035695,1693632568600353,11010053,366607076,1263420262,59305,76960,0.25800002,0.75703585,0.98100007,1.1980001,0.53999996,0.79999995,104,77,0.08800001,-0.083000004,-0.029000001,1.052,3.648112,0,nan,0.0,0.0,1170,4,0,1,21
426030743,1693632569600354,11010053,366607073,1263420263,58201,75856,0.24900001,0.75722677,0.98100007,1.199,0.53999996,0.79999995,104,88,0.18100001,-0.18100001,0.013,1.1570001,3.648112,0,nan,0.0,0.0,1170,4,0,1,21
427025831,1693632570600354,11010053,366607063,1263420260,57005,74660,0.257,0.6648364,0.98200005,1.2,0.53999996,0.79999995,104,90,0.155,-0.15400001,-0.013,1.0630001,3.4960475,0,nan,0.0,0.0,1170,4,0,1,21
428038613,1693632571600354,11010053,366607058,1263420260,55788,73443,0.257,0.665068,0.98300004,1.202,0.53999996,0.79999995,103,86,0.109000005,-0.041,0.101,1.1010001,3.4960475,0,nan,0.0,0.0,1170,4,0,1,21
429034611,1693632572600355,11010053,366607056,1263420269,54685,72340,0.24700001,0.6652926,0.98300004,1.2040001,0.53999996,0.79999995,103,82,0.179,-0.165,0.07,1.0450001,3.4960475,0,nan,0.0,0.0,1170,4,0,1,21
430037619,1693632573600355,11010053,366607043,1263420276,53722,71377,0.24300002,0.66548824,0.984,1.2040001,0.53999996,0.79999995,104,80,0.16100001,-0.158,0.035,0.83100003,3.4960475,0,nan,0.0,0.0,1170,4,0,1,21
431035613,1693632574600355,11010053,366607037,1263420282,52714,70369,0.268,0.66568613,0.984,1.205,0.53999996,0.79999995,104,86,0.082,0.059000004,0.057000004,1.039,3.4960475,0,nan,0.0,0.0,1170,4,0,1,21
432036614,1693632575600356,11010053,366607043,1263420286,51522,69177,0.27100003,0.6659246,0.9850001,1.2080001,0.53999996,0.79999995,104,73,0.074,0.074,-0.002,1.2090001,3.4960475,0,nan,0.0,0.0,1170,4,0,1,21
433038614,1693632576600356,11010053,366607051,1263420288,50371,68027,0.26500002,0.666153,0.98600006,1.2110001,0.53999996,0.79999995,103,89,0.010000001,0.002,-0.010000001,1.097,3.4960475,0,nan,0.0,0.0,1170,4,0,1,21
434047613,1693632577600356,11010053,366607052,1263420291,49214,66869,0.263,0.6663796,0.98700005,1.2140001,0.53999996,0.79999995,104,92,0.034,-0.034,-0.0050000004,1.1680001,3.4960475,0,nan,0.0,0.0,1170,4,0,1,21
435035613,1693632578600356,11010053,366607051,1263420285,48033,65688,0.263,0.66661763,0.989,1.215,0.56,0.79999995,104,78,0.067,-0.009000001,-0.066,1.176,3.4960475,0,nan,0.0,0.0,1170,4,0,1,20
436036703,1693632579600357,11010053,366607050,1263420285,46871,64526,0.26200002,0.66684055,0.99000007,1.218,0.56,0.79999995,104,72,0.026,-0.022000002,0.015000001,1.047,3.4960475,0,nan,0.0,0.0,1170,4,0,1,20
437038611,1693632580600357,11010053,366607056,1263420279,45661,63316,0.257,0.5635862,0.99100006,1.22,0.56,0.79999995,104,87,0.14,-0.055000003,-0.12900001,1.148,3.5679533,0,nan,0.0,0.0,1170,4,0,1,20
438034235,1693632581600357,11010053,366607065,1263420270,44469,62125,0.27,0.56387275,0.99100006,1.2210001,0.56,0.79999995,104,88,0.086,0.076000005,-0.041,1.069,3.5679533,0,nan,0.0,0.0,1170,4,0,1,20
439038614,1693632582600358,11010053,366607071,1263420270,43346,61001,0.26500002,0.56413543,0.99300003,1.222,0.56,0.79999995,104,84,0.059000004,0.014,0.058000002,1.0680001,3.5679533,0,nan,0.0,0.0,1170,4,0,1,20
440025652,1693632583600358,11010053,366607072,1263420278,42224,59879,0.259,0.56440264,0.99300003,1.222,0.58,0.83,104,86,0.085,-0.075,-0.039,1.0630001,3.5679533,0,nan,0.0,0.0,1170,4,0,1,19
441042613,1693632584600358,11010053,366607069,1263420274,41134,58789,0.23700002,0.6396886,0.99500006,1.223,0.56,0.79999995,104,86,0.25100002,-0.25100002,0.0,0.92,3.4050462,0,nan,0.0,0.0,1170,4,0,1,20
442041613,1693632585600359,11010053,366607059,1263420275,40072,57727,0.26200002,0.6399167,0.99600005,1.223,0.53999996,0.79999995,104,94,0.079,0.017,0.07700001,1.033,3.4050462,0,nan,0.0,0.0,1170,4,0,1,21
443034612,1693632586600359,11010053,366607056,1263420286,39045,56700,0.27,0.75451875,0.99600005,1.2240001,0.53999996,0.79999995,104,82,0.147,0.060000002,0.135,1.087,3.243524,0,nan,0.0,0.0,1170,4,0,1,21
444046621,1693632587600359,11010053,366607053,1263420290,37881,55537,0.266,0.75472224,0.99600005,1.2270001,0.53999996,0.79999995,104,89,0.106000006,-0.102000006,0.026,1.1420001,3.243524,0,nan,0.0,0.0,1092,4,0,1,21
445031612,1693632588600360,11010053,366607049,1263420294,36866,54521,0.27600002,0.75491035,0.998,1.23,0.53999996,0.79999995,104,93,0.128,0.024,0.126,1.033,3.243524,0,nan,0.0,0.0,1092,4,0,1,21
446035612,1693632589600360,11010053,366607043,1263420293,35847,53502,0.263,0.7552395,1.0,1.235,0.53999996,0.79999995,103,76,0.11100001,-0.097,-0.052,1.021,3.2037606,0,nan,0.0,0.0,1092,4,0,1,21
447036611,1693632590600360,11010053,366607038,1263420293,34752,52407,0.28,0.7554376,1.0020001,1.238,0.56,0.79999995,103,89,0.09,0.071,0.055000003,1.148,3.2037606,0,nan,0.0,0.0,1092,4,0,1,20
448035613,1693632591600360,11010053,366607041,1263420294,33679,51334,0.28500003,0.75563574,1.0040001,1.2420001,0.56,0.79999995,103,91,0.101,0.098000005,-0.025,1.1860001,3.2037606,0,nan,0.0,0.0,1092,4,0,1,20
449034619,1693632592600361,11010053,366607051,1263420280,32569,50224,0.26500002,0.7558427,1.006,1.241,0.53999996,0.79999995,103,82,0.13000001,0.018000001,-0.128,1.149,3.2037606,0,nan,0.0,0.0,1092,4,0,1,21
450032835,1693632593600361,11010053,366607049,1263420267,31501,49157,0.25800002,0.7560443,1.003,1.241,0.53999996,0.79999995,96,81,0.18300001,-0.098000005,-0.15400001,1.0550001,3.2037606,0,nan,0.0,0.0,1092,4,0,1,21
