timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
229092265,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,2.973498,0.054639913,2.736578e-09,0.03911196,-0.068865195,-9.85095,0.036358997,-0.019461477,0.056106597,4.040822,46.57511,13.514985,0.02395338,0.007088659,0.00017701683,36.443596,36.443596
230129463,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,2.8702042,0.052615292,2.9422973e-09,0.066733904,0.023454987,-9.707609,0.0530233,-0.03583917,0.02260626,7.792547,28.442045,39.29282,0.018968068,0.026760016,-0.0007739422,36.460274,36.460274
231166635,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,2.8193758,0.053328108,2.70616e-09,-0.008317446,-0.28873414,-9.776827,-0.025507249,0.037971526,0.012298697,5.052152,21.044249,26.587145,0.016481524,0.019029727,-0.0008410978,36.48328,36.48328
232100156,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,2.5919938,0.0487881,1.8826216e-09,-0.03759469,-0.23673046,-9.964358,0.045126867,-0.07653252,0.010298493,2.2221758,2.6148033,10.473794,0.0022332766,0.0065128044,4.7512917e-06,36.484142,36.484142
233137298,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.4428048,0.05995165,3.2935765e-09,-0.002258119,-0.19119108,-9.715335,-0.042102326,-0.025115373,-0.047260895,2.52839,1.5276796,12.447108,0.0017962776,0.0032615934,-9.103594e-05,36.515705,36.515705
234174465,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,2.8230104,0.053133406,1.0790284e-09,-0.06050499,-0.106238835,-9.843334,0.021793008,-0.017702002,-0.025372095,2.8187964,16.20305,9.796405,0.009939379,0.008377395,-0.00025206758,36.54575,36.54575
235107933,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,2.6520336,0.049253993,1.5660464e-09,-0.19292562,-0.19766736,-10.849455,-0.024759868,-0.00011864999,0.006125281,3.4054246,17.615927,10.768001,0.013062244,0.004934122,-0.0003976884,36.564453,36.564453
236145332,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,2.567055,0.052909475,1.9280348e-09,-0.100271344,-0.316779,-10.040774,0.06696091,0.04784102,0.008347416,2.1223202,21.629936,18.037834,0.019011477,0.013334483,-0.00060970767,36.575947,36.575947
237182302,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.866061,0.07558179,8.15612e-09,-0.07634631,-0.45042974,-9.916423,-0.07541764,-0.08300088,0.07482314,3.3454878,65.73838,24.482119,0.06066945,0.016448207,-0.0016094894,36.60074,36.60074
238115769,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,2.465656,0.047858592,2.1318198e-09,-0.051648676,-0.64764905,-9.771884,0.028245792,0.048314396,0.011354365,2.4510882,185.64139,9.408258,0.12145674,0.009003054,-0.0031737003,36.63633,36.63633
239152989,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.451358,0.071457595,3.6431953e-09,-0.04906811,-0.09754854,-9.920836,-0.010432603,-0.058132563,0.036628146,1.8370625,25.900053,20.73409,0.036297254,0.010071063,-0.0013764616,36.667385,36.667385
240086440,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.3849542,0.06890301,4.1680774e-09,-0.026050301,-0.50019985,-10.0551,-0.024691924,-0.023194704,0.03778147,2.2039335,115.19457,20.200863,0.11987677,0.014873401,-0.0048131435,36.68384,36.68384
241123613,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.3465292,0.07022343,3.7744234e-09,0.017348044,0.104700394,-9.960277,-0.0040924493,-0.015967887,0.027024569,2.8017113,138.46536,16.889795,0.09927937,0.010036418,-0.003313748,36.709225,36.709225
242161076,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.3938763,0.0671806,2.5507938e-09,-0.057695083,-0.6502961,-9.894327,0.017398443,-0.0040429924,0.02829865,3.5036614,207.63545,14.802142,0.17043808,0.013270652,-0.005643375,36.73345,36.73345
243094278,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,2.5700924,0.05863391,2.623808e-09,0.06467934,0.1303379,-9.856581,-0.019313833,-0.03648819,-0.02056143,2.5592165,172.14154,7.5868697,0.1208781,0.013916412,-0.0023027668,36.75545,36.75545
244131475,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.3025525,0.06594814,3.3056684e-09,-0.001836979,-0.20531403,-10.046285,0.054935455,-0.06391524,0.018265393,3.023979,19.71495,16.985485,0.026066836,0.008875514,-0.0008027665,36.753002,36.753002
245168652,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.2077954,0.05823297,1.2284228e-09,-0.009914737,-0.109501906,-9.791271,-0.048741885,-0.0104511585,0.014405905,2.835648,13.997298,8.481912,0.023755604,0.005291471,-0.0007655037,36.77723,36.77723
246102120,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.137917,0.060923774,2.6525124e-09,-0.010767871,-0.10797518,-9.757552,-0.044200376,0.0049482826,0.013584021,3.0357788,233.89038,8.028771,0.1689763,0.01330594,-0.0040858504,36.773136,36.773136
247139310,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,2.8926115,0.054852642,1.6824374e-09,0.007907905,-0.024096942,-9.828737,0.02323832,0.017129602,-0.009117859,3.3618412,134.93846,8.432745,0.09569578,0.0110780215,-0.0025725134,36.780537,36.780537
248176506,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,2.2348044,0.046466704,1.9847148e-09,-0.07271143,-0.16537017,-8.890768,0.026952505,-0.0148364445,0.0120343575,3.231077,30.724283,17.762102,0.020162895,0.0126469955,-0.00032198243,36.80224,36.80224
249109987,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,2.7618432,0.051569227,4.3185118e-09,0.001713322,0.017579956,-9.160828,0.027748616,-0.053791717,0.036122058,3.8255835,87.725044,29.62196,0.063346475,0.017090984,-0.0016537237,36.81031,36.81031
250147172,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.2244937,0.056492623,4.501756e-09,-0.010494707,-0.014387856,-9.151266,-0.014738118,-0.05405408,0.05181946,6.1907215,41.915462,29.508108,0.029731065,0.010376822,-0.0013683576,36.83094,36.83094
251184357,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,2.9549456,0.055072103,1.8928118e-08,-0.04403777,0.13993958,-9.715101,0.026551409,0.55908686,0.03182241,5.2900753,79.90313,14.15765,0.04420375,0.018973412,-0.0005813187,36.82597,36.82597
252117835,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,2.6805882,0.055279806,1.3550047e-08,0.019131377,-0.35154358,-10.123851,0.19531737,-0.54132956,0.12444671,2.357905,31.738365,15.751753,0.024093265,0.011048698,-0.0006858065,36.827194,36.827194
253155020,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,2.9556613,0.05944415,4.1235857e-08,-0.09319791,-0.3672433,-10.482229,-0.95981216,-0.5751965,-0.026567645,5.5872045,60.782356,30.426151,0.058225866,0.018897718,-0.0026886892,36.84524,36.84524
254088498,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.1132262,0.0617459,3.2564945e-08,-0.21442628,0.45394984,-11.090515,-0.42820594,0.64007825,-0.15160477,5.1806493,231.66084,15.049382,0.19180281,0.09838322,-0.008943655,36.854153,36.854153
255125701,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.5840356,0.07632625,1.0392821e-08,-0.2890258,0.9224649,-9.730175,0.18232554,0.02874405,-0.12172672,8.847419,276.70224,13.898711,0.17456032,0.022919679,-0.0059290593,36.869682,36.869682
256162884,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.9433281,0.0791697,2.5515286e-08,-0.10918896,1.008527,-10.113089,0.3760838,0.22320768,-0.1165075,10.084164,222.06114,27.273272,0.16154696,0.027496545,-0.0056462614,36.880024,36.880024
257096354,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,4.3928065,0.09560222,1.4813773e-08,0.08766878,1.3223876,-9.930643,0.009561264,-0.14269686,-0.14842108,14.001996,166.17288,34.68256,0.114046276,0.030210767,-0.0031852613,36.888153,36.888153
258133551,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.948513,0.08192801,2.6653977e-08,-0.09061784,0.74982685,-11.070001,0.19526443,-0.44078034,-0.008680074,12.202329,111.33002,41.638313,0.107170075,0.034846418,-0.004079562,36.898445,36.898445
259170742,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.7440608,0.07758023,3.009125e-08,-0.6051227,0.81969565,-9.237811,0.11883436,0.34189454,0.09855446,10.696583,390.2881,31.064106,0.31099415,0.0528546,-0.008129817,36.900806,36.900806
260104225,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.929229,0.07666786,1.6432761e-08,-0.39592317,0.37405318,-10.014944,0.31227311,0.1927661,0.012473465,13.221253,248.01959,39.656456,0.19299144,0.02893839,-0.005911701,36.910152,36.910152
261141412,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.743639,0.07302361,1.8618303e-08,-0.24931273,0.5779455,-9.490606,-0.28446233,-0.33250168,0.10364144,14.456885,99.374504,10.409843,0.07079092,0.013129992,-0.0019958846,36.92295,36.92295
262178612,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.1852276,0.0671832,1.1921788e-08,-0.23759733,0.29263404,-9.009516,0.061125554,0.19824697,0.08161122,3.4771814,53.658607,28.2721,0.049117222,0.029353859,-0.001372514,36.935886,36.935886
263112087,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.0469656,0.065270275,1.2407913e-08,-0.10843253,-0.17448717,-10.569938,-0.053254984,-0.2407294,0.04106016,10.355827,66.99544,31.495264,0.056386504,0.031339116,-0.0018169222,36.92813,36.92813
264149285,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,4.050756,0.0821793,1.1179343e-08,6.2503924,0.27213272,-9.57,-0.044046585,0.029006967,0.06811572,21.569403,185.77689,20.106823,0.122319825,0.019752746,0.00136899,36.94919,36.94919
265186479,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,6.376245,0.14597338,3.605267e-08,5.0564895,0.18092814,-10.274347,0.047659438,0.05245999,-0.1476193,37.556812,245.75198,90.078835,0.25292104,0.06668995,-0.0024949743,36.97198,36.97198
266119983,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,10.145766,0.16778116,1.401925e-08,4.859986,-0.15562655,-9.159395,-0.042304743,-0.09861922,-0.025906207,47.61634,120.67835,129.57425,0.08111531,0.041627437,-0.00044213893,36.98585,36.98585
267157157,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,12.535769,0.199749,2.141256e-08,3.9745638,-0.5082127,-10.937523,0.08298479,-0.011573628,-0.011596867,38.965805,135.99359,127.907776,0.1109651,0.05986538,-0.0029369085,36.988224,36.988224
268090746,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,11.149376,0.18393196,1.5488775e-08,3.0836585,0.07964277,-11.963738,0.11508759,-0.088646375,-0.011886109,17.363358,44.490204,89.573074,0.026243536,0.031199524,0.00022094832,36.986347,36.986347
269127828,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,4.6820817,0.093967624,5.4659328e-08,-1.8306755,-0.05531647,-11.386128,1.2476726,-0.11002893,0.06928134,10.013414,104.75431,11.6134205,0.014093204,0.014510969,0.0012962158,37.009575,37.009575
270165029,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.3608432,0.07357737,5.7910214e-08,0.23536904,0.85553974,-16.551819,-0.74453914,0.27645236,0.56190604,12.17969,29.16694,17.403072,0.011837953,0.020033294,0.00016364854,37.01835,37.01835
271098738,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,4.042555,0.084687784,2.3405802e-08,-0.3431484,-0.14375581,-6.173797,-0.3104796,-0.13584743,0.0350217,15.530005,52.50048,6.6375723,0.022249946,0.011220197,0.00022090475,37.013237,37.013237
272135702,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.6306305,0.078148775,1.6841438e-08,0.22414282,-0.596989,-11.571483,0.22065318,0.008984168,-0.19648652,20.05689,34.842834,14.408751,0.02153942,0.008962277,-0.00022366983,37.01936,37.01936
273172903,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.254249,0.0687599,6.9653296e-09,-0.027222387,-0.3112767,-9.042006,0.08471567,-0.11888999,-0.03482718,12.651029,41.428482,15.550063,0.02207927,0.009282994,-0.00010774695,37.029568,37.029568
274106409,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.2557454,0.065191455,9.314287e-09,0.1380526,-0.17609121,-11.438502,0.16667403,-0.06538617,-0.012645739,12.562991,39.86515,16.469246,0.026879048,0.011915608,-0.00027338444,37.03811,37.03811
275143640,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.2627416,0.06644347,1.1603151e-08,-0.3218331,-0.09928173,-11.499987,-0.23029062,-0.036237143,-0.00089896604,16.30415,36.414833,14.37571,0.04119742,0.010621537,-0.0011067255,37.016914,37.016914
276180780,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.5352695,0.06965219,4.6309083e-08,2.1585784,-1.1688112,-22.52815,0.014470229,0.7903552,-0.5985089,20.622683,48.07937,51.405945,0.020311024,0.015659705,0.00033170378,37.02504,37.02504
277114256,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.9858994,0.082310334,6.5379545e-08,1.8399802,-2.287167,-20.900644,0.032363087,0.6460744,-0.57071334,27.063377,92.69626,37.553375,0.04005803,0.026090773,0.00014810341,37.01072,37.01072
278151599,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,4.357216,0.08513007,6.483554e-08,1.8660994,-3.2454715,-19.766998,0.079121046,0.6630899,-0.5032617,32.816216,90.342026,60.88866,0.0413161,0.0251289,0.00037057762,36.988945,36.988945
279188652,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,4.0281544,0.08450763,6.331125e-08,1.8595697,-2.5852234,-14.404087,0.26348573,0.42858225,-0.5744202,25.840374,96.89279,41.053585,0.05037635,0.01993827,0.00036036453,37.000885,37.000885
280122128,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.2027378,0.0694414,6.6545645e-08,-0.26712328,-0.9779385,-6.197978,1.3115578,0.018382873,-0.0015890334,20.356775,62.89222,8.588547,0.03929728,0.011747229,8.259837e-05,36.975643,36.975643
281159339,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.0322638,0.059883006,3.3813112e-08,0.6060967,-0.056188047,-16.390097,-0.24598648,0.27455544,0.51115054,23.458265,61.31855,27.934252,0.027198965,0.010062129,0.00092542823,36.98111,36.98111
282092806,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.0918758,0.06225147,2.0756609e-08,-0.044127624,-0.5421074,-11.968476,-0.04812588,0.095055744,0.30858424,20.806522,78.0004,19.694973,0.041082896,0.007924282,0.00052318734,36.95753,36.95753
283130005,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.0929055,0.06458326,1.5539559e-08,-0.35869282,-0.1652336,-8.847855,-0.17776701,0.027062943,0.1432998,21.503117,50.916397,16.797153,0.030098978,0.013169292,-0.0002687081,36.96285,36.96285
284167316,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.2298777,0.0693616,1.6988011e-08,-0.45015857,0.23104732,-9.364137,-0.26885015,-0.081920184,0.108617604,11.5976095,40.95382,12.750137,0.027956935,0.010294856,-0.000108946835,36.933372,36.933372
285100675,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.450951,0.06880457,1.7762998e-08,-0.6172687,0.15523762,-9.344767,-0.32594824,-0.030867446,0.08054901,15.296105,52.43597,11.021402,0.033165827,0.011194504,-0.00067098136,36.925964,36.925964
286137868,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.499298,0.070291966,6.8988473e-09,-0.19541697,0.14867479,-11.14699,-0.0794675,-0.05359061,-0.045125086,13.950088,37.32679,12.511468,0.019548269,0.01092539,0.00059499306,36.90749,36.90749
287175244,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.3627698,0.069706194,9.024536e-09,0.1440993,-0.16716424,-11.625575,-0.09255174,0.05000076,0.043851983,15.3292265,43.74937,10.89093,0.03439926,0.010829456,-0.0008699674,36.888588,36.888588
288108536,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.4993033,0.072441526,5.3995235e-09,0.20688735,-0.267694,-9.743409,0.075202666,0.053227097,-0.014568644,16.566696,42.797268,10.474657,0.0266402,0.010408981,-0.00027499115,36.881977,36.881977
289145731,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.4473047,0.07236633,8.051572e-09,0.33959234,0.046546146,-7.7505608,0.13019964,-0.04814479,0.0009934403,15.858828,49.366085,11.458239,0.031871952,0.012908583,-0.0006328324,36.843292,36.843292
290182936,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.4771056,0.067542136,6.2075736e-09,0.0995961,-0.44562164,-9.552456,0.018250708,-0.073616885,0.092600115,12.269588,46.910294,8.430874,0.030933749,0.009235927,-0.00041265544,36.834953,36.834953
291116392,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.494477,0.069479614,4.6042268e-09,0.057734847,-0.4301997,-12.30807,0.016857233,-0.041883975,0.0615536,16.376883,41.41142,16.306091,0.023375068,0.012039643,-0.0003034248,36.827053,36.827053
292153585,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.627084,0.069824725,1.5184238e-08,0.25582075,-0.014254552,-10.797301,-0.25060713,0.059519373,0.0346335,11.472331,37.18191,13.476222,0.015354325,0.015525628,-7.656645e-05,36.802685,36.802685
293087055,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.6459904,0.0718181,6.657727e-09,0.39504886,0.034262873,-9.185537,0.10118,-0.03882402,-0.009538733,11.631203,40.6686,12.756001,0.019006876,0.013195482,-0.00024147931,36.771416,36.771416
294124264,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.57524,0.075176,4.510024e-09,0.052526075,0.14928006,-10.433342,0.042870272,-0.11974085,0.005758511,13.896867,34.47461,14.278563,0.012923504,0.011635376,6.855436e-05,36.765663,36.765663
295161440,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.6466541,0.07232267,6.457244e-09,0.14758351,-0.25755593,-9.663981,-0.052218743,-0.09960373,0.08243388,16.849262,45.579235,10.110155,0.03201054,0.010059009,-0.00059738336,36.721592,36.721592
296094905,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.6547396,0.07142528,1.1341678e-08,0.4586953,0.022935633,-11.070485,-0.18873112,0.111354046,0.017346106,10.24548,26.586794,16.947987,0.019607104,0.011820659,1.6992508e-05,36.701534,36.701534
297132094,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.733933,0.072107986,7.31534e-09,0.31285176,-0.14304554,-9.458628,0.12775896,-0.051776554,0.035237104,11.762199,34.109253,11.610081,0.017296672,0.009877169,-8.7789085e-05,36.673714,36.673714
298169278,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.7889485,0.07457471,6.8730865e-09,0.101833165,-0.055083208,-9.028733,0.10866883,-0.14101097,0.0066267285,11.998349,34.898632,12.625824,0.01700235,0.009856293,4.0299924e-06,36.637188,36.637188
299102750,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.8067713,0.07624679,1.3062357e-08,0.18655556,-0.17591943,-11.550447,-0.22415993,0.02146165,-0.019899935,16.970453,28.740194,12.913453,0.017687855,0.014164942,-0.00010187243,36.60779,36.60779
300139938,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.694442,0.07392808,7.2758426e-09,0.111267276,-0.22671592,-9.734614,0.051079497,0.06146013,0.09137621,16.568844,45.10106,9.689488,0.020883068,0.008760901,0.0001996516,36.590904,36.590904
301177128,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.8313196,0.07992809,5.9007036e-08,0.13745765,-0.5316987,-10.179983,1.0042562,-0.007193349,-0.034516,17.198637,38.69855,11.376053,0.017691549,0.013158244,0.00010569921,36.56264,36.56264
302110607,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.1718814,0.06424147,5.0227523e-08,1.936064,0.30125025,-18.232918,-0.027421055,0.70935726,0.6300211,13.956002,51.100784,18.608162,0.021879146,0.011686268,0.000850194,36.516277,36.516277
303147785,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.3784397,0.07267436,2.4809877e-08,0.19740301,0.73607975,-8.001663,-0.21615472,0.095891126,0.3124745,8.479062,31.627941,12.779661,0.009214553,0.01240632,0.0005285723,36.51002,36.51002
304184952,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.9753733,0.091748424,3.220334e-08,0.013715551,0.087424204,-12.329357,-0.35253832,0.13376808,0.25411487,14.546305,34.22692,13.953789,0.019344032,0.014496882,0.0002734474,36.510246,36.510246
305118416,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,4.2123775,0.10677661,2.9475059e-08,-0.56400585,0.11918662,-9.331376,-0.23158805,-0.11801718,-0.0067593977,14.562203,50.28275,12.369955,0.056070536,0.013099164,0.00015235905,36.46732,36.46732
306155618,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.694161,0.082938395,3.3278784e-08,1.7090627,-0.58850044,-16.644438,0.08083446,0.73646307,0.41424477,15.832475,34.96453,11.428555,0.021796837,0.009300799,0.00013126501,36.448982,36.448982
307089081,2490378,2490378,0,0,0,0,0,405.0059,405.0059,8100.1177,8100.1177,3.0323956,0.06772541,3.0265227e-08,2.2771804,0.5054043,-18.819466,0.059811484,0.5522011,0.42118186,9.103655,27.824623,17.050896,0.009249985,0.013182223,0.0005427457,36.417145,36.417145
