timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
223874271,223873792,19482731,36.660603099999996,126.342033,13.495944,0.5048085,4.226096,0.0007660138,0.002327696,0.0,-0.10554666,-0.121917,-0.26933327,-0.37289953,0.11544465,-0.07187036,0.17246991,0.16000128,-0.75107706,0.8586281,1.1720885,-0.0028464322,13.965662,0.35169697,0.33887327,0.39043477,0.13696912,0.104782745,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,0,1,1,1,0
224374203,224373834,19482731,36.660603099999996,126.342033,13.469417,0.44993564,4.0381413,0.0007660138,0.002327696,0.0,-0.15283296,-0.06813452,-0.39292932,-0.47755823,0.11544465,-0.07187036,0.17246991,-0.12462076,-0.18662935,-0.86173636,1.1528416,-0.0028464322,13.965662,0.5396519,0.3461077,0.39311174,0.14153847,0.10633701,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,0,1,1,0,0
224874487,224873877,19482731,36.660603099999996,126.342033,13.405638,0.46352828,3.7860394,0.0007660138,0.002327696,0.0,-0.15090929,0.05330421,-0.52514344,-0.60289454,0.11544465,-0.07187036,0.17246991,1.309606,0.3439436,-1.5532525,1.1515664,-0.0028464322,13.965662,0.79175377,0.33676594,0.38902488,0.1368693,0.10463195,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,0,1,1,0,0
225374350,225373919,19482731,36.660603099999996,126.342033,13.3563595,0.4974504,3.480338,0.0007660138,0.002327696,0.0,-0.17454383,0.0777963,-0.60116106,-0.66621405,0.11544465,-0.07187036,0.17246991,-0.48029473,0.87871635,0.29518583,1.1510336,-0.0028464322,13.965662,1.097455,0.34402135,0.3917146,0.14124343,0.10617264,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,0,1,1,0,0
225874376,225873962,19482731,36.660603099999996,126.342033,13.296042,0.58110595,3.1487968,0.0007660138,0.002327696,0.0,-0.15913251,0.12152594,-0.6825917,-0.72536707,0.11544465,-0.07187036,0.17246991,-1.355614,0.17882387,0.65293014,1.1369498,-0.0028464322,13.965662,1.4289963,0.33480784,0.39012173,0.13658752,0.10476899,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,0,1,1,0,0
226374432,226374005,19482731,36.660603099999996,126.342033,13.204249,0.66483796,2.7646534,0.0007660138,0.002327696,0.0,-0.12755086,0.11780157,-0.8043764,-0.8442123,0.11544465,-0.07187036,0.17246991,0.5383371,0.22878027,-0.804498,1.015219,-0.115677364,13.965662,1.8131397,0.34208402,0.3928556,0.13737816,0.106318936,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,0,0
226874429,226874048,19482731,36.660603099999996,126.342033,13.159887,0.74102837,2.3333902,0.0007660138,0.002327696,0.0,-0.013814175,0.057328284,-0.8556568,-0.89301634,0.11544465,-0.07187036,0.17246991,-0.29077247,-0.15066692,-1.9402244,1.0209543,-0.115677364,13.965662,2.244403,0.33297464,0.38884586,0.12543076,0.10465954,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,0,0
227374472,227374091,19482731,36.660603099999996,126.342033,13.160369,0.8087072,1.8787483,0.0007660138,0.002327696,0.0,0.0452587,0.0002597034,-0.89165235,-0.9336046,0.11544465,-0.07187036,0.17246991,-0.51451886,-0.3303942,-1.113501,1.0214239,-0.115677364,13.965662,2.6990447,0.33892927,0.39157322,0.13025978,0.10619714,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
227874539,227874134,19482731,36.660603099999996,126.342033,13.178394,0.82659334,1.3911711,0.0007660138,0.002327696,0.0,0.062259834,-0.02786325,-0.9434221,-0.9924303,0.11544465,-0.07187036,0.17246991,-2.3027194,-1.0987413,-1.5850306,1.0474141,-0.115677364,13.965662,3.1866221,0.3297444,0.39000392,0.13174057,0.10479355,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
228374559,228374177,19482731,36.660603099999996,126.342033,13.266236,0.8662682,0.9225604,0.0007660138,0.002327696,0.0,0.10431494,-0.038157526,-0.95071286,-0.97185296,0.11544465,-0.07187036,0.17246991,-0.46625763,-0.77394104,-0.8935993,1.0928948,-0.115677364,13.965662,3.6552327,0.3356619,0.3927208,0.14186573,0.10633212,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
228874618,228874221,19482731,36.660603099999996,126.342033,13.335083,0.8722823,0.40531173,0.0007660138,0.002327696,0.0,0.088583104,-0.06960038,-0.9819167,-1.0278839,0.11544465,-0.07187036,0.17246991,-1.8670452,-0.089865796,-1.4232464,1.1343373,-0.115677364,13.965662,4.1724815,0.32680944,0.39097315,0.14121544,0.10484612,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
229374661,229374264,19482731,36.660603099999996,126.342033,13.414821,0.8598089,-0.1381905,0.0007660138,0.002327696,0.0,0.11811193,-0.08271961,-1.0018014,-1.0679088,0.11544465,-0.07187036,0.17246991,-0.7757173,-1.193462,-2.62111,1.1559141,-0.115677364,13.965662,4.7159834,0.33363417,0.39579666,0.14871989,0.106568575,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
229874709,229874308,19482731,36.660603099999996,126.342033,13.4748125,0.79772854,-0.67121303,0.0007660138,0.002327696,0.0,0.091885865,-0.14540966,-1.0001111,-1.0651501,0.11544465,-0.07187036,0.17246991,-1.594267,-0.5217436,-0.86394405,1.165253,-0.115677364,13.965662,5.2490063,0.32523477,0.39364263,0.14429542,0.105051965,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
230374793,230374352,19482731,36.660603099999996,126.342033,13.552792,0.7231139,-1.1667111,0.0007660138,0.002327696,0.0,0.03273566,-0.13800251,-1.0009632,-1.0361419,0.11544465,-0.07187036,0.17246991,-0.76045924,0.8445788,1.0337018,1.1731416,-0.115677364,13.965662,5.744504,0.33278316,0.39587986,0.14892174,0.106505975,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
230874798,230874396,19482731,36.660603099999996,126.342033,13.583321,0.65488344,-1.6663876,0.0007660138,0.002327696,0.0,-0.049634036,-0.10670948,-1.020853,-1.0416538,0.11544465,-0.07187036,0.17246991,0.30168033,-0.0678272,-1.2132195,1.1791852,-0.115677364,13.965662,6.2441807,0.3242262,0.39132527,0.14260495,0.104757965,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
231374900,231374440,19482731,36.660603099999996,126.342033,13.553117,0.6356293,-2.1843,0.0007660138,0.002327696,0.0,-0.14201419,-0.0898701,-1.001734,-1.0289203,0.11544465,-0.07187036,0.17246991,0.32676223,0.2063496,-0.1342146,1.1843886,-0.115677364,13.965662,6.762093,0.33213332,0.39359358,0.1460304,0.106240064,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
231874973,231874484,19482731,36.660603099999996,126.342033,13.458851,0.5987239,-2.7094123,0.0007660138,0.002327696,0.0,-0.15407558,-0.065101966,-0.99616826,-1.0230286,0.11544465,-0.07187036,0.17246991,0.04382752,0.18031,2.039877,1.1875986,-0.115677364,13.965662,7.2872057,0.32343155,0.39151704,0.13940479,0.10476092,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
232374969,232374528,19482731,36.660603099999996,126.342033,13.386035,0.53771126,-3.2237358,0.0007660138,0.002327696,0.0,-0.14374393,-0.030025596,-1.0221846,-1.043028,0.11544465,-0.07187036,0.17246991,0.44925627,0.31307983,1.6641567,1.1833068,-0.115677364,13.965662,7.801529,0.33122894,0.3937205,0.14256306,0.10622816,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
232874969,232874573,19482731,36.660603099999996,126.342033,13.32192,0.4953068,-3.7480254,0.0007660138,0.002327696,0.0,-0.12138348,0.016837727,-1.0221817,-1.0482203,0.11544465,-0.07187036,0.17246991,0.04172243,0.06503863,-1.2473038,1.1586362,-0.115677364,13.965662,8.325819,0.32225573,0.39163387,0.13648432,0.10474602,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
233375003,233374618,19482731,36.660603099999996,126.342033,13.241507,0.46491325,-4.2845335,0.0007660138,0.002327696,0.0,-0.11024953,0.07240157,-1.0133969,-1.0512064,0.11544465,-0.07187036,0.17246991,0.56957245,-0.18054168,-1.7463955,1.1332805,-0.115677364,13.965662,8.862327,0.33000267,0.39393637,0.14020836,0.10626027,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
233875081,233874662,19482731,36.660603099999996,126.342033,13.181385,0.48716804,-4.740885,0.0007660138,0.002327696,0.0,-0.07711019,0.14597051,-0.9957958,-0.9780466,0.11544465,-0.07187036,0.17246991,-0.07645071,0.48726988,0.28052497,1.11415,-0.115677364,13.965662,9.318678,0.32122743,0.39198065,0.13505077,0.10483269,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
234375081,234374706,19482731,36.660603099999996,126.342033,13.169603,0.5380766,-5.150817,0.0007660138,0.002327696,0.0,-0.004438614,0.17680892,-1.009406,-0.92627627,0.11544465,-0.07187036,0.17246991,-0.28843275,-0.425574,-2.2559452,1.098144,-0.115677364,13.965662,9.72861,0.32901415,0.3943832,0.1393216,0.10636272,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
234875132,234874751,19482731,36.660603099999996,126.342033,13.205258,0.6020262,-5.5580792,0.0007660138,0.002327696,0.0,0.049158894,0.15275879,-1.006534,-0.88628554,0.11544465,-0.07187036,0.17246991,-0.99718,-0.5718271,-0.80445355,1.0902423,-0.115677364,13.965662,10.135872,0.32021183,0.39242682,0.13467053,0.10491159,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
235375234,235374796,19482731,36.660603099999996,126.342033,13.246107,0.6743904,-6.066289,0.0007660138,0.002327696,0.0,0.069034845,0.106047526,-1.6349263,-1.4944215,0.11544465,-0.07187036,0.17246991,-0.100711524,0.38651204,-0.5634735,1.091024,-0.115677364,13.965662,10.644082,0.32802528,0.39241993,0.14057107,0.106194526,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
235875224,235874841,19482731,36.660603099999996,126.342033,13.293724,0.71366465,-7.1038413,0.0007660138,0.002327696,0.0,0.11013657,0.004852203,-2.8326674,-2.6687424,0.11544465,-0.07187036,0.17246991,1.5675359,-0.6063248,-1.7186254,1.0881742,-0.115677364,13.965662,11.681635,0.3192013,0.39056188,0.13974507,0.10476398,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
236375259,236374886,19482731,36.660603099999996,126.342033,13.368551,0.7235158,-8.47396,0.0007660138,0.002327696,0.0,0.11151648,-0.041970707,-2.8326428,-2.6749673,0.11544465,-0.07187036,0.17246991,-0.9239212,-0.38983545,1.0842794,1.0903342,-0.115677364,13.965662,13.051753,0.32721177,0.39301372,0.14386009,0.10628482,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
236875375,236874932,19482731,36.660603099999996,126.342033,13.428977,0.7274835,-9.845725,0.0007660138,0.002327696,0.0,0.049801387,-0.045164123,-2.8144894,-2.708725,0.11544465,-0.07187036,0.17246991,0.22228535,-1.2138137,-2.7448432,1.1119661,-0.115677364,13.965662,14.423518,0.31833386,0.3911602,0.1373246,0.10483387,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
237375357,237374977,19482731,36.660603099999996,126.342033,13.446339,0.70571715,-11.265844,0.0007660138,0.002327696,0.0,0.006200881,-0.09348129,-2.8297706,-2.780744,0.11544465,-0.07187036,0.17246991,0.2012308,0.09135029,-0.13753907,1.1444845,-0.115677364,13.965662,15.843637,0.32642543,0.3937238,0.14139259,0.10640802,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
237875410,237875022,19482731,36.660603099999996,126.342033,13.430502,0.66833735,-12.7234745,0.0007660138,0.002327696,0.0,-0.083228126,-0.052555382,-2.8046472,-2.812715,0.11544465,-0.07187036,0.17246991,0.2676708,-0.14682716,0.5372011,1.1578686,-0.115677364,13.965662,17.301268,0.31759065,0.39196324,0.13605991,0.1049873,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
238375528,238375070,19482731,36.660603099999996,126.342033,13.416196,0.64196455,-14.189657,0.0007660138,0.002327696,0.0,-0.07061011,-0.04915796,-2.785682,-2.842089,0.11544465,-0.07187036,0.17246991,-1.4955049,-0.54780835,-1.3215642,1.1581542,-0.115677364,13.965662,18.76745,0.32538813,0.39202148,0.13999735,0.106236145,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
238875534,238875114,19482731,36.660603099999996,126.342033,13.403628,0.6405263,-15.598856,0.0007660138,0.002327696,0.0,-0.056786753,-0.023909073,-2.81274,-2.8500857,0.11544465,-0.07187036,0.17246991,0.19283138,-0.26604778,0.49477556,1.1661862,-0.115677364,13.965662,20.17665,0.31656498,0.39026037,0.13524327,0.10479974,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
239375569,239375159,19482731,36.660603099999996,126.342033,13.384201,0.6354137,-17.070024,0.0007660138,0.002327696,0.0,-0.087157965,-0.0028005575,-2.8507607,-2.9091744,0.11544465,-0.07187036,0.17246991,-0.18360418,-0.5637807,1.7956887,1.1798401,-0.115677364,13.965662,21.647818,0.32441714,0.39284372,0.13981202,0.10632522,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
239875623,239875205,19482731,36.660603099999996,126.342033,13.356668,0.6126659,-18.572823,0.0007660138,0.002327696,0.0,-0.07830748,0.024857856,-2.9245417,-3.0009298,0.11544465,-0.07187036,0.17246991,1.3509811,-1.0842314,0.3430893,1.1966219,-0.115677364,13.965662,23.150616,0.3157039,0.39111614,0.13537939,0.10489137,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
240375742,240375251,19482731,36.660603099999996,126.342033,13.315158,0.6194892,-20.04502,0.0007660138,0.002327696,0.0,-0.0752289,0.06681935,-2.9340994,-2.978923,0.11544465,-0.07187036,0.17246991,0.7729492,-0.3072205,0.901413,1.2098923,-0.115677364,13.965662,24.622812,0.3236588,0.3912756,0.13988319,0.10615309,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
240875715,240875297,19482731,36.660603099999996,126.342033,13.284193,0.6529121,-21.532,0.0007660138,0.002327696,0.0,-0.040476985,0.10001205,-2.9374547,-2.9747796,0.11544465,-0.07187036,0.17246991,0.5773112,0.3875365,-0.7253597,1.222023,-0.115677364,13.965662,26.109793,0.31475016,0.38957328,0.13504323,0.10468113,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
241375879,241375343,19482731,36.660603099999996,126.342033,13.283003,0.6994969,-22.991098,0.0007660138,0.002327696,0.0,0.002477192,0.12064259,-2.9688919,-2.9768572,0.11544465,-0.07187036,0.17246991,1.311184,0.05952801,-0.30501774,1.228616,-0.115677364,13.965662,27.568892,0.32273892,0.39222804,0.13968553,0.10622232,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
241875792,241875390,19482731,36.660603099999996,126.342033,13.33629,0.76291287,-24.471163,0.0007660138,0.002327696,0.0,0.021111103,0.099300265,-2.976083,-2.9802117,0.11544465,-0.07187036,0.17246991,-0.56873965,-0.094483264,2.9709468,1.2306842,-0.115677364,13.965662,29.048956,0.3140648,0.39056256,0.13510641,0.104795836,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
242375895,242375436,19482731,36.660603099999996,126.342033,13.388547,0.7993983,-25.962486,0.0007660138,0.002327696,0.0,0.025642911,0.0105335275,-2.970689,-2.9734879,0.11544465,-0.07187036,0.17246991,-1.3903536,0.37141734,-0.56770986,1.2400275,-0.115677364,13.965662,30.54028,0.32199293,0.3931152,0.13955487,0.10629476,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
242875907,242875483,19482731,36.660603099999996,126.342033,13.44005,0.80336434,-27.41218,0.0007660138,0.002327696,0.0,0.012737162,-0.044609178,-2.9861183,-2.9561107,0.11544465,-0.07187036,0.17246991,-0.28598425,0.038239278,0.79834765,1.2396946,-0.115677364,13.965662,31.989973,0.3133189,0.38895938,0.1349661,0.104598284,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
243376015,243375529,19482731,36.660603099999996,126.342033,13.47189,0.77478284,-28.889086,0.0007660138,0.002327696,0.0,-0.049491744,-0.09784539,-2.9907856,-2.9593732,0.11544465,-0.07187036,0.17246991,0.98200315,0.17366226,0.23657814,1.2255592,-0.115677364,13.965662,33.46688,0.32134882,0.39163405,0.13952596,0.1061484,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
243875958,243875575,19482731,36.660603099999996,126.342033,13.426831,0.69850725,-30.356842,0.0007660138,0.002327696,0.0,-0.109735094,-0.12029085,-2.9775848,-2.938587,0.11544465,-0.07187036,0.17246991,-0.016282864,0.43185478,0.18268175,1.2153175,-0.115677364,13.965662,34.934635,0.312739,0.3900233,0.13484596,0.104750656,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
244376039,244375622,19482731,36.660603099999996,126.342033,13.35713,0.6179607,-31.802296,0.0007660138,0.002327696,0.0,-0.13711326,-0.060547844,-2.9820027,-2.925515,0.11544465,-0.07187036,0.17246991,-0.42401406,0.5016902,2.348788,1.2179092,-0.115677364,13.965662,36.38009,0.32079372,0.3927393,0.1393,0.10630105,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
244866279,244865667,19482731,36.660603099999996,126.342033,13.284987,0.5779081,-33.239555,0.0007660138,0.002327696,0.0,-0.13988484,0.020847674,-2.9845984,-2.931647,0.11544465,-0.07187036,0.17246991,0.9683542,0.7630846,0.66585493,1.2233808,-0.115677364,13.965662,37.81735,0.31129238,0.3904631,0.13420653,0.10468336,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
245376139,245375715,19482731,36.660603099999996,126.342033,13.212339,0.5949894,-34.73772,0.0007660138,0.002327696,0.0,-0.11650627,0.117614955,-2.9817157,-2.9262772,0.11544465,-0.07187036,0.17246991,0.42491728,1.1023742,0.22439536,1.2287285,-0.115677364,13.965662,39.315514,0.3203054,0.39145604,0.13923422,0.10619837,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
245876139,245875762,19482731,36.660603099999996,126.342033,13.132855,0.6562719,-36.17683,0.0007660138,0.002327696,0.0,-0.0868502,0.16644652,-2.9790626,-2.9025326,0.11544465,-0.07187036,0.17246991,-0.1588396,-0.09381426,2.0468774,1.2385075,-0.115677364,13.965662,40.754623,0.31192675,0.3899278,0.13476135,0.10483296,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
246376248,246375809,19482731,36.660603099999996,126.342033,13.102657,0.75416267,-37.597195,0.0007660138,0.002327696,0.0,0.011521045,0.19061993,-2.9779763,-2.8769796,0.11544465,-0.07187036,0.17246991,-0.6317399,-0.8025144,1.2186089,1.2413911,-0.115677364,13.965662,42.174988,0.32014573,0.39272,0.13924578,0.106391676,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
246876258,246875855,19482731,36.660603099999996,126.342033,13.113971,0.85139316,-39.014748,0.0007660138,0.002327696,0.0,0.080907956,0.16541982,-2.8047416,-2.705733,0.11544465,-0.07187036,0.17246991,-1.7206873,-0.9274961,0.45853713,1.2397121,-0.115677364,13.965662,43.59254,0.3115717,0.3887365,0.1342537,0.1047126,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
247376310,247375902,19482731,36.660603099999996,126.342033,13.190103,0.9525602,-40.410732,0.0007660138,0.002327696,0.0,0.17548844,0.103074506,-2.7699332,-2.713958,0.11544465,-0.07187036,0.17246991,0.17447005,-0.29719824,0.54808736,1.2315834,-0.115677364,13.965662,44.988525,0.3197579,0.39151415,0.13849312,0.10626243,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
247876340,247875949,19482731,36.660603099999996,126.342033,13.321348,1.0138328,-41.642757,0.0007660138,0.002327696,0.0,0.23789328,-0.027119704,-2.1965582,-2.1553109,0.11544465,-0.07187036,0.17246991,0.78436214,-0.29152393,-0.012889895,1.2285786,-0.115677364,13.965662,46.22055,0.3113872,0.38997772,0.13270772,0.104876034,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
248366349,248365995,19482731,36.660603099999996,126.342033,13.464952,0.9982624,-42.592503,0.0007660138,0.002327696,0.0,0.19138107,-0.14982757,-1.7363976,-1.7006528,0.11544465,-0.07187036,0.17246991,0.7765162,-0.8650103,-0.17790613,1.2319645,-0.115677364,13.965662,47.170296,0.31854823,0.39206204,0.13556373,0.10620574,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
248876456,248876043,19482731,36.660603099999996,126.342033,13.574411,0.90059894,-43.35447,0.0007660138,0.002327696,0.0,0.09038796,-0.26042053,-1.297138,-1.2677207,0.11544465,-0.07187036,0.17246991,-0.77640146,0.40660763,1.9753642,1.2420418,-0.115677364,13.965662,47.932262,0.31083345,0.39112905,0.13110954,0.10496344,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1,0,0
