timestamp,voltage_v,rssi_v,free_memory_bytes,pwm[0],pwm[1],pwm[2],pwm[3],pwm[4],pwm[5],pwm[6],pwm[7],pwm_disarmed[0],pwm_disarmed[1],pwm_disarmed[2],pwm_disarmed[3],pwm_disarmed[4],pwm_disarmed[5],pwm_disarmed[6],pwm_disarmed[7],pwm_failsafe[0],pwm_failsafe[1],pwm_failsafe[2],pwm_failsafe[3],pwm_failsafe[4],pwm_failsafe[5],pwm_failsafe[6],pwm_failsafe[7],pwm_rate_hz[0],pwm_rate_hz[1],pwm_rate_hz[2],pwm_rate_hz[3],pwm_rate_hz[4],pwm_rate_hz[5],pwm_rate_hz[6],pwm_rate_hz[7],raw_inputs[0],raw_inputs[1],raw_inputs[2],raw_inputs[3],raw_inputs[4],raw_inputs[5],raw_inputs[6],raw_inputs[7],raw_inputs[8],raw_inputs[9],raw_inputs[10],raw_inputs[11],raw_inputs[12],raw_inputs[13],raw_inputs[14],raw_inputs[15],raw_inputs[16],raw_inputs[17],status_arm_sync,status_failsafe,status_fmu_initialized,status_fmu_ok,status_init_ok,status_outputs_armed,status_raw_pwm,status_rc_ok,status_rc_dsm,status_rc_ppm,status_rc_sbus,status_rc_st24,status_rc_sumd,status_safety_off,alarm_pwm_error,alarm_rc_lost,arming_failsafe_custom,arming_fmu_armed,arming_fmu_prearmed,arming_force_failsafe,arming_io_arm_ok,arming_lockdown,arming_termination_failsafe
227567025,5.4430003,1.6830001,1464,1691,1629,1662,1686,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
228591967,5.4550004,1.7110001,1464,1688,1592,1686,1691,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
229614505,5.426,1.69,1464,1653,1643,1681,1646,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
230632001,5.4550004,1.687,1464,1685,1633,1682,1637,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
231642197,5.4090004,1.7220001,1464,1673,1625,1665,1639,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
232669586,5.4300003,1.6940001,1464,1663,1671,1651,1622,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
233689788,5.44,1.7030001,1464,1688,1652,1646,1629,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
234709941,5.491,1.6990001,1464,1681,1673,1657,1634,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
235719883,5.464,1.6760001,1464,1813,1816,1796,1776,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
236742438,5.433,1.6780001,1464,1769,1716,1736,1720,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
237762681,5.433,1.6660001,1464,1753,1765,1747,1734,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
238790198,5.445,1.7080001,1464,1786,1815,1780,1771,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
239815385,5.4110003,1.7120001,1464,1756,1812,1780,1754,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
240823027,5.4350004,1.6620001,1464,1784,1788,1778,1766,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
241842981,5.4230003,1.687,1464,1781,1785,1779,1751,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
242868282,5.4430003,1.7120001,1464,1778,1812,1753,1757,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
243880776,5.438,1.6610001,1464,1790,1816,1775,1743,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
244903217,5.464,1.6760001,1464,1783,1815,1771,1753,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
245925847,5.4300003,1.692,1464,1784,1818,1778,1761,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
246943488,5.4430003,1.713,1464,1783,1809,1763,1740,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
247966240,5.4500003,1.6710001,1464,1698,1750,1704,1660,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
248993618,5.4280005,1.6680001,1464,1708,1700,1672,1657,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
250011197,5.433,1.654,1464,1715,1656,1673,1641,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
251033884,5.433,1.7110001,1464,1742,1621,1709,1606,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
252051582,5.4110003,1.7,1464,1721,1661,1722,1662,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
253074112,5.4160004,1.6830001,1464,1693,1724,1787,1680,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
254099087,5.4300003,1.6750001,1464,1741,1810,1733,1511,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
255111718,5.4350004,1.7110001,1464,1839,1708,1608,1737,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
256129429,5.4430003,1.672,1464,1791,1637,1540,1625,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
257139380,5.4230003,1.677,1464,1821,1716,1510,1697,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
258164495,5.438,1.7080001,1464,1896,1617,1618,1629,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
259189721,5.4550004,1.7110001,1464,1713,1764,1564,1744,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
260197372,5.4300003,1.7010001,1464,1773,1676,1600,1683,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
261212277,5.4430003,1.6990001,1464,1806,1710,1673,1727,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
262237373,5.4430003,1.6650001,1464,1730,1718,1650,1706,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
263254973,5.4550004,1.651,1464,1705,1660,1620,1624,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
264270108,5.6410003,1.6810001,1464,1758,1738,1688,1760,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
265277779,5.6720004,1.7120001,1464,1648,1663,1465,1678,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
266292837,5.59,1.7240001,1464,1304,1345,1268,1358,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
267315410,5.6120005,1.7080001,1464,1097,1135,1078,1133,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
268335688,5.5490003,1.6780001,1464,957,964,939,966,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
269353269,5.4880004,1.6800001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
270363264,5.51,1.6910001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
271373553,5.59,1.7290001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
272393675,5.5730004,1.71,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
273418634,5.551,1.6830001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
274428603,5.486,1.677,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
275453644,5.5800004,1.6790001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
276468998,5.6050005,1.692,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
277489048,5.5800004,1.682,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
278509267,5.585,1.695,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
279519335,5.563,1.6910001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
280529175,5.609,1.7090001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
281539287,5.563,1.6930001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
282564375,5.51,1.667,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
283584495,5.609,1.6910001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
284614661,5.5880003,1.715,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
285629649,5.59,1.7260001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
286639800,5.544,1.6760001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
287650036,5.6210003,1.6790001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
288660110,5.556,1.7,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
289670100,5.5200005,1.6750001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
290680288,5.4810004,1.69,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
291700301,5.544,1.6990001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
292720415,5.433,1.6940001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
293730519,5.571,1.7,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
294750673,5.5610003,1.6840001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
295770777,5.5610003,1.6940001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
296790885,5.537,1.687,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1520,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
297810890,5.563,1.677,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
298826054,5.585,1.7470001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
299841114,5.556,1.6790001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
300851209,5.5610003,1.6850001,1464,900,900,900,900,1500,1500,0,0,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,400,400,400,400,50,50,50,50,1514,1521,1927,1509,1514,2067,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
