timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
218274008,218173317,-0.85493565,-0.02106306,-0.0005763382,-0.5183059,0.02267059,-0.013208585,0.07460814,13.3370285,0.65562093,4.4186497,1.9494619e-05,2.2744043e-05,-3.5578241e-06,0.0010874986,0.00022053918,-0.0001744279,0.2885477,-0.04215438,0.3786044,0.0,0.0,0.0,0.0,0.0,2.2941842e-05,5.1597767e-06,5.247276e-06,6.298779e-05,0.009420751,0.009424765,0.010994196,0.06190153,0.06191574,0.15370323,2.1498437e-11,2.1784727e-11,4.284761e-11,5.0000363e-08,5.932147e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
219273929,219173399,-0.8542646,-0.021318417,-0.00063517736,-0.51940084,0.015443921,-0.007764447,0.07626221,13.355308,0.65879625,4.4519014,1.9460007e-05,2.2716293e-05,-4.2129955e-06,0.0010874413,0.00022170685,-0.00017342893,0.2885477,-0.04215438,0.3786044,0.0,0.0,0.0,0.0,0.0,2.3023917e-05,5.1792654e-06,5.26784e-06,6.32155e-05,0.00939089,0.00939122,0.011011531,0.061087854,0.06109649,0.15391763,2.1242246e-11,2.1528302e-11,4.290926e-11,5.000009e-08,5.9316793e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
220273941,220173481,-0.85327536,-0.019177873,0.00035963702,-0.5211077,-0.005618396,-0.011085237,0.072437175,13.376382,0.63898546,4.465313,1.9636671e-05,2.2544806e-05,-4.697301e-06,0.0010874396,0.00022169745,-0.00016572863,0.2885477,-0.04215438,0.3786044,0.0,0.0,0.0,0.0,0.0,2.3187555e-05,5.177401e-06,5.2595096e-06,6.3357664e-05,0.009356869,0.009356859,0.010976015,0.060274426,0.06027879,0.15239751,2.1006166e-11,2.1282366e-11,4.296725e-11,5.000009e-08,5.9301527e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
221274022,221173565,-0.85233295,-0.0105314525,-0.00014354238,-0.5228936,0.0034987987,0.0040787803,0.062945046,13.403861,0.65620893,4.4630632,1.9793973e-05,2.27814e-05,-4.5330207e-06,0.0010885291,0.00022155934,-0.00015160191,0.2885477,-0.04215438,0.3786044,0.0,0.0,0.0,0.0,0.0,2.3374287e-05,5.162232e-06,5.219633e-06,6.3150575e-05,0.009337364,0.009337572,0.010999665,0.05946179,0.059463177,0.15297131,2.0795969e-11,2.1055246e-11,4.2949366e-11,5.000009e-08,5.927447e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
222274137,222173648,-0.84403914,0.0006097827,-0.01750408,-0.53599554,-0.010709803,-0.0071564685,0.0551931,13.405255,0.650876,4.4305706,1.982961e-05,2.2708353e-05,-4.0379323e-06,0.0010877739,0.00021980767,-0.00013247534,0.2885477,-0.04215438,0.3786044,0.0,0.0,0.0,0.0,0.0,2.4744895e-05,5.1512247e-06,5.173127e-06,6.2053536e-05,0.009279443,0.009280773,0.010961573,0.058633413,0.058633063,0.15170357,2.06045e-11,2.0843051e-11,4.3001058e-11,5.0000086e-08,5.9238562e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
223274193,223173732,-0.828876,0.0065638265,0.009558682,-0.55931216,0.05844211,-0.15920016,0.03087376,13.42143,0.6280349,4.3822746,1.9732655e-05,2.2908143e-05,-2.9804717e-06,0.0010873503,0.0002188234,-0.00011836487,0.2885477,-0.04215438,0.3786044,0.0,0.0,0.0,0.0,0.0,2.7203627e-05,5.127432e-06,5.1423403e-06,5.9864433e-05,0.009271489,0.00926858,0.010978577,0.0578528,0.05785161,0.15238275,2.044696e-11,2.0665497e-11,4.3048332e-11,5.0000093e-08,5.918479e-08,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
224274302,224173817,-0.836554,-0.026452374,0.007490572,-0.5471943,-0.114585005,-0.13554233,-0.30400413,13.498947,0.4756535,4.12304,1.9965859e-05,2.3260514e-05,-1.4023141e-06,0.0010902339,0.00021678187,-0.00012500708,0.2885477,-0.04215438,0.3786044,0.0,0.0,0.0,0.0,0.0,2.6282856e-05,5.0584267e-06,5.1876364e-06,6.059449e-05,0.009363442,0.009376903,0.011003735,0.057150394,0.057148654,0.15314104,2.0289614e-11,2.0484477e-11,4.301061e-11,5.000018e-08,5.9098248e-08,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
225274366,225173902,-0.83843315,-0.024975773,0.005224185,-0.5444068,-0.12640749,0.067088395,-0.568068,13.382866,0.4851816,3.608875,2.015204e-05,2.33858e-05,1.348466e-07,0.0010910165,0.00021324655,-0.00012138215,0.2885477,-0.04215438,0.3786044,0.0,0.0,0.0,0.0,0.0,2.6333235e-05,4.985449e-06,5.1045204e-06,6.0750408e-05,0.009346392,0.0093484325,0.010969551,0.056440037,0.05643897,0.15205102,2.014472e-11,2.0308099e-11,4.304481e-11,5.0000093e-08,5.901852e-08,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
226274522,226173988,0.873615,0.01308831,-0.017395979,0.48613057,-0.1750603,0.13342775,-0.74855345,13.220817,0.6482014,2.9296312,2.0014457e-05,2.3734197e-05,1.6217343e-06,0.0010914158,0.0002130795,-0.00012496041,0.31630194,-0.04620906,0.29861456,0.0,0.0,0.0,0.0,0.0,0.0005533878,5.638315e-06,5.393218e-06,0.0017661127,0.009296005,0.009299955,0.010944987,0.055803064,0.05580272,0.15103832,2.0035853e-11,2.0174069e-11,4.308232e-11,5.0000086e-08,5.8961135e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
227274736,227174074,0.8726394,0.0060405787,-0.014962541,0.48809868,0.019890659,0.036807694,-0.8634953,13.1396,0.81253606,2.0589254,1.9645095e-05,2.4067022e-05,1.6351424e-06,0.0010862116,0.00020250531,-0.000111324734,0.31630194,-0.04620906,0.29861456,0.0,0.0,0.0,0.0,0.0,0.00023584184,5.5541614e-06,5.443726e-06,0.0007517671,0.00794863,0.007894649,0.010974122,0.055027623,0.05502734,0.1519318,2.0402117e-11,2.0543534e-11,4.4080038e-11,5e-08,5.8513216e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
