timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
241860958,241860388,36.66072311109123,126.34204142652051,38.395664,53.011887,0.0,1.7728008,2.9319944,nan,2,64,0,0
242060867,242060407,36.660723284098374,126.34204168022491,38.995033,53.611256,0.0,1.7758274,2.9328005,nan,2,64,0,0
242260857,242260425,36.660723418896765,126.34204183606488,39.583775,54.215275,0.0,1.7757962,2.9326878,nan,2,64,0,0
242460851,242460444,36.66072351570941,126.34204192416391,40.175938,54.82258,0.0,1.7757652,2.9325745,nan,2,64,0,0
242650932,242650461,36.66072364661404,126.34204198532758,40.72963,55.390995,0.0,1.775574,2.9327068,nan,2,64,0,0
242861060,242860481,36.660723829767306,126.34204202439385,41.332638,56.025444,0.0,1.7726697,2.9321034,nan,2,64,0,0
243060965,243060500,36.66072396345934,126.34204201609856,41.907005,56.59981,0.0,1.7756944,2.9325848,nan,2,64,0,0
243260923,243260518,36.66072405080343,126.34204196280857,42.507942,57.217846,0.0,1.7756635,2.9324803,nan,2,64,0,0
243460946,243460537,36.660724044276655,126.34204177170653,43.102695,57.83014,0.0,1.7756356,2.9327116,nan,2,64,0,0
243661129,243660555,36.660723900481415,126.34204148804979,43.697098,58.45869,0.0,1.7725729,2.932023,nan,2,64,0,0
243861128,243860574,36.66072368092908,126.34204113858522,44.27543,59.055252,0.0,1.7725587,2.9319239,nan,2,64,0,0
244051036,244050592,36.66072345779172,126.34204074907747,44.819824,59.599648,0.0,1.7754202,2.9326434,nan,2,64,0,0
244261020,244260611,36.66072324884006,126.34204035972944,45.422478,60.220493,0.0,1.7755537,2.9326322,nan,2,64,0,0
244461083,244460630,36.66072303741833,126.34204008672414,46.01194,60.828056,0.0,1.7755274,2.932528,nan,2,64,0,0
244661111,244660648,36.66072282516467,126.34203983087075,46.602753,61.43798,0.0,1.7754999,2.932424,nan,2,64,0,0
244861259,244860667,36.660722644001176,126.3420396658407,47.185318,62.05865,0.0,1.7724389,2.9320693,nan,2,64,0,0
245061166,245060686,36.66072247606279,126.34203960104257,47.77897,62.670803,0.0,1.7724358,2.931972,nan,2,64,0,0
245251152,245250704,36.6607223018549,126.34203966208261,48.33834,63.230175,0.0,1.7753,2.932362,nan,2,64,0,0
245451136,245450722,36.66072208736273,126.3420398006871,48.9169,63.830235,0.0,1.7752879,2.932597,nan,2,64,0,0
245661267,245660742,36.66072180054409,126.34203996432989,49.517868,64.470406,0.0,1.7724137,2.9320052,nan,2,64,0,0
245861317,245860761,36.66072154324609,126.34204023765321,50.092094,65.064926,0.0,1.7724042,2.9319103,nan,2,64,0,0
246061359,246060779,36.66072137870401,126.34204060095993,50.660805,65.65394,0.0,1.7723966,2.9318151,nan,2,64,0,0
246261335,246260798,36.66072127968716,126.34204096685333,51.23265,66.24548,0.0,1.7723862,2.9320405,nan,2,64,0,0
246461242,246460816,36.66072124389698,126.34204131598776,51.791576,66.80441,0.0,1.7754244,2.9325275,nan,2,64,0,0
246661428,246660835,36.660721204916314,126.3420416791368,52.366787,67.41982,0.0,1.7723367,2.9318461,nan,2,64,0,0
246851268,246850853,36.660721241598395,126.34204204281775,52.902515,67.95555,0.0,1.7752013,2.9325676,nan,2,64,0,0
247061414,247060873,36.66072135775125,126.34204248382932,53.482597,68.57563,0.0,1.7723225,2.931976,nan,2,64,0,0
247261468,247260891,36.660721575939895,126.34204290121191,54.044918,69.15805,0.0,1.7723141,2.9318805,nan,2,64,0,0
247461487,247460910,36.660721904217766,126.34204331861125,54.592537,69.72547,0.0,1.7723078,2.932106,nan,2,64,0,0
247661342,247660929,36.66072228713717,126.34204368344695,55.108448,70.26048,0.0,1.7723124,2.9320114,nan,2,64,0,0
247861577,247860948,36.66072268846196,126.3420438612514,55.568996,70.742134,0.0,1.7723042,2.9319158,nan,2,64,0,0
248051384,248050966,36.66072308861176,126.34204390939149,55.965923,71.13906,0.0,1.7751478,2.9326398,nan,2,64,0,0
248251459,248250985,36.66072355655958,126.34204393306797,56.341843,71.53518,0.0,1.7751311,2.9325378,nan,2,64,0,0
248461457,248461004,36.66072400117908,126.34204375047716,56.707756,71.92149,0.0,1.775262,2.932528,nan,2,64,0,0
248661637,248661023,36.660724356893546,126.34204347975123,57.022175,72.27541,0.0,1.7722377,2.932167,nan,2,64,0,0
248861595,248861042,36.66072465923586,126.34204309423014,57.295887,72.56902,0.0,1.7722251,2.932068,nan,2,64,0,0
249061825,249061061,36.66072493187742,126.34204260716811,57.536713,72.83005,0.0,1.7722094,2.9319701,nan,2,64,0,0
249261482,249261080,36.66072510647987,126.34204198477714,57.74078,73.03412,0.0,1.7751845,2.932785,nan,2,64,0,0
249451503,249451097,36.66072518420105,126.34204138766164,57.91974,73.233475,0.0,1.7749906,2.9325864,nan,2,64,0,0
249651532,249651116,36.66072507653903,126.34204092078053,58.098476,73.43211,0.0,1.774962,2.932814,nan,2,64,0,0
249861739,249861136,36.66072483847841,126.34204039054798,58.27656,73.6499,0.0,1.7721204,2.9322002,nan,2,64,0,0
250061737,250061155,36.66072454997022,126.34203984997202,58.432434,73.8257,0.0,1.7721119,2.9320931,nan,2,64,0,0
250261624,250261174,36.66072423725887,126.34203925615482,58.56006,73.9722,0.0,1.7721158,2.9319875,nan,2,64,0,0
250461599,250461192,36.66072386778758,126.34203863185472,58.669624,74.081764,0.0,1.7751001,2.9327996,nan,2,64,0,0
250661786,250661211,36.66072344147059,126.34203810999632,58.775524,74.22886,0.0,1.7720977,2.932099,nan,2,64,0,0
250851728,250851229,36.660723097377456,126.34203767312536,58.848137,74.301476,0.0,1.7749258,2.932486,nan,2,64,0,0
251051654,251051248,36.6607227139949,126.34203742385294,58.916573,74.38991,0.0,1.7749312,2.9327145,nan,2,64,0,0
251261679,251261268,36.66072222424537,126.34203709367527,58.987648,74.4812,0.0,1.7751024,2.9326987,nan,2,64,0,0
251461762,251461287,36.660721410369014,126.3420366230668,59.032555,74.546196,0.0,1.7750937,2.9325852,nan,2,64,0,0
251661880,251661306,36.66072001993077,126.34203582302474,59.063393,74.61667,0.0,1.7720886,2.9322171,nan,2,64,0,0
251861925,251861325,36.660718163757466,126.34203472146189,59.08738,74.66072,0.0,1.7720959,2.9321082,nan,2,64,0,0
252051703,252051343,36.66071645977591,126.34203315218532,59.116344,74.68968,0.0,1.7749512,2.9328287,nan,2,64,0,0
252251764,252251362,36.66071483914172,126.34203117022363,59.16225,74.75509,0.0,1.7749689,2.9327154,nan,2,66,0,0
252451818,252451381,36.66071343414035,126.34202928915599,59.200447,74.813385,0.0,1.7749895,2.9326038,nan,2,66,0,0
252661817,252661400,36.66071231339318,126.34202745120305,59.22873,74.86507,0.0,1.7751292,2.9325812,nan,2,66,0,0
252861976,252861419,36.66071134052373,126.34202602221511,59.25724,74.93008,0.0,1.7721219,2.9322155,nan,2,66,0,0
253061920,253061439,36.66071013948247,126.3420252331759,59.259148,74.931984,0.0,1.775148,2.9326963,nan,2,66,0,0
253261910,253261457,36.6607091784402,126.34202496237054,59.274544,74.96838,0.0,1.7751625,2.9325852,nan,2,66,0,0
253451877,253451475,36.660709048444694,126.3420251164531,59.316586,75.03082,0.0,1.775019,2.9327147,nan,2,66,0,0
253651949,253651494,36.660709460198696,126.34202586390758,59.34075,75.07559,0.0,1.7750249,2.9325912,nan,2,66,0,0
253851925,253851513,36.660710415700535,126.34202750518213,59.357693,75.11183,0.0,1.775051,2.9328072,nan,2,66,0,0
254057094,254056533,36.660709806925084,126.34203392913328,59.372772,75.14967,0.0,1.7751951,2.9327319,nan,3,67,0,0
254257003,254256552,36.66071232384805,126.34203847251645,59.40168,75.19832,0.0,1.7752404,2.932951,nan,3,67,0,0
254457012,254456571,36.66071540246953,126.3420427271755,59.398277,75.21492,0.0,1.7752782,2.932822,nan,3,67,0,0
254657198,254656590,36.66071920539325,126.34204665516822,59.425293,75.263695,0.0,1.775283,2.9326868,nan,3,69,0,0
254857082,254856609,36.660724000200524,126.34205067996146,59.467804,75.32452,0.0,1.7753292,2.9328918,nan,3,69,0,0
255057117,255056628,36.6607293443732,126.3420544543166,59.4878,75.365906,0.0,1.7753452,2.9327533,nan,3,69,0,0
255257222,255256647,36.66073490220613,126.3420575600777,59.500122,75.39662,0.0,1.7753645,2.932959,nan,3,69,0,0
255457271,255456666,36.66074073813532,126.34206017690553,59.52163,75.45743,0.0,1.7723296,2.932238,nan,3,69,0,0
255657130,255656685,36.66074666456493,126.34206198337581,59.55728,75.49309,0.0,1.7754018,2.9330258,nan,3,69,0,0
255857303,255856705,36.660752137172516,126.34206310001403,59.59272,75.549324,0.0,1.7753952,2.93289,nan,3,69,0,0
256057152,256056723,36.66075711830687,126.34206336011468,59.639534,75.61594,0.0,1.7753823,2.932756,nan,3,69,0,0
256257166,256256743,36.66076130800997,126.34206301205556,59.69568,75.69258,0.0,1.7753682,2.932966,nan,3,69,0,0
256457185,256456762,36.660764529003536,126.34206185068702,59.70894,75.725655,0.0,1.775351,2.9328322,nan,3,69,0,0
256657366,256656781,36.6607667445454,126.34205988834704,59.69964,75.755844,0.0,1.7723162,2.93213,nan,3,69,0,0
256857307,256856800,36.66076812928937,126.34205715646084,59.676407,75.73261,0.0,1.775317,2.9325755,nan,3,69,0,0
257057268,257056819,36.660768920669994,126.34205365156177,59.64701,75.72341,0.0,1.7753242,2.9327872,nan,3,69,0,0
257257281,257256838,36.660769263254295,126.34204964787222,59.628006,75.72441,0.0,1.7753365,2.932664,nan,3,69,0,0
257457341,257456859,36.66076931251881,126.34204526485433,59.629585,75.74659,0.0,1.7753496,2.9325428,nan,3,69,0,0
257657330,257656877,36.66076945777246,126.34204091092548,59.653214,75.79062,0.0,1.7753499,2.9327605,nan,3,69,0,0
257857468,257856896,36.66076985413161,126.34203698810207,59.660538,75.81714,0.0,1.7753626,2.932643,nan,3,69,0,0
258057470,258056915,36.660770613932584,126.34203385379423,59.638306,75.833405,0.0,1.7723577,2.9319568,nan,3,69,0,0
258257594,258256934,36.66077205737424,126.34203195349161,59.626442,75.842445,0.0,1.7723827,2.9321663,nan,3,69,0,0
258457471,258456954,36.66077400405641,126.34203133667,59.621788,75.83779,0.0,1.7754271,2.9326246,nan,3,69,0,0
258657731,258656973,36.660776320990365,126.34203144172832,59.580162,75.836075,0.0,1.7724054,2.931938,nan,3,69,0,0
258857708,258856992,36.660779221458995,126.34203227509246,59.559326,75.83533,0.0,1.7724297,2.9321485,nan,3,69,0,0
259057559,259057011,36.660782352003444,126.3420337564085,59.550552,75.82655,0.0,1.7754723,2.9326086,nan,3,69,0,0
259257764,259257031,36.66078529926597,126.34203553422101,59.51367,75.82938,0.0,1.7724773,2.9319267,nan,3,69,0,0
259457843,259457050,36.66078804492692,126.34203744680846,59.49057,75.826485,0.0,1.7725081,2.9321399,nan,3,69,0,0
259657960,259657069,36.66079070157987,126.3420395793185,59.466606,75.82251,0.0,1.772542,2.9320335,nan,3,69,0,0
259857854,259857089,36.66079336198935,126.34204153413671,59.451927,75.827835,0.0,1.7725832,2.9319284,nan,3,69,0,0
260057875,260057109,36.66079628619785,126.3420433302523,59.440704,75.83671,0.0,1.7726187,2.9321454,nan,3,69,0,0
260257940,260257127,36.66079928094029,126.34204506626612,59.439224,75.85513,0.0,1.7726555,2.9320412,nan,3,69,0,0
260457632,260457146,36.66080225751749,126.34204655262151,59.433823,75.84973,0.0,1.7757393,2.9325116,nan,3,69,0,0
260657842,260657166,36.66080498669413,126.3420476954479,59.436752,75.891556,0.0,1.7727016,2.9318352,nan,3,69,0,0
260857818,260857185,36.66080699698025,126.34204864141458,59.45623,75.91103,0.0,1.7757815,2.9326344,nan,3,69,0,0
261057816,261057205,36.66080827880435,126.34204932933905,59.459328,75.950455,0.0,1.772756,2.9319532,nan,3,69,0,0
261257757,261257224,36.66080891340405,126.34204961649705,59.448532,75.93966,0.0,1.7758297,2.9324229,nan,3,69,0,0
261457871,261457243,36.66080911756142,126.3420495667199,59.455963,75.96561,0.0,1.7758511,2.9326527,nan,3,69,0,0
261657734,261657263,36.660809119705625,126.34204917218003,59.463493,75.98993,0.0,1.775873,2.9325473,nan,3,69,0,0
