timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
226094427,225993972,4325386,0.0020128132,0.002360088,0.00014055448,0.34906584,2.007821e-07,2.022062e-07,4.305551e-07,4259850,0.1091508,0.021231169,-0.012541422,0.4,0.0005000691,0.0005897854,0.0005000691,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
227064613,226964056,4325386,0.00197209,0.0024090665,0.00016370066,0.34906584,2.0272259e-07,2.0411173e-07,4.3853424e-07,4259850,0.10843868,0.020675816,-0.011531924,0.4,0.0004998041,0.000586964,0.0004998041,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
227464778,227364090,4325386,0.001962351,0.0024046297,0.00016339029,0.34906584,2.0535909e-07,2.0680078e-07,4.4311477e-07,4259850,0.108883485,0.020036407,-0.010825946,0.4,0.00050047523,0.00058297795,0.00050047523,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
227864712,227764125,4325386,0.0019651141,0.0024242513,0.00016450387,0.34906584,2.0780907e-07,2.093015e-07,4.4642775e-07,4259850,0.107300274,0.020505462,-0.011192195,0.4,0.0004997172,0.00057472446,0.0004997172,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
228064847,227964142,4325386,0.0019698823,0.0024325487,0.00016489944,0.34906584,2.0944215e-07,2.109584e-07,4.4872806e-07,4259850,0.10671832,0.020984944,-0.012021014,0.4,0.00050006487,0.00057063357,0.00050006487,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
228264735,228164159,4325386,0.001964469,0.0024458747,0.00016601686,0.34906584,2.1112295e-07,2.1266229e-07,4.510134e-07,4259850,0.1056176,0.020408876,-0.012022255,0.4,0.0005003917,0.00056614284,0.0005003917,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
228664817,228564194,4325386,0.0019668897,0.0024417813,0.00016538179,0.34906584,2.140956e-07,2.156659e-07,4.544838e-07,4259850,0.10601482,0.020707691,-0.010954888,0.4,0.0004998398,0.0005550937,0.0004998398,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
229064850,228964229,4325386,0.001969661,0.0024511383,0.00016551724,0.34906584,2.1760096e-07,2.1919682e-07,4.588204e-07,4259850,0.10517883,0.021049978,-0.010159301,0.4,0.0005002463,0.0005454179,0.0005002463,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
229444731,229344262,4325386,0.0019677058,0.0024528857,0.00016538543,0.34906584,2.2072733e-07,2.2232722e-07,4.618195e-07,4259850,0.10469161,0.021006584,-0.009278933,0.4,0.00049942796,0.00053974777,0.00049942004,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
229664953,229564281,4325386,0.0019711012,0.0024460177,0.0001648606,0.34906584,2.2261814e-07,2.2423666e-07,4.6458567e-07,4259850,0.10591081,0.020981034,-0.008956992,0.4,0.0005000662,0.0005317166,0.0005000662,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
229864901,229764299,4325386,0.0019762425,0.0024509493,0.0001644258,0.34906584,2.244725e-07,2.2609663e-07,4.6687072e-07,4259850,0.10555748,0.021620788,-0.010017944,0.4,0.0005004067,0.00052817346,0.0005004067,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
230264921,230164334,4325386,0.001982628,0.0024521064,0.00016354106,0.34906584,2.2751259e-07,2.2913943e-07,4.7010164e-07,4259850,0.105267756,0.022460938,-0.010666547,0.4,0.0004996509,0.0005206027,0.0004996509,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
230864985,230764386,4325386,0.0019857828,0.0024659063,0.000163734,0.34906584,2.3235806e-07,2.3397578e-07,4.7577657e-07,4259850,0.1041808,0.022963881,-0.010988119,0.4,0.0004994407,0.0005125918,0.0004994407,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
231265013,231164421,4325386,0.001976159,0.0024606008,0.00016435642,0.34906584,2.3571494e-07,2.3732296e-07,4.801074e-07,4259850,0.104580134,0.02216258,-0.00976082,0.4,0.00049988326,0.00050921866,0.00049988326,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
232275106,232174510,4325386,0.0019821348,0.0024359978,0.00016449396,0.34906584,2.425693e-07,2.4415715e-07,4.893273e-07,4259850,0.10554751,0.022190204,-0.009316524,0.4,0.0004993167,0.00050264655,0.0004993167,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
232865160,232764563,4325386,0.0019805063,0.002410927,0.000166113,0.34906584,2.4619533e-07,2.4779197e-07,4.9561066e-07,4259850,0.106322594,0.022003083,-0.007871397,0.4,0.0004999539,0.00050139916,0.0004999539,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
233265149,233164598,4325386,0.0019892077,0.002381743,0.00016737616,0.34906584,2.47788e-07,2.493916e-07,4.9885887e-07,4259850,0.10687269,0.022023821,-0.006829974,0.4,0.0004993771,0.0005000384,0.0004993771,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
233665260,233564634,4325386,0.0019765713,0.002367083,0.00016881745,0.34906584,2.4951373e-07,2.5112894e-07,5.030667e-07,4259850,0.10709569,0.021840565,-0.007917141,0.4,0.0004998238,0.00049997907,0.0004998238,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
234065251,233964670,4325386,0.0019913185,0.0023585611,0.00016950179,0.34906584,2.5096057e-07,2.5258578e-07,5.075239e-07,4259850,0.10730204,0.021972101,-0.009237392,0.4,0.0005004965,0.0005004965,0.0005004965,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
234285138,234184689,4325386,0.0019889537,0.002353117,0.00016990816,0.34906584,2.5125786e-07,2.5288296e-07,5.0898245e-07,4259850,0.107259944,0.021956759,-0.010423733,0.4,0.00049991003,0.00049991003,0.00049990823,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
234555200,234454713,4325386,0.002000378,0.0023485457,0.000170314,0.34906584,2.5225114e-07,2.5387683e-07,5.1163346e-07,4259850,0.10729995,0.022015575,-0.011451138,0.4,0.0005000176,0.0005000176,0.00050001126,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
234845188,234744739,4325386,0.0020078016,0.002344757,0.0001704588,0.34906584,2.5344815e-07,2.550737e-07,5.1447455e-07,4259850,0.10733076,0.02205198,-0.012450629,0.4,0.00050018297,0.000500183,0.00050016784,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
235055348,234954758,4325386,0.002001764,0.0023525073,0.00017004077,0.34906584,2.5124893e-07,2.5286903e-07,5.1562074e-07,4259850,0.10719757,0.022044206,-0.013921529,0.4,0.00049942,0.00049942,0.00049942,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
235265329,235164777,4325386,0.0019949197,0.0023457203,0.00017343051,0.34906584,2.514044e-07,2.530241e-07,5.180468e-07,4259850,0.10724629,0.02207179,-0.015581022,0.4,0.00049991766,0.00049991766,0.00049991766,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
235465448,235364795,4325386,0.0019902112,0.0023435089,0.00017869538,0.34906584,2.5115668e-07,2.527745e-07,5.201972e-07,4259850,0.10726247,0.02210661,-0.016664438,0.4,0.0005002545,0.0005002545,0.0005002545,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
235665375,235564813,4325386,0.0019926573,0.002360546,0.00018078617,0.34906584,2.5005576e-07,2.5166685e-07,5.2114655e-07,4259850,0.107185066,0.022042042,-0.019372059,0.4,0.00049938564,0.00049938564,0.00049938564,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
235865410,235764831,4325386,0.00199051,0.0023590708,0.00018697573,0.34906584,2.4923094e-07,2.508383e-07,5.2304136e-07,4259850,0.107160866,0.022066629,-0.020980457,0.4,0.0004994998,0.0004994998,0.0004994998,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
236875402,236774923,4325386,0.0019929677,0.0023849092,0.00019227617,0.34906584,2.450486e-07,2.466555e-07,5.3259106e-07,4259850,0.107320055,0.0220849,-0.020373346,0.4,0.00050010224,0.00050010224,0.00050010224,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
237245524,237144956,4325386,0.0019936946,0.0023905623,0.00019449423,0.34906584,2.4298953e-07,2.4459212e-07,5.3570153e-07,4259850,0.107328326,0.022090755,-0.019076375,0.4,0.00049991126,0.00049991126,0.00049991126,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
237665561,237564994,4325386,0.0019926406,0.0023800929,0.00019954826,0.34906584,2.412757e-07,2.4286996e-07,5.3903926e-07,4259850,0.10724764,0.022124711,-0.017591957,0.4,0.0004996733,0.0004996733,0.0004996733,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
237885505,237785014,4325386,0.0020106758,0.0023810584,0.00020227334,0.34906584,2.408544e-07,2.4244198e-07,5.415886e-07,4259850,0.10731182,0.022051467,-0.01657718,0.4,0.00050029263,0.0005002927,0.0005002909,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
238065652,237965031,4325386,0.0020113138,0.0023839558,0.00020469545,0.34906584,2.3965106e-07,2.4122974e-07,5.429694e-07,4259850,0.107311614,0.022052944,-0.015567657,0.4,0.0005001065,0.0005001065,0.0005001065,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
238665713,238565085,4325386,0.0020171541,0.0024057177,0.00021922559,0.34906584,2.3676546e-07,2.3831743e-07,5.4767554e-07,4259850,0.10740602,0.022052543,-0.013681292,0.4,0.0004998802,0.0004998802,0.0004998802,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
238915551,238815108,4325386,0.002015541,0.0024034337,0.00022469801,0.34906584,2.3623328e-07,2.37775e-07,5.4958764e-07,4259850,0.10737266,0.02206872,-0.01261482,0.4,0.00049969106,0.00049969106,0.0004996866,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
239065709,238965122,4325386,0.0020260443,0.0024076877,0.00022763155,0.34906584,2.3460194e-07,2.3613214e-07,5.504129e-07,4259850,0.10737743,0.022017216,-0.011303348,0.4,0.00049931044,0.00049931044,0.00049931044,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
239265779,239165140,4325386,0.0020374898,0.0023981137,0.00023346119,0.34906584,2.336875e-07,2.352059e-07,5.521103e-07,4259850,0.107349634,0.021963583,-0.009880173,0.4,0.00049939833,0.00049939833,0.00049939833,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
239465733,239365158,4325386,0.0020465096,0.0023838482,0.00023781562,0.34906584,2.3288644e-07,2.3439317e-07,5.542083e-07,4259850,0.10731485,0.021920543,-0.008643228,0.4,0.00049973547,0.00049973547,0.00049973547,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
239785640,239685188,4325386,0.0020452344,0.0023809816,0.00024623613,0.34906584,2.3348039e-07,2.3497705e-07,5.576893e-07,4259850,0.10736311,0.021958554,-0.0076299943,0.4,0.0005005071,0.0005005071,0.00050049636,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
239865826,239765195,4325386,0.0020410735,0.0023748805,0.0002502857,0.34906584,2.3126454e-07,2.3274787e-07,5.5807254e-07,4259850,0.10731055,0.0219831,-0.0061589614,0.4,0.0005003857,0.0005003857,0.0005003857,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
240865958,240765287,4325386,0.0020425809,0.0023550086,0.00027652262,0.34906584,2.2602124e-07,2.2743131e-07,5.6489915e-07,4259850,0.10709585,0.021923045,-0.0049190787,0.4,0.0004994083,0.0004994083,0.0004994083,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
241665921,241565361,4325386,0.0020844452,0.0023899456,0.000297387,0.34906584,2.2254274e-07,2.238903e-07,5.708316e-07,4259850,0.10743861,0.021850284,-0.0038333866,0.4,0.00049936486,0.00049936486,0.00049936486,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
242065984,241965398,4325386,0.002096567,0.002395848,0.00030631534,0.34906584,2.212454e-07,2.2255857e-07,5.7463e-07,4259850,0.107574835,0.021839151,-0.0025247077,0.4,0.0005000595,0.0005000595,0.0005000595,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
243075999,242975492,4325386,0.0021400442,0.0024335533,0.00032644093,0.34906584,2.1777468e-07,2.1898602e-07,5.820245e-07,4259850,0.10798435,0.021797942,-0.0021409832,0.4,0.0005003854,0.0005003854,0.0005003854,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
243466147,243365528,4325386,0.0021333413,0.0024095855,0.00033507968,0.34906584,2.1605797e-07,2.1721728e-07,5.8391925e-07,4259850,0.107754484,0.021717876,-0.00043131056,0.4,0.000499701,0.000499701,0.000499701,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
243906012,243805569,4325386,0.0021264276,0.0023815243,0.00034614842,0.34906584,2.1513036e-07,2.1623458e-07,5.86536e-07,4259850,0.1075501,0.021625277,-0.0014449283,0.4,0.00049947784,0.00049947784,0.00049947423,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
244666264,244565640,4325386,0.0021352146,0.002346339,0.00037074962,0.34906584,2.1278098e-07,2.1379262e-07,5.9235373e-07,4259850,0.10744831,0.02148425,-0.00025166784,0.4,0.0005002455,0.0005002455,0.0005002455,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
245266249,245165696,4325386,0.002123059,0.0023297702,0.0003898843,0.34906584,2.1108647e-07,2.1204646e-07,5.954452e-07,4259850,0.107269935,0.021465586,0.00088296056,0.4,0.00049974857,0.00049974857,0.00049974857,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
246276245,246175790,4325386,0.002090581,0.0023147725,0.000422002,0.34906584,2.0910768e-07,2.1000663e-07,6.0177297e-07,4259850,0.1071287,0.021547796,0.0012322933,0.4,0.00050005194,0.00050005194,0.00050005014,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
247286326,247185885,4325386,0.0020763152,0.0023558228,0.00044374765,0.34906584,2.0750971e-07,2.0836218e-07,6.072571e-07,4259850,0.10729493,0.021661658,0.0017120995,0.4,0.0005003413,0.0005003413,0.0005003413,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
247646479,247545918,4325386,0.0020789092,0.0023776796,0.0004406643,0.34906584,2.0662748e-07,2.0746842e-07,6.09061e-07,4259850,0.107393034,0.021673944,0.0030090169,0.4,0.00050043466,0.00050043466,0.00050043466,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
248266542,248165976,4325386,0.0021028372,0.0023995847,0.00042595004,0.34906584,2.0631666e-07,2.0714953e-07,6.1211483e-07,4259850,0.107472904,0.02165873,0.004390248,0.4,0.00050051144,0.0005005324,0.00050049875,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
248666602,248566014,4325386,0.0021104943,0.002403372,0.00041547575,0.34906584,2.0574026e-07,2.0655489e-07,6.130158e-07,4259850,0.10740115,0.021632414,0.0057051904,0.4,0.00049973454,0.0004997616,0.0004996985,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
249466719,249366089,4325386,0.0021285224,0.0024161527,0.00039476,0.34906584,2.0534677e-07,2.0606561e-07,6.162139e-07,4259850,0.10743758,0.021627702,0.007148428,0.4,0.00049989123,0.00049992267,0.00049979705,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
249656772,249556107,4325386,0.0021224772,0.0024143432,0.00039105522,0.34906584,2.0511337e-07,2.05796e-07,6.166525e-07,4259850,0.107429184,0.02161472,0.008320171,0.4,0.00049985346,0.0004998872,0.00049974635,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
249866750,249766127,4325386,0.0021246881,0.002411478,0.0003875702,0.34906584,2.0525374e-07,2.0589904e-07,6.1836715e-07,4259850,0.10747556,0.021611849,0.009513004,0.4,0.00050033274,0.00050036923,0.0005002113,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
250256842,250156164,4325386,0.00212955,0.0023803306,0.0003758018,0.34906584,2.0454628e-07,2.0511791e-07,6.18496e-07,4259850,0.10736001,0.02155329,0.011213578,0.4,0.000499637,0.000499681,0.000499494,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
251266830,251166259,4325386,0.0021458794,0.002329632,0.00036397093,0.34906584,2.0365432e-07,2.041349e-07,6.224349e-07,4259850,0.1073023,0.021456407,0.011149834,0.4,0.00049997756,0.00050005777,0.00049984065,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
251866881,251766316,4325386,0.0022057674,0.0023609719,0.00032604678,0.34906584,2.0286518e-07,2.0320425e-07,6.2317815e-07,4259850,0.10756754,0.021376763,0.010150171,0.4,0.0004994552,0.00049957883,0.0004993982,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
252256921,252156353,4325386,0.0022405738,0.0023381815,0.0003014817,0.34906584,2.0264723e-07,2.0283242e-07,6.2450584e-07,4259850,0.10765535,0.021180423,0.008737777,0.4,0.0004999534,0.00050005474,0.0004999534,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
252856981,252756410,4325386,0.0022415668,0.0022488,0.000305365,0.34906584,2.0175614e-07,2.0191727e-07,6.2568284e-07,4259850,0.10715895,0.020744579,0.007459119,0.4,0.00049975043,0.00049975043,0.00049975043,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
253477040,253376468,4325386,0.0022058105,0.002155948,0.0003299225,0.34906584,2.0100981e-07,2.0135563e-07,6.2529296e-07,4259850,0.10633886,0.020357907,0.0067247557,0.4,0.0004995777,0.0004995777,0.0004995777,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
253537037,253436474,4325386,0.0022084464,0.0021592367,0.00034296277,0.34906584,2.0192284e-07,2.0227581e-07,6.258979e-07,4259850,0.10652266,0.020343974,0.0068374164,0.4,0.00050040457,0.00050040457,0.0005004089,396809,0.01331371,-0.004811196,-0.004522601,0.5,0.0012991872,0.0016667627,0.001636754,1,1,1,1,1,0
253607141,253506481,4325386,0.0022083153,0.0021594015,0.00034847157,0.34906584,2.0252297e-07,2.0287565e-07,6.259327e-07,4259850,0.10653857,0.020320898,0.006541141,0.4,0.0005001657,0.0005001657,0.00050016656,396809,0.018536802,-0.0055104764,-0.007946122,0.5,0.0009140583,0.0015000209,0.0014535391,1,1,1,1,1,0
253687062,253586488,4325386,0.0021547792,0.0021308612,0.0003195859,0.34906584,2.0098344e-07,2.0141034e-07,6.249162e-07,4259850,0.1059845,0.020438863,0.006857924,0.4,0.0005000582,0.0005000582,0.0005000591,396809,0.02237285,-0.0061264057,-0.009601402,0.5,0.00072295073,0.0014283317,0.0013738686,1,1,1,1,1,0
253757056,253656495,4325386,0.0021545598,0.0021306507,0.00032213036,0.34906584,2.0158124e-07,2.020078e-07,6.251785e-07,4259850,0.10597648,0.020419285,0.0068866,0.4,0.0004998088,0.0004998098,0.0004998119,396809,0.02471523,-0.006444756,-0.011588331,0.5,0.0006092276,0.0013880653,0.0013290374,1,1,1,1,1,0
253837139,253736502,4325386,0.0021544895,0.002130695,0.00032440145,0.34906584,2.0233244e-07,2.0275894e-07,6.2573883e-07,4259850,0.10597864,0.020409772,0.0067428765,0.4,0.00049969566,0.0004996974,0.00049969205,396809,0.026815647,-0.0066173514,-0.012814644,0.5,0.00053447066,0.001361508,0.0012995744,1,1,1,1,1,0
253907077,253806509,4325386,0.0021062414,0.0021201065,0.00028730347,0.34906584,2.0071988e-07,2.0119089e-07,6.2385874e-07,4259850,0.10555929,0.020609485,0.006620148,0.4,0.000499444,0.00049944443,0.0004994463,396809,0.028776873,-0.006828758,-0.014165532,0.5,0.00048175376,0.0013419988,0.0012781153,1,1,1,1,1,0
254057248,253956523,4325386,0.0021079367,0.0021219447,0.00028750705,0.34906584,2.0256805e-07,2.030401e-07,6.263172e-07,4259850,0.10564912,0.02063322,0.0064660856,0.4,0.0005003215,0.00050032267,0.000500312,396809,0.029408742,-0.007641797,-0.013946672,0.5,0.000413269,0.0013115971,0.0012487634,1,1,1,1,1,0
254137265,254036531,4325386,0.0020522194,0.0021139465,0.00023398538,0.34906584,2.0107073e-07,2.0154629e-07,6.234502e-07,4259850,0.10519775,0.020889323,0.0057066274,0.4,0.0004999671,0.00049996737,0.0004999624,396809,0.031095672,-0.007063137,-0.016357532,0.5,0.00038789897,0.0012976226,0.001238785,1,1,1,1,1,0
254267224,254166543,4325386,0.0019835813,0.002125518,0.00014716439,0.34906584,2.0000138e-07,2.0044122e-07,6.199707e-07,4259850,0.10482072,0.021364542,0.004571942,0.4,0.00049931335,0.00049931335,0.00049931335,396809,0.031855065,-0.0076941587,-0.017227601,0.5,0.00036354072,0.0012826317,0.0012285555,1,1,1,1,1,0
254287201,254186545,4325386,0.0019838202,0.0021258343,0.00014539009,0.34906584,2.003143e-07,2.0075464e-07,6.203987e-07,4259850,0.104841016,0.021392059,0.0045727133,0.4,0.00049960014,0.00049960014,0.00049960194,396809,0.030130584,-0.0091030095,-0.018465592,0.5,0.00033791002,0.0012691343,0.0012081572,1,1,1,1,1,0
