timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
217797055,217697930,0.10057083,0.10057907,0.21413952,1.2339667,1.2339864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.406698,0.0,0.0,nan,0.0,0.0,0.09034504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218291060,218191822,0.100587666,0.10059029,0.21415274,1.2163596,1.2163754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4082,0.0,0.0,nan,0.0,0.0,0.09034539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218794740,218695593,0.10060105,0.100601174,0.21419147,1.2033216,1.2033348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.406828,0.0,0.0,nan,0.0,0.0,0.0903456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219298948,219199364,0.100609444,0.10060726,0.21420366,1.1859056,1.1859152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.404898,0.0,0.0,nan,0.0,0.0,0.09034592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219792345,219693257,0.10056014,0.10055722,0.21420094,1.1748736,1.1748811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.405958,0.0,0.0,nan,0.0,0.0,0.090346426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220296223,220197029,0.10055167,0.10054839,0.21421112,1.1576431,1.1576478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.404131,0.0,0.0,nan,0.0,0.0,0.090346605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220790012,220690922,0.100500174,0.10049712,0.21414745,1.1446539,1.1446573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.405765,0.0,0.0,nan,0.0,0.0,0.09034711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221294255,221194694,0.10051027,0.100507714,0.21416685,1.1297458,1.1297473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403673,0.0,0.0,nan,0.0,0.0,0.0903474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221797560,221698465,0.10047151,0.100469746,0.2141665,1.1189836,1.1189841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.405399,0.0,0.0,nan,0.0,0.0,0.09034776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222291586,222192359,0.10041754,0.10041629,0.21417019,1.1041709,1.1041703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403673,0.0,0.0,nan,0.0,0.0,0.09034818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222795275,222696131,0.10050218,0.100501575,0.21419053,1.0940421,1.094041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.404875,0.0,0.0,nan,0.0,0.0,0.09034843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223299610,223199903,0.10046598,0.100461274,0.21415952,1.0812432,1.0812415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403841,0.0,0.0,nan,0.0,0.0,0.09034887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223792994,223693797,0.10055797,0.10055334,0.21415952,1.0687275,1.0687256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.405637,0.0,0.0,nan,0.0,0.0,0.0903491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224296855,224197570,0.100479946,0.1004915,0.21412928,1.0540733,1.0540712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403452,0.0,0.0,nan,0.0,0.0,0.090349235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224790596,224691465,0.10059827,0.100602694,0.21415734,1.0482178,1.0482155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.404733,0.0,0.0,nan,0.0,0.0,0.09034915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225294576,225195238,0.100524016,0.10051609,0.2141256,1.0337144,1.0337126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403256,0.0,0.0,nan,0.0,0.0,0.09034915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
