timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,calibration_count
313244746,313229635,4028193,46.16925,41.523335,100771.664,1.1547858,0
313461028,313446005,4028193,45.500744,41.52667,100779.664,1.1548774,0
313633904,313611691,4028193,44.86659,41.52,100787.25,1.1549643,0
313850280,313828032,4028193,44.491375,41.52,100791.75,1.1550158,0
314012346,313993730,4028193,44.05275,41.52,100797.0,1.1550761,0
314228622,314210006,4028193,43.49522,41.52,100803.664,1.1551524,0
314444714,314426088,4028193,42.826714,41.52,100811.664,1.1552441,0
314660938,314642329,4028193,42.266544,41.52,100818.336,1.1553205,0
314833773,314800761,4028193,41.928326,41.52,100822.4,1.1553671,0
315017365,315011312,4028193,41.291527,41.51,100830.0,1.1554542,0
315236776,315236167,4028193,40.54111,41.51,100839.0,1.1555573,0
315454160,315453552,4028193,39.703495,41.52,100849.0,1.155672,0
315649135,315615888,4028193,39.703495,41.52,100849.0,1.155672,0
315843369,315831958,4028193,39.399628,41.5,100852.664,1.1557139,0
316005569,315990516,4028193,39.03763,41.51,100857.0,1.1557636,0
316221770,316206741,4028193,38.200016,41.51,100867.0,1.1558782,0
316438145,316423122,4028193,37.505085,41.52,100875.336,1.1559738,0
316654286,316639274,4028193,36.78109,41.52,100884.0,1.156073,0
316827120,316804901,4028193,36.50893,41.52,100887.25,1.1561103,0
317043347,317021051,4028193,36.173355,41.52,100891.25,1.1561562,0
317259769,317237513,4028193,35.50485,41.52,100899.25,1.1562477,0
317411038,317410430,4028193,35.35952,41.51,100901.0,1.1562679,0
317627346,317626738,4028193,34.775566,41.51,100908.0,1.1563481,0
317843388,317842779,4028193,33.60502,41.52,100922.0,1.1565084,0
318059282,318058673,4028193,33.272087,41.5,100926.0,1.1565543,0
318167438,318166829,4028193,32.60358,41.51,100934.0,1.156646,0
318383701,318383092,4028193,31.935074,41.52,100942.0,1.1567377,0
318614525,318603116,4028193,31.726332,41.52,100944.5,1.1567664,0
318815681,318815073,4028193,31.351122,41.52,100949.0,1.1568179,0
319033119,319032509,4028193,30.349682,41.5,100961.0,1.1569555,0
319260284,319259675,4028193,30.59806,41.51,100958.0,1.156921,0
319368495,319367886,4028193,30.265127,41.51,100962.0,1.1569669,0
319584764,319584155,4028193,29.263689,41.52,100974.0,1.1571044,0
319800958,319800346,4028193,28.595182,41.52,100982.0,1.157196,0
320017182,320016570,4028193,28.595182,41.52,100982.0,1.157196,0
320226279,320225671,4028193,27.844765,41.52,100991.0,1.1572992,0
320444120,320443510,4028193,33.187534,41.52,100927.0,1.1565658,0
320660212,320659595,4028193,27.593744,41.52,100994.0,1.1573335,0
320768298,320767672,4028193,28.262249,41.52,100986.0,1.1572418,0
320984463,320983855,4028193,28.761648,41.52,100980.0,1.1571732,0
321200680,321200071,4028193,23.92092,41.52,101038.0,1.1578377,0
321416922,321416281,4028193,24.256495,41.52,101034.0,1.157792,0
321633079,321632469,4028193,30.682615,41.52,100957.0,1.1569096,0
321849287,321848678,4028193,28.595182,41.52,100982.0,1.157196,0
322043745,322010724,4028193,25.0624,41.525,101024.336,1.1576812,0
322259976,322226954,4028193,23.017244,41.524998,101048.836,1.157962,0
322389624,322389014,4028193,27.342724,41.52,100997.0,1.157368,0
322620009,322619401,4028193,21.918041,41.51,101062.0,1.1581128,0
322836569,322835961,4028193,20.166183,41.52,101083.0,1.1583534,0
323053966,323053357,4028193,24.005474,41.52,101037.0,1.1578263,0
323259452,323215608,4028193,24.124378,41.52,101035.57,1.15781,0
323378458,323377837,4028193,28.262249,41.52,100986.0,1.1572418,0
323594169,323593560,4028193,21.500555,41.52,101067.0,1.1581701,0
323820804,323809366,4028193,23.336966,41.51,101045.0,1.157918,0
324037026,324025589,4028193,23.004034,41.52,101049.0,1.1579639,0
324253177,324241767,4028193,20.916601,41.52,101074.0,1.1582503,0
324436910,324400280,4028193,24.449385,41.52,101031.664,1.1577652,0
324653117,324616410,4028193,24.504871,41.53,101031.0,1.1577575,0
324782897,324782288,4028193,24.256495,41.52,101034.0,1.157792,0
324999083,324998475,4028193,21.334087,41.53,101069.0,1.158193,0
325215382,325214773,4028193,20.166183,41.53,101083.0,1.1583534,0
325431546,325430938,4028193,21.083067,41.53,101072.0,1.1582274,0
325647824,325647216,4028193,22.91948,41.53,101050.0,1.1579753,0
325846374,325812843,4028193,25.855097,41.53,101014.836,1.1575723,0
325977197,325976588,4028193,25.424398,41.53,101020.0,1.1576315,0
326194151,326193542,4028193,22.753014,41.53,101052.0,1.1579982,0
326410443,326409835,4028193,22.002594,41.53,101061.0,1.1581013,0
326626639,326626028,4028193,22.087149,41.53,101060.0,1.1580899,0
326842847,326842239,4028193,21.418642,41.53,101068.0,1.1581815,0
327059111,327058502,4028193,19.415766,41.53,101092.0,1.1584566,0
327167280,327166672,4028193,18.414324,41.53,101104.0,1.1585941,0
327383467,327382829,4028193,27.678297,41.53,100993.0,1.157322,0
327599735,327599126,4028193,24.589424,41.53,101030.0,1.1577461,0
327844971,327833550,4028193,24.713615,41.53,101028.5,1.1577289,0
328029187,327992523,4028193,23.183712,41.53,101046.836,1.1579391,0
328245366,328208749,4028193,24.15873,41.53,101035.164,1.1581776,0
328461632,328424978,4028193,22.377804,41.53,101056.5,1.1584222,0
328591429,328590821,4028193,20.166183,41.53,101083.0,1.158726,0
328807606,328806995,4028193,26.092907,41.53,101012.0,1.1579121,0
329023978,329023369,4028193,28.177696,41.53,100987.0,1.1576254,0
329240087,329239478,4028193,25.257933,41.54,101022.0,1.1580267,0
329445142,329405785,4028193,21.651167,41.530003,101065.2,1.158522,0
329661345,329624728,4028193,23.741241,41.53,101040.164,1.158235,0
329791053,329790395,4028193,19.333853,41.53,101093.0,1.1588405,0
330007359,330006750,4028193,20.33529,41.54,101081.0,1.1587031,0
330223529,330222904,4028193,19.999716,41.53,101085.0,1.1587489,0
330439722,330439114,4028193,28.761648,41.54,100980.0,1.1575452,0
330655800,330655192,4028193,23.085945,41.53,101048.0,1.1583247,0
330774642,330763219,4028193,22.459717,41.54,101055.5,1.1584107,0
330990845,330979423,4028193,28.595182,41.54,100982.0,1.1575682,0
331207004,331195561,4028193,25.464033,41.54,101019.5,1.1579981,0
331423372,331411963,4028193,26.217094,41.54,101010.5,1.1578948,0
331639465,331628036,4028193,25.297567,41.535,101021.5,1.158021,0
331855518,331844090,4028193,24.504871,41.54,101031.0,1.1581299,0
332039123,332002506,4028193,23.574776,41.540005,101042.164,1.1586304,0
332255281,332218620,4028193,23.241842,41.540005,101046.164,1.1583037,0
332385108,332384500,4028193,27.926676,41.54,100990.0,1.1580323,0
332601281,332600672,4028193,28.095785,41.54,100988.0,1.157637,0
332817399,332816790,4028193,26.674217,41.54,101005.0,1.1582042,0
333033279,333032671,4028193,18.998278,41.53,101097.0,1.1592592,0
333249079,333248470,4028193,27.26081,41.53,100998.0,1.158124,0
333443619,333410590,4028193,18.776323,41.535004,101099.664,1.1592897,0
333659710,333626685,4028193,21.764786,41.540005,101063.836,1.1588789,0
333789605,333788982,4028193,18.831812,41.54,101099.0,1.1592821,0
334005725,334005118,4028193,23.754454,41.54,101040.0,1.1586055,0
334221886,334221278,4028193,24.504871,41.54,101031.0,1.1585023,0
334438084,334437473,4028193,18.749899,41.54,101100.0,1.1592935,0
334654315,334653704,4028193,19.748695,41.54,101088.0,1.159156,0
334859717,334815811,4028193,22.216623,41.54429,101058.43,1.1588169,0
334978554,334977945,4028193,26.008352,41.54,101013.0,1.158296,0
335194740,335194130,4028193,27.844765,41.55,100991.0,1.1580437,0
335410845,335410236,4028193,25.257933,41.55,101022.0,1.1583991,0
335626997,335626389,4028193,26.092907,41.55,101012.0,1.1582845,0
335843010,335842399,4028193,19.249298,41.55,101094.0,1.1592247,0
336059133,336058525,4028193,27.844765,41.55,100991.0,1.1580437,0
336253747,336220682,4028193,22.79529,41.55,101051.5,1.1587374,0
336383419,336382811,4028193,26.259373,41.55,101010.0,1.1582615,0
336599632,336598967,4028193,21.001156,41.55,101073.0,1.158984,0
336815501,336814893,4028193,27.176258,41.54,100999.0,1.1581354,0
337031649,337031041,4028193,22.91948,41.55,101050.0,1.1587203,0
337247821,337247214,4028193,21.252176,41.55,101070.0,1.1589495,0
337442349,337409333,4028193,25.728266,41.55,101016.336,1.1583341,0
337658539,337625513,4028193,25.326633,41.55,101021.164,1.1583896,0
337788183,337787574,4028193,21.751575,41.55,101064.0,1.1588808,0
338004399,338003789,4028193,27.342724,41.55,100997.0,1.1581125,0
338220621,338220010,4028193,29.76573,41.55,100968.0,1.1577799,0
338447351,338446743,4028193,28.344162,41.54,100985.0,1.1579748,0
338652694,338608885,4028193,27.091703,41.55,101000.0,1.1581469,0
338771544,338770936,4028193,30.180574,41.55,100963.0,1.1577226,0
338987880,338987272,4028193,31.51759,41.55,100947.0,1.1579117,0
339203981,339203374,4028193,30.180574,41.55,100963.0,1.1580951,0
339420067,339419458,4028193,27.926676,41.559998,100990.0,1.158405,0
339636125,339635516,4028193,26.092907,41.559998,101012.0,1.1586572,0
339852413,339851805,4028193,30.265127,41.559998,100962.0,1.1580837,0
340057440,340011723,4028193,30.94949,41.553997,100953.8,1.1579896,0
340187243,340175805,4028193,32.479393,41.55,100935.5,1.1577797,0
340403361,340391946,4028193,30.806803,41.555,100955.5,1.1580092,0
340612741,340612131,4028193,34.524548,41.559998,100911.0,1.1574987,0
340829780,340829171,4028193,30.265127,41.559998,100962.0,1.1580837,0
341046392,341045783,4028193,36.194492,41.55,100891.0,1.1572692,0
341251817,341207930,4028193,34.751785,41.552856,100908.29,1.1574676,0
341370790,341370180,4028193,35.695095,41.559998,100897.0,1.1573381,0
341586956,341586273,4028193,32.939156,41.559998,100930.0,1.1577166,0
341803183,341802574,4028193,35.274967,41.559998,100902.0,1.1573955,0
342019385,342018774,4028193,40.374645,41.559998,100841.0,1.1566958,0
342235458,342234847,4028193,39.788048,41.559998,100848.0,1.1567761,0
342451617,342451006,4028193,35.52863,41.559998,100899.0,1.157361,0
342646169,342613143,4028193,39.970367,41.555,100845.836,1.1567513,0
342775997,342775389,4028193,37.700615,41.559998,100873.0,1.1570628,0
342992381,342991754,4028193,41.376083,41.559998,100829.0,1.1565582,0
343208563,343207954,4028193,42.964115,41.559998,100810.0,1.1567123,0
343424689,343424081,4028193,43.80173,41.559998,100800.0,1.1565975,0
343640997,343640385,4028193,42.964115,41.57,100810.0,1.1567123,0
343857172,343856563,4028193,42.29561,41.57,100818.0,1.1568041,0
343979380,343967950,4028193,42.380165,41.559998,100817.0,1.1567925,0
344197170,344185715,4028193,40.498833,41.559998,100839.5,1.1570507,0
344414395,344402960,4028193,43.34197,41.559998,100805.5,1.1566607,0
344630549,344619129,4028193,43.381603,41.559998,100805.0,1.156655,0
344846685,344835277,4028193,43.92592,41.565,100798.5,1.1565803,0
345030487,344993780,4028193,42.826714,41.559998,100811.664,1.1567314,0
345246746,345210112,4028193,43.270626,41.559998,100806.336,1.1566702,0
345376368,345375759,4028193,47.64895,41.559998,100754.0,1.1560698,0
345592555,345591945,4028193,48.568474,41.559998,100743.0,1.1559435,0
345808756,345808147,4028193,47.22882,41.559998,100759.0,1.1561271,0
346024890,346024281,4028193,46.22474,41.57,100771.0,1.1562648,0
346240994,346240383,4028193,45.13875,41.57,100784.0,1.1564139,0
346457210,346456600,4028193,44.803173,41.559998,100788.0,1.1564598,0
346662612,346622396,4028193,46.742634,41.559998,100764.836,1.1561941,0
346792355,346780844,4028193,46.560314,41.559998,100767.0,1.1562189,0
347008641,346997222,4028193,47.313377,41.559998,100758.0,1.1561155,0
347224853,347213423,4028193,48.526196,41.559998,100743.5,1.1559492,0
347441088,347429680,4028193,48.650387,41.559998,100742.0,1.1559321,0
347657460,347645936,4028193,48.819496,41.559998,100740.0,1.1559091,0
347841116,347804492,4028193,50.70083,41.555,100717.5,1.155651,0
347988593,347987984,4028193,53.75535,41.559998,100681.0,1.1552321,0
348205568,348204957,4028193,54.341946,41.559998,100674.0,1.1551517,0
348421753,348421145,4028193,54.172832,41.559998,100676.0,1.1551747,0
348637838,348637216,4028193,51.496162,41.559998,100708.0,1.1555419,0
348853984,348853375,4028193,49.152428,41.559998,100736.0,1.1558632,0
349048231,349015205,4028193,54.2706,41.55,100674.836,1.1551614,0
349177998,349177390,4028193,55.01045,41.559998,100666.0,1.155432,0
349400756,349400116,4028193,52.66671,41.55,100694.0,1.1557534,0
349617453,349616844,4028193,51.998203,41.55,100702.0,1.1558452,0
349833585,349832977,4028193,55.678955,41.559998,100658.0,1.1553401,0
350049788,350049180,4028193,55.76351,41.559998,100657.0,1.1553286,0
350244284,350211222,4028193,56.154575,41.559998,100652.336,1.1552751,0
350374084,350373477,4028193,58.358273,41.559998,100626.0,1.1549729,0
350590285,350589675,4028193,53.419777,41.559998,100685.0,1.15565,0
350806466,350805855,4028193,53.83726,41.559998,100680.0,1.1555927,0
351022657,351021962,4028193,59.02942,41.559998,100618.0,1.154881,0
351238829,351238220,4028193,54.508408,41.559998,100672.0,1.1555008,0
351448287,351447678,4028193,58.44282,41.55,100625.0,1.1549613,0
351643207,351610022,4028193,58.022694,41.55,100630.0,1.1550187,0
351860212,351827168,4028193,58.680634,41.559998,100622.164,1.1549288,0
351990040,351989410,4028193,57.60521,41.55,100635.0,1.1550761,0
352209461,352208838,4028193,58.524734,41.55,100624.0,1.1549498,0
352427793,352421699,4028193,59.19589,41.559998,100616.0,1.154858,0
352644844,352644236,4028193,54.843987,41.559998,100668.0,1.155827,0
352860898,352860289,4028193,59.02942,41.55,100618.0,1.155253,0
352979906,352968485,4028193,61.33088,41.555,100590.5,1.1549373,0
353210653,353199039,4028193,57.438744,41.55,100637.0,1.1554711,0
353427741,353416312,4028193,61.122135,41.55,100593.0,1.1549659,0
353644957,353633538,4028193,56.141365,41.559998,100652.5,1.1556491,0
353861017,353849583,4028193,59.57374,41.559998,100611.5,1.1551784,0
354044846,354008179,4028193,58.371483,41.55,100625.836,1.1553429,0
354260985,354224367,4028193,58.580227,41.55167,100623.336,1.1553143,0
354390640,354390009,4028193,63.048386,41.559998,100570.0,1.1547018,0
354606812,354606202,4028193,61.624176,41.55,100587.0,1.154897,0
354822953,354822289,4028193,63.634983,41.55,100563.0,1.1546215,0
355039151,355038541,4028193,62.044304,41.55,100582.0,1.1548396,0
355255426,355254768,4028193,54.925896,41.55,100667.0,1.1558156,0
355460803,355420572,4028193,58.60929,41.55,100623.0,1.1553104,0
355590558,355579101,4028193,62.87928,41.55,100572.0,1.1547248,0
355799281,355793255,4028193,59.822117,41.54,100608.5,1.1551439,0
356016906,356005484,4028193,59.808903,41.54,100608.664,1.1551458,0
356255148,356222139,4028193,60.503834,41.55,100600.4,1.155423,0
356395598,356380588,4028193,61.066647,41.55,100593.664,1.1553456,0
356647281,356617991,4028193,60.24224,41.535,100603.5,1.1550865,0
356777507,356776899,4028193,64.05247,41.55,100558.0,1.1549361,0
356995310,356994701,4028193,56.265553,41.55,100651.0,1.1556319,0
357211427,357210802,4028193,61.95975,41.55,100583.0,1.1548512,0
357427547,357426939,4028193,56.51657,41.55,100648.0,1.1559697,0
357643989,357643379,4028193,63.048386,41.55,100570.0,1.1550738,0
357860166,357859558,4028193,57.10317,41.54,100641.0,1.1558893,0
358047884,358019183,4028193,59.512966,41.55,100612.2,1.1555586,0
358254102,358229191,4028193,58.524734,41.55,100624.0,1.155694,0
358427499,358394483,4028193,61.2384,41.55,100591.6,1.155322,0
358611018,358610409,4028193,56.35011,41.54,100650.0,1.1559926,0
358827118,358826509,4028193,58.10725,41.54,100629.0,1.1557515,0
359043244,359042553,4028193,62.210773,41.54,100580.0,1.1551887,0
359259378,359258767,4028193,63.96791,41.54,100559.0,1.1549475,0
359367436,359366804,4028193,59.19589,41.55,100616.0,1.1556021,0
359597805,359586394,4028193,64.43032,41.53,100553.5,1.1548843,0
359815184,359803775,4028193,65.85453,41.54,100536.5,1.1546891,0
360031822,360020412,4028193,57.771675,41.54,100633.0,1.1557975,0
360248078,360236662,4028193,58.693848,41.54,100622.0,1.155671,0
360431926,360395300,4028193,63.38396,41.540005,100566.0,1.155028,0
360648363,360611571,4028193,62.979687,41.540005,100570.836,1.1550834,0
360778082,360777473,4028193,60.450985,41.54,100601.0,1.1554298,0
360994229,360993621,4028193,60.702007,41.55,100598.0,1.1553954,0
361210422,361209813,4028193,65.896805,41.54,100536.0,1.1546834,0
361426509,361425901,4028193,58.273716,41.54,100627.0,1.1557285,0
361642768,361642160,4028193,66.483406,41.54,100529.0,1.154603,0
361862782,361862174,4028193,58.524734,41.54,100624.0,1.155694,0
362057884,362024854,4028193,61.09307,41.535004,100593.336,1.1553419,0
362202182,362201564,4028193,57.940784,41.53,100631.0,1.1557744,0
362419746,362419136,4028193,58.10725,41.54,100629.0,1.1557515,0
362636355,362635671,4028193,59.362354,41.54,100614.0,1.1555792,0
362852414,362851806,4028193,59.78248,41.54,100609.0,1.1555218,0
363057698,363013882,4028193,62.68903,41.535713,100574.29,1.1551231,0
363176685,363176074,4028193,67.40557,41.54,100518.0,1.1544765,0
363392960,363392350,4028193,65.812256,41.54,100537.0,1.1546948,0
363609078,363608470,4028193,60.0335,41.53,100606.0,1.1554873,0
363825106,363824497,4028193,60.118053,41.53,100605.0,1.1558483,0
364041292,364040682,4028193,66.14783,41.53,100533.0,1.1546489,0
364257546,364256936,4028193,66.903534,41.54,100524.0,1.1545455,0
364452149,364419139,4028193,62.83964,41.540005,100572.5,1.1554748,0
364581934,364581315,4028193,59.867035,41.54,100608.0,1.1558827,0
364798154,364797544,4028193,58.358273,41.53,100626.0,1.1560895,0
365014280,365013672,4028193,65.05919,41.53,100546.0,1.1551704,0
365230376,365229766,4028193,66.73442,41.53,100526.0,1.1549406,0
365446772,365446162,4028193,62.37724,41.53,100578.0,1.155538,0
365652085,365608231,4028193,62.665253,41.53,100574.57,1.1554986,0
365781536,365780928,4028193,62.712814,41.52,100574.0,1.1554921,0
365997698,365997076,4028193,64.30349,41.53,100555.0,1.1552738,0
366213776,366213157,4028193,65.56123,41.53,100540.0,1.1551014,0
366430011,366429371,4028193,65.812256,41.53,100537.0,1.155067,0
366646279,366645671,4028193,63.96791,41.53,100559.0,1.1553198,0
366851504,366811282,4028193,62.239838,41.53,100579.664,1.1555572,0
366981141,366969726,4028193,59.19589,41.53,100616.0,1.1559746,0
367197228,367185815,4028193,56.93406,41.53,100643.0,1.1562848,0
367413343,367401930,4028193,63.25713,41.53,100567.5,1.1554174,0
367629454,367618004,4028193,57.523296,41.525,100636.0,1.1562045,0
367838177,367832131,4028193,60.411354,41.53,100601.5,1.155808,0
368056197,368044776,4028193,60.199966,41.53,100604.0,1.1558368,0
368218910,368203780,4028193,60.95567,41.523335,100595.0,1.1557335,0
368435033,368420008,4028193,61.930687,41.523335,100583.336,1.1555994,0
368651408,368636316,4028193,62.044304,41.53,100582.0,1.155584,0
368824424,368802198,4028193,60.680866,41.525,100598.25,1.1557707,0
369040603,369018350,4028193,60.598957,41.525,100599.25,1.1557822,0
369173775,369173166,4028193,60.199966,41.52,100604.0,1.1558368,0
369390637,369389997,4028193,64.97464,41.52,100547.0,1.1551819,0
369607833,369607224,4028193,64.137024,41.52,100557.0,1.1556691,0
369824027,369823353,4028193,59.948944,41.52,100607.0,1.1562438,0
370040247,370039638,4028193,64.55715,41.52,100552.0,1.1556118,0
370256523,370255879,4028193,61.8752,41.52,100584.0,1.1559794,0
370451181,370418119,4028193,62.07073,41.52,100581.664,1.1559526,0
370580811,370580203,4028193,63.46587,41.52,100565.0,1.155761,0
370797082,370796473,4028193,57.10317,41.52,100641.0,1.1566346,0
371013179,371012570,4028193,56.683037,41.52,100646.0,1.1566919,0
371229215,371228606,4028193,56.767593,41.52,100645.0,1.1566805,0
371445541,371444932,4028193,56.683037,41.52,100646.0,1.1566919,0
371661679,371661072,4028193,57.185078,41.52,100640.0,1.1566231,0
371769880,371769271,4028193,65.225655,41.52,100544.0,1.1555198,0
371986013,371985404,4028193,58.022694,41.52,100630.0,1.1565081,0
372223395,372222786,4028193,64.97464,41.51,100547.0,1.1555542,0
372439505,372438896,4028193,60.620094,41.52,100599.0,1.1561519,0
372616449,372601418,4028193,62.239838,41.51,100579.664,1.1559296,0
372838303,372826891,4028193,58.022694,41.51,100630.0,1.1565081,0
373056334,373044916,4028193,57.06089,41.504997,100641.5,1.1566403,0
373240905,373204288,4028193,62.364025,41.51166,100578.164,1.1559124,0
373456974,373420352,4028193,60.062565,41.51166,100605.664,1.1562284,0
373586756,373586114,4028193,65.812256,41.51,100537.0,1.1554394,0
373802824,373802215,4028193,62.210773,41.52,100580.0,1.1559334,0
374019083,374018474,4028193,59.111332,41.51,100617.0,1.1563587,0
374256613,374245204,4028193,57.229996,41.5,100639.5,1.1566173,0
374440280,374403630,4028193,61.653244,41.508327,100586.664,1.15601,0
374656551,374619880,4028193,61.470924,41.51,100588.836,1.1560351,0
374800291,374799682,4028193,60.53554,41.5,100600.0,1.1561633,0
375016909,375016271,4028193,64.97464,41.5,100547.0,1.1555542,0
375234280,375233672,4028193,56.43466,41.51,100649.0,1.1567265,0
375450538,375449917,4028193,64.808174,41.51,100549.0,1.1555772,0
375645103,375612040,4028193,60.020287,41.51,100606.164,1.1562343,0
375861184,375828160,4028193,61.94654,41.504997,100583.164,1.1563427,0
375990962,375990354,4028193,57.269634,41.5,100639.0,1.1569846,0
376207215,376206594,4028193,65.812256,41.51,100537.0,1.155812,0
376423427,376422818,4028193,57.185078,41.51,100640.0,1.1569961,0
376639735,376639114,4028193,62.126217,41.5,100581.0,1.1563178,0
376855953,376855317,4028193,60.369076,41.51,100602.0,1.1565592,0
376964019,376963392,4028193,56.93406,41.5,100643.0,1.1570306,0
377180212,377179604,4028193,65.47668,41.51,100541.0,1.1558579,0
377396386,377395777,4028193,57.269634,41.5,100639.0,1.1569846,0
377612682,377612073,4028193,65.56123,41.5,100540.0,1.1558465,0
377828992,377828382,4028193,57.10317,41.5,100641.0,1.1570076,0
378045171,378044482,4028193,65.64579,41.5,100539.0,1.1558349,0
378239626,378206592,4028193,59.711136,41.5,100609.836,1.1566494,0
378455725,378422699,4028193,62.44858,41.5,100577.164,1.1562737,0
378585463,378584854,4028193,59.19589,41.5,100616.0,1.1567202,0
378801548,378800940,4028193,62.295326,41.5,100579.0,1.1562948,0
379017740,379017131,4028193,62.712814,41.5,100574.0,1.1562374,0
379233885,379233276,4028193,58.60929,41.5,100623.0,1.1568006,0
379450180,379449552,4028193,61.373158,41.5,100590.0,1.1564213,0
379655534,379611653,4028193,60.739002,41.49714,100597.57,1.1565083,0
379774400,379773792,4028193,62.37724,41.5,100578.0,1.1562833,0
379990560,379989951,4028193,64.22157,41.5,100556.0,1.1560304,0
380206722,380206114,4028193,57.269634,41.5,100639.0,1.1569846,0
380422880,380422270,4028193,61.708733,41.5,100586.0,1.1563753,0
380639331,380638723,4028193,64.97464,41.5,100547.0,1.155927,0
380826407,380801414,4028193,60.892254,41.48,100595.75,1.1564873,0
381044322,381025700,4028193,61.95975,41.496666,100583.0,1.1563408,0
381217642,381184592,4028193,62.02581,41.489998,100582.2,1.1563317,0
381433894,381400835,4028193,62.59655,41.489998,100575.4,1.1562533,0
381650026,381617015,4028193,61.60568,41.489998,100587.2,1.1563891,0
381790587,381775531,4028193,60.89754,41.489998,100595.664,1.1564864,0
382006736,381991724,4028193,63.048386,41.489998,100570.0,1.1561913,0
382222938,382207912,4028193,60.255455,41.5,100603.336,1.1569476,0
382438978,382423967,4028193,62.852856,41.489998,100572.336,1.1565912,0
382655146,382640104,4028193,60.871117,41.483334,100596.0,1.1568633,0
382828099,382805845,4028193,61.100998,41.495,100593.25,1.1568316,0
383044205,383021993,4028193,61.2886,41.489998,100591.0,1.1568058,0
383260541,383238287,4028193,61.539623,41.485,100588.0,1.1567713,0
383422629,383404017,4028193,59.557884,41.489998,100611.664,1.1570433,0
383639110,383620443,4028193,60.64652,41.489998,100598.664,1.156894,0
383855828,383837145,4028193,59.557884,41.489998,100611.664,1.1570433,0
384043161,384042553,4028193,58.44282,41.489998,100625.0,1.1571968,0
384259527,384258917,4028193,59.280437,41.469997,100615.0,1.1570817,0
384368126,384367517,4028193,58.44282,41.469997,100625.0,1.1571968,0
384585643,384585030,4028193,59.362354,41.48,100614.0,1.1570703,0
384802280,384801671,4028193,59.613373,41.489998,100611.0,1.1570358,0
385019003,385018392,4028193,58.693848,41.48,100622.0,1.1571622,0
385235688,385235080,4028193,58.944862,41.48,100619.0,1.1571277,0
385452280,385451671,4028193,59.19589,41.489998,100616.0,1.1570932,0
385646800,385613779,4028193,59.58695,41.48,100611.336,1.1570396,0
385787078,385786470,4028193,60.199966,41.469997,100604.0,1.1569552,0
386003484,386002874,4028193,60.620094,41.48,100599.0,1.1568978,0
386235163,386223665,4028193,59.948944,41.475,100607.0,1.1569897,0
386453291,386441827,4028193,59.53146,41.48,100612.0,1.1570473,0
386637454,386600717,4028193,59.19589,41.48,100616.0,1.1570932,0
386853898,386817264,4028193,59.41784,41.48,100613.336,1.1570625,0
386983539,386982930,4028193,59.78248,41.48,100609.0,1.1566397,0
387200237,387199552,4028193,59.78248,41.48,100609.0,1.1566397,0
387416843,387416234,4028193,59.613373,41.48,100611.0,1.1570358,0
387633466,387632854,4028193,59.53146,41.48,100612.0,1.1570473,0
387849811,387849169,4028193,60.0335,41.469997,100606.0,1.1566052,0
388055124,388014879,4028193,59.85118,41.475,100608.164,1.15663,0
388184985,388173558,4028193,60.450985,41.475,100601.0,1.1569207,0
388411942,388400534,4028193,59.23816,41.464996,100615.5,1.1570874,0
388628016,388616606,4028193,60.24224,41.469997,100603.5,1.1565765,0
388844399,388832971,4028193,59.15361,41.48,100616.5,1.1567259,0
389060762,389049341,4028193,57.145447,41.469997,100640.5,1.1570019,0
389244443,389207804,4028193,57.158653,41.47333,100640.336,1.157,0
389374481,389373873,4028193,57.10317,41.48,100641.0,1.1570076,0
389591202,389590593,4028193,57.438744,41.469997,100637.0,1.1569616,0
389807903,389807236,4028193,56.51657,41.469997,100648.0,1.157088,0
390024525,390023916,4028193,55.176914,41.469997,100664.0,1.157272,0
390241098,390240490,4028193,54.341946,41.48,100674.0,1.1573869,0
390457371,390456761,4028193,53.921814,41.469997,100679.0,1.1574445,0
390576279,390564830,4028193,52.58216,41.469997,100695.0,1.1576284,0
390792651,390781227,4028193,52.500244,41.475,100696.0,1.1576399,0
391008824,390997409,4028193,53.75535,41.475,100681.0,1.1574675,0
391225495,391214003,4028193,50.616276,41.469997,100718.5,1.1578985,0
391441787,391430380,4028193,51.871376,41.469997,100703.5,1.157726,0
391658019,391646531,4028193,51.57808,41.469997,100707.0,1.1577663,0
391841965,391805330,4028193,50.854084,41.469997,100715.664,1.1578659,0
392058143,392021503,4028193,49.960976,41.475,100726.336,1.1579885,0
392188047,392187363,4028193,50.322975,41.48,100722.0,1.1579388,0
392404722,392404114,4028193,47.47984,41.48,100756.0,1.1583296,0
392621375,392620766,4028193,49.152428,41.469997,100736.0,1.1580997,0
392837567,392836960,4028193,49.152428,41.469997,100736.0,1.1580997,0
393053988,393053379,4028193,49.236984,41.469997,100735.0,1.1580882,0
393259721,393219426,4028193,49.5567,41.478333,100731.164,1.1580442,0
393389516,393378060,4028193,49.44573,41.48,100732.5,1.1580595,0
393605641,393594169,4028193,50.28334,41.475,100722.5,1.1579446,0
393822078,393810611,4028193,49.194706,41.469997,100735.5,1.1580939,0
394038788,394027325,4028193,50.95185,41.475,100714.5,1.1578526,0
394254830,394239778,4028193,51.57808,41.469997,100707.0,1.1577663,0
394428205,394405899,4028193,50.40753,41.469997,100721.0,1.1579273,0
394644608,394622355,4028193,52.05898,41.469997,100701.25,1.1577002,0
