timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
219348882,0.0035592185,0.0025775824,1.0648537,0.0,0.8615768,0.0008790472,0.0020137657,0.50762254,0.0,0.0,-0.24411969,0,0,0,0,0
219408851,0.0035917696,0.0027574012,1.0654141,0.0,0.86143446,0.00084684114,0.0020997287,0.5078637,0.0,0.0,-0.26354223,0,0,0,0,0
219458945,0.0032020598,0.0027619307,1.0658363,0.0,0.8613274,0.00067741337,0.002002863,0.508046,0.0,0.0,-0.28028858,0,0,0,0,0
219508889,0.0036205875,0.0032579273,1.0659243,0.0,0.8613048,0.0007315603,0.0023228175,0.5080828,0.0,0.0,-0.29221267,0,0,0,0,0
219548891,0.003824761,0.00377094,1.0660441,0.0,0.8612741,0.00068900466,0.0025956568,0.5081336,0.0,0.0,-0.29388538,0,0,0,0,0
219608895,0.003940584,0.0034654397,1.0666301,0.0,0.86112523,0.00081577024,0.0024937633,0.50838625,0.0,0.0,-0.29696754,0,0,0,0,0
219659204,0.0027427052,0.0032185423,1.0665921,0.0,0.8611353,0.00036280826,0.002082959,0.5083715,0.0,0.0,-0.299878,0,0,0,0,0
219698914,0.0039388845,0.00296715,1.0663825,0.0,0.8611883,0.000941984,0.0022786704,0.50828016,0.0,0.0,-0.30202836,0,0,0,0,0
219758915,0.0029753556,0.0030441957,1.066343,0.0,0.86119866,0.00050755404,0.0020669643,0.5082641,0.0,0.0,-0.30507958,0,0,0,0,0
219808934,0.0031002446,0.0024013584,1.0664134,0.0,0.86118084,0.0007246339,0.0018219237,0.508295,0.0,0.0,-0.30722064,0,0,0,0,0
219859022,0.0034765785,0.0018467932,1.0663633,0.0,0.8611934,0.0010276637,0.0016787521,0.50827354,0.0,0.0,-0.3104016,0,0,0,0,0
219898967,0.0015853754,0.0014200497,1.0663973,0.0,0.86118543,0.00032175222,0.0010143785,0.5082899,0.0,0.0,-0.31218585,0,0,0,0,0
219958964,0.003723104,0.0022301623,1.0672873,0.0,0.8609584,0.0010355072,0.001906959,0.5086708,0.0,0.0,-0.3156219,0,0,0,0,0
220008954,0.0020996435,0.0012457798,1.0680612,0.0,0.8607622,0.00058659166,0.0010705261,0.50900584,0.0,0.0,-0.31783426,0,0,0,0,0
220048925,0.0031012879,0.001306489,1.0683554,0.0,0.8606869,0.001002031,0.001351723,0.5091319,0.0,0.0,-0.31981513,0,0,0,0,0
220108912,0.0062147896,0.002392172,1.0683539,0.0,0.86068505,0.0020655275,0.0026115244,0.50912684,0.0,0.0,-0.32373518,0,0,0,0,0
220159043,0.003098599,0.0014833831,1.0681181,0.0,0.86074734,0.00095601165,0.00142705,0.50902957,0.0,0.0,-0.32771495,0,0,0,0,0
220208953,0.005133612,0.00047934218,1.0679153,0.0,0.86079705,0.0020875242,0.0015126672,0.50894195,0.0,0.0,-0.33008984,0,0,0,0,0
220248941,0.0046057827,-7.7793986e-05,1.0678,0.0,0.8608266,0.002002188,0.0011384441,0.5088932,0.0,0.0,-0.33282608,0,0,0,0,0
220308978,0.0027585854,-0.00037258494,1.0681809,0.0,0.86073107,0.0012820344,0.0005417924,0.5090582,0.0,0.0,-0.3371242,0,0,0,0,0
220359024,0.0040412494,-4.2350885e-07,1.068954,0.0,0.8605334,0.0017389253,0.0010291053,0.50939006,0.0,0.0,-0.34101048,0,0,0,0,0
220398979,0.0019374369,-0.00042455448,1.0695271,0.0,0.86038864,0.00094165903,0.0003110543,0.50963753,0.0,0.0,-0.34419566,0,0,0,0,0
220459083,0.0053258175,8.691923e-05,1.0701671,0.0,0.86022305,0.00226854,0.0013952348,0.509911,0.0,0.0,-0.3477833,0,0,0,0,0
220508943,0.0064551663,-0.0020558797,1.070221,0.0,0.8602057,0.0033005814,0.00076161564,0.509936,0.0,0.0,-0.35137913,0,0,0,0,0
220558986,0.0030592943,0.00042127355,1.0700809,0.0,0.86024714,0.001208477,0.00096112944,0.50987494,0.0,0.0,-0.3566959,0,0,0,0,0
220598991,0.00621031,-0.00041857138,1.0700281,0.0,0.86025697,0.0027779453,0.0014031306,0.5098513,0.0,0.0,-0.35911137,0,0,0,0,0
220659187,0.0034486414,-0.00038344043,1.0700026,0.0,0.86026657,0.0015811239,0.0007142003,0.5098417,0.0,0.0,-0.3643818,0,0,0,0,0
220708997,0.00594588,-0.00022755106,1.0699553,0.0,0.86027604,0.0026155617,0.0014177889,0.50981987,0.0,0.0,-0.36688986,0,0,0,0,0
220748960,0.006090003,0.00047379374,1.0696973,0.0,0.8603422,0.002499002,0.00175588,0.50970787,0.0,0.0,-0.37131435,0,0,0,0,0
220799057,0.0064930157,0.001933016,1.0695697,0.0,0.860375,0.0023006345,0.002486156,0.50965035,0.0,0.0,-0.3759567,0,0,0,0,0
220849029,0.0068861167,0.001898228,1.0695771,0.0,0.8603726,0.0024785975,0.0025713718,0.5096531,0.0,0.0,-0.37931156,0,0,0,0,0
220909078,0.005998044,0.0018976679,1.0694191,0.0,0.86041385,0.0020968881,0.002344661,0.5095862,0.0,0.0,-0.3851786,0,0,0,0,0
220948981,0.005953969,0.0027104693,1.0693365,0.0,0.8604352,0.0018709394,0.002683025,0.50954944,0.0,0.0,-0.38938358,0,0,0,0,0
221009010,0.00818988,0.0016682199,1.0691342,0.0,0.86048347,0.003098692,0.0028039736,0.5094613,0.0,0.0,-0.3950221,0,0,0,0,0
221059423,0.006227697,0.0020616897,1.0686688,0.0,0.8606048,0.002154822,0.0024729294,0.50926286,0.0,0.0,-0.39953256,0,0,0,0,0
221099044,0.008735581,0.0020093126,1.0681714,0.0,0.860728,0.0032480743,0.003088168,0.5090454,0.0,0.0,-0.40303427,0,0,0,0,0
221159084,0.007522929,0.0025664964,1.067602,0.0,0.86087495,0.0025852332,0.0030185753,0.50880116,0.0,0.0,-0.40886506,0,0,0,0,0
221209074,0.008162692,0.0037991644,1.0674455,0.0,0.86091435,0.0025473046,0.0037117142,0.5087301,0.0,0.0,-0.41261423,0,0,0,0,0
221259092,0.0076995553,0.0024584578,1.0674946,0.0,0.860902,0.0026889069,0.0030168612,0.50875473,0.0,0.0,-0.41799513,0,0,0,0,0
221299068,0.009452811,0.0058026393,1.067693,0.0,0.86084986,0.00259241,0.004902592,0.5088288,0.0,0.0,-0.4231093,0,0,0,0,0
221359127,0.012401815,0.005978507,1.0678225,0.0,0.86081225,0.0038166149,0.0057287985,0.508876,0.0,0.0,-0.44536492,0,0,0,0,0
221409012,0.009465341,0.0021685872,1.0674417,0.0,0.86091256,0.003522816,0.0033411686,0.5087298,0.0,0.0,-0.4486638,0,0,0,0,0
221449034,0.009709876,0.003367351,1.0671209,0.0,0.86099446,0.0033237769,0.003918848,0.50858843,0.0,0.0,-0.45186964,0,0,0,0,0
221509163,0.012884819,0.0051947925,1.0666206,0.0,0.86111665,0.0042272354,0.005511846,0.5083601,0.0,0.0,-0.45888102,0,0,0,0,0
221559082,0.010493981,0.0018665525,1.0659852,0.0,0.86128056,0.0040449565,0.0034698618,0.50810176,0.0,0.0,-0.4642355,0,0,0,0,0
221599134,0.01039855,0.002488614,1.0656588,0.0,0.86136425,0.0038464272,0.0037128723,0.5079597,0.0,0.0,-0.46894246,0,0,0,0,0
221649064,0.011436715,0.0064576874,1.0652322,0.0,0.86147237,0.0032866665,0.005685226,0.507762,0.0,0.0,-0.47315797,0,0,0,0,0
221709053,0.009556756,0.007531927,1.0650219,0.0,0.8615282,0.0022047486,0.005670412,0.5076733,0.0,0.0,-0.48046586,0,0,0,0,0
221759103,0.010455967,0.00479556,1.0654505,0.0,0.8614183,0.003285714,0.0047206627,0.50786364,0.0,0.0,-0.4877041,0,0,0,0,0
221799090,0.009167165,0.0067664403,1.0662376,0.0,0.8612202,0.00222806,0.0052431365,0.5082002,0.0,0.0,-0.49211523,0,0,0,0,0
221859128,0.015910532,0.0067177257,1.0675596,0.0,0.8608716,0.0051395968,0.006939016,0.50874895,0.0,0.0,-0.4993251,0,0,0,0,0
221909096,0.012532917,0.0067518624,1.0693159,0.0,0.86043197,0.0036717064,0.006097748,0.50951564,0.0,0.0,-0.5048597,0,0,0,0,0
221959119,0.0075196046,0.007474762,1.0717318,0.0,0.8598219,0.001324513,0.005133154,0.51056653,0.0,0.0,-0.51199555,0,0,0,0,0
221999150,0.0045218496,0.0062861526,1.0741197,0.0,0.8592138,0.00033458418,0.0038572815,0.51160204,0.0,0.0,-0.51829785,0,0,0,0,0
222059166,0.0042139376,0.008877132,1.0783249,0.0,0.85813344,-0.00047077166,0.004890629,0.5134032,0.0,0.0,-0.52759385,0,0,0,0,0
222109263,0.01174867,0.007767824,1.0822352,0.0,0.85712403,0.003034481,0.0063547604,0.515062,0.0,0.0,-0.5316074,0,0,0,0,0
222149142,0.010807399,0.007301801,1.0851291,0.0,0.8563793,0.0027425543,0.0059166136,0.51630616,0.0,0.0,-0.5382796,0,0,0,0,0
222209096,0.014928103,0.0049153143,1.0888684,0.00025275163,0.85540354,0.0051119565,0.0059681092,0.5179025,0.0,0.0,-0.54544127,0,0,0,0,0
222259325,0.017888574,0.0074194907,1.0919542,9.557977e-05,0.85459745,0.0057175984,0.007814547,0.5192007,0.0,0.0,-0.5545876,0,0,0,0,0
222309172,0.010561531,0.008543746,1.0954703,0.0,0.8536982,0.002283599,0.00639681,0.5207238,0.0,0.0,-0.5601982,0,0,0,0,0
222349166,0.009006041,0.007272236,1.0986763,0.0,0.85286456,0.001941977,0.0054522045,0.52210015,0.0,0.0,-0.56594056,0,0,0,0,0
222409122,0.012110625,0.0064381636,1.1030893,0.0,0.8517063,0.0034705736,0.0059146583,0.52397454,0.0,0.0,-0.574309,0,0,0,0,0
222459104,0.011249079,0.0027514454,1.1064756,0.0,0.8508175,0.00406263,0.0041258507,0.52542937,0.0,0.0,-0.5815178,0,0,0,0,0
222499344,0.012434979,0.0045401105,1.1090019,0.0,0.85015213,0.0040906304,0.0052034757,0.52649564,0.0,0.0,-0.5877933,0,0,0,0,0
222559169,0.014050483,0.0031642283,1.1124794,0.0,0.84923035,0.0051307753,0.005052839,0.5279735,0.0,0.0,-0.59626126,0,0,0,0,0
222609132,0.026622651,-0.0037320396,1.1152824,0.0030119512,0.8484159,0.012281766,0.005460762,0.5291595,0.0,0.0,-0.59955955,0,0,0,0,0
222649244,0.031343784,-0.0047907406,1.1174748,0.01727452,0.84779865,0.014557676,0.0062767146,0.53008133,0.0,0.0,-0.6028249,0,0,0,0,0
222699287,0.029241854,0.0025266684,1.1201316,0.013089564,0.84713876,0.011715628,0.008837173,0.53116906,0.0,0.0,-0.6099588,0,0,0,0,0
222759239,0.023991583,-0.001023297,1.1234919,0.009528976,0.8462621,0.010424627,0.0059565892,0.5326314,0.0,0.0,-0.6280722,0,0,0,0,0
222809235,0.019558571,-0.005064789,1.1262128,0.0,0.8455446,0.00962098,0.0030789443,0.53380924,0.0,0.0,-0.634087,0,0,0,0,0
222849169,0.025893807,-0.00661406,1.1276674,0.0030819941,0.8451142,0.012709747,0.0041240845,0.5344189,0.0,0.0,-0.63919824,0,0,0,0,0
222909156,0.028229589,-0.014084902,1.1291544,0.009003973,0.8446566,0.015691416,0.0016028801,0.5350761,0.0,0.0,-0.65190977,0,0,0,0,0
222959202,0.03208131,-0.019386731,1.129342,0.015027666,0.84453315,0.0187359,0.0003957591,0.5351753,0.0,0.0,-0.6662656,0,0,0,0,0
222999223,0.031698365,-0.018909616,1.1287661,0.015407486,0.84469473,0.018446727,0.000489486,0.5349301,0.0,0.0,-0.67014414,0,0,0,0,0
223049192,0.035080224,-0.022049895,1.1275833,0.016641093,0.84495026,0.020714503,5.5246663e-05,0.5344436,0.0,0.0,-0.6716877,0,0,0,0,0
223109175,0.04691499,-0.018855132,1.1253551,0.02332045,0.8454416,0.024866054,0.004539961,0.5334695,0.0,0.0,-0.6801912,0,0,0,0,0
223159221,0.056859132,-0.020762695,1.1229625,0.0375674,0.8459226,0.029585283,0.0063504386,0.53244656,0.0,0.0,-0.6884517,0,0,0,0,0
223199260,0.06907587,-0.026260737,1.1211284,0.044828773,0.84613615,0.03622033,0.007243464,0.5316853,0.0,0.0,-0.69331706,0,0,0,0,0
223259317,0.07875013,-0.026307315,1.1183817,0.0636051,0.8466796,0.040338542,0.009740102,0.53048235,0.0,0.0,-0.6996723,0,0,0,0,0
223309228,0.09029319,-0.030894289,1.1159303,0.07140745,0.84699965,0.04645183,0.010801923,0.5294499,0.0,0.0,-0.70109624,0,0,0,0,0
223349193,0.08609372,-0.03303339,1.1145582,0.06970585,0.8474195,0.045244332,0.008752394,0.5289202,0.0,0.0,-0.6982298,0,0,0,0,0
223399302,0.095001586,-0.032807186,1.1129411,0.07855368,0.84764135,0.048967592,0.011164396,0.5281872,0.0,0.0,-0.6986038,0,0,0,0,0
223459293,0.0984329,-0.034987714,1.1114497,0.07861937,0.84790576,0.051004402,0.011107541,0.5275709,0.0,0.0,-0.7038312,0,0,0,0,0
223509209,0.08989808,-0.03608496,1.1099567,0.08130019,0.84848803,0.04768056,0.008354745,0.526996,0.0,0.0,-0.6933751,0,0,0,0,0
223549223,0.086971626,-0.037990734,1.1085017,0.074945085,0.8489033,0.04694477,0.006740094,0.5264161,0.0,0.0,-0.6829086,0,0,0,0,0
223609213,0.07008021,-0.038248397,1.106089,0.056775257,0.8498995,0.039843887,0.0021363879,0.52543193,0.0,0.0,-0.68160975,0,0,0,0,0
223659276,0.06343723,-0.042157087,1.1036775,0.042535834,0.85059416,0.038043972,-0.0013172032,0.52444303,0.0,0.0,-0.68457067,0,0,0,0,0
223699401,0.05115125,-0.03810284,1.1013643,0.031984925,0.85147953,0.03175354,-0.0028496792,0.5234177,0.0,0.0,-0.6869041,0,0,0,0,0
223749291,0.04471108,-0.04180735,1.0983449,0.031623796,0.85231346,0.029970368,-0.006158519,0.5221357,0.0,0.0,-0.68443,0,0,0,0,0
223809272,0.044295628,-0.04570142,1.0947137,0.03031827,0.85320747,0.030793896,-0.007983328,0.5206007,0.0,0.0,-0.6880468,0,0,0,0,0
223859306,0.044768672,-0.04521835,1.0915599,0.030034835,0.8540275,0.030858057,-0.0077026575,0.5192547,0.0,0.0,-0.68938744,0,0,0,0,0
223899470,0.044434145,-0.04601383,1.0887542,0.0225405,0.85474795,0.030909956,-0.00817277,0.51805764,0.0,0.0,-0.6935894,0,0,0,0,0
223959279,0.047752086,-0.049423784,1.084496,0.026159083,0.8557407,0.03319081,-0.008842196,0.51626354,0.0,0.0,-0.6957235,0,0,0,0,0
224009278,0.05261589,-0.054480772,1.0811324,0.02912685,0.85643405,0.036557823,-0.009813362,0.51486695,0.0,0.0,-0.6968426,0,0,0,0,0
224049256,0.05786642,-0.058754433,1.0784775,0.040131487,0.85693425,0.039889622,-0.010346182,0.5137757,0.0,0.0,-0.6986658,0,0,0,0,0
224099520,0.06273643,-0.05652401,1.0757581,0.041985273,0.85757786,0.041393787,-0.008194785,0.5126203,0.0,0.0,-0.70506626,0,0,0,0,0
224159309,0.05957091,-0.05576059,1.0725652,0.042909473,0.8584746,0.039827365,-0.008742022,0.5112325,0.0,0.0,-0.70628977,0,0,0,0,0
224209361,0.06314341,-0.05555497,1.0699021,0.03656096,0.8590862,0.041298002,-0.0077954736,0.51010257,0.0,0.0,-0.7068795,0,0,0,0,0
224249315,0.058539033,-0.058161415,1.067873,0.041038997,0.8596448,0.039972752,-0.010131136,0.50922537,0.0,0.0,-0.70545834,0,0,0,0,0
224309346,0.052094754,-0.054340135,1.064611,0.034445703,0.86067003,0.036215633,-0.010186754,0.5077714,0.0,0.0,-0.7043235,0,0,0,0,0
224359337,0.043709993,-0.05103671,1.0620358,0.03201489,0.8615231,0.03175605,-0.010933499,0.5066064,0.0,0.0,-0.7029229,0,0,0,0,0
224399417,0.035979945,-0.050152592,1.0604137,0.020819953,0.8620636,0.028192276,-0.012533225,0.50586015,0.0,0.0,-0.7022666,0,0,0,0,0
224449286,0.040250994,-0.050965745,1.0581615,0.022302644,0.8625576,0.030225178,-0.011837641,0.5049166,0.0,0.0,-0.69995564,0,0,0,0,0
224509279,0.037277207,-0.048642643,1.0561006,0.020157656,0.8631572,0.028345129,-0.011615078,0.50400525,0.0,0.0,-0.70280856,0,0,0,0,0
224559444,0.04193892,-0.049398318,1.0547107,0.02443082,0.86342686,0.030539569,-0.010787811,0.50343317,0.0,0.0,-0.70759577,0,0,0,0,0
224599386,0.039564397,-0.042681962,1.0538292,0.023300787,0.86378455,0.027822787,-0.008496404,0.5030208,0.0,0.0,-0.7127644,0,0,0,0,0
224659434,0.042904958,-0.04339848,1.0527759,0.023014823,0.8639912,0.02944124,-0.007981318,0.5025821,0.0,0.0,-0.71211886,0,0,0,0,0
224709392,0.038789507,-0.043902732,1.0523275,0.022065533,0.86415535,0.027787779,-0.009239663,0.50237244,0.0,0.0,-0.71074426,0,0,0,0,0
224749359,0.037635732,-0.04740511,1.0518472,0.02253622,0.86424077,0.028165046,-0.011050273,0.5021678,0.0,0.0,-0.7088514,0,0,0,0,0
224799351,0.038690012,-0.04584749,1.0514768,0.021356704,0.86434203,0.028228259,-0.010117359,0.50200963,0.0,0.0,-0.70749044,0,0,0,0,0
224859386,0.03364857,-0.043911193,1.0508473,0.024285039,0.86459535,0.025560718,-0.010553541,0.5017072,0.0,0.0,-0.7050894,0,0,0,0,0
224909391,0.03824415,-0.04476274,1.0502865,0.01882123,0.8646627,0.027757887,-0.009776755,0.50149,0.0,0.0,-0.7018682,0,0,0,0,0
224949327,0.043202844,-0.04267614,1.0496038,0.02202619,0.8647934,0.02937662,-0.007640846,0.5012095,0.0,0.0,-0.702985,0,0,0,0,0
225009400,0.043371927,-0.045496408,1.0484647,0.02462891,0.86503404,0.030150317,-0.008835764,0.50072837,0.0,0.0,-0.70353615,0,0,0,0,0
225059541,0.04323102,-0.043400805,1.0474553,0.0271021,0.86532027,0.029561557,-0.007979057,0.5002832,0.0,0.0,-0.7081752,0,0,0,0,0
225099463,0.04385059,-0.044059955,1.0466485,0.022695856,0.865503,0.029990954,-0.0081215175,0.4999392,0.0,0.0,-0.7097387,0,0,0,0,0
225149422,0.037429947,-0.047550138,1.04593,0.023611115,0.86572343,0.028079327,-0.011247771,0.49960786,0.0,0.0,-0.7080906,0,0,0,0,0
225209352,0.03396958,-0.04834375,1.0448707,0.018720767,0.8660236,0.026772784,-0.012470051,0.49913007,0.0,0.0,-0.70906126,0,0,0,0,0
225259386,0.029871149,-0.049838338,1.0438132,0.014286486,0.86631894,0.025363082,-0.01415374,0.498646,0.0,0.0,-0.7115654,0,0,0,0,0
225299506,0.02756219,-0.050258946,1.0428164,0.008891288,0.8665901,0.024460217,-0.014923869,0.4981974,0.0,0.0,-0.71217006,0,0,0,0,0
225359438,0.021497274,-0.05468918,1.0407695,0.00563341,0.86710733,0.022915786,-0.018378332,0.49725437,0.0,0.0,-0.7118504,0,0,0,0,0
225409442,0.014991381,-0.050651714,1.0388029,0.001305636,0.8677195,0.019074045,-0.018263487,0.49635226,0.0,0.0,-0.7100184,0,0,0,0,0
225449368,0.011289662,-0.04794334,1.0371003,0.0,0.8682082,0.016780864,-0.018021116,0.49558863,0.0,0.0,-0.7114211,0,0,0,0,0
225499453,0.011294643,-0.044573832,1.0347466,0.0,0.86882937,0.01592896,-0.016575672,0.49457765,0.0,0.0,-0.71143585,0,0,0,0,0
225559424,0.006819779,-0.043737,1.0316975,0.0,0.8696245,0.0137516875,-0.01733962,0.4932174,0.0,0.0,-0.70955926,0,0,0,0,0
225609418,0.0070025334,-0.041183885,1.029158,0.0,0.87027466,0.013181126,-0.016201064,0.4921238,0.0,0.0,-0.70816046,0,0,0,0,0
225649383,0.008523274,-0.0407635,1.0269432,0.0,0.870813,0.013722109,-0.015659127,0.49117327,0.0,0.0,-0.7079293,0,0,0,0,0
225699462,0.010004959,-0.039530694,1.0243775,0.0,0.8714443,0.014045636,-0.014776444,0.49007064,0.0,0.0,-0.7089766,0,0,0,0,0
225759512,0.00922613,-0.038433366,1.0214803,0.0,0.87216926,0.013416479,-0.014508546,0.48880497,0.0,0.0,-0.71098024,0,0,0,0,0
225799428,0.011513731,-0.038123876,1.0195653,0.0,0.87262404,0.014325214,-0.013828186,0.48798662,0.0,0.0,-0.71136856,0,0,0,0,0
225849424,0.009729066,-0.038264032,1.0174485,0.0,0.87315106,0.013565554,-0.014339154,0.48704982,0.0,0.0,-0.7114923,0,0,0,0,0
225909566,0.004492737,-0.040090572,1.0151896,0.0,0.8737165,0.011705611,-0.016424993,0.4860172,0.0,0.0,-0.71282214,0,0,0,0,0
225959451,0.0024155653,-0.042773332,1.0134094,0.0,0.8741353,0.0114339,-0.018111957,0.48520988,0.0,0.0,-0.7140784,0,0,0,0,0
225999436,-0.0016791789,-0.04177231,1.0121076,0.0,0.8744816,0.009389195,-0.018673921,0.48460823,0.0,0.0,-0.71387416,0,0,0,0,0
226059533,-0.0075929738,-0.041205265,1.0100466,0.0,0.875009,0.0066455174,-0.01986571,0.48365325,0.0,0.0,-0.7125375,0,0,0,0,0
226109625,-0.008326693,-0.042375334,1.0081762,0.0,0.87545377,0.006588321,-0.020561174,0.48281938,0.0,0.0,-0.7094537,0,0,0,0,0
226149412,-0.009633711,-0.04057292,1.0069072,0.0,0.8757783,0.0055681854,-0.020091342,0.48226303,0.0,0.0,-0.70908535,0,0,0,0,0
226199514,-0.010732522,-0.04183111,1.0052241,0.0,0.8761771,0.0053729312,-0.020911708,0.4815055,0.0,0.0,-0.7082187,0,0,0,0,0
226259469,-0.010130218,-0.04095723,1.0033625,0.0,0.87663007,0.005407346,-0.02038895,0.48070237,0.0,0.0,-0.7056362,0,0,0,0,0
226309621,-0.0062213675,-0.039492372,1.0019706,0.0,0.876964,0.0067553595,-0.0188121,0.4801402,0.0,0.0,-0.70249766,0,0,0,0,0
