timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
280259724,280159090,-1.9136091,0.003023311,1.3177836,-1.948085,-1.9128422,-1.9148937,-1.9903852,44.974888,-0.421875,0.32959604,0.372272,0.60536385,48.29226,-1.4256706,-1.4490051,-1.486826,-0.6922512,0.00024348237,0.00024348237,0.6730166,0.32561278,0.00088360603
281259844,281159188,-1.6051989,0.004407413,1.643915,-1.6339877,-1.6037223,-1.6077038,-1.6809032,37.318497,0.69195795,1.2440343,1.2508998,1.2709045,50.533028,-1.8894463,-1.7755432,-1.806284,-1.5502567,0.0003999406,0.00041660314,0.6969085,0.29930902,0.0029659758
282259822,282159286,-1.3188498,0.0033957332,1.9955149,-1.3441464,-1.3177081,-1.3215188,-1.394151,17.26175,0.091171265,0.45670986,0.4567647,0.40567017,47.850567,-2.0250187,-1.7393723,-1.7930222,-2.176941,0.00029937597,0.00029937597,0.7385859,0.25960252,0.0012128613
283260069,283159383,-1.0279974,0.00312709,2.3430774,-1.0512854,-1.0272489,-1.0301013,-1.0968708,7.3910027,-0.029751778,0.21829128,0.22644043,0.28137875,41.79716,-1.9887447,-1.6687889,-1.7209587,-2.3012352,0.00027451784,0.00027451784,0.76774704,0.23142949,0.00027451784
284259963,284159480,-0.82671005,0.003189107,2.6110377,-0.84791183,-0.82627493,-0.82785803,-0.88554883,1.7528667,-0.27248192,-0.120871544,-0.10826683,0.034668922,34.542282,-2.040947,-1.7632389,-1.798069,-2.321642,0.00029115225,0.00029115225,0.79289085,0.20623581,0.00029115225
285260213,285159576,-0.7327531,0.00361392,2.7622237,-0.7526684,-0.7324748,-0.73315585,-0.7842408,0.047769547,-0.54352665,-0.44416904,-0.43261623,-0.28066444,29.163425,-2.1738873,-1.9629364,-1.9830303,-2.3618603,0.0003514903,0.0003514903,0.8061431,0.19280241,0.0003514903
286260326,286159672,-0.71373767,0.0033938745,2.8193452,-0.7330031,-0.71357155,-0.713688,-0.7607397,0.48139954,-0.37592602,-0.29830265,-0.28909492,-0.17910004,26.499615,-2.02909,-1.8794966,-1.8910017,-2.1404638,0.00032231715,0.00032231715,0.8133871,0.18564592,0.00032231715
287260257,287159767,-0.74190223,0.003695231,2.816014,-0.7608084,-0.74177897,-0.7415376,-0.78618187,0.8005676,-0.34328938,-0.27393818,-0.2665329,-0.20857048,24.777035,-2.1148863,-2.0106459,-2.0177317,-2.1795702,0.00035680833,0.00035680833,0.81779057,0.181139,0.00035680833
288260509,288159862,-0.75875056,0.0035849176,2.823238,-0.7777958,-0.7586706,-0.75819904,-0.80238307,0.7214899,-0.121655464,-0.059708595,-0.05361271,-0.03233242,23.117794,-2.027277,-1.9505272,-1.9551411,-2.0705051,0.0003351511,0.0003351511,0.8208209,0.1781737,0.0003351511
289260481,289159956,-0.74742454,0.0034540386,2.8594065,-0.7664561,-0.74737835,-0.7467406,-0.79040533,0.33201313,-0.048261642,0.006623268,0.011537552,0.0015983582,21.143085,-1.9038401,-1.8495283,-1.8524046,-1.9326601,0.0003100788,0.0003100788,0.8231531,0.17591682,0.0003100788
