timestamp,timestamp_sample,baro_device_id,bias,bias_var,innov,innov_var,innov_test_ratio
321653264,321519386,4028193,5.292062,0.014988239,9.582422,14.353029,0.710828
322063303,321951703,4028193,5.298533,0.014957561,3.426341,14.358783,0.090844996
322463291,322329989,4028193,5.308333,0.014926938,4.321612,14.358751,0.14452146
323063350,322939562,4028193,5.315384,0.014881318,3.6722903,14.3529215,0.10439776
323463370,323318793,4028193,5.3249593,0.014850988,4.735551,14.344231,0.17370856
323863425,323748366,4028193,5.3363333,0.014820826,5.708823,14.335557,0.2526016
324483474,324344833,4028193,5.352077,0.0147757325,6.2886662,14.324016,0.30676782
325063536,324942979,4028193,5.3623056,0.014730882,2.6495695,14.309646,0.054510385
325453635,325317805,4028193,5.365289,0.014701063,1.1518812,14.2953415,0.010312841
326063830,325916781,4028193,5.3775096,0.014656585,8.454819,14.281072,0.5561671
326483611,326350755,4028193,5.3850207,0.0146271065,6.9016314,14.272531,0.37081733
326853706,326729195,4028193,5.399285,0.014597656,9.403825,14.266837,0.6887139
327463704,327323804,4028193,5.401594,0.014553716,4.057118,14.255489,0.12829526
328063738,327931676,4028193,5.42033,0.014510036,8.519727,14.235741,0.5665376
328473833,328369475,4028193,5.4257383,0.014481065,2.1515079,14.221697,0.03616529
329063815,328910282,4028193,5.4378705,0.0144376,4.046903,14.199333,0.12815487
329453852,329342500,4028193,5.4491267,0.014408833,5.83962,14.185419,0.26710653
330053927,329951337,4028193,5.4625278,0.014365799,4.540943,14.157757,0.16182856
330494023,330383642,4028193,5.4651465,0.014337238,2.3439136,14.143993,0.043158725
331063961,330916802,4028193,5.474408,0.014294408,8.25778,14.130265,0.5362086
331464025,331349348,4028193,5.486553,0.014266096,4.2532797,14.127505,0.1422787
332054079,331947098,4028193,5.501973,0.014223731,4.84911,14.105688,0.18521975
332474133,332328998,4028193,5.5121245,0.014195578,2.4531717,14.094819,0.047441006
332864193,332761382,4028193,5.51639,0.014167582,1.7696066,14.086682,0.024700299
333444220,333297481,4028193,5.5286016,0.014125608,5.9993405,14.073165,0.28416643
334064247,333946090,4028193,5.5302525,0.01408398,1.7155843,14.046323,0.023281928
334474239,334324339,4028193,5.5395784,0.014056253,8.380484,14.035632,0.5559858
335064304,334918921,4028193,5.557794,0.0140148895,3.9587317,14.027613,0.1241326
335464328,335351178,4028193,5.5659537,0.013987478,3.7079182,14.014331,0.10900475
336054425,335945510,4028193,5.579522,0.013946439,8.013139,13.995817,0.5097586
336494422,336377810,4028193,5.5897655,0.013919226,6.784248,13.974797,0.36594462
336854422,336701809,4028193,5.595013,0.013891946,2.2052088,13.964322,0.038693413
337454505,337350276,4028193,5.6023555,0.01385143,5.691083,13.953866,0.25790083
338064505,337944749,4028193,5.6158566,0.013810913,4.4531255,13.894554,0.15857792
338464768,338323176,4028193,5.627994,0.013784004,7.7177415,13.902198,0.4760521
339054593,338928225,4028193,5.637718,0.013743948,3.4645858,13.920127,0.095811345
339454634,339306395,4028193,5.6452584,0.0137173645,4.285487,13.93558,0.14643094
340064701,339954914,4028193,5.6565866,0.01367784,7.1098022,13.9536915,0.40251628
340464749,340329327,4028193,5.6646,0.013651568,4.363855,13.96669,0.1514972
341064759,340932722,4028193,5.6769753,0.013612478,3.9843602,13.98497,0.12612846
341464806,341311119,4028193,5.6874886,0.013586518,3.3209548,13.987569,0.08760748
342054951,341905674,4028193,5.703332,0.013547754,6.1561117,13.96137,0.3016077
342484849,342337901,4028193,5.714775,0.013522059,4.2007904,13.956137,0.14049289
343064955,342932728,4028193,5.723212,0.013483612,3.917426,13.945705,0.12226964
343475105,343365078,4028193,5.7310796,0.013458128,4.086495,13.932735,0.13317509
344055022,343904734,4028193,5.7459054,0.013419894,1.8685832,13.912088,0.027886245
344465018,344340204,4028193,5.7538147,0.013394607,3.8548589,13.901808,0.11876902
345065043,344938285,4028193,5.769191,0.013356755,6.3691773,13.891545,0.3244693
345465093,345320347,4028193,5.7786164,0.013331605,3.1167073,13.883874,0.077738985
346055147,345911273,4028193,5.787775,0.013294057,3.9929261,13.878748,0.12764087
346455207,346343409,4028193,5.794524,0.0132691935,3.0153213,13.876182,0.07280391
347065209,346934542,4028193,5.8048472,0.013231979,3.5510468,13.868534,0.10102753
347265199,347150719,4028193,5.8084517,0.013219648,3.778544,13.871057,0.114365995
348055382,347914395,4028193,5.8107166,0.013170448,3.0237966,13.876082,0.07321428
