timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
238199732,238199537,2490378,2490378,4.647127e-05,0.0001786648,1.8425719e-05,0.0033455105,-0.0029717383,-0.055956878,4939,4939,0,1,1
238698583,238698375,2490378,2490378,2.7426257e-05,0.00010287929,0.00014656324,-0.0032423676,-0.0002898744,-0.05584148,4939,4939,0,1,1
239197408,239197212,2490378,2490378,-0.0003825102,-0.00022396419,0.00016368931,0.0043981406,0.0020932746,-0.04310793,4939,4939,0,1,1
239701186,239700989,2490378,2490378,4.3149634e-05,-0.00023429413,0.00015726754,-0.00039921698,0.0012768479,-0.047156483,4939,4939,0,1,1
240200024,240199827,2490378,2490378,-0.00021011621,-8.2345476e-05,0.000109133834,-0.0076697324,0.0067375624,-0.052645225,4939,4939,0,1,1
240698858,240698665,2490378,2490378,5.913101e-06,-0.00021525356,0.00019614365,-0.002237556,0.0022511224,-0.060858928,4939,4939,0,1,1
241197702,241197503,2490378,2490378,-4.6365796e-05,0.00022928168,9.112729e-05,0.0036285035,-0.002242902,-0.04120274,4939,4939,0,1,1
241696550,241696341,2490378,2490378,-0.00012693318,0.00016677935,-2.7973289e-05,0.00385853,0.00728704,-0.040116295,4939,4939,0,1,1
242200326,242200119,2490378,2490378,0.00011069207,0.00013271443,0.00013102012,0.005391181,-0.00232052,-0.041976955,4939,4939,0,1,1
242699149,242698957,2490378,2490378,0.00011899142,5.267418e-06,4.1315107e-05,-0.0032206292,0.0034670879,-0.04105125,4939,4939,0,1,1
243197992,243197795,2490378,2490378,-9.598047e-05,-2.899677e-05,-0.00015998728,0.00036180252,-0.0020750298,-0.044911105,4938,4938,0,1,1
243701769,243701573,2490378,2490378,-0.00031319284,-7.639516e-05,-0.00014231571,0.004386066,-0.0014950191,-0.0471535,4939,4939,0,1,1
244200629,244200412,2490378,2490378,0.00013827972,-0.00027168135,0.00010111476,-0.008457518,-0.0021273668,-0.059668012,4939,4939,0,1,1
244699443,244699251,2490378,2490378,2.2525053e-05,-0.00017111642,5.0562845e-05,-0.0051099504,-0.0013214002,-0.037990373,4939,4939,0,1,1
245198314,245198090,2490378,2490378,-6.197968e-05,-2.3554034e-05,0.0001655568,-0.00037258922,-0.007952421,-0.054570157,4939,4939,0,1,1
245697123,245696929,2490378,2490378,-0.0001880693,0.00011803325,0.000121743695,0.0048558936,0.0031187849,-0.03536369,4939,4939,0,1,1
246200914,246200707,2490378,2490378,3.2895805e-05,0.00037359662,-2.114564e-06,-0.0028981336,0.0021551435,-0.04786098,4939,4939,0,1,1
246699739,246699546,2490378,2490378,2.1515734e-06,-0.00019172466,-2.261342e-06,0.0018335583,-0.0036965916,-0.049917135,4939,4939,0,1,1
247198787,247198389,2490378,2490378,4.120332e-05,0.00031306155,-8.537436e-05,0.0016813704,0.0007099271,-0.040614042,4941,4941,0,1,1
247702356,247702164,2490378,2490378,0.00025006625,-1.6484119e-05,1.7097926e-05,0.0030756448,0.0012603613,-0.05154481,4939,4939,0,1,1
248196453,248196064,2490378,2490378,8.240724e-05,1.299229e-05,4.8581926e-05,-0.00220428,0.0010199165,-0.047473285,4939,4939,0,1,1
248700034,248699843,2490378,2490378,7.538342e-05,0.0001106815,0.0001131652,0.0056254724,-0.0007162244,-0.03460913,4939,4939,0,1,1
249198909,249198682,2490378,2490378,0.00019602294,-2.8746697e-07,0.000176235,0.007627613,-0.006025088,-0.035784952,4939,4939,0,1,1
249697733,249697522,2490378,2490378,-0.00012710343,-0.00026649947,0.00021618923,0.0048567164,0.0012344216,-0.04011662,4939,4939,0,1,1
250201802,250201301,2490378,2490378,0.00016500856,-0.0004890149,0.00025770217,-0.006993375,-0.0010653638,-0.052247144,4939,4939,0,1,1
250700333,250700140,2490378,2490378,0.0001226963,-0.0003682324,0.00023149658,-0.0004719048,-0.005170652,-0.04505954,4939,4939,0,1,1
251199182,251198980,2490378,2490378,0.0005554893,0.0037033586,0.00016492256,0.00072180066,0.0024395564,-0.039227016,4939,4939,0,1,1
251698015,251697820,2490378,2490378,-0.0024524971,-0.0016506341,0.00047494678,-0.0069884364,0.008264123,-0.056213178,4939,4939,0,1,1
252196895,252196660,2490378,2490378,0.00022346688,-0.001883965,0.0005748652,4.644204e-05,-0.0042156205,-0.05280247,4939,4939,0,1,1
252700637,252700439,2490378,2490378,0.0034625928,0.0004460815,0.00042061406,-0.00081410044,-0.003491145,-0.0494201,4939,4939,0,1,1
253199473,253199279,2490378,2490378,-0.0032609089,-0.0022516467,-0.00025782268,0.0035393522,-0.0011360426,-0.05257379,4939,4939,0,1,1
253698313,253698120,2490378,2490378,-0.0011653809,-0.00029397788,-0.00084295747,-0.0005264796,0.0013593064,-0.05488095,4939,4939,0,1,1
254202119,254201899,2490378,2490378,3.473322e-05,0.007622191,-0.0001490279,0.0017379978,0.0012290557,-0.04791879,4939,4939,0,1,1
254700954,254700739,2490378,2490378,0.00041128512,0.00093667203,-0.0007083143,-0.0005662115,0.010281994,-0.06310206,4939,4939,0,1,1
255199774,255199580,2490378,2490378,-2.6312307e-05,-0.0005457994,-0.0007071767,0.0002030305,0.014667886,-0.055996206,4939,4939,0,1,1
255698629,255698420,2490378,2490378,0.0016708601,0.0008471975,-0.00044354305,0.0007782081,0.0012709216,-0.05716212,4939,4939,0,1,1
256197455,256197261,2490378,2490378,0.0017598526,0.0012471208,-0.0005751527,-0.0022779999,-0.0017101031,-0.041637585,4938,4938,0,1,1
256701233,256701041,2490378,2490378,-0.0022237974,-0.0018466881,-0.0010992753,0.0044792653,0.00077828846,-0.04981574,4939,4939,0,1,1
257200134,257199881,2490378,2490378,-0.0005247691,-0.0018801494,-0.0008406886,0.002381804,0.017548243,-0.054724254,4939,4939,0,1,1
257698929,257698722,2490378,2490378,0.00053587154,-0.0018347976,-0.0006158607,0.009352538,-0.0069397814,-0.04135742,4939,4939,0,1,1
258202703,258202509,2490378,2490378,0.0006946401,0.00010696434,9.168288e-06,0.0026042673,-0.00045273863,-0.040087786,4946,4946,0,1,1
258696597,258696404,2490378,2490378,0.0003301562,-1.4917603e-05,0.00023544976,-0.005011315,0.010348735,-0.053095642,4939,4939,0,1,1
259200377,259200184,2490378,2490378,0.001277361,4.681539e-05,0.00062488526,-0.0043514646,-0.002561409,-0.055582732,4939,4939,0,1,1
259699219,259699026,2490378,2490378,-0.002614927,-0.0009562708,5.6443285e-05,0.003512427,0.011235574,-0.04866796,4940,4940,0,1,1
260198098,260197867,2490378,2490378,0.00016655741,0.0015753146,-4.727499e-05,0.0008657443,0.010717152,-0.046144962,4939,4939,0,1,1
260701843,260701647,2490378,2490378,0.0023614857,0.0012726927,0.00025838314,0.0014090821,0.002672693,-0.046762895,4939,4939,0,1,1
261200682,261200489,2490378,2490378,-0.0008504681,-0.0023058965,0.00046209857,-0.0022114646,-0.0077359816,-0.04725588,4939,4939,0,1,1
261699524,261699330,2490378,2490378,0.0002113997,-0.0025587368,0.00044555523,-0.0066140187,-0.0029695444,-0.043685663,4939,4939,0,1,1
262198373,262198172,2490378,2490378,-0.0005831577,-1.7654196e-05,0.00032100882,-0.00051153405,0.0070665274,-0.039285846,4939,4939,0,1,1
262697209,262697013,2490378,2490378,0.00080798037,0.0012512802,0.00024318042,-0.006593858,0.007722412,-0.041265644,4939,4939,0,1,1
263200987,263200794,2490378,2490378,0.00020720137,0.00051835127,0.00020593415,0.008285743,-0.0049155527,-0.046251524,4939,4939,0,1,1
263699847,263699636,2490378,2490378,-0.00013482627,2.5223404e-05,0.00021042861,0.004805456,-0.007298811,-0.06890255,4939,4939,0,1,1
264198692,264198478,2490378,2490378,-0.0006846142,-0.00038277858,0.0004298512,0.033372823,-0.015179637,-0.0463055,4939,4939,0,1,1
264702452,264702259,2490378,2490378,-0.0007862313,2.85035e-05,0.00015224797,0.03106507,-0.0014922916,-0.04859181,4939,4939,0,1,1
265201309,265201101,2490378,2490378,0.0010800967,0.0004098035,-0.0006505917,0.03155718,-0.02707363,-0.030410463,4939,4939,0,1,1
265700137,265699944,2490378,2490378,5.2522162e-05,0.00073443266,-0.0007556472,0.008424316,-0.009233607,-0.025251837,4940,4940,0,1,1
266198981,266198786,2490378,2490378,0.00097514055,-0.00011340427,-0.0002165875,0.015579265,-0.013268279,-0.06595838,4939,4939,0,1,1
266697836,266697628,2490378,2490378,9.682837e-05,-0.0012655709,-0.0004688855,-0.0006130172,-0.002078711,-0.06743923,4939,4939,0,1,1
267201604,267201410,2490378,2490378,0.00037132917,-0.0013026089,1.4016092e-06,-0.0038268336,-0.002962791,-0.052789506,4939,4939,0,1,1
267700460,267700252,2490378,2490378,0.0009511942,0.00018628174,0.00042043702,0.015180418,-0.010545607,-0.0834186,4939,4939,0,1,1
268199290,268199095,2490378,2490378,-0.00035477616,-0.00051682175,-0.0002748303,0.008859547,-0.0004279457,-0.042583667,4939,4939,0,1,1
268703084,268702877,2490378,2490378,0.00032187896,0.00051597017,0.0003459717,0.00482273,0.003656517,-0.04077205,4939,4939,0,1,1
269196976,269196780,2490378,2490378,0.005130343,-0.0014357413,0.00019604634,0.004061207,0.005624501,-0.040184107,4939,4939,0,1,1
269700894,269700562,2490378,2490378,0.0032820674,0.0033494516,0.001637988,0.0125783505,0.0096994685,-0.0775413,4936,4936,0,1,1
270199598,270199405,2490378,2490378,-0.0036815263,0.0007012499,0.00266849,-0.0008926007,0.0042128265,-0.058495473,4939,4939,0,1,1
270698753,270698248,2490378,2490378,-0.00581319,-1.0877328e-05,-0.0013661042,-0.0035864175,0.0062100603,-0.026324155,4939,4939,0,1,1
271202226,271202030,2490378,2490378,-0.0013531952,0.00048426178,0.00012359722,0.0034203706,0.0020940625,-0.031597655,4939,4939,0,1,1
271701088,271700873,2490378,2490378,-0.0009198837,0.00026203165,-0.0013317352,-0.00016444127,0.0010920817,-0.05402494,4939,4939,0,1,1
272199924,272199716,2490378,2490378,0.0012969289,0.0008005245,-0.0007854913,0.0012103544,0.0041066874,-0.054184653,4935,4935,0,1,1
272698917,272698559,2490378,2490378,0.00020669136,0.00042115033,-0.00036108037,-0.0033847024,-0.009670801,-0.048744887,4939,4939,0,1,1
273197596,273197402,2490378,2490378,0.0010560316,0.0002731312,-0.00020035247,0.0060237655,0.0071335817,-0.040028963,4939,4939,0,1,1
273701392,273701184,2490378,2490378,0.00041766083,-0.00022310865,-0.00019102698,-0.0019998327,0.004380137,-0.054695416,4938,4938,0,1,1
274200219,274200028,2490378,2490378,-0.00026605785,-0.00059753755,-9.8537676e-05,0.0004767189,-0.012359472,-0.050966118,4936,4936,0,1,1
274699111,274698871,2490378,2490378,0.0007229598,-0.0006042433,0.00021602942,-0.0011079516,-0.014022454,-0.046795376,4939,4939,0,1,1
275202846,275202653,2490378,2490378,-0.005338648,-0.00055243657,-2.5348781e-05,-0.0021394393,-0.0106582865,-0.05128659,4939,4939,0,1,1
275701690,275701496,2490378,2490378,-0.0058992924,0.00045885192,-0.001632564,-0.0010787328,-0.00883709,-0.048628476,4939,4939,0,1,1
276200534,276200339,2490378,2490378,-0.00018590808,0.0032814357,-0.0031889328,0.015528028,0.0020757874,-0.106637076,4939,4939,0,1,1
276699380,276699182,2490378,2490378,0.0001784751,0.004024054,-0.0030678026,0.011392742,0.0014078427,-0.09955036,4939,4939,0,1,1
277198223,277198025,2490378,2490378,0.00048060928,0.0036164653,-0.0026842095,0.012592552,-0.0042848466,-0.08703043,4939,4939,0,1,1
277702047,277701808,2490378,2490378,-0.00086550816,0.0034025759,-0.0028841875,0.01897152,-0.0070603536,-0.088594295,4940,4940,0,1,1
278200866,278200650,2490378,2490378,0.0008990269,0.003020278,-0.002717199,0.008759903,-0.016107224,-0.10366383,4936,4936,0,1,1
278699696,278699493,2490378,2490378,-0.0003357351,0.002430273,-0.0021947932,0.011958327,-0.018456314,-0.07958349,4939,4939,0,1,1
279203488,279203274,2490378,2490378,0.0013375237,0.0028179255,-0.0028698395,0.005974564,-0.022339854,-0.063945815,4939,4939,0,1,1
279697376,279697178,2490378,2490378,0.0052422187,-9.777755e-05,-0.00036686295,2.3525175e-05,-0.008865449,-0.039284863,4939,4939,0,1,1
280201155,280200960,2490378,2490378,0.006089472,0.00041705024,-0.00037055422,-0.0012717322,-0.013875656,-0.045411482,4939,4939,0,1,1
280699998,280699802,2490378,2490378,0.0020241516,0.0020599554,0.001695961,-0.0022054494,-0.019499741,-0.06414144,4939,4939,0,1,1
281198840,281198645,2490378,2490378,-0.0015597241,0.0007363427,0.002119328,0.0018732781,0.002981615,-0.0739731,4940,4940,0,1,1
281702632,281702426,2490378,2490378,-0.00031723653,0.00040118743,0.0004089136,-0.002970375,-0.008070657,-0.054401968,4939,4939,0,1,1
282201476,282201268,2490378,2490378,0.00026297208,0.0008201293,0.0018184159,0.0017641524,0.00016561699,-0.059979405,4939,4939,0,1,1
282700321,282700110,2490378,2490378,-0.0008612698,0.0012726352,0.0010094966,0.0037219408,0.0013161075,-0.05857777,4939,4939,0,1,1
283199147,283198952,2490378,2490378,-0.00013994762,0.0010051208,0.00059013616,-0.001669746,0.0028319424,-0.058496173,4939,4939,0,1,1
283697988,283697794,2490378,2490378,0.00017025758,0.00037158414,0.0012846024,-0.0017739763,-0.014263144,-0.044235487,4939,4939,0,1,1
284201768,284201575,2490378,2490378,-0.0019933954,0.00039951067,0.0002643943,0.0016575055,0.008704461,-0.0438958,4939,4939,0,1,1
284700614,284700417,2490378,2490378,-0.001184796,-0.00047573246,0.0004426892,-0.0028979476,-0.0031820417,-0.033612113,4939,4939,0,1,1
285199453,285199258,2490378,2490378,0.0009760897,-0.0006530017,0.00030826966,-0.0074672056,-0.007847504,-0.051775273,4939,4939,0,1,1
285703235,285703039,2490378,2490378,-0.00052862277,-0.00048738028,0.00020416986,-0.0021296951,-0.01399658,-0.04050576,4939,4939,0,1,1
286202075,286201880,2490378,2490378,-0.0010706375,-0.00060832663,-0.000576995,-0.0008572445,-0.00054440624,-0.056795377,4939,4939,0,1,1
286696001,286695782,2490378,2490378,8.532418e-05,-0.0005234082,-5.8199887e-05,-0.003448182,-0.014179084,-0.053714253,4939,4939,0,1,1
287199766,287199562,2490378,2490378,0.00112696,-0.00055095175,0.00031084905,-0.0004878901,-0.011173783,-0.051608104,4939,4939,0,1,1
287698596,287698403,2490378,2490378,0.00036181157,7.721671e-06,-0.00025705033,-0.0021732354,-0.0048422436,-0.05391813,4939,4939,0,1,1
288197453,288197243,2490378,2490378,-0.0002481208,0.0007201783,-0.00013829838,0.0020697226,0.00502641,-0.060520276,4938,4938,0,1,1
288701233,288701023,2490378,2490378,8.849534e-05,0.0007032553,3.925378e-06,0.004198257,0.0068859197,-0.056013383,4939,4939,0,1,1
289200069,289199864,2490378,2490378,0.0013629593,0.0004763076,6.370411e-05,0.0007173588,-0.008471706,-0.041276753,4940,4940,0,1,1
289698895,289698704,2490378,2490378,9.1391455e-05,0.0003814147,-0.00010026573,-0.0006067054,0.000922854,-0.05560534,4939,4939,0,1,1
290197756,290197544,2490378,2490378,0.00041223396,-0.00032868542,0.00062308856,-0.0022258423,-0.013342894,-0.04177118,4939,4939,0,1,1
290696578,290696384,2490378,2490378,-0.00036992464,-0.0003632548,0.00043178062,0.00531556,0.0072411965,-0.031295195,4939,4939,0,1,1
291200698,291200163,2490378,2490378,-0.0009160584,-0.0005160846,0.00042338663,0.007513834,0.009350328,-0.03900576,4939,4939,0,1,1
291699211,291699002,2490378,2490378,-0.0004552942,-0.0008035537,0.0005992264,-0.00028120007,-0.012217883,-0.044794958,4939,4939,0,1,1
292198075,292197842,2490378,2490378,-5.142545e-05,-0.00040039784,9.2272465e-05,0.0024623524,-0.009220105,-0.047056913,4939,4939,0,1,1
292701812,292701620,2490378,2490378,-0.00044692442,2.4914007e-05,-0.00020468264,-0.0028887636,-0.0076989043,-0.051843055,4939,4939,0,1,1
293200985,293200459,2490378,2490378,-0.0005316567,0.00094486796,-0.00010439776,0.0032772904,0.0077105765,-0.054413557,4938,4938,0,1,1
293699491,293699298,2490378,2490378,-0.00038560797,0.000304571,7.7444194e-05,-0.00060704345,-0.0044836123,-0.06175273,4939,4939,0,1,1
294198356,294198137,2490378,2490378,-0.00045608485,0.0003569669,-0.00032745337,0.0036311776,0.0022793845,-0.041770954,4939,4939,0,1,1
294697172,294696976,2490378,2490378,0.0001434666,-0.00044976786,-0.00019244559,0.00035252143,-0.0022020545,-0.039767835,4939,4939,0,1,1
295201101,295200755,2490378,2490378,0.00065629184,-0.00063396274,0.00045587026,0.0044980827,0.0016056151,-0.035289444,4940,4940,0,1,1
295699805,295699592,2490378,2490378,-1.8270239e-05,-7.00605e-05,-2.1409685e-05,0.0016845459,0.0078067547,-0.043228883,4937,4937,0,1,1
296198630,296198430,2490378,2490378,0.00038612532,-6.022365e-05,-7.464492e-05,0.00063693215,0.0040888996,-0.067258805,4939,4939,0,1,1
296702403,296702207,2490378,2490378,0.0008253573,0.0005777814,-0.00013978867,0.0026083472,-0.0036799582,-0.04155676,4939,4939,0,1,1
297196301,297196106,2490378,2490378,6.462134e-05,0.00018977189,2.6183649e-05,0.0010111887,-0.00064802176,-0.06712825,4939,4939,0,1,1
297700079,297699883,2490378,2490378,-0.0001232854,0.00039496666,6.418386e-05,0.0055776075,0.008182667,-0.03929623,4939,4939,0,1,1
298198912,298198720,2490378,2490378,-4.830537e-05,-0.00028319124,-0.0001594554,-0.0015979697,0.0067275083,-0.048229855,4939,4939,0,1,1
298697752,298697558,2490378,2490378,-0.00025849682,-0.00086783513,-7.6989316e-05,0.0016566654,-0.011497439,-0.044479173,4939,4939,0,1,1
299201532,299201334,2490378,2490378,-0.00044225767,-0.00072300335,-2.0648486e-05,-0.002221326,-0.009708144,-0.044356212,4939,4939,0,1,1
299700365,299700171,2490378,2490378,0.0007571889,-1.1274481e-05,0.00012300164,0.0019228191,-0.0008069231,-0.06500701,4939,4939,0,1,1
300199201,300199008,2490378,2490378,0.0005407405,0.00071090227,0.00036196,8.799597e-06,0.0067348513,-0.054903734,4939,4939,0,1,1
300698040,300697845,2490378,2490378,0.0006341179,0.0007034553,0.000102542464,0.0024315044,0.0065071196,-0.053801544,4939,4939,0,1,1
301196877,301196681,2490378,2490378,0.004322253,0.0007730493,-0.0002052981,0.0032391557,0.004968348,-0.050098717,4939,4939,0,1,1
301700652,301700457,2490378,2490378,0.0034827366,0.0023994194,0.0022665246,0.005977879,-0.008354734,-0.06807508,4939,4939,0,1,1
302199486,302199293,2490378,2490378,0.0010552472,0.0035663547,0.0027373368,0.011243513,-0.007198944,-0.09316414,4939,4939,0,1,1
302698322,302698129,2490378,2490378,-0.0016286963,0.00085670204,0.001871987,-0.0007506377,-0.0024246983,-0.060125835,4939,4939,0,1,1
303202106,303201904,2490378,2490378,0.0009358227,0.0013372285,0.0014126813,0.0029652177,0.0038981403,-0.041591916,4939,4939,0,1,1
303700933,303700740,2490378,2490378,-0.0034258806,-0.00054467673,0.0011193993,-0.0038391969,-0.006540386,-0.036908306,4939,4939,0,1,1
304199771,304199576,2490378,2490378,-0.0027017863,0.00054525706,0.0011562259,0.00023181448,0.007852372,-0.0575194,4939,4939,0,1,1
304698604,304698411,2490378,2490378,-0.0013602142,0.0009365633,-0.00016480446,-0.0013032623,0.004771372,-0.066745006,4939,4939,0,1,1
305197441,305197246,2490378,2490378,0.005623125,0.00019147775,-2.2998309e-07,-0.004949003,0.0012338861,-0.036305707,4939,4939,0,1,1
305701213,305701021,2490378,2490378,0.0043046135,0.00089811126,0.0014135557,-0.0038333393,-0.010489017,-0.038184535,4939,4939,0,1,1
306200067,306199856,2490378,2490378,5.6728753e-05,0.004079862,0.0021829675,0.0154854525,0.006342158,-0.08296912,4939,4939,0,1,1
306698891,306698690,2490378,2490378,-0.00018254544,0.0032917678,0.002358054,0.00841431,0.0022687889,-0.1030818,4939,4939,0,1,1
307202664,307202464,2490378,2490378,-0.0004102377,0.0024269118,0.001994234,0.009349216,0.0025899245,-0.0909126,4939,4939,0,1,1
307696566,307696360,2490378,2490378,-0.0012638116,0.0024459325,0.0023110856,0.0043489747,0.01130657,-0.066302106,4939,4939,0,1,1
308200345,308200133,2490378,2490378,-0.00032625016,0.0027082008,0.0017021258,-0.0026840246,0.0024135434,-0.058177073,4939,4939,0,1,1
308699160,308698967,2490378,2490378,-0.001465507,0.00198255,0.0024524669,-0.009233003,0.0042150323,-0.07336047,4939,4939,0,1,1
309197994,309197801,2490378,2490378,-0.0040151617,0.001217794,0.0018234246,-0.008814613,0.012955928,-0.055900954,4939,4939,0,1,1
309701767,309701574,2490378,2490378,-0.0044580223,3.194684e-05,0.0002835773,-0.005710221,-0.00060014875,-0.014098016,4939,4939,0,1,1
310200604,310200408,2490378,2490378,-0.0019223106,5.928208e-07,-0.00083032495,-0.009207353,0.0020330774,-0.054711,4939,4939,0,1,1
310699447,310699242,2490378,2490378,-0.00091142755,0.00062317133,-0.0013861918,-0.005930136,0.0008397829,-0.055101696,4939,4939,0,1,1
311198290,311198075,2490378,2490378,0.00027501298,0.0003765621,-0.00064575975,-0.0050060344,0.0012281506,-0.04270642,4939,4939,0,1,1
311697114,311696909,2490378,2490378,0.0004779761,-0.0003375752,-0.0006477157,-0.006272451,0.0011192424,-0.056921918,4940,4940,0,1,1
