timestamp,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,equivalent_airspeed_sp,true_airspeed_sp,true_airspeed_filtered,true_airspeed_derivative_sp,true_airspeed_derivative,true_airspeed_derivative_raw,true_airspeed_innovation,total_energy_error,energy_distribution_error,total_energy_rate_error,energy_distribution_rate_error,total_energy,total_energy_rate,total_energy_balance,total_energy_balance_rate,total_energy_sp,total_energy_rate_sp,total_energy_balance_sp,total_energy_balance_rate_sp,throttle_integ,pitch_integ,throttle_sp,pitch_sp_rad,mode
326993705,19.51825,20.78777,-0.25390396,-0.5020728,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-12.532394,-12.532394,0.11589073,2.4337053,331.8584,-4.9236526,203.85838,-4.9236526,319.40863,-2.4899473,191.40865,-2.4899473,0.015196607,10.08563,0.52394843,0.049960066,0
327193647,19.51825,20.699272,-0.23620453,-0.31319472,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-11.691727,-11.691727,0.035953134,0.75501585,330.99054,-3.071391,202.99052,-3.071391,319.40863,-2.3163753,191.40865,-2.3163753,0.015196607,10.108704,0.529619,0.050143458,0
327393642,19.51825,20.563375,-0.20902519,-0.54511034,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-10.409027,-10.409027,0.15694617,3.2958696,329.65784,-5.3457065,201.65784,-5.3457065,319.40863,-2.0498369,191.40865,-2.0498369,0.015196607,10.146863,0.53745806,0.05370471,0
327593724,19.51825,20.44006,-0.18436204,-0.6859173,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-9.140518,-9.140518,0.23421794,4.918577,328.44852,-6.726551,200.44852,-6.726551,319.40863,-1.807974,191.40865,-1.807974,0.015196607,10.232694,0.54469895,0.056827366,0
327793695,19.51825,20.320175,-0.16038513,-0.6787048,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-7.9851685,-7.9851685,0.24204661,5.082979,327.27283,-6.6558204,199.27284,-6.6558204,319.40863,-1.5728409,191.40865,-1.5728409,0.015196607,10.336813,0.5518893,0.059094276,0
327993685,19.51825,20.253868,-0.14712372,-0.4492099,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-7.263443,-7.263443,0.1410692,2.9624534,326.62262,-4.4052444,198.6226,-4.4052444,319.40863,-1.4427909,191.40865,-1.4427909,0.015196607,10.41498,0.55631346,0.05906983,0
328193751,19.51825,20.221584,-0.14066696,-0.39212605,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-6.9268036,-6.9268036,0.11742721,2.4659715,326.306,-3.845443,198.306,-3.845443,319.40863,-1.3794717,191.40865,-1.3794717,0.015196607,10.466245,0.5580542,0.05948368,0
328393736,19.51825,20.170044,-0.13035889,-0.2956503,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-6.4379272,-6.4379272,0.07718834,1.6209552,325.80057,-2.8993392,197.80057,-2.8993392,319.40863,-1.278384,191.40865,-1.278384,0.015196607,10.509536,0.56095034,0.059865285,0
328593770,19.51825,20.150198,-0.1263897,0.15941836,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-6.1812134,-6.1812134,-0.1334676,-2.8028197,325.60596,1.5633601,197.60594,1.5633601,319.40863,-1.2394595,191.40865,-1.2394595,0.015196607,10.497202,0.56253886,0.05721539,0
328793777,19.51825,20.185238,-0.13339768,0.46510598,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-6.485626,-6.485626,-0.27949122,-5.869316,325.9496,4.5611315,197.94957,4.5611315,319.40863,-1.3081844,191.40865,-1.3081844,0.015196607,10.395354,0.5599927,0.054173943,0
328993766,19.51825,20.27143,-0.15063591,0.47953162,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-7.2744293,-7.2744293,-0.29427773,-6.1798325,326.7948,4.7025986,198.79482,4.7025986,319.40863,-1.4772336,191.40865,-1.4772336,0.015196607,10.2778845,0.55490744,0.052149992,0
329193789,19.51825,20.420769,-0.18050385,0.6587606,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-8.666,-8.666,-0.39192247,-8.230372,328.25934,6.4602346,200.25934,6.4602346,319.40863,-1.770138,191.40865,-1.770138,0.015196607,10.13619,0.54586816,0.048073344,0
329393952,19.51825,20.607227,-0.21779557,0.6353719,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-10.512497,-10.512497,-0.398415,-8.366715,330.0879,6.2308702,202.08788,6.2308702,319.40863,-2.135845,191.40865,-2.135845,0.015196607,9.96126,0.5347024,0.044540837,0
329593811,19.51825,20.75697,-0.247744,0.41954288,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-12.030487,-12.030487,-0.31161183,-6.543849,331.55634,4.1143103,203.55634,4.1143103,319.40863,-2.4295387,191.40865,-2.4295387,0.015196607,9.814334,0.5257507,0.04289443,0
329793830,19.51825,20.86665,-0.26968002,0.34973907,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-13.145721,-13.145721,-0.2892584,-6.0744267,332.63193,3.4297688,204.63193,3.4297688,319.40863,-2.6446576,191.40865,-2.6446576,0.015196607,9.691281,0.5191172,0.041038357,0
329993878,19.51825,20.919998,-0.28034973,0.41020352,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-13.690155,-13.690155,-0.32247683,-6.7720137,333.1551,4.0227222,205.1551,4.0227222,319.40863,-2.7492917,191.40865,-2.7492917,0.015196607,9.570731,0.5159789,0.03915862,0
330193859,19.51825,20.991919,-0.29473382,0.604119,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-14.361588,-14.361588,-0.4197493,-8.814735,333.8604,5.9243836,205.8604,5.9243836,319.40863,-2.8903515,191.40865,-2.8903515,0.015196607,9.408158,0.51206607,0.03592163,0
330393901,19.51825,21.056759,-0.3077019,0.5091294,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-15.025772,-15.025772,-0.3814466,-8.010379,334.49628,4.992854,206.49626,4.992854,319.40863,-3.0175247,191.40865,-3.0175247,0.015196607,9.240624,0.507707,0.034556028,0
330593949,19.51825,21.172451,-0.33084032,0.74895734,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-16.033737,-16.033737,-0.5042475,-10.589198,335.6308,7.344763,207.63081,7.344763,319.40863,-3.2444353,191.40865,-3.2444353,0.015196607,9.055379,0.50077605,0.030285722,0
330793905,19.51825,21.345718,-0.36549377,0.8005466,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-17.761124,-17.761124,-0.5445214,-11.43495,337.33,7.8506804,209.32999,7.8506804,319.40863,-3.5842695,191.40865,-3.5842695,0.015196607,8.821325,0.49037033,0.026089188,0
330993981,19.51825,21.45551,-0.38745195,0.4260504,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-18.867859,-18.867859,-0.37989202,-7.9777327,338.40668,4.1781273,210.40668,4.1781273,319.40863,-3.7996056,191.40865,-3.7996056,0.015196607,8.634323,0.48413718,0.02572836,0
331193975,19.51825,21.643623,-0.4250748,0.33863056,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-20.616058,-20.616058,-0.35663763,-7.489391,340.25146,3.3208313,212.25145,3.3208313,319.40863,-4.1685596,191.40865,-4.1685596,0.015196607,8.478168,0.47261778,0.022692949,0
331394018,19.51825,21.846252,-0.46560058,0.306144,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-22.67743,-22.67743,-0.36039183,-7.5682287,342.23856,3.002247,214.23856,3.002247,319.40863,-4.565982,191.40865,-4.565982,0.015196607,8.326918,0.46045426,0.01914589,0
331594024,19.51825,21.9011,-0.47657013,-0.008193454,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-23.362808,-23.362808,-0.21872407,-4.593206,342.77643,-0.08035033,214.77643,-0.08035033,319.40863,-4.6735563,191.40865,-4.6735563,0.015196607,8.209993,0.45716766,0.01961116,0
331794031,19.51825,21.92038,-0.48042604,-0.063253485,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-23.55185,-23.55185,-0.19481263,-4.0910654,342.9655,-0.6203048,214.9655,-0.6203048,319.40863,-4.71137,191.40865,-4.71137,0.015196607,8.124149,0.45587233,0.019143084,0
331994024,19.51825,21.91329,-0.4790081,0.006235475,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-23.4915,-23.4915,-0.22660066,-4.758614,342.89597,0.061149124,214.89597,0.061149124,319.40863,-4.697465,191.40865,-4.697465,0.015196607,8.037042,0.45642287,0.018251104,0
332194152,19.51825,21.895092,-0.4753685,-0.113447495,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-23.32576,-23.32576,-0.16901109,-3.549233,342.71753,-1.1125399,214.71751,-1.1125399,319.40863,-4.6617727,191.40865,-4.6617727,0.015196607,7.951331,0.4574796,0.018703094,0
332394113,19.51825,21.861267,-0.46860352,-0.42531943,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-23.030716,-23.030716,-0.020212945,-0.42447186,342.3858,-4.170959,214.3858,-4.170959,319.40863,-4.595431,191.40865,-4.595431,0.015196607,7.909984,0.4596733,0.020853873,0
332594128,19.51825,21.790934,-0.45453683,-0.54112285,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-22.352356,-22.352356,0.040434223,0.8491187,341.69604,-5.3066025,213.69606,-5.3066025,319.40863,-4.457484,191.40865,-4.457484,0.015196607,7.9220057,0.46366856,0.022621347,0
332794173,19.51825,21.729202,-0.44219056,-0.42506576,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-21.742508,-21.742508,-0.00799699,-0.1679368,341.0907,-4.1684713,213.09068,-4.1684713,319.40863,-4.336408,191.40865,-4.336408,0.015196607,7.9266086,0.46740815,0.02277413,0
332994222,19.51825,21.66932,-0.43021393,-0.47015944,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-21.17627,-21.17627,0.018653892,0.39173174,340.50342,-4.610689,212.50343,-4.610689,319.40863,-4.2189574,191.40865,-4.2189574,0.015196607,7.924415,0.4709637,0.02386538,0
333194249,19.51825,21.549004,-0.40615082,-0.59024864,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-20.06842,-20.06842,0.08597061,1.805383,339.32355,-5.788362,211.32353,-5.788362,319.40863,-3.982979,191.40865,-3.982979,0.015196607,7.9516706,0.47816423,0.02644398,0
333394223,19.51825,21.386349,-0.37361985,-0.55594903,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-18.464966,-18.464966,0.08514468,1.7880385,337.72845,-5.4519978,209.72844,-5.4519978,319.40863,-3.6639593,191.40865,-3.6639593,0.015196607,7.9912753,0.48794442,0.02871852,0
333594255,19.51825,21.231424,-0.34263498,-0.4806838,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-16.997864,-16.997864,0.0644665,1.3537965,336.20917,-4.7138977,208.20915,-4.7138977,319.40863,-3.3601012,191.40865,-3.3601012,0.015196607,8.01821,0.49738365,0.03054999,0
333794262,19.51825,21.020227,-0.30039558,-0.54169416,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-14.946564,-14.946564,0.11268242,2.3663309,334.138,-5.3122053,206.13802,-5.3122053,319.40863,-2.9458745,191.40865,-2.9458745,0.015196607,8.055953,0.5098929,0.034075804,0
333994359,19.51825,20.78592,-0.25353393,-0.60082805,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-12.6202545,-12.6202545,0.16218054,3.4057918,331.84024,-5.8921103,203.84024,-5.8921103,319.40863,-2.4863186,191.40865,-2.4863186,0.015196607,8.118672,0.5239534,0.038066853,0
334194347,19.51825,20.626663,-0.22168274,-0.5310766,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-10.999222,-10.999222,0.14448178,3.0341175,330.27847,-5.2080827,202.27847,-5.2080827,319.40863,-2.1739652,191.40865,-2.1739652,0.015196607,8.18266,0.5335334,0.04022848,0
334394340,19.51825,20.478752,-0.19210052,-0.637688,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-9.558441,-9.558441,0.20808192,4.3697205,328.82794,-6.253583,200.82796,-6.253583,319.40863,-1.8838626,191.40865,-1.8838626,0.015196607,8.254224,0.542409,0.043384675,0
334594380,19.51825,20.341139,-0.16457787,-0.81681794,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-8.238113,-8.238113,0.30458525,6.396291,327.47845,-8.010248,199.47844,-8.010248,319.40863,-1.6139576,191.40865,-1.6139576,0.015196607,8.364457,0.5506468,0.047098964,0
334794492,19.51825,20.19567,-0.13548394,-0.7671516,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-6.79245,-6.79245,0.29497826,6.194544,326.05188,-7.523187,198.05186,-7.523187,319.40863,-1.3286436,191.40865,-1.3286436,0.015196607,8.495839,0.5593754,0.04962608,0
334994267,19.51825,20.033344,-0.103018954,-0.6194383,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-5.247757,-5.247757,0.2411592,5.0643435,324.46,-6.0746145,196.45999,-6.0746145,319.40863,-1.0102708,191.40865,-1.0102708,0.015196607,8.604942,0.56936413,0.05163018,0
335194330,19.51825,19.881506,-0.07265129,-0.7305424,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-3.71109,-3.71109,0.30722418,6.4517083,322.97098,-7.164174,194.97098,-7.164174,319.40863,-0.71246576,191.40865,-0.71246576,0.015196607,8.721756,0.57825625,0.05515684,0
335394351,19.550907,19.753136,0.1623534,-0.77753675,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-2.0994415,-2.0994415,0.438913,9.217174,321.7121,-7.625031,193.7121,-7.625031,319.7289,1.5921429,191.72891,1.5921429,0.015196607,8.876968,0.6129897,0.072596334,0
335594325,19.826054,19.698746,0.64820606,-0.38016593,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.2284698,1.2284698,0.48023257,10.084885,321.1787,-3.7281544,193.17871,-3.7281544,322.4272,6.35673,194.42717,6.35673,0.015196607,9.075799,0.6519362,0.10478232,0
335794359,20.291794,19.711548,0.68414325,0.064531505,16.0,16.0,16.0,0.0,0.0,0.0,0.0,5.746048,5.746048,0.28934836,6.076316,321.30426,0.6328379,193.30426,0.6328379,326.9945,6.7091537,198.99452,6.7091537,0.015196607,9.251819,0.6547316,0.10559546,0
335994441,20.530563,19.800976,0.29383937,0.7286742,16.0,16.0,16.0,0.0,0.0,0.0,0.0,7.2981873,7.2981873,-0.2030606,-4.2642727,322.18124,7.1458526,194.18124,7.1458526,329.33606,2.8815799,201.33606,2.8815799,0.015196607,9.271531,0.6235109,0.07473681,0
336194366,20.514576,20.030214,0.07573453,1.1026896,16.0,16.0,16.0,0.0,0.0,0.0,0.0,5.029892,5.029892,-0.47957087,-10.070989,324.42932,10.813691,196.4293,10.813691,329.17926,0.74270207,201.17928,0.74270207,0.015196607,9.091885,0.60613656,0.056259576,0
336394474,20.518204,20.266579,0.05024338,0.7768236,16.0,16.0,16.0,0.0,0.0,0.0,0.0,2.6568909,2.6568909,-0.33930084,-7.125318,326.74725,7.618037,198.74725,7.618037,329.21484,0.49271926,201.21484,0.49271926,0.015196607,8.920066,0.6040395,0.055448685,0
336594483,20.653318,20.466015,0.450048,0.6954673,16.0,16.0,16.0,0.0,0.0,0.0,0.0,2.064865,2.064865,-0.114606716,-2.4067411,328.70306,6.8202043,200.70305,6.8202043,330.53986,4.413463,202.53987,4.413463,0.015196607,8.838754,0.6361541,0.082925506,0
336794424,21.068213,20.699846,0.9061387,0.7707439,16.0,16.0,16.0,0.0,0.0,0.0,0.0,3.8289032,3.8289032,0.063227125,1.3277698,330.99615,7.558416,202.99615,7.558416,334.60858,8.886186,206.6086,8.886186,0.015196607,8.823756,0.6748676,0.11371569,0
336994413,21.664543,20.885773,1.0557542,0.7412939,16.0,16.0,16.0,0.0,0.0,0.0,0.0,7.8302307,7.8302307,0.1468477,3.0838017,332.81946,7.26961,204.81947,7.26961,340.4566,10.353412,212.45659,10.353412,0.015196607,8.880189,0.6895294,0.12454546,0
337194618,22.265148,21.069456,1.1391385,0.918025,16.0,16.0,16.0,0.0,0.0,0.0,0.0,11.925812,11.925812,0.10325626,2.1683817,334.6208,9.00275,206.62079,9.00275,346.3465,11.171132,218.34651,11.171132,0.015196607,8.93409,0.6974563,0.12951708,0
337394485,22.864761,21.25497,1.2219582,0.90229195,16.0,16.0,16.0,0.0,0.0,0.0,0.0,15.939255,15.939255,0.14927882,3.1348553,336.44006,8.848461,208.44006,8.848461,352.2267,11.983316,224.22672,11.983316,0.015196607,8.983775,0.7075587,0.13562593,0
337594475,23.46473,21.47155,1.298636,1.1331327,16.0,16.0,16.0,0.0,0.0,0.0,0.0,19.820084,19.820084,0.077287264,1.6230326,338.56396,11.112236,210.56398,11.112236,358.1104,12.735269,230.1104,12.735269,0.015196607,9.042237,0.71667653,0.13982736,0
337797258,24.073082,21.80751,1.3531144,1.660807,16.0,16.0,16.0,0.0,0.0,0.0,0.0,22.572052,22.572052,-0.14368734,-3.0174341,341.85864,16.286953,213.85863,16.286953,364.0763,13.269519,236.0763,13.269519,0.015196607,9.018035,0.72123754,0.14012054,0
337994532,24.664904,22.173618,1.3982571,1.9372665,16.0,16.0,16.0,0.0,0.0,0.0,0.0,24.799011,24.799011,-0.2517084,-5.2858763,345.4489,18.998095,217.44891,18.998095,369.88007,13.712218,241.88008,13.712218,0.015196607,8.932947,0.7249728,0.14095394,0
338194524,25.264877,22.604748,1.4320259,2.254133,16.0,16.0,16.0,0.0,0.0,0.0,0.0,26.532944,26.532944,-0.3839103,-8.062117,349.67685,22.105494,221.67685,22.105494,375.7638,14.043377,247.76381,14.043377,0.015196607,8.796849,0.72477174,0.14042777,0
338394761,25.865591,23.132908,1.4465367,2.408623,16.0,16.0,16.0,0.0,0.0,0.0,0.0,27.31633,27.31633,-0.44927827,-9.434844,354.85632,23.620523,226.85634,23.620523,381.6548,14.185679,253.6548,14.185679,0.015196607,8.614051,0.72613513,0.1392948,0
338594545,26.464937,23.668325,1.4593225,2.165864,16.0,16.0,16.0,0.0,0.0,0.0,0.0,27.96489,27.96489,-0.3299431,-6.9288054,360.107,21.23987,232.107,21.23987,387.53238,14.311065,259.53238,14.311065,0.015196607,8.4572525,0.7265143,0.14069174,0
338794557,27.064976,24.21624,1.4697472,2.4344404,16.0,16.0,16.0,0.0,0.0,0.0,0.0,28.497696,28.497696,-0.4504956,-9.460408,365.4802,23.873705,237.4802,23.873705,393.41675,14.413297,265.41675,14.413297,0.015196607,8.289593,0.7325719,0.13866132,0
338994754,27.665567,24.74859,1.4833955,2.302944,16.0,16.0,16.0,0.0,0.0,0.0,0.0,29.12259,29.12259,-0.38271546,-8.037025,370.70078,22.584166,242.70078,22.584166,399.30655,14.54714,271.30655,14.54714,0.015196607,8.119856,0.7324071,0.13933972,0
339194678,28.26529,25.311584,1.490741,2.471479,16.0,16.0,16.0,0.0,0.0,0.0,0.0,29.52832,29.52832,-0.4579882,-9.617753,376.22186,24.236929,248.22185,24.236929,405.1878,14.619176,277.1878,14.619176,0.015196607,7.940434,0.7351014,0.1376479,0
339394640,28.865221,25.878916,1.497261,2.531083,16.0,16.0,16.0,0.0,0.0,0.0,0.0,29.819931,29.819931,-0.4827777,-10.138332,381.78546,24.821447,253.78548,24.821447,411.07114,14.683115,283.07114,14.683115,0.015196607,7.742255,0.7361746,0.13646057,0
339594656,29.465271,26.425362,1.5079819,2.666751,16.0,16.0,16.0,0.0,0.0,0.0,0.0,30.394592,30.394592,-0.54112583,-11.363643,387.1443,26.151894,259.1443,26.151894,416.9556,14.788251,288.9556,14.788251,0.015196607,7.5340548,0.7352395,0.1350228,0
339794669,30.065313,26.976978,1.517667,2.888272,16.0,16.0,16.0,0.0,0.0,0.0,0.0,30.811432,30.811432,-0.6400497,-13.441044,392.5538,28.324274,264.5538,28.324274,422.84,14.88323,294.84,14.88323,0.015196607,7.2752657,0.7382339,0.13265483,0
339994668,30.665306,27.521233,1.5288148,2.9551978,16.0,16.0,16.0,0.0,0.0,0.0,0.0,31.370514,31.370514,-0.66609704,-13.988039,397.8911,28.98059,269.8911,28.98059,428.72394,14.992552,300.72394,14.992552,0.015196607,7.004885,0.7371077,0.13127975,0
340194755,31.26557,28.157234,1.5216671,3.4712508,16.0,16.0,16.0,0.0,0.0,0.0,0.0,31.171875,31.171875,-0.91042316,-19.118887,404.12814,34.041344,276.12814,34.041344,434.6105,14.922457,306.6105,14.922457,0.015196607,6.683854,0.7370654,0.12551701,0
340394688,31.86537,28.950157,1.4830426,4.049982,16.0,16.0,16.0,0.0,0.0,0.0,0.0,29.47464,29.47464,-1.198718,-25.173079,411.90405,39.71676,283.90405,39.71676,440.49252,14.54368,312.49252,14.54368,0.015196607,6.2206783,0.7304439,0.11629259,0
340594719,32.46546,29.733,1.4464924,3.6735542,16.0,16.0,16.0,0.0,0.0,0.0,0.0,27.503235,27.503235,-1.0400007,-21.840015,419.58112,36.02526,291.58112,36.02526,446.3774,14.1852455,318.3774,14.1852455,0.015196607,5.7453904,0.728401,0.11310331,0
340794751,33.06556,30.464354,1.4202412,3.5012553,16.0,16.0,16.0,0.0,0.0,0.0,0.0,26.205322,26.205322,-0.9717989,-20.407778,426.75327,34.335587,298.75327,34.335587,452.26236,13.927809,324.26236,13.927809,0.015196607,5.3277373,0.72794724,0.10971361,0
340994731,33.6655,31.136684,1.4057633,3.0193498,16.0,16.0,16.0,0.0,0.0,0.0,0.0,25.387665,25.387665,-0.753518,-15.823878,433.34656,29.609707,305.34656,29.609707,458.14578,13.785829,330.14578,13.785829,0.015196607,4.9645686,0.7276773,0.109415606,0
341194719,34.265465,31.743889,1.4043152,2.6692328,16.0,16.0,16.0,0.0,0.0,0.0,0.0,25.353455,25.353455,-0.59069544,-12.404605,439.3012,26.176233,311.3012,26.176233,464.02942,13.771628,336.02942,13.771628,0.015196607,4.688523,0.72953457,0.10974498,0
341394763,34.865585,32.32505,1.408107,2.5689254,16.0,16.0,16.0,0.0,0.0,0.0,0.0,25.541962,25.541962,-0.5420828,-11.383739,445.00046,25.192553,317.00046,25.192553,469.9146,13.808813,341.9146,13.808813,0.015196607,4.4523067,0.7325566,0.109127134,0
341594742,35.465527,32.88194,1.4167175,2.4738438,16.0,16.0,16.0,0.0,0.0,0.0,0.0,25.840942,25.840942,-0.4936603,-10.366867,450.46167,24.26012,322.46167,24.26012,475.798,13.893253,347.798,13.893253,0.015196607,4.234013,0.73251086,0.10892213,0
341794791,36.065678,33.396538,1.433828,2.6366644,16.0,16.0,16.0,0.0,0.0,0.0,0.0,26.659607,26.659607,-0.5617046,-11.795796,455.50815,25.856846,327.50815,25.856846,481.68347,14.061049,353.68347,14.061049,0.015196607,4.015518,0.73482805,0.10768833,0
341994880,36.665943,33.91651,1.4498863,2.8370144,16.0,16.0,16.0,0.0,0.0,0.0,0.0,27.472198,27.472198,-0.64776564,-13.60308,460.60736,27.821608,332.60736,27.821608,487.57007,14.218528,359.57007,14.218528,0.015196607,3.7532518,0.7331296,0.10586867,0
342194795,37.265686,34.483303,1.4564767,2.8389916,16.0,16.0,16.0,0.0,0.0,0.0,0.0,27.834167,27.834167,-0.6456114,-13.55784,466.16568,27.840998,338.16568,27.840998,493.45154,14.283157,365.45154,14.283157,0.015196607,3.4836774,0.72974986,0.10459134,0
342394803,37.865715,35.098907,1.4533615,2.977604,16.0,16.0,16.0,0.0,0.0,0.0,0.0,27.731354,27.731354,-0.71179575,-14.947711,472.2027,29.20032,344.2027,29.20032,499.33582,14.252608,371.33582,14.252608,0.015196607,3.1956308,0.7285569,0.10167506,0
342594853,38.46587,35.70005,1.453164,2.852436,16.0,16.0,16.0,0.0,0.0,0.0,0.0,27.655914,27.655914,-0.6534368,-13.722173,478.0979,27.972843,350.0979,27.972843,505.22134,14.25067,377.22134,14.25067,0.015196607,2.8997893,0.72733104,0.1005583,0
342794869,39.06592,36.203644,1.4724556,2.570519,16.0,16.0,16.0,0.0,0.0,0.0,0.0,28.519318,28.519318,-0.5127772,-10.768322,483.03647,25.20818,355.03647,25.20818,511.10583,14.4398575,383.10583,14.4398575,0.015196607,2.665489,0.7283497,0.10215335,0
342994878,39.66595,36.690727,1.4950447,2.4753761,16.0,16.0,16.0,0.0,0.0,0.0,0.0,29.692047,29.692047,-0.45779842,-9.613768,487.81314,24.275148,359.81314,24.275148,516.9901,14.661381,388.9901,14.661381,0.015196607,2.4592443,0.7316503,0.102986544,0
343194911,40.266052,37.151665,1.5228776,2.180345,16.0,16.0,16.0,0.0,0.0,0.0,0.0,30.95874,30.95874,-0.30702636,-6.4475536,492.33337,21.381882,364.33337,21.381882,522.8751,14.934328,394.8751,14.934328,0.015196607,2.3003218,0.73342097,0.10573115,0
343395131,40.866714,37.601788,1.5529854,2.0098002,16.0,16.0,16.0,0.0,0.0,0.0,0.0,32.43051,32.43051,-0.2133249,-4.479823,496.7476,19.709408,368.7476,19.709408,528.76556,15.229585,400.76556,15.229585,0.015196607,2.1985245,0.7382956,0.10821819,0
343594880,41.465965,38.056473,1.5818986,1.9473059,16.0,16.0,16.0,0.0,0.0,0.0,0.0,33.85254,33.85254,-0.17063916,-3.5834227,501.2065,19.096548,373.2065,19.096548,534.6422,15.513125,406.6422,15.513125,0.015196607,2.1157134,0.7425798,0.11006878,0
343795022,42.066395,38.52285,1.608709,2.1619763,16.0,16.0,16.0,0.0,0.0,0.0,0.0,35.26071,35.26071,-0.25836667,-5.4257,505.78012,21.201746,377.78012,21.201746,540.5304,15.776046,412.53043,15.776046,0.015196607,2.0318913,0.74348843,0.11003609,0
343995062,42.666508,39.01735,1.6298318,2.316772,16.0,16.0,16.0,0.0,0.0,0.0,0.0,36.261658,36.261658,-0.3207896,-6.736582,510.6295,22.719772,382.6295,22.719772,546.4155,15.983191,418.41553,15.983191,0.015196607,1.9016765,0.7448301,0.10969093,0
344194939,43.266136,39.46962,1.6593033,2.15332,16.0,16.0,16.0,0.0,0.0,0.0,0.0,37.627197,37.627197,-0.23069762,-4.8446503,515.06476,21.116858,387.06476,21.116858,552.2959,16.272207,424.29587,16.272207,0.015196607,1.7887404,0.7457363,0.1120189,0
344395082,43.866566,39.891968,1.6949196,2.2225535,16.0,16.0,16.0,0.0,0.0,0.0,0.0,39.396454,39.396454,-0.24639627,-5.174322,519.20654,21.795805,391.20657,21.795805,558.1841,16.621483,430.18405,16.621483,0.015196607,1.6936629,0.74980646,0.11342886,0
344595108,44.466644,40.328873,1.7275543,2.1440666,16.0,16.0,16.0,0.0,0.0,0.0,0.0,41.030243,41.030243,-0.19450432,-4.084591,523.49115,21.026112,395.49115,21.026112,564.06885,16.94152,436.06882,16.94152,0.015196607,1.6026868,0.75029856,0.115583226,0
344794967,45.06622,40.77067,1.7591095,2.2716684,16.0,16.0,16.0,0.0,0.0,0.0,0.0,42.60553,42.60553,-0.23935653,-5.0264874,527.8237,22.277458,399.82373,22.277458,569.9486,17.25097,441.94864,17.25097,0.015196607,1.5193651,0.7529329,0.1164241,0
344995065,45.666492,41.257015,1.7818955,2.4614162,16.0,16.0,16.0,0.0,0.0,0.0,0.0,43.709564,43.709564,-0.31732485,-6.663822,532.59314,24.138248,404.5931,24.138248,575.8353,17.474426,447.83533,17.474426,0.015196607,1.3934543,0.7539817,0.11600226,0
345195164,46.266796,41.73677,1.8060051,2.333004,16.0,16.0,16.0,0.0,0.0,0.0,0.0,44.87195,44.87195,-0.24609964,-5.1680927,537.2979,22.878954,409.2979,22.878954,581.7223,17.710861,453.7223,17.710861,0.015196607,1.2788895,0.7549042,0.11773224,0
345395050,46.866455,42.207718,1.8317475,2.3423054,16.0,16.0,16.0,0.0,0.0,0.0,0.0,46.141632,46.141632,-0.23842202,-5.0068626,541.9163,22.97017,413.91632,22.97017,587.6029,17.963306,459.60294,17.963306,0.015196607,1.1800941,0.7582408,0.11881423,0
