timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
245901360,245900764,0.81401473,0.015441012,-0.012007428,0.58051485,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
246401458,246400811,0.8134287,0.0077660116,-0.008534842,0.58155036,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
246901451,246900858,0.8140193,0.0038696504,-0.009107478,0.58075356,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
247406269,247405905,0.8164938,0.0005842512,-0.00011263742,0.577354,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
247906257,247905952,0.8171311,0.0032397073,0.006799372,0.5764027,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
248401625,248400999,0.8160922,0.006949641,0.011303677,0.5777696,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
248901595,248901045,0.8129581,0.015568499,0.013705174,0.58195287,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
249401716,249401093,0.8080237,0.024307638,0.011445715,0.58853716,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
249901662,249901140,0.8015969,0.02766695,0.0019335714,0.5972213,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
250401796,250401187,0.7944293,0.031895805,-0.0064558885,0.6064843,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
250901790,250901234,0.78758407,0.034748495,-0.013761752,0.6150727,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
251406559,251406282,0.7781123,-0.007579537,0.09222888,0.62127113,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
251901850,251901328,0.76572996,-0.0025113253,0.028818626,0.64251137,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
252401969,252401376,0.75055003,0.044147488,-0.052457035,0.6572472,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
252901991,252901423,0.7367495,0.07829521,-0.009834348,0.67154557,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
253402068,253401471,0.740898,0.02599305,-0.16393046,0.6507852,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
253902073,253901518,0.7657151,0.003194891,-0.18922442,0.61470664,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
254401909,254401566,0.80418515,-0.12779337,-0.05522799,0.5778451,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
254906840,254906614,0.8191798,-0.11959611,-0.04925298,0.5587623,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
255402057,255401661,0.8409302,-0.094896846,0.0002516571,0.53275794,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
255902050,255901709,0.8579527,-0.05370192,0.09521867,0.50196284,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
256402091,256401756,0.8694442,-0.02063925,0.1620567,0.46623883,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
256902205,256901804,0.89493054,-0.05087941,0.06226718,0.43890035,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
257402230,257401852,0.91173416,-0.026245294,-0.026108824,0.4091093,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
257902231,257901900,0.91202086,0.04325085,-0.14077684,0.38279143,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
258402275,258401948,0.9085251,0.056649722,-0.15449812,0.38406155,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
258902342,258901996,0.91387707,0.011173275,-0.09223487,0.39521712,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
259402448,259402045,0.9089262,0.013003447,-0.010731791,0.41661623,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
259902473,259902093,0.9019419,-0.04646542,-0.07131012,0.4233872,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
260402472,260402141,0.90482587,-0.042625815,-0.00020377344,0.42364267,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
260902523,260902190,0.89694715,0.011201513,0.10279503,0.42987636,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
261402574,261402238,0.8897098,-0.015531253,0.020026771,0.45582265,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
261902694,261902287,0.87827796,0.008707236,-0.03598306,0.47671503,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
262402719,262402335,0.8689189,0.01097143,-0.025726814,0.49416366,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
262902724,262902384,0.862333,0.017098779,-0.006350526,0.50601286,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
263402871,263402433,0.85781354,0.019936603,-0.009317983,0.51348984,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
263902826,263902482,0.8540406,0.006482688,0.01074883,0.52005494,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
264402991,264402533,0.84429705,-0.01068724,0.024822678,0.53519356,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
264902920,264902580,0.835449,-0.05862936,0.017575908,0.5461491,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
265402964,265402628,0.8503918,-0.06069831,0.022623867,0.52214736,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
265903036,265902678,0.86534464,-0.05373187,0.016482063,0.49801588,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
266403066,266402727,0.8659724,-0.04014716,0.0054333746,0.4984481,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
266903192,266902776,0.8734988,-0.015109151,0.0052293083,0.48656386,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
267403168,267402826,0.87267727,0.0060081948,0.0155162085,0.4880141,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
267903326,267902875,0.86256397,0.012661618,0.015142046,0.5055629,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
268403270,268402925,0.86693805,0.016243069,0.016733404,0.4978701,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
268903379,268902974,0.8633407,0.0042788913,0.0213481,0.5041516,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
269403336,269403024,0.8272534,0.23841843,0.10146497,0.4985111,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
269903537,269903073,0.7009206,0.31992885,0.25900355,0.5824716,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
270403503,270403123,0.64814085,0.19073759,0.1664979,0.71819997,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
270903525,270903173,0.7022059,0.002793233,-0.054004468,0.7099173,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
271403542,271403223,0.6995969,-0.05512502,-0.12390662,0.7015502,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
271903622,271903272,0.7367301,-0.08271421,-0.14450315,0.6553671,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
272403624,272403322,0.77124333,-0.06833419,-0.11000843,0.6232274,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
272903747,272903372,0.7865292,-0.038294684,-0.0664259,0.6127749,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
273403725,273403422,0.79494625,-0.016232153,-0.0426885,0.60495836,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
273903795,273903471,0.8016394,-0.0043152985,-0.029397339,0.5970692,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
274403825,274403521,0.80529064,0.012681483,-0.012844053,0.59260553,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
274903906,274903571,0.80146915,0.021544749,-0.00093869,0.59764725,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
275403936,275403621,0.79398006,-0.10940139,-0.09255379,0.5908139,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
275903989,275903670,0.7736675,-0.34954077,-0.21427122,0.4830607,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
276398901,276398719,0.8573705,-0.40944144,-0.119654395,0.28802148,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
276904136,276903769,0.8920376,-0.44517314,-0.028600106,0.07260778,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
277404140,277403819,0.89195454,-0.4295684,0.06442245,-0.12545094,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
277904163,277903868,0.8450927,-0.40440285,0.1434527,-0.31890133,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
278404220,278403918,0.7639551,-0.37317458,0.22041716,-0.47804767,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
278904336,278903967,0.67102605,-0.31774992,0.26953042,-0.6132801,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
279404332,279404016,0.53911966,-0.27746004,0.29723692,-0.7375746,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
279899253,279899065,0.55936235,-0.13404049,0.05275971,-0.8163108,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
280404591,280404114,0.5667547,0.0654472,-0.19675486,-0.79736656,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
280904464,280904163,0.6171866,0.20343955,-0.2690914,-0.71083254,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
281404513,281404212,0.7223582,0.18615286,-0.19806552,-0.6358583,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
281904566,281904261,0.7484315,0.2162238,-0.17295042,-0.60264885,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
282404643,282404310,0.79925495,0.2332162,-0.16548625,-0.5285982,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
282904699,282904358,0.8456135,0.19969182,-0.11633069,-0.48117372,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
283399595,283399406,0.8694874,0.17050764,-0.09109723,-0.45455486,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
283899644,283899455,0.899867,0.12562972,-0.06665457,-0.41232735,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
284405094,284404503,0.91543573,0.07617329,-0.0410327,-0.39305377,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
284904882,284904551,0.9237246,0.04027112,-0.02645047,-0.38001505,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
285404947,285404599,0.92904985,0.008187017,-0.011410175,-0.3696881,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
