"Auto,Manual Flag",Event Flag,GPS Time,Latitude (deg),Longitude (deg),Altitude (m)
0,5,1377696555.14802,36.660365,126.342774,11
0,5,1377696555.34804,36.66033,126.342794,11
0,5,1377696555.5481,36.660295,126.342814,11
0,5,1377696555.74811,36.660259,126.342834,10.9
0,5,1377696555.9481,36.660224,126.342855,10.9
0,5,1377696556.14821,36.660189,126.342876,11
0,5,1377696556.33824,36.660156,126.342899,11.2
0,6,1377696556.54822,36.660121,126.342925,11.5
0,6,1377696556.7483,36.660088,126.342951,11.8
0,6,1377696556.94832,36.660057,126.342979,12.1
0,6,1377696557.1483,36.660027,126.343009,12.6
0,6,1377696557.34841,36.659999,126.34304,13
0,6,1377696557.53839,36.659974,126.343071,13.5
0,6,1377696557.73841,36.659949,126.343105,14.1
0,6,1377696557.94856,36.659925,126.343142,14.7
0,6,1377696558.14855,36.659904,126.343177,15.2
0,6,1377696558.34861,36.659884,126.343214,15.7
0,6,1377696558.54873,36.659866,126.343251,16.3
0,6,1377696558.73856,36.65985,126.343287,16.8
0,6,1377696558.93862,36.659835,126.343326,17.4
0,6,1377696559.13866,36.659822,126.343365,17.9
0,6,1377696559.34868,36.65981,126.343407,18.5
0,6,1377696559.5487,36.6598,126.343447,19
0,6,1377696559.74886,36.659792,126.343488,19.6
0,6,1377696559.94874,36.659786,126.343529,20.1
0,6,1377696560.13885,36.659781,126.343568,20.6
0,6,1377696560.33881,36.659778,126.343608,21.1
0,6,1377696560.53893,36.659776,126.343649,21.6
0,6,1377696560.74893,36.659776,126.343692,22.1
0,6,1377696560.94899,36.659778,126.343731,22.7
0,6,1377696561.14893,36.659781,126.343771,23.2
0,6,1377696561.34904,36.659786,126.34381,23.6
0,6,1377696561.53896,36.659791,126.343847,23.9
0,6,1377696561.73899,36.659797,126.343887,24
0,6,1377696561.93902,36.659806,126.343926,24
0,6,1377696562.14916,36.659816,126.343966,24
0,6,1377696562.34914,36.659828,126.344005,23.9
0,6,1377696562.54911,36.659843,126.344042,23.9
0,6,1377696562.73914,36.659858,126.344077,23.8
0,6,1377696562.93921,36.659876,126.344112,23.7
0,6,1377696563.13917,36.659895,126.344147,23.7
0,6,1377696563.33921,36.659916,126.34418,23.6
0,6,1377696563.54933,36.65994,126.344214,23.5
0,6,1377696563.74928,36.659965,126.344245,23.5
0,6,1377696563.94934,36.65999,126.344275,23.4
0,6,1377696564.13935,36.660015,126.344302,23.3
0,6,1377696564.33935,36.660043,126.344328,23.3
0,6,1377696564.53942,36.660072,126.344353,23.3
0,6,1377696564.73942,36.660102,126.344376,23.3
0,6,1377696564.94947,36.660135,126.344397,23.4
0,6,1377696565.14951,36.660167,126.344416,23.4
0,6,1377696565.3495,36.660201,126.344433,23.5
0,6,1377696565.53955,36.660233,126.344447,23.7
0,6,1377696565.73961,36.660267,126.34446,23.8
0,6,1377696565.93959,36.660302,126.34447,23.9
0,6,1377696566.13964,36.660338,126.344479,24.1
0,6,1377696566.34967,36.660375,126.344485,24.2
0,6,1377696566.54967,36.660411,126.344488,24.3
0,6,1377696566.73972,36.660446,126.34449,24.4
0,6,1377696566.93974,36.660482,126.344488,24.4
0,6,1377696567.13975,36.660519,126.344485,24.5
0,6,1377696567.33978,36.660555,126.344478,24.5
0,6,1377696567.53985,36.660591,126.344469,24.6
0,6,1377696567.74985,36.660629,126.344456,24.8
0,6,1377696567.94987,36.660665,126.344442,24.9
0,6,1377696568.13993,36.660698,126.344426,25
0,6,1377696568.33997,36.660732,126.344407,25.1
0,6,1377696568.54002,36.660766,126.344384,25.2
0,6,1377696568.74003,36.660798,126.34436,25.3
0,6,1377696568.94002,36.660829,126.344333,25.4
0,6,1377696569.15005,36.660861,126.344302,25.6
0,6,1377696569.34007,36.660889,126.344272,25.7
0,6,1377696569.54013,36.660916,126.344238,25.8
0,6,1377696569.74015,36.660942,126.344202,26
0,6,1377696569.94022,36.660967,126.344165,26.1
0,6,1377696570.14018,36.66099,126.344125,26.3
0,6,1377696570.34023,36.661011,126.344084,26.4
0,6,1377696570.55033,36.661031,126.344038,26.6
0,6,1377696570.7403,36.661048,126.343995,26.7
0,6,1377696570.94029,36.661063,126.343949,26.9
0,6,1377696571.14033,36.661076,126.343901,27
0,6,1377696571.34039,36.661086,126.343853,27.2
0,6,1377696571.54045,36.661094,126.343803,27.3
0,6,1377696571.74041,36.661099,126.343753,27.5
0,6,1377696571.95045,36.661102,126.343701,27.6
0,6,1377696572.14049,36.661102,126.343653,27.8
0,6,1377696572.3406,36.6611,126.343603,27.9
0,6,1377696572.54052,36.661095,126.343552,28
0,6,1377696572.74059,36.661088,126.343502,28.2
0,6,1377696572.94061,36.661078,126.343453,28.3
0,6,1377696573.14065,36.661066,126.343404,28.4
0,6,1377696573.34067,36.661052,126.343357,28.5
0,6,1377696573.54074,36.661035,126.343309,28.6
0,6,1377696573.74069,36.661016,126.343264,28.6
0,6,1377696573.9408,36.660994,126.34322,28.7
0,6,1377696574.14081,36.66097,126.343177,28.8
0,6,1377696574.34082,36.660943,126.343137,28.9
0,6,1377696574.5408,36.660915,126.343098,29
0,6,1377696574.74091,36.660885,126.343062,29.1
0,6,1377696574.94085,36.660852,126.343028,29.2
0,6,1377696575.1409,36.660819,126.342998,29.3
0,6,1377696575.34091,36.660784,126.342969,29.4
0,6,1377696575.54099,36.660747,126.342944,29.5
0,6,1377696575.74097,36.660709,126.342922,29.6
0,6,1377696575.941,36.660671,126.342903,29.7
0,6,1377696576.14105,36.660631,126.342887,29.8
0,6,1377696576.34109,36.660591,126.342874,30
0,6,1377696576.54113,36.66055,126.342864,30.1
0,6,1377696576.7411,36.66051,126.342858,30.2
0,6,1377696576.94117,36.660469,126.342855,30.3
0,6,1377696577.14123,36.660428,126.342855,30.4
0,6,1377696577.34118,36.660387,126.342858,30.5
0,6,1377696577.54128,36.660347,126.342864,30.6
0,6,1377696577.74123,36.660307,126.342874,30.6
0,6,1377696577.94126,36.660269,126.342886,30.7
0,6,1377696578.14129,36.66023,126.342901,30.8
0,6,1377696578.34132,36.660193,126.342919,30.9
0,6,1377696578.54134,36.660158,126.342939,31.1
0,6,1377696578.74141,36.660124,126.342963,31.3
0,6,1377696578.94141,36.66009,126.342989,31.4
0,6,1377696579.14142,36.660058,126.343016,31.6
0,6,1377696579.34145,36.660028,126.343046,31.8
0,6,1377696579.54159,36.659999,126.343077,31.8
0,6,1377696579.74154,36.659971,126.343111,31.9
0,6,1377696579.94153,36.659945,126.343146,31.9
0,6,1377696580.1416,36.659922,126.343183,31.9
0,6,1377696580.34168,36.6599,126.343221,31.9
0,6,1377696580.54161,36.65988,126.343261,31.9
0,6,1377696580.74163,36.659862,126.343302,31.8
0,6,1377696580.94175,36.659847,126.343343,31.8
0,6,1377696581.14172,36.659834,126.343386,31.7
0,6,1377696581.34171,36.659822,126.34343,31.7
0,6,1377696581.54177,36.659813,126.343474,31.6
0,6,1377696581.74176,36.659805,126.343518,31.6
0,6,1377696581.94186,36.6598,126.343563,31.6
0,6,1377696582.14188,36.659797,126.343608,31.6
0,6,1377696582.34185,36.659796,126.343653,31.7
0,6,1377696582.54193,36.659797,126.343697,31.7
0,6,1377696582.74198,36.659799,126.343742,31.8
0,6,1377696582.94193,36.659804,126.343786,31.8
0,6,1377696583.142,36.65981,126.34383,31.9
0,6,1377696583.34198,36.659818,126.343872,32
0,6,1377696583.54206,36.659828,126.343915,32
0,6,1377696583.74203,36.65984,126.343956,32.1
0,6,1377696583.94206,36.659853,126.343996,32.1
0,6,1377696584.14211,36.659868,126.344035,32.2
0,6,1377696584.34216,36.659885,126.344074,32.2
0,6,1377696584.5447,36.659904,126.344111,32.2
0,6,1377696584.74216,36.659924,126.344147,32.2
0,6,1377696584.94219,36.659945,126.344181,32.2
0,6,1377696585.14229,36.659968,126.344213,32.2
0,6,1377696585.34228,36.659993,126.344245,32.2
0,6,1377696585.5423,36.660019,126.344274,32.2
0,6,1377696585.74229,36.660046,126.344302,32.2
0,6,1377696585.94238,36.660074,126.344328,32.2
0,6,1377696586.14234,36.660104,126.344352,32.2
0,6,1377696586.3424,36.660134,126.344374,32.2
0,6,1377696586.54239,36.660166,126.344394,32.2
0,6,1377696586.74246,36.660198,126.344412,32.2
0,6,1377696586.94245,36.660232,126.344428,32.3
0,6,1377696587.14247,36.660266,126.344442,32.3
0,6,1377696587.34249,36.660301,126.344453,32.4
0,6,1377696587.5426,36.660336,126.344461,32.4
0,6,1377696587.74255,36.660372,126.344467,32.5
0,6,1377696587.94258,36.660408,126.344471,32.6
0,6,1377696588.14264,36.660444,126.344472,32.7
0,6,1377696588.34262,36.66048,126.344471,32.8
0,6,1377696588.54264,36.660516,126.344467,32.8
0,6,1377696588.74272,36.660552,126.344461,32.9
0,6,1377696588.94273,36.660588,126.344453,32.9
0,6,1377696589.14273,36.660624,126.344442,32.9
0,6,1377696589.34276,36.66066,126.344428,33
0,6,1377696589.54282,36.660694,126.344412,33
0,6,1377696589.7428,36.660728,126.344393,33.1
0,6,1377696589.94286,36.660761,126.344372,33.1
0,6,1377696590.14289,36.660794,126.344348,33.2
0,6,1377696590.3429,36.660825,126.344322,33.2
0,6,1377696590.54293,36.660855,126.344294,33.3
0,6,1377696590.74297,36.660883,126.344263,33.4
0,6,1377696590.94306,36.660911,126.34423,33.4
0,6,1377696591.14304,36.660937,126.344195,33.5
0,6,1377696591.34309,36.660962,126.344158,33.6
0,6,1377696591.54321,36.660984,126.344119,33.6
0,6,1377696591.74316,36.661005,126.344078,33.7
0,6,1377696591.9432,36.661024,126.344035,33.7
0,6,1377696592.14324,36.661041,126.343991,33.7
0,6,1377696592.34328,36.661056,126.343945,33.7
0,6,1377696592.54335,36.661069,126.343898,33.7
0,6,1377696592.74335,36.661079,126.34385,33.7
0,6,1377696592.94325,36.661087,126.343801,33.7
0,6,1377696593.14328,36.661092,126.343751,33.7
0,6,1377696593.34335,36.661095,126.343701,33.7
0,6,1377696593.54336,36.661096,126.343649,33.7
0,6,1377696593.74335,36.661093,126.343598,33.7
0,6,1377696593.94338,36.661088,126.343547,33.7
0,6,1377696594.14344,36.661081,126.343497,33.8
0,6,1377696594.34348,36.66107,126.343446,33.8
0,6,1377696594.54345,36.661058,126.343397,33.8
0,6,1377696594.74348,36.661042,126.343349,33.9
0,6,1377696594.94358,36.661024,126.343303,33.9
0,6,1377696595.14354,36.661003,126.343257,34.1
0,6,1377696595.34358,36.66098,126.343214,34.2
0,6,1377696595.54361,36.660955,126.343172,34.3
0,6,1377696595.74362,36.660928,126.343132,34.4
0,6,1377696595.94363,36.660899,126.343094,34.4
0,6,1377696596.14367,36.660869,126.343058,34.5
0,6,1377696596.34369,36.660837,126.343025,34.5
0,6,1377696596.54378,36.660803,126.342995,34.5
0,6,1377696596.7437,36.660767,126.342967,34.6
0,6,1377696596.94376,36.660731,126.342943,34.6
0,6,1377696597.14379,36.660693,126.342922,34.7
0,6,1377696597.34377,36.660654,126.342903,34.7
0,6,1377696597.54387,36.660614,126.342888,34.8
0,6,1377696597.74387,36.660573,126.342876,34.8
0,6,1377696597.94385,36.660532,126.342867,34.7
0,6,1377696598.14393,36.660491,126.342862,34.7
0,6,1377696598.34396,36.66045,126.34286,34.6
0,6,1377696598.54391,36.660408,126.342861,34.6
0,6,1377696598.74393,36.660367,126.342867,34.6
0,6,1377696598.94402,36.660327,126.342875,34.6
0,6,1377696599.14401,36.660287,126.342887,34.6
0,6,1377696599.34402,36.660249,126.342902,34.6
0,6,1377696599.54403,36.660211,126.342919,34.6
0,6,1377696599.74408,36.660174,126.342938,34.5
0,0,1377696599.94415,36.660138,126.342961,34.5
0,0,1377696600.14412,36.660103,126.342986,34.5
0,0,1377696600.34412,36.66007,126.343014,34.5
0,0,1377696600.54424,36.660039,126.343044,34.5
0,0,1377696600.74422,36.660009,126.343076,34.5
0,0,1377696600.94423,36.659981,126.343111,34.5
0,0,1377696601.14424,36.659955,126.343146,34.6
0,0,1377696601.34425,36.659931,126.343184,34.6
0,0,1377696601.54437,36.659909,126.343223,34.7
0,0,1377696601.7443,36.659889,126.343264,34.7
0,0,1377696601.94432,36.659871,126.343305,34.7
0,0,1377696602.14439,36.659855,126.343347,34.6
0,0,1377696602.34445,36.659841,126.34339,34.6
0,0,1377696602.54443,36.659829,126.343434,34.5
0,0,1377696602.74446,36.659819,126.343479,34.4
0,0,1377696602.94449,36.659811,126.343524,34.4
0,0,1377696603.14446,36.659806,126.343569,34.3
0,0,1377696603.34459,36.659803,126.343615,34.3
0,0,1377696603.54458,36.659802,126.343661,34.2
0,0,1377696603.74455,36.659803,126.343706,34.2
0,0,1377696603.94456,36.659806,126.343751,34.1
0,0,1377696604.14459,36.659811,126.343796,34
0,0,1377696604.34464,36.659817,126.34384,33.9
0,0,1377696604.54463,36.659826,126.343884,33.8
0,0,1377696604.74465,36.659837,126.343926,33.7
0,0,1377696604.94475,36.65985,126.343968,33.6
0,0,1377696605.14476,36.659865,126.344009,33.6
0,0,1377696605.34475,36.659881,126.344049,33.5
0,0,1377696605.54482,36.659899,126.344088,33.4
0,0,1377696605.74478,36.659919,126.344125,33.3
0,0,1377696605.94488,36.65994,126.344161,33.3
0,0,1377696606.14487,36.659963,126.344195,33.2
0,0,1377696606.34487,36.659987,126.344227,33.1
0,0,1377696606.54488,36.660013,126.344257,33.1
0,0,1377696606.74494,36.660039,126.344286,33.1
0,0,1377696606.94496,36.660068,126.344313,33.1
0,0,1377696607.14495,36.660097,126.344338,33.1
0,0,1377696607.345,36.660127,126.344361,33.1
0,0,1377696607.54499,36.660158,126.344382,33.1
0,0,1377696607.74502,36.660191,126.344401,33.1
0,0,1377696607.94504,36.660223,126.344417,33.1
0,0,1377696608.14509,36.660257,126.344432,33.1
0,0,1377696608.34521,36.660291,126.344444,33
0,0,1377696608.54511,36.660326,126.344454,33
0,0,1377696608.74513,36.660361,126.344461,32.9
0,0,1377696608.94526,36.660397,126.344466,32.9
0,0,1377696609.14518,36.660432,126.344468,32.9
0,0,1377696609.3452,36.660469,126.344467,32.9
0,0,1377696609.54526,36.660505,126.344464,32.9
0,0,1377696609.74527,36.660541,126.344459,32.8
0,0,1377696609.94527,36.660577,126.344452,32.7
0,0,1377696610.14536,36.660613,126.344441,32.6
0,0,1377696610.34536,36.660648,126.344428,32.5
0,0,1377696610.54537,36.660683,126.344413,32.4
0,0,1377696610.74539,36.660717,126.344395,32.4
0,0,1377696610.94547,36.66075,126.344374,32.4
0,0,1377696611.14547,36.660783,126.344351,32.4
0,0,1377696611.34547,36.660814,126.344325,32.3
0,0,1377696611.54552,36.660844,126.344297,32.3
0,0,1377696611.74553,36.660874,126.344267,32.2
0,0,1377696611.94551,36.660902,126.344234,32.1
0,0,1377696612.14557,36.660928,126.344199,32.1
0,0,1377696612.34556,36.660953,126.344163,32
0,0,1377696612.54565,36.660976,126.344124,32
0,0,1377696612.7456,36.660998,126.344082,32
0,0,1377696612.94566,36.661017,126.34404,31.9
0,0,1377696613.14565,36.661034,126.343996,31.9
0,0,1377696613.3457,36.661049,126.34395,31.9
0,0,1377696613.54573,36.661063,126.343903,31.8
0,0,1377696613.74578,36.661073,126.343855,31.7
0,0,1377696613.94579,36.661082,126.343806,31.6
0,0,1377696614.14577,36.661088,126.343756,31.6
0,0,1377696614.34582,36.661092,126.343705,31.4
0,0,1377696614.54587,36.661093,126.343655,31.3
0,0,1377696614.74585,36.661091,126.343603,31.2
0,0,1377696614.94594,36.661086,126.343552,31
0,0,1377696615.1459,36.661079,126.343501,30.9
0,0,1377696615.34593,36.661069,126.343451,30.7
0,0,1377696615.54594,36.661055,126.343401,30.7
0,0,1377696615.74597,36.66104,126.343352,30.6
0,0,1377696615.94598,36.661021,126.343304,30.5
0,0,1377696616.14601,36.661001,126.343258,30.4
0,0,1377696616.34603,36.660978,126.343214,30.3
0,0,1377696616.54608,36.660953,126.343171,30.2
0,0,1377696616.74618,36.660926,126.34313,30.1
0,0,1377696616.94614,36.660896,126.343092,30.1
0,0,1377696617.14612,36.660865,126.343057,30
0,0,1377696617.34619,36.660832,126.343025,30
0,0,1377696617.54616,36.660796,126.342994,29.9
0,0,1377696617.74619,36.66076,126.342967,29.9
0,0,1377696617.94621,36.660722,126.342943,29.9
0,0,1377696618.14624,36.660683,126.342922,29.9
0,0,1377696618.34633,36.660644,126.342904,29.8
0,0,1377696618.54629,36.660603,126.342889,29.8
0,0,1377696618.7463,36.660562,126.342878,29.7
0,0,1377696618.94636,36.660521,126.34287,29.6
0,0,1377696619.14635,36.66048,126.342865,29.5
0,0,1377696619.3464,36.660438,126.342863,29.4
0,0,1377696619.54646,36.660396,126.342866,29.4
0,0,1377696619.74642,36.660355,126.342871,29.3
0,0,1377696619.94644,36.660315,126.34288,29.3
0,0,1377696620.14654,36.660275,126.342892,29.2
0,0,1377696620.34652,36.660236,126.342908,29.2
0,0,1377696620.54651,36.660198,126.342926,29.2
0,0,1377696620.74653,36.660161,126.342948,29.2
0,0,1377696620.94664,36.660125,126.342973,29.3
0,0,1377696621.14658,36.660091,126.343,29.4
0,0,1377696621.34661,36.660058,126.34303,29.4
0,0,1377696621.54663,36.660027,126.343061,29.3
0,0,1377696621.74668,36.659998,126.343094,29.3
0,0,1377696621.94667,36.65997,126.34313,29.3
0,0,1377696622.1467,36.659944,126.343167,29.3
0,0,1377696622.34674,36.659921,126.343206,29.2
0,0,1377696622.54674,36.659899,126.343246,29.2
0,0,1377696622.7468,36.659879,126.343287,29.1
0,0,1377696622.94686,36.659862,126.34333,29.1
0,0,1377696623.14681,36.659847,126.343374,29
0,0,1377696623.34684,36.659835,126.343418,28.9
0,0,1377696623.54692,36.659824,126.343463,28.8
0,0,1377696623.74695,36.659815,126.343509,28.7
0,0,1377696623.94693,36.659809,126.343554,28.6
0,0,1377696624.14692,36.659805,126.3436,28.4
0,0,1377696624.34701,36.659803,126.343645,28.2
0,0,1377696624.54699,36.659803,126.343692,28.1
0,0,1377696624.74701,36.659805,126.343737,28
0,0,1377696624.94704,36.65981,126.343782,27.9
0,0,1377696625.14704,36.659817,126.343827,27.7
0,0,1377696625.34707,36.659826,126.343871,27.5
0,0,1377696625.54709,36.659836,126.343915,27.3
0,0,1377696625.74716,36.659849,126.343957,27.2
0,0,1377696625.94713,36.659863,126.343999,27.1
0,0,1377696626.14719,36.659879,126.344039,27
0,0,1377696626.34725,36.659897,126.344079,26.9
0,0,1377696626.54721,36.659916,126.344116,26.8
0,0,1377696626.74722,36.659938,126.344153,26.7
0,0,1377696626.94727,36.659961,126.344188,26.6
0,0,1377696627.14728,36.659985,126.344221,26.5
0,0,1377696627.3473,36.66001,126.344252,26.4
0,0,1377696627.54736,36.660037,126.344282,26.3
0,0,1377696627.74736,36.660066,126.344309,26.2
0,0,1377696627.94736,36.660095,126.344334,26.1
0,0,1377696628.14738,36.660125,126.344358,26
0,0,1377696628.34743,36.660157,126.344379,25.9
0,0,1377696628.5475,36.660189,126.344398,25.7
0,0,1377696628.74744,36.660223,126.344415,25.5
0,0,1377696628.94748,36.660257,126.34443,25.4
0,0,1377696629.14755,36.660292,126.344442,25.2
0,0,1377696629.34758,36.660327,126.344451,25
0,0,1377696629.54758,36.660363,126.344458,24.9
0,0,1377696629.74762,36.660399,126.344463,24.8
0,0,1377696629.94765,36.660435,126.344464,24.7
0,0,1377696630.14771,36.660472,126.344464,24.6
0,0,1377696630.34773,36.660508,126.344461,24.5
0,0,1377696630.53769,36.660543,126.344456,24.4
0,0,1377696630.7478,36.660581,126.344447,24.3
0,0,1377696630.94792,36.660618,126.344437,24.1
0,0,1377696631.14786,36.660654,126.344423,24
0,0,1377696631.34795,36.660689,126.344407,23.8
0,0,1377696631.54782,36.660724,126.344388,23.7
0,0,1377696631.74788,36.660758,126.344366,23.6
0,0,1377696631.93791,36.66079,126.344342,23.5
0,0,1377696632.14788,36.660823,126.344314,23.4
0,0,1377696632.34795,36.660854,126.344286,23.3
0,0,1377696632.54799,36.660883,126.344254,23.1
0,0,1377696632.74795,36.660911,126.34422,23
0,0,1377696632.94799,36.660937,126.344184,22.9
0,0,1377696633.148,36.660962,126.344146,22.8
0,0,1377696633.33798,36.660983,126.344108,22.8
0,0,1377696633.54805,36.661005,126.344064,22.7
0,0,1377696633.74806,36.661024,126.34402,22.6
0,0,1377696633.94808,36.661041,126.343975,22.5
0,0,1377696634.14814,36.661055,126.343928,22.4
0,0,1377696634.34825,36.661068,126.34388,22.3
0,0,1377696634.53812,36.661077,126.343833,22.1
0,0,1377696634.73814,36.661084,126.343783,21.9
0,0,1377696634.94823,36.661089,126.34373,21.7
0,0,1377696635.14827,36.661091,126.343679,21.6
0,0,1377696635.34821,36.661091,126.343627,21.4
0,0,1377696635.54824,36.661088,126.343576,21.3
0,0,1377696635.74825,36.661082,126.343524,21.1
0,0,1377696635.93833,36.661073,126.343476,21
0,0,1377696636.13832,36.661062,126.343425,20.8
0,0,1377696636.34835,36.661047,126.343373,20.7
0,0,1377696636.54834,36.66103,126.343325,20.6
0,0,1377696636.7484,36.661011,126.343278,20.4
0,0,1377696636.94842,36.66099,126.343232,20.2
0,0,1377696637.14841,36.660968,126.343186,20
0,0,1377696637.33841,36.660945,126.343144,19.8
0,0,1377696637.53847,36.660921,126.3431,19.5
0,0,1377696637.74846,36.660894,126.343054,19.2
0,0,1377696637.94848,36.660868,126.343011,18.9
0,0,1377696638.1485,36.660842,126.342968,18.6
0,0,1377696638.34853,36.660815,126.342924,18.3
0,0,1377696638.53864,36.660789,126.342883,18
0,0,1377696638.73857,36.660763,126.34284,17.8
0,0,1377696638.93861,36.660737,126.342796,17.5
0,0,1377696639.14865,36.660709,126.34275,17.3
0,0,1377696639.34863,36.660683,126.342706,17
0,0,1377696639.54867,36.660657,126.342661,16.8
0,0,1377696639.74876,36.660631,126.342617,16.7
0,0,1377696639.9387,36.660607,126.342574,16.5
0,0,1377696640.13872,36.660582,126.342529,16.4
0,0,1377696640.33874,36.660557,126.342484,16.2
0,0,1377696640.54877,36.660531,126.342437,15.9
0,0,1377696640.74881,36.660506,126.342391,15.8
0,0,1377696640.94892,36.66048,126.342347,15.6
0,0,1377696641.14895,36.660455,126.342303,15.6
0,0,1377696641.33894,36.660429,126.34226,15.7
0,0,1377696641.54735,36.660406,126.342225,16.3
0,0,1377696641.74494,36.660383,126.342192,17.3
0,0,1377696641.94252,36.660362,126.342163,18.5
0,0,1377696642.14995,36.660343,126.342138,20
0,0,1377696642.34753,36.660327,126.342117,21.5
0,0,1377696642.54527,36.660312,126.342101,22.8
0,0,1377696642.7426,36.660299,126.342086,24
0,0,1377696642.9403,36.660287,126.342074,25
0,0,1377696643.14782,36.660276,126.342064,25.7
0,0,1377696643.34523,36.660266,126.342054,26.1
0,0,1377696643.5428,36.660257,126.342046,26.2
0,0,1377696643.74049,36.660248,126.342039,26
0,0,1377696643.94775,36.66024,126.342031,25.7
0,0,1377696644.14534,36.660233,126.342022,25.3
0,0,1377696644.34302,36.660228,126.342013,24.8
0,0,1377696644.54048,36.660224,126.342006,24.3
0,0,1377696644.74788,36.660219,126.341999,23.8
0,0,1377696644.94552,36.660214,126.341993,23.3
0,0,1377696645.14305,36.660212,126.341987,22.7
0,0,1377696645.34061,36.66021,126.341983,22
0,0,1377696645.54804,36.660208,126.341979,21.1
0,0,1377696645.74562,36.660205,126.341977,20.3
0,0,1377696645.94317,36.660204,126.341973,19.5
0,0,1377696646.15062,36.660203,126.341971,18.7
0,0,1377696646.34822,36.660202,126.34197,17.8
0,0,1377696646.54573,36.660201,126.341969,17.1
0,0,1377696646.7433,36.660201,126.341967,16.4
0,0,1377696646.94095,36.660201,126.341967,15.8
0,0,1377696647.13843,36.660201,126.341968,15.1
0,0,1377696647.34588,36.660201,126.341969,14.5
0,0,1377696647.54343,36.660202,126.341971,14
0,0,1377696647.74101,36.660202,126.341972,13.5
0,0,1377696647.94844,36.660203,126.341974,13.1
0,0,1377696648.14599,36.660203,126.341975,12.6
0,0,1377696648.34356,36.660202,126.341975,12.2
0,0,1377696648.54119,36.660201,126.341973,11.7
0,0,1377696648.73867,36.6602,126.341971,11.1
0,0,1377696648.94618,36.660198,126.34197,10.3
0,0,1377696649.1437,36.660197,126.34197,9.5
0,0,1377696649.34136,36.660198,126.34197,8.6
0,0,1377696649.5488,36.6602,126.34197,7.8
0,0,1377696649.74631,36.6602,126.341969,6.9
0,0,1377696649.94403,36.6602,126.341968,6.1
0,0,1377696650.14151,36.660201,126.341968,5.3
0,0,1377696650.34904,36.660204,126.341967,4.5
0,0,1377696650.54659,36.660208,126.341966,3.8
0,0,1377696650.744,36.660213,126.341965,3.2
0,0,1377696650.94165,36.660218,126.341965,2.6
0,0,1377696651.13933,36.660225,126.341966,2.2
0,0,1377696651.34658,36.660233,126.341966,1.8
0,0,1377696651.54431,36.660242,126.341967,1.5
0,0,1377696651.74189,36.660252,126.341968,1.2
0,0,1377696651.9492,36.660263,126.34197,1
0,0,1377696652.14671,36.660274,126.341972,0.8
0,0,1377696652.34433,36.660285,126.341975,0.5
0,0,1377696652.54184,36.660298,126.341978,0.2
0,0,1377696652.7395,36.660313,126.341981,-0
0,0,1377696652.94685,36.660326,126.341983,0.1
0,0,1377696653.14436,36.660335,126.341984,0.3
0,0,1377696653.34201,36.660341,126.341984,0.1
0,0,1377696653.54947,36.660346,126.341983,-0.4
0,0,1377696653.74704,36.660347,126.341982,-1.2
0,0,1377696653.94456,36.660347,126.34198,-1.7
0,0,1377696654.14221,36.660349,126.341979,-2.2
0,0,1377696654.33968,36.660348,126.341979,-2.2
0,0,1377696654.54721,36.660348,126.341978,-2.2
0,0,1377696654.74471,36.660349,126.341978,-2.1
0,0,1377696654.94233,36.660349,126.341978,-2.1
0,0,1377696655.13982,36.660349,126.341978,-2.1
0,0,1377696655.34731,36.660349,126.341978,-2
0,0,1377696655.54497,36.660349,126.341977,-2
0,0,1377696655.74241,36.660348,126.341977,-2
0,0,1377696655.94989,36.660348,126.341977,-2
0,0,1377696656.14757,36.660348,126.341977,-2
0,0,1377696656.34507,36.660348,126.341977,-1.9
0,0,1377696656.54257,36.660348,126.341977,-1.9
0,0,1377696656.74061,36.660348,126.341977,-1.9
0,0,1377696656.94759,36.660348,126.341977,-1.9
0,0,1377696657.14513,36.660347,126.341977,-1.9
0,0,1377696657.34286,36.660347,126.341977,-1.9
0,0,1377696657.55013,36.660347,126.341977,-1.8
0,0,1377696657.7477,36.660347,126.341977,-1.8
0,0,1377696657.94526,36.660347,126.341977,-1.8
0,0,1377696658.1429,36.660347,126.341977,-1.8
0,0,1377696658.34041,36.660347,126.341977,-1.8
0,0,1377696658.54782,36.660347,126.341977,-1.7
0,0,1377696658.7454,36.660347,126.341977,-1.7
0,0,1377696658.94308,36.660347,126.341977,-1.7
0,0,1377696659.14053,36.660347,126.341977,-1.7
0,0,1377696659.34795,36.660347,126.341977,-1.6
0,0,1377696659.54587,36.660347,126.341976,-1.6
0,0,1377696659.74316,36.660347,126.341976,-1.6
0,0,1377696659.94086,36.660347,126.341976,-1.6
0,0,1377696660.14819,36.660347,126.341976,-1.6
0,0,1377696660.34604,36.660347,126.341976,-1.6
0,0,1377696660.54333,36.660347,126.341976,-1.6
0,0,1377696660.74098,36.660348,126.341976,-1.6
